iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
51,52224,40.15279,550.66667,1.0,0.96,1.97435,-0.000147,9.658786,0.000574,525,0.06682,0.0,0.0,-0.01,0.00643,0.00062,-0.00449,0.00132,0.14303
52,53248,46.74798,472.0,1.0,0.96,2.025256,-0.121278,16.897489,0.001145,519,0.06572,0.0,0.0,-0.01,0.00556,0.00044,-0.01134,0.0011,0.21592
53,54272,44.89962,446.0,1.0,0.96,2.008155,-0.005653,5.831006,0.000745,493,0.06384,0.0,0.0,-0.01,0.0071,0.00035,-0.01044,-0.02206,0.04847
54,55296,39.87846,415.0,1.0,0.97,1.957419,0.01811,8.389927,0.001236,533,0.06767,0.33333,0.0,-0.01,0.00662,0.00065,-0.00962,0.00065,0.17269
55,56320,36.07479,399.66667,1.0,0.97,1.942747,-0.000276,9.980542,0.0009,486,0.06718,0.33333,0.0,-0.01,0.00645,0.00047,-0.01313,-0.02196,0.1542
56,57344,35.05396,460.0,1.0,0.98,1.972278,-0.001012,6.508033,0.000947,519,0.06905,0.0,0.0,-0.01,0.00639,0.00062,-0.01079,-0.00015,0.08776
57,58368,43.73356,362.0,1.0,0.98,1.875602,-0.027377,16.943332,0.000729,554,0.07211,0.0,0.0,-0.01,0.00714,0.0005,-0.01244,-0.00159,0.17236
58,59392,23.8073,392.0,1.0,0.99,1.96195,-0.019422,8.407858,0.002736,544,0.06817,0.33333,0.0,-0.01,0.00654,0.00044,-0.01094,-0.03359,0.10866
59,60416,33.29865,404.0,1.0,0.99,1.847111,-0.075073,7.627769,0.001536,576,0.07264,0.5,0.0,-0.01,0.00593,0.00051,-0.00898,-0.00122,0.11005
60,61440,11.09863,386.5,0.5,0.98,1.901983,-0.000158,12.05679,0.00082,634,0.07713,0.5,0.0,-0.01,0.00736,0.00042,-0.00803,-0.03746,0.05762
61,62464,19.27817,469.0,0.66667,0.97,1.965287,-0.000656,4.694337,0.000321,610,0.07124,0.33333,0.0,-0.01,0.00616,0.00044,-0.01218,0.00137,0.10366
62,63488,25.95163,490.0,1.0,0.97,1.960246,-0.000914,7.79427,0.001566,595,0.06865,0.0,0.0,-0.01,0.00761,0.00038,-0.01163,-0.00124,0.03466
63,64512,45.17939,447.5,1.0,0.97,1.919908,0.103658,15.351851,0.000535,611,0.06913,0.0,0.0,-0.01,0.0076,0.00042,-0.0071,-0.0252,0.11452
64,65536,29.17146,377.66667,1.0,0.97,1.882866,-0.038258,8.869547,0.002104,666,0.07245,0.33333,0.0,-0.01,0.00652,0.00062,-0.00927,-0.03572,0.13523
65,66560,11.86703,513.33333,0.66667,0.96,1.892691,0.031168,5.49858,0.002501,610,0.07003,0.66667,0.0,-0.01,0.0065,0.00017,-0.00887,0.00155,0.1017
