iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
19,19456,-5.58411,208.11111,0.0,0.0,1.643318,-0.007143,0.030163,0.004737,0.385795,0.067444,0.925036,-3.850368,2.993172,-3.912227,3.232138,4.0,0.00029842,9,1143,0.3869,0.43819,0.06,nan,0,1.0,0.0,0.4029,4.62508,-0.01,0.02351,-0.00255,-0.02828,-0.01026,-0.0166
20,20480,6.33277,123.83333,0.16667,0.01,1.762306,-0.002353,1.479294,0.005611,1.49551,0.087524,0.159419,-4.124411,3.035722,-2.837951,6.996251,4.0,0.00029833,6,1139,0.41277,0.45948,0.06,1.0,1,1.0,0.0,0.52941,4.5525,-0.01,0.02592,-0.0031,-0.0267,-0.00869,0.05718
21,21504,-5.02671,144.0,0.0,0.01,1.674027,-0.004998,0.056496,0.004203,0.482623,0.065735,0.839073,-1.733636,3.704757,-1.841305,3.407256,4.0,0.00029824,8,1025,0.42319,0.47138,0.07,1.0,1,0.875,1.0,0.46462,2.9002,-0.01,0.02511,-0.00392,-0.02146,-0.0113,-0.01636
22,22528,-4.59056,97.0,0.0,0.01,1.671517,-0.004689,0.048905,0.004403,0.639109,0.047058,0.864423,-1.407292,3.253351,-1.862881,3.28643,4.0,0.00029816,9,1080,0.4142,0.46465,0.07,1.0,1,1.0,1.0,0.3726,5.41221,-0.01,0.02202,-0.00359,-0.02509,-0.01794,-0.02112
23,23552,-4.30538,128.36364,0.0,0.01,1.644383,-0.005351,0.030957,0.004171,0.461353,0.060791,0.877543,-2.171373,3.022158,-2.452997,2.870541,4.0,0.00029807,11,900,0.43402,0.47959,0.08,1.0,1,0.90909,0.0,0.34262,4.96554,-0.01,0.02798,-0.00421,-0.02032,-0.01893,-0.02383
24,24576,-3.9005,100.125,0.0,0.01,1.680049,-0.005697,0.022128,0.003689,0.445564,0.055725,0.906663,-2.222064,2.78898,-2.403655,2.70646,4.0,0.00029798,8,1130,0.42478,0.4656,0.07,1.0,1,1.0,0.0,0.45171,4.03801,-0.01,0.03135,-0.00507,-0.02011,-0.01341,-0.01866
25,25600,-3.83031,134.5,0.0,0.01,1.691528,-0.006456,0.017996,0.00524,0.471604,0.065979,0.90823,-2.378311,2.644616,-2.53161,2.48947,4.0,0.00029789,10,1106,0.4457,0.48422,0.07,1.0,1,0.9,1.0,0.67791,3.45634,-0.01,0.03147,-0.00583,-0.01879,-0.01447,-0.02085
26,26624,-3.0812,100.8,0.0,0.01,1.82659,-0.005351,0.016942,0.003055,0.359433,0.034485,0.921392,-2.583521,2.561578,-2.652596,2.477065,4.0,0.00029781,10,1092,0.44575,0.48433,0.07,1.0,1,1.0,1.0,0.59104,3.99735,-0.01,0.03855,-0.00464,-0.01727,-0.01429,-0.02143
27,27648,-3.04128,107.16667,0.0,0.01,1.732889,-0.006072,0.016614,0.006152,0.383247,0.084351,0.8926,-2.670636,2.200596,-2.647678,2.093473,4.0,0.00029772,6,1117,0.47329,0.50028,0.07,1.0,1,1.0,0.0,0.52154,4.91022,-0.01,0.02686,-0.00484,-0.01129,-0.00634,-0.01336
28,28672,11.38515,125.8,0.2,0.02,1.624382,-0.002144,1.693536,0.00456,0.950247,0.04303,0.039055,-2.630461,1.909167,-1.332337,7.036087,4.0,0.00029763,5,1036,0.4295,0.45581,0.07,1.0,2,0.8,0.0,0.53535,6.14115,-0.01,0.02605,-0.00544,-0.01474,-0.00476,0.07065
29,29696,3.85235,165.25,0.125,0.03,1.640702,-0.001957,1.075149,0.003085,0.873352,0.041199,0.036425,-1.568308,2.154067,-0.802618,5.832415,4.0,0.00029754,8,1025,0.45978,0.49079,0.06,1.0,3,0.875,1.0,0.61436,4.05888,-0.01,0.02595,-0.00426,-0.01798,-0.01079,0.05059
30,30720,4.02198,132.5,0.1,0.04,1.668675,-0.002546,1.258568,0.002861,0.778887,0.022583,0.118712,-0.503274,2.453177,0.651392,7.05221,4.0,0.00029745,10,1150,0.43262,0.47239,0.07,1.0,4,0.8,0.0,0.72953,3.64949,-0.01,0.03402,-0.00396,-0.01675,-0.01096,0.05686
31,31744,-3.43216,101.25,0.0,0.04,1.60471,-0.006088,0.0762,0.005377,0.501885,0.074341,0.627093,-0.244471,2.869272,-0.549377,2.771163,4.0,0.00029737,8,1144,0.44227,0.47674,0.05,1.0,4,1.0,1.0,0.54475,3.57883,-0.01,0.03017,-0.00569,-0.01818,-0.01412,-0.01838
32,32768,-3.92997,150.71429,0.0,0.03,1.488282,-0.006618,0.0594,0.005482,0.54111,0.064575,0.724988,0.616321,2.856234,0.289687,2.818785,4.0,0.00029728,7,1095,0.42746,0.4659,0.06,1.0,4,1.0,0.0,0.64781,5.64864,-0.01,0.02459,-0.00476,-0.01679,-0.01342,-0.01488
33,33792,-3.8821,122.5,0.0,0.03,1.606735,-0.005443,0.051637,0.004639,0.593465,0.060547,0.614405,-0.071351,2.461347,-0.538319,2.291862,4.0,0.00029719,10,1151,0.39522,0.4254,0.05,1.0,4,1.0,0.0,0.6785,3.54846,-0.01,0.02984,-0.00493,-0.014,-0.01458,-0.02278
34,34816,-3.1733,102.81818,0.0,0.03,1.699638,-0.005402,0.033832,0.004113,0.472257,0.034424,0.811003,-0.407531,2.224968,-0.766296,2.466698,4.0,0.0002971,11,916,0.39171,0.42732,0.04,1.0,4,1.0,1.0,0.63797,2.99664,-0.01,0.03638,-0.0047,-0.01938,-0.01407,-0.02339
35,35840,-2.90993,107.625,0.0,0.03,1.468906,-0.0065,0.025857,0.003469,0.476744,0.054688,0.820055,-0.487389,2.030137,-0.820552,2.178411,4.0,0.00029702,8,1171,0.35506,0.3863,0.04,1.0,4,1.0,0.0,0.79365,3.90863,-0.01,0.03574,-0.00359,-0.01718,-0.01301,-0.01922
36,36864,29.21517,124.16667,0.5,0.06,1.462766,-0.003582,2.771305,0.003779,1.827827,0.036621,-0.010266,-0.526386,1.921555,2.497226,10.117429,4.0,0.00029693,6,1111,0.3727,0.39842,0.04,1.0,7,0.66667,1.0,0.77241,3.29269,-0.01,0.02958,-0.00467,-0.01679,-0.00045,0.20402
37,37888,36.36313,178.85714,0.57143,0.1,1.475782,-0.003641,2.63648,0.003961,2.287365,0.052979,0.05752,1.333948,1.806759,5.585157,11.606113,4.0,0.00029684,7,1189,0.34859,0.36989,0.05,1.0,11,0.57143,0.0,0.70073,3.17349,-0.01,0.03452,-0.00449,-0.01323,0.00433,0.28561
38,38912,15.21058,141.42857,0.28571,0.12,1.416925,-0.003575,1.089847,0.004156,0.954497,0.052979,0.118759,3.967081,3.560531,5.689455,8.211925,4.0,0.00029675,7,1203,0.3679,0.39389,0.04,1.0,13,0.85714,0.0,0.77049,2.91649,-0.01,0.0282,-0.00489,-0.01277,-0.00493,0.12991
39,39936,-3.2589,105.375,0.0,0.12,1.466104,-0.005413,0.1273,0.006606,0.590571,0.082214,-0.055039,5.495162,3.358848,4.829032,3.220244,4.0,0.00029666,8,1169,0.38497,0.41298,0.04,1.0,13,1.0,0.0,0.62356,3.11599,-0.01,0.03193,-0.00515,-0.01931,-0.01007,-0.01829
40,40960,17.84704,140.1,0.3,0.14,1.488375,-0.004119,1.476099,0.003289,0.801713,0.036621,0.059152,5.377482,2.42453,7.340529,10.053379,4.0,0.00029658,10,1152,0.39731,0.42421,0.05,1.0,16,0.9,1.0,0.82998,2.80621,-0.01,0.03338,-0.00525,-0.01769,-0.00049,0.19903
41,41984,13.60355,99.85714,0.28571,0.15,1.575345,-0.001765,0.696773,0.003793,0.406969,0.052734,0.164747,7.80201,3.727219,8.454576,7.855992,4.0,0.00029649,7,1113,0.40762,0.43382,0.04,1.0,18,1.0,0.0,0.65385,3.14432,-0.01,0.03026,-0.00615,-0.01985,-0.00428,0.1092
42,43008,-3.7893,157.0,0.0,0.15,1.353464,-0.004732,0.153303,0.004371,0.876286,0.040283,0.372453,9.982472,3.549217,8.853043,4.271873,4.0,0.0002964,7,1174,0.41521,0.44267,0.04,1.0,18,1.0,0.0,0.6411,3.18257,-0.01,0.03364,-0.00552,-0.01502,-0.00816,-0.01448
43,44032,49.76951,97.5,0.75,0.17,1.421695,-0.003039,1.007152,0.00527,0.824109,0.055115,0.096516,9.067305,3.538764,11.664265,9.718591,4.0,0.00029631,4,1096,0.40524,0.42525,0.04,1.0,21,0.5,1.0,0.84878,2.79478,-0.01,0.02898,-0.00612,-0.01096,0.00901,0.22254
44,45056,26.45713,237.85714,0.42857,0.2,1.259284,-0.004169,0.750119,0.005389,0.705908,0.078247,0.165348,11.989289,3.547279,14.322409,9.398155,4.0,0.00029623,7,1228,0.46899,0.49282,0.06,1.0,24,0.42857,1.0,0.84298,3.24377,-0.01,0.02268,-0.00799,-0.01164,-0.00021,0.24125
45,46080,40.15963,100.4,0.6,0.23,1.330992,-0.002564,0.685708,0.002578,0.477671,0.026428,0.120766,15.030005,3.868762,17.397249,9.731853,4.0,0.00029614,5,1203,0.47112,0.49428,0.06,1.0,27,0.6,1.0,0.78363,3.25205,-0.01,0.0315,-0.00573,-0.01334,0.00278,0.23897
46,47104,10.64058,220.16667,0.16667,0.24,1.131535,-0.004239,0.349526,0.004999,0.789942,0.08374,0.26934,15.949865,4.115547,15.930352,7.781,4.0,0.00029605,6,1018,0.45408,0.47813,0.07,1.0,28,0.66667,0.0,0.59649,3.83682,-0.01,0.0322,-0.00589,-0.01114,5e-05,0.09657
47,48128,22.07895,104.66667,0.33333,0.25,1.113566,-0.002701,0.210072,0.003191,0.56233,0.024902,0.420743,16.374092,4.402461,16.333725,7.272151,4.0,0.00029596,3,1286,0.47005,0.49014,0.07,1.0,29,0.66667,0.0,0.73057,2.54014,-0.01,0.02994,-0.00732,-0.01262,0.00137,0.09064
48,49152,18.15974,221.85714,0.28571,0.27,1.31006,-0.003668,0.363,0.005332,0.506029,0.063293,0.322749,18.188169,5.324409,18.831558,9.444416,4.0,0.00029587,7,1190,0.48999,0.51001,0.09,1.0,31,0.71429,1.0,0.88,4.52631,-0.01,0.03046,-0.00559,-0.01247,0.00065,0.1557
49,50176,37.15226,151.57143,0.57143,0.31,1.477655,-0.004002,0.509018,0.003777,0.50854,0.040222,0.185628,20.34733,5.628997,21.967901,10.423112,4.0,0.00029579,7,1124,0.47125,0.4988,0.1,1.0,35,0.85714,0.0,0.81081,3.32042,-0.01,0.02963,-0.00511,-0.01187,0.00469,0.26696
50,51200,9.92924,174.4,0.2,0.32,1.244099,-0.003633,0.148144,0.002952,0.637673,0.030945,0.471473,22.30073,4.952507,21.931087,7.028104,4.0,0.0002957,5,1211,0.4554,0.47606,0.11,1.0,36,0.8,0.0,0.77432,2.51354,-0.01,0.03445,-0.00708,-0.01134,0.00027,0.066
51,52224,30.37552,197.0,0.5,0.34,1.117961,-0.002727,0.154119,0.002828,0.33867,0.034973,0.448919,21.57156,5.125281,22.506956,7.615736,4.0,0.00029561,4,1256,0.44704,0.46492,0.12,1.0,38,0.5,0.0,0.7619,2.61288,-0.01,0.03049,-0.00741,-0.00972,0.00248,0.15988
52,53248,39.06526,217.28571,0.57143,0.35,1.21463,-0.005943,0.299976,0.005627,0.492392,0.088135,0.33183,22.219358,5.564797,24.283749,10.3316,4.0,0.00029552,7,1213,0.44069,0.46384,0.14,1.0,42,0.42857,1.0,0.73818,2.97248,-0.01,0.03574,-0.00661,-0.00913,0.00667,0.33809
53,54272,42.91403,179.83333,0.66667,0.35,1.311481,-0.004061,0.258457,0.004465,0.433933,0.044495,0.363576,24.141361,6.913628,26.270748,10.075916,4.0,0.00029544,6,1177,0.44646,0.46769,0.14,1.0,46,0.5,1.0,0.67778,2.89891,-0.01,0.03162,-0.00706,-0.00856,0.0032,0.29976
54,55296,41.8041,178.0,0.6,0.37,1.06399,-0.003557,0.160241,0.003192,0.568058,0.041992,0.572204,26.655207,6.800018,27.575235,10.19827,4.0,0.00029535,5,1264,0.44501,0.45989,0.15,1.0,49,0.6,1.0,0.82129,3.09844,-0.01,0.02936,-0.00677,-0.01484,0.00808,0.29148
55,56320,42.67779,95.33333,0.66667,0.38,0.987207,-0.003596,0.14307,0.00361,0.537799,0.039429,0.392474,28.787554,7.120279,28.930445,8.513681,4.0,0.00029526,3,1198,0.50641,0.526,0.15,1.0,51,1.0,0.0,0.94463,3.15069,-0.01,0.02703,-0.00787,-0.00799,0.00465,0.18357
56,57344,26.17139,308.2,0.4,0.4,1.209702,-0.003754,0.072906,0.003269,0.381419,0.037781,0.592656,31.062691,5.268105,32.004086,7.595157,4.0,0.00029517,5,1207,0.49919,0.51509,0.18,1.0,53,0.6,1.0,0.93898,2.43751,-0.01,0.03306,-0.00834,-0.01085,0.0062,0.17203
57,58368,43.91896,182.0,0.66667,0.43,1.378652,-0.003515,0.143005,0.003338,0.428385,0.038086,0.33274,34.397232,5.059646,35.465919,8.600841,4.0,0.00029508,6,1109,0.5007,0.5212,0.18,1.0,57,0.5,1.0,0.89706,2.81492,-0.01,0.03294,-0.00773,-0.01071,0.00425,0.28599
58,59392,54.63416,184.375,0.75,0.46,1.556824,-0.003159,0.123179,0.003398,0.399097,0.038879,0.322129,36.505898,4.545103,39.818104,8.712389,4.0,0.000295,8,910,0.50828,0.52584,0.2,1.0,63,0.5,1.0,0.95652,2.97103,-0.01,0.03446,-0.00737,-0.0138,0.01576,0.41932
59,60416,72.9787,122.4,1.0,0.5,1.561016,-0.003981,0.087211,0.004643,0.353101,0.049683,0.307706,40.584511,4.510999,42.959003,7.715343,4.0,0.00029491,5,1090,0.48728,0.50408,0.2,1.0,68,0.0,1.0,0.88153,3.03254,-0.01,0.02763,-0.00719,-0.00961,0.01104,0.34609
60,61440,56.5278,151.83333,0.83333,0.55,1.51857,-0.003568,0.043003,0.003304,0.36015,0.022156,0.695249,41.466507,6.281933,42.591949,8.443955,4.0,0.00029482,6,1095,0.49769,0.5162,0.2,1.0,73,0.5,1.0,0.92135,2.43741,-0.01,0.03357,-0.00779,-0.01392,0.00769,0.33635
61,62464,50.99119,215.0,0.75,0.56,1.425606,-0.004783,0.044211,0.004191,0.485326,0.048218,0.758839,39.970444,8.40492,40.435551,9.499183,4.0,0.00029473,4,1162,0.48821,0.50374,0.21,1.0,76,0.25,1.0,0.87613,3.47574,-0.01,0.02162,-0.00739,-0.00768,0.00652,0.2214
62,63488,27.66715,208.14286,0.42857,0.56,1.517789,-0.004326,0.078093,0.006957,0.474055,0.092712,0.576413,42.043804,7.91108,42.339638,10.016457,4.0,0.00029465,7,1135,0.48385,0.50334,0.21,1.0,79,0.57143,1.0,0.82014,3.9801,-0.01,0.02558,-0.00638,-0.01248,0.00676,0.20617
63,64512,23.68628,222.66667,0.33333,0.55,1.349729,-0.003949,0.07661,0.003101,0.505611,0.038513,0.563106,41.372551,8.781513,39.693493,10.036111,4.0,0.00029456,3,1192,0.50398,0.51636,0.22,1.0,80,0.66667,1.0,0.69264,5.91658,-0.01,0.02097,-0.00768,-0.0061,0.00323,0.08242
64,65536,32.04409,339.0,0.5,0.55,1.33004,-0.00535,0.019237,0.003621,0.472866,0.041077,0.844454,39.429604,7.864823,38.7938,8.235676,4.0,0.00029447,2,1195,0.54106,0.55657,0.23,1.0,81,0.0,1.0,0.9645,4.30764,-0.01,0.01382,-0.0088,-0.00973,0.00149,0.08242
65,66560,45.85427,233.33333,0.66667,0.58,1.212014,-0.005759,0.022927,0.005917,0.341228,0.082397,0.85089,41.151379,8.316278,41.93103,10.185018,4.0,0.00029438,6,1222,0.54072,0.55446,0.23,1.0,85,0.66667,1.0,0.8536,3.86801,-0.01,0.0225,-0.00743,-0.00721,0.00853,0.34475
66,67584,36.21216,273.5,0.5,0.57,1.244253,-0.006671,0.020292,0.005804,0.492552,0.081055,0.797271,43.024361,7.092286,42.084465,7.745378,4.0,0.00029429,2,1131,0.52142,0.53775,0.24,1.0,86,0.5,0.0,0.6971,4.886,-0.01,0.01261,-0.00791,-0.00862,0.00806,0.08881
67,68608,29.12343,338.0,0.5,0.59,1.262647,-0.005683,0.016397,0.004934,0.3784,0.055176,0.870646,42.24464,8.310708,42.202904,9.039711,4.0,0.00029421,4,1206,0.50525,0.5186,0.25,1.0,88,0.5,1.0,0.67742,5.1545,-0.01,0.02146,-0.00884,-0.01395,0.00213,0.1635
68,69632,59.39141,157.33333,0.83333,0.62,1.1818,-0.00319,0.024115,0.003096,0.328803,0.037048,0.887914,43.840515,10.663007,44.550167,12.739737,4.0,0.00029412,6,1210,0.47121,0.49392,0.24,1.0,93,0.16667,0.0,0.89938,5.50766,-0.01,0.02788,-0.0063,-0.01342,0.01265,0.4443
69,70656,32.05507,277.5,0.5,0.61,1.223859,-0.003831,0.017529,0.004055,0.34538,0.040771,0.908043,44.705799,11.097805,44.584648,11.671569,4.0,0.00029403,6,1101,0.47468,0.49391,0.27,1.0,96,0.66667,1.0,0.82028,7.86147,-0.01,0.02963,-0.00724,-0.01218,0.0088,0.2498
70,71680,56.43719,170.8,0.8,0.64,1.3508,-0.004756,0.015792,0.003242,0.331475,0.030701,0.89497,48.43576,9.763437,48.987267,10.948793,4.0,0.00029394,5,1006,0.52904,0.54002,0.27,1.0,100,0.4,1.0,0.88848,7.44508,-0.01,0.03173,-0.00772,-0.00937,0.01134,0.31739
71,72704,51.61006,192.75,0.75,0.65,1.34232,-0.00545,0.013778,0.003547,0.463927,0.042297,0.862386,49.158104,7.748431,48.371223,8.379362,4.0,0.00029386,4,1152,0.50922,0.52362,0.27,1.0,100,0.0,1.0,0.8973,2.6546,-0.01,0.0271,-0.00735,-0.008,0.00755,0.22757
72,73728,47.18629,257.33333,0.66667,0.65,1.333642,-0.004211,0.019122,0.002568,0.387024,0.020386,0.78087,46.911148,7.906597,46.463295,8.334463,4.0,0.00029377,3,1171,0.54484,0.55866,0.27,1.0,100,0.33333,1.0,0.90964,2.98028,-0.01,0.02291,-0.00784,-0.00672,0.00432,0.15633
73,74752,41.52292,239.6,0.6,0.66,1.253879,-0.005235,0.012488,0.00206,0.382316,0.025757,0.900482,46.689842,8.952191,46.428524,10.121197,4.0,0.00029368,5,1195,0.52439,0.53963,0.28,0.99,100,0.0,1.0,0.93333,4.9798,-0.01,0.02251,-0.00773,-0.00964,0.00738,0.24905
74,75776,57.94983,171.0,0.83333,0.66,1.2709,-0.003763,0.016999,0.003422,0.313732,0.036865,0.879678,47.552551,9.952523,47.826164,11.124059,4.0,0.00029359,6,1177,0.52164,0.54077,0.28,0.99,100,0.33333,1.0,0.87389,3.42169,-0.01,0.01813,-0.00658,-0.00938,0.01192,0.39157
75,76800,54.55258,186.875,0.75,0.68,1.398038,-0.004744,0.022782,0.003829,0.297461,0.038208,0.864496,50.115059,10.960531,50.76305,12.489187,4.0,0.0002935,8,1126,0.49002,0.50705,0.28,0.98,100,0.125,1.0,0.9037,3.73376,-0.01,0.02972,-0.00674,-0.01365,0.01253,0.44743
76,77824,56.44087,180.5,0.83333,0.69,1.396538,-0.004934,0.019236,0.004728,0.332269,0.054077,0.8542,52.590725,10.305191,52.95372,11.404415,4.0,0.00029342,6,1090,0.4756,0.49088,0.27,0.97,100,0.16667,1.0,0.96939,3.23118,-0.01,0.03695,-0.00625,-0.00459,0.0093,0.36347
77,78848,42.05722,166.6,0.6,0.69,1.179232,-0.003826,0.049841,0.004018,0.500093,0.046265,0.777908,50.712902,13.36027,48.986973,14.517226,4.0,0.00029333,5,1106,0.49923,0.52146,0.27,0.97,100,0.4,1.0,0.89575,3.11588,-0.01,0.03508,-0.00682,-0.00868,0.0055,0.24819
78,79872,32.95467,135.75,0.5,0.69,1.072123,-0.005103,0.057166,0.005935,0.528457,0.091614,0.748585,47.307816,13.720356,44.854729,15.095485,4.0,0.00029324,4,1230,0.46369,0.48005,0.25,0.97,100,0.75,1.0,0.72973,5.47072,-0.01,0.01586,-0.00525,-0.00652,0.0038,0.16833
79,80896,29.91234,245.16667,0.5,0.66,1.167358,-0.002818,0.037207,0.002018,0.423791,0.017334,0.81006,48.459507,13.261137,46.757774,14.057503,4.0,0.00029315,6,1194,0.4404,0.45779,0.27,0.97,100,0.5,1.0,0.81413,4.14844,-0.01,0.02481,-0.00598,-0.00577,0.00691,0.22696
80,81920,53.2156,198.8,0.8,0.66,1.225034,-0.004274,0.019624,0.003206,0.353219,0.031189,0.859276,47.396858,10.878693,46.438442,11.438476,4.0,0.00029307,5,1175,0.38219,0.39929,0.27,0.97,100,0.4,1.0,0.75,4.96446,-0.01,0.01118,-0.00561,-0.00494,0.00286,0.31131
81,82944,35.13409,271.0,0.5,0.65,1.240371,-0.006299,0.007206,0.002751,0.352433,0.037537,0.936857,46.796349,10.339111,45.84206,10.476565,4.0,0.00029298,2,980,0.36524,0.3784,0.28,0.97,100,0.0,0.0,0.88384,5.65125,-0.01,0.01681,-0.00525,-0.00749,0.00691,0.07932
