iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
11,11264,-17.25497,347.5,0.0,0.0,1.367778,-0.003386,0.025911,0.00283,0.201672,0.024323,0.963332,-6.81621,7.239202,-7.026626,7.751597,4.0,0.00029898,2,379,0.17843,0.23076,0.52632,nan,0,1.0,0.86957,,,-0.03,0.00519,-0.00395,-0.0314,-0.01353,-0.00657
12,12288,nan,nan,0.0,0.0,0.997425,-0.005581,0.016776,0.003293,0.269368,0.046707,0.972772,-6.224813,7.217528,-6.531795,7.926976,4.0,0.00029887,0,405,0.21312,0.28093,0.52632,nan,0,0.0,0.0,,,-0.03,0.00614,-0.00653,-0.03631,-0.01467,0.0
13,13312,-17.6806,438.0,0.0,0.0,1.086036,-0.003405,0.027511,0.001054,0.20137,0.009399,0.965709,-6.593776,8.277481,-6.778272,8.904859,4.0,0.00029877,3,388,0.20293,0.27066,0.45455,nan,0,1.0,0.97531,,,-0.03,0.0051,-0.00469,-0.0354,-0.0099,-0.01193
14,14336,-19.77991,434.0,0.0,0.0,1.0094,-0.003026,0.021483,0.001964,0.140591,0.017502,0.970293,-6.869645,8.20505,-6.92448,8.60228,4.0,0.00029867,4,385,0.20572,0.27025,0.42308,nan,0,1.0,0.98947,,,-0.03,0.00581,-0.00526,-0.0343,-0.01588,-0.01264
15,15360,-18.57864,482.0,0.0,0.0,1.283453,-0.0046,0.022573,0.002942,0.187584,0.033752,0.971747,-7.347323,8.683221,-7.485587,9.043043,4.0,0.00029857,2,359,0.20582,0.26601,0.42857,nan,0,0.5,0.88636,,,-0.03,0.00509,-0.00288,-0.03016,-0.01578,-0.00342
16,16384,-15.29591,350.0,0.0,0.0,1.055567,-0.003451,0.024533,0.002459,0.173118,0.022415,0.966283,-7.181251,8.552548,-7.20717,8.948171,4.0,0.00029846,2,367,0.18363,0.24905,0.4,nan,0,1.0,1.0,,,-0.03,0.00603,-0.0045,-0.03303,-0.01168,-0.00808
17,17408,-20.41705,478.5,0.0,0.0,0.841335,-0.004463,0.020944,0.001784,0.177663,0.030441,0.967293,-6.80203,8.116755,-6.821297,8.35637,4.0,0.00029836,2,383,0.19432,0.26903,0.375,nan,0,1.0,0.89796,,,-0.03,0.00611,-0.00308,-0.03203,-0.01696,-0.00998
18,18432,-16.53103,386.5,0.0,0.0,1.248308,-0.00444,0.028065,0.002974,0.24171,0.04155,0.964425,-8.516874,9.397655,-8.398474,9.599048,4.0,0.00029826,4,366,0.16537,0.22239,0.33333,nan,0,1.0,0.95714,,,-0.03,0.00576,-0.00257,-0.02775,-0.01441,-0.01344
19,19456,-13.55205,355.0,0.0,0.0,0.892737,-0.003617,0.014092,0.003461,0.21237,0.046799,0.975119,-6.887827,8.052505,-6.743129,8.049346,4.0,0.00029816,2,364,0.16836,0.23792,0.31579,nan,0,1.0,0.92857,,,-0.03,0.00701,-0.00232,-0.02673,-0.0162,-0.00918
20,20480,-13.69981,325.16667,0.0,0.0,1.183931,-0.004111,0.022053,0.002708,0.195179,0.034576,0.968863,-8.099084,9.133297,-7.933291,9.444511,4.0,0.00029805,6,358,0.14888,0.20385,0.27273,nan,0,1.0,0.95833,,,-0.03,0.00675,-0.00242,-0.03325,-0.01205,-0.02053
21,21504,-11.93854,221.5,0.0,0.0,1.391636,-0.003999,0.01882,0.003132,0.269576,0.040802,0.973942,-7.817966,9.337808,-7.559659,9.246529,4.0,0.00029795,2,342,0.15544,0.21325,0.26087,nan,0,1.0,1.0,,,-0.03,0.00575,-0.00177,-0.02666,-0.01774,-0.00587
22,22528,-12.86564,254.0,0.0,0.0,0.758233,-0.004194,0.017279,0.002886,0.234448,0.032211,0.961776,-5.565517,7.614382,-5.45388,7.640143,4.0,0.00029785,5,356,0.18966,0.26281,0.23529,nan,0,1.0,0.97143,,,-0.03,0.00515,-0.00203,-0.03136,-0.02559,-0.02522
23,23552,-13.45798,315.5,0.0,0.0,1.175264,-0.004049,0.016487,0.003303,0.268413,0.040863,0.971978,-7.119702,8.761202,-6.873059,8.659625,4.0,0.00029775,2,352,0.17901,0.2361,0.22642,nan,0,1.0,1.0,,,-0.03,0.00635,-0.0011,-0.02725,-0.01676,-0.0067
24,24576,-12.47293,313.75,0.0,0.0,0.865341,-0.002989,0.01315,0.002049,0.189664,0.013824,0.970996,-5.333188,7.749503,-5.153035,7.673453,4.0,0.00029764,4,372,0.16186,0.23069,0.22807,nan,0,1.0,1.0,,,-0.03,0.0054,-0.00153,-0.02712,-0.02282,-0.01306
25,25600,-12.09442,278.33333,0.0,0.0,0.951118,-0.004708,0.015072,0.002778,0.176816,0.028793,0.973906,-5.997028,8.566683,-6.025659,8.963323,4.0,0.00029754,3,380,0.17461,0.22807,0.21667,nan,0,1.0,0.94118,,,-0.03,0.00601,-0.00115,-0.03433,-0.01301,-0.0118
26,26624,-11.03721,240.5,0.0,0.0,1.217087,-0.003994,0.011961,0.002238,0.170593,0.020355,0.980972,-6.909302,9.398777,-6.823515,9.569211,4.0,0.00029744,4,347,0.1454,0.19407,0.20312,nan,0,1.0,0.875,,,-0.03,0.00466,-0.00179,-0.02748,-0.00642,-0.01253
27,27648,-14.55296,409.0,0.0,0.0,1.025941,-0.004228,0.014423,0.001794,0.164859,0.015533,0.974178,-5.072681,8.464162,-5.188926,8.800774,4.0,0.00029734,3,407,0.16231,0.21916,0.20896,nan,0,1.0,0.94118,,,-0.03,0.0049,-0.00119,-0.02716,-0.01532,-0.00774
28,28672,-11.74983,261.66667,0.0,0.0,1.181393,-0.004477,0.014841,0.002574,0.18455,0.027313,0.975953,-6.024323,9.336606,-6.045801,9.449527,4.0,0.00029724,3,383,0.13014,0.18749,0.2,nan,0,1.0,0.83333,,,-0.03,0.00574,-0.00085,-0.02806,-0.01136,-0.00963
29,29696,-15.3047,331.16667,0.0,0.0,0.885404,-0.0038,0.011608,0.001795,0.169492,0.015137,0.974531,-4.923652,7.954288,-4.98012,8.021311,4.0,0.00029713,6,394,0.1293,0.19688,0.19737,nan,0,0.83333,0.92982,,,-0.03,0.0052,-0.00011,-0.02613,-0.02465,-0.02133
30,30720,-10.84991,244.0,0.0,0.0,1.236986,-0.005322,0.013086,0.004242,0.183834,0.046432,0.965526,-5.775179,7.429783,-5.759305,7.233003,4.0,0.00029703,2,366,0.11115,0.17024,0.19231,nan,0,1.0,1.0,,,-0.03,0.00594,-0.00027,-0.02673,-0.0177,-0.00607
31,31744,-10.57635,223.5,0.0,0.0,0.841891,-0.004652,0.009017,0.002719,0.18474,0.028214,0.969247,-4.706673,6.442318,-4.588326,6.287413,4.0,0.00029693,6,398,0.10409,0.16573,0.17857,nan,0,1.0,1.0,,,-0.03,0.00692,0.00018,-0.02844,-0.01672,-0.02455
32,32768,-11.28242,229.0,0.0,0.0,0.950839,-0.004223,0.007713,0.002172,0.18144,0.026611,0.96656,-4.55152,6.016829,-4.432084,5.730834,4.0,0.00029683,3,386,0.10898,0.17277,0.17241,nan,0,1.0,1.0,,,-0.03,0.00675,0.00054,-0.02171,-0.02396,-0.01096
33,33792,4.77089,200.8,0.2,0.01087,1.006554,-0.000521,0.356638,0.002459,0.559502,0.024765,0.43893,-4.723759,6.018411,-3.595841,9.209779,4.0,0.00029672,5,389,0.10726,0.15909,0.16304,0.0,1,1.0,0.83333,,,-0.03,0.00625,-0.00034,-0.02724,-0.01727,0.10378
34,34816,-9.818,193.2,0.0,0.01031,0.653133,-0.003195,0.022613,0.001564,0.161165,0.013672,0.919846,-2.041839,6.219487,-2.118024,6.134049,4.0,0.00029662,5,419,0.14022,0.2008,0.15464,0.0,1,1.0,1.0,,,-0.03,0.00609,-0.00139,-0.02996,-0.01464,-0.02564
35,35840,15.42963,161.0,0.33333,0.02,0.729241,-0.000766,0.377946,0.001056,0.557905,0.006088,0.415353,-2.401855,5.635061,-0.836192,9.042355,4.0,0.00029652,3,419,0.12135,0.18332,0.15,0.0,2,0.66667,1.0,,,-0.03,0.00418,-0.00079,-0.02397,-0.01569,0.15367
36,36864,27.53493,389.0,0.5,0.04,0.912096,-0.000855,0.60462,0.000865,0.729954,0.007462,0.375687,-1.583792,6.441602,0.692492,11.468719,4.0,0.00029642,4,399,0.1027,0.16071,0.14,0.0,4,0.5,1.0,,,-0.03,0.00665,0.00024,-0.02564,-0.01365,0.26045
37,37888,0.98074,218.0,0.14286,0.05,1.04599,-0.001194,0.302687,0.001377,0.540225,0.004852,0.56078,-0.463078,6.959732,0.744205,9.948914,4.0,0.00029631,7,362,0.09671,0.1487,0.11,0.0,5,0.71429,1.0,,,-0.03,0.00685,0.00021,-0.02554,-0.01795,0.09776
38,38912,-9.27867,167.0,0.0,0.05,1.064238,-0.00213,0.070445,0.003054,0.237727,0.024277,0.672323,-0.373909,7.284359,-0.387925,6.288341,4.0,0.00029621,7,373,0.10159,0.16594,0.08,0.0,5,1.0,1.0,,,-0.03,0.00531,0.00048,-0.02137,-0.02334,-0.02184
39,39936,-8.81685,140.0,0.0,0.05,1.012806,-0.002228,0.027783,0.002516,0.159034,0.01532,0.894288,0.066208,6.3841,0.121649,6.301052,4.0,0.00029611,4,378,0.11203,0.17613,0.08,0.0,5,1.0,0.66667,,,-0.03,0.00591,-0.00016,-0.02484,-0.02044,-0.01286
40,40960,39.5319,173.0,0.66667,0.07,0.787245,-0.001639,0.530768,0.003634,0.664482,0.055893,0.347776,1.881706,5.735465,3.865807,10.875607,4.0,0.00029601,3,402,0.11575,0.18081,0.08,0.0,7,0.66667,1.0,,,-0.03,0.0051,-3e-05,-0.02883,-0.0128,0.28193
41,41984,39.19243,169.33333,0.66667,0.09,0.563156,-0.001029,0.460177,0.001038,0.866513,0.009369,0.415906,5.914567,6.490613,7.941641,10.910676,4.0,0.0002959,3,452,0.12649,0.1978,0.06,0.0,9,1.0,1.0,,,-0.03,0.00519,-0.00102,-0.03043,-0.01746,0.3951
42,43008,5.23103,300.0,0.2,0.1,0.680741,-0.00221,0.279156,0.001995,0.321541,0.019577,0.468516,6.204017,7.439949,7.085711,9.461532,4.0,0.0002958,5,426,0.11422,0.17736,0.07,0.0,10,0.6,1.0,,,-0.03,0.00699,-0.00049,-0.03228,-0.00143,0.15245
43,44032,28.81918,236.5,0.5,0.12,0.796132,-0.001798,0.413462,0.002204,0.51475,0.02359,0.354326,6.826661,6.553291,9.301159,10.876915,4.0,0.0002957,4,405,0.1062,0.16551,0.08,0.0,12,0.5,1.0,,,-0.03,0.00298,-0.00011,-0.02796,-0.00309,0.26523
44,45056,34.57104,314.4,0.6,0.15,0.841796,-0.001899,0.451542,0.002868,1.161427,0.016434,0.450168,10.04094,7.520303,13.342028,12.638228,4.0,0.0002956,5,398,0.10273,0.15807,0.1,0.0,15,0.2,0.83333,,,-0.03,0.00474,0.00055,-0.02555,-0.00442,0.39297
45,46080,17.33672,112.83333,0.33333,0.17,0.849522,-0.002522,0.336743,0.0033,0.537024,0.02771,0.487573,8.294559,8.73308,9.86377,12.109962,4.0,0.00029549,6,389,0.09166,0.14976,0.1,0.0,17,0.66667,1.0,,,-0.03,0.00521,0.00043,-0.02413,-0.01546,0.24011
46,47104,38.24606,209.8,0.6,0.2,0.811197,-0.002515,0.345258,0.002217,1.343899,0.019104,0.633413,11.990726,10.121696,15.466198,14.441839,4.0,0.00029539,5,406,0.09951,0.14926,0.11,0.0,20,0.2,1.0,,,-0.03,0.00291,-0.00034,-0.02657,0.00287,0.3941
47,48128,47.64261,229.25,0.75,0.23,0.893033,-0.001647,0.285908,0.001713,1.269706,0.015717,0.673947,14.376101,10.931768,17.63195,14.819727,4.0,0.00029529,4,394,0.09731,0.14161,0.11,0.0,23,0.25,0.875,,,-0.03,0.00313,0.00023,-0.03056,0.00569,0.35686
48,49152,48.31455,250.0,0.75,0.26,0.8513,-0.002164,0.227784,0.002286,0.819253,0.018463,0.731499,19.295383,12.494257,21.662603,15.527755,4.0,0.00029519,4,399,0.10416,0.15553,0.12,0.0,26,0.25,0.8,,,-0.03,0.00363,0.00046,-0.03007,0.00486,0.37519
49,50176,40.32233,270.66667,0.66667,0.28,0.744231,-0.002279,0.133649,0.002846,1.245679,0.022095,0.84594,19.776119,13.887271,20.129551,15.457654,4.0,0.00029508,3,422,0.11859,0.17547,0.13,0.0,28,0.0,0.875,,,-0.03,0.00254,-8e-05,-0.03184,3e-05,0.29454
50,51200,46.6636,233.0,0.75,0.31,0.788763,-0.003368,0.13287,0.002128,0.531114,0.025848,0.858607,19.114534,15.711471,20.219639,18.501345,4.0,0.00029498,4,381,0.11861,0.1725,0.13,0.0,31,0.25,1.0,,,-0.03,0.00295,-0.00047,-0.03545,0.0071,0.43838
51,52224,47.77929,233.5,0.75,0.34,0.951353,-0.002684,0.094161,0.002805,0.254872,0.029694,0.893553,23.16132,16.658663,24.908501,19.373201,4.0,0.00029488,4,380,0.10087,0.15817,0.14,0.0,34,0.25,1.0,,,-0.03,0.00434,0.00049,-0.02505,0.00405,0.35428
52,53248,52.16141,210.6,0.8,0.38,1.008517,-0.002434,0.134961,0.003405,0.28897,0.037964,0.817958,29.357944,16.163389,31.099344,18.43108,4.0,0.00029478,5,366,0.0975,0.15626,0.13,0.0,38,0.4,1.0,,,-0.03,0.0033,-6e-05,-0.02426,0.00293,0.45505
53,54272,3.03942,481.75,0.25,0.39,1.070023,-0.002863,0.077901,0.002977,0.598027,0.030426,0.859845,34.266308,15.364573,33.395088,15.833757,4.0,0.00029468,4,366,0.0904,0.1479,0.16,0.0,39,0.0,0.81818,,,-0.03,0.00352,-2e-05,-0.0265,-0.00475,0.10548
54,55296,43.11916,133.66667,0.66667,0.41,0.718238,-0.001932,0.078906,0.00225,0.70815,0.014801,0.850122,30.659851,13.861625,29.931875,15.779099,4.0,0.00029457,3,389,0.10209,0.16166,0.16,0.0,41,0.33333,1.0,,,-0.03,0.00545,-0.00013,-0.0277,0.00108,0.29767
55,56320,20.63685,190.4,0.4,0.43,0.815354,-0.001296,0.131067,0.002121,0.694115,0.013672,0.764362,28.711422,15.661238,27.472357,16.906942,4.0,0.00029447,5,380,0.0869,0.14364,0.16,0.0,43,0.8,1.0,,,-0.03,0.00421,0.00062,-0.02409,-0.0097,0.24445
56,57344,50.98494,227.0,0.8,0.46,1.011441,-0.002764,0.125128,0.004175,0.231517,0.041809,0.765694,29.127834,15.900659,30.433769,17.931187,4.0,0.00029437,5,368,0.08611,0.13684,0.17,0.0,47,0.2,0.875,,,-0.03,0.00498,0.0008,-0.02257,0.00469,0.41873
57,58368,47.6335,241.625,0.75,0.49,1.046479,-0.002466,0.084127,0.001595,0.207284,0.018311,0.840974,31.331841,15.63621,33.298817,18.567478,4.0,0.00029427,8,351,0.08399,0.13129,0.19,0.0,53,0.125,0.93333,,,-0.03,0.00492,0.00053,-0.02531,0.00478,0.57163
58,59392,68.04437,118.75,1.0,0.53,1.036918,-0.002781,0.066449,0.003457,0.396047,0.030502,0.858929,34.984993,15.448033,35.19854,17.208673,4.0,0.00029416,4,343,0.09325,0.14352,0.17,0.0,57,0.0,1.0,,,-0.03,0.00523,0.00025,-0.02504,-0.00287,0.39783
59,60416,67.38518,137.0,1.0,0.55,0.646176,-0.001416,0.042464,0.000977,0.406663,0.006042,0.912322,28.922218,16.190891,28.361511,17.480753,4.0,0.00029406,2,395,0.11353,0.16066,0.17,0.0,59,0.0,0.0,,,-0.03,0.00476,-0.00024,-0.03466,0.00131,0.32358
60,61440,49.12709,248.6,0.8,0.58,0.727062,-0.001743,0.075774,0.002567,0.188097,0.025726,0.869235,27.227272,18.381222,27.921543,20.182518,4.0,0.00029396,5,381,0.09096,0.12998,0.16,0.0,63,0.4,1.0,,,-0.03,0.0044,4e-05,-0.03398,0.00504,0.52883
61,62464,41.56401,243.5,0.75,0.61,0.806833,-0.003188,0.045016,0.003061,0.226622,0.019028,0.937772,29.491957,21.097034,29.734837,22.781298,4.0,0.00029386,4,386,0.08482,0.13341,0.17,0.0,66,0.0,1.0,,,-0.03,0.00377,0.00017,-0.02941,0.00192,0.38519
62,63488,22.61679,269.57143,0.42857,0.63,0.820189,-0.002365,0.07826,0.003111,0.414774,0.028946,0.856609,35.440887,18.668936,34.749447,20.22097,4.0,0.00029375,7,355,0.07622,0.12966,0.19,0.0,69,0.57143,1.0,,,-0.03,0.00322,0.00043,-0.02444,-0.00178,0.36645
63,64512,30.88829,242.25,0.5,0.62,0.9425,-0.002154,0.064085,0.001773,0.593873,0.013977,0.790107,43.357819,13.865337,41.363472,15.027976,4.0,0.00029365,4,366,0.07997,0.12858,0.2,0.0,71,0.5,1.0,,,-0.03,0.00439,0.00085,-0.02176,-0.00288,0.2067
64,65536,48.32122,162.5,0.75,0.64,0.839579,-0.001988,0.062563,0.002178,0.332168,0.025513,0.778367,36.338711,13.21507,35.602634,14.985413,4.0,0.00029355,4,386,0.09066,0.14473,0.19,0.0,74,0.5,1.0,,,-0.03,0.0036,0.00037,-0.03387,0.00292,0.37269
65,66560,66.85412,136.75,1.0,0.66,0.920976,-0.002465,0.04783,0.00302,0.178081,0.026657,0.870696,34.772144,15.793885,35.344208,17.713671,4.0,0.00029345,4,391,0.0959,0.14777,0.19,0.0,78,0.25,1.0,,,-0.03,0.00345,0.00029,-0.03512,0.00492,0.4754
66,67584,35.9141,241.6,0.6,0.67,0.813049,-0.001726,0.05715,0.002605,0.346201,0.024658,0.864064,33.833069,16.682121,33.225487,18.725086,4.0,0.00029334,5,376,0.09731,0.15155,0.17,0.0,81,0.8,0.5,,,-0.03,0.00215,0.00052,-0.03522,0.00152,0.40358
67,68608,47.55986,287.0,0.83333,0.69,0.999417,-0.002483,0.055168,0.003309,0.167801,0.040405,0.869168,38.780689,18.839819,39.93578,19.376093,4.0,0.00029324,6,371,0.08104,0.12838,0.18,0.0,86,0.16667,0.91667,,,-0.03,0.00357,0.00036,-0.0295,0.00378,0.4879
68,69632,62.8702,226.4,1.0,0.71,1.043464,-0.00194,0.057165,0.003534,0.173682,0.027176,0.458729,47.630005,11.427009,49.072575,10.240942,4.0,0.00029314,5,360,0.08198,0.12969,0.18,0.0,91,0.2,1.0,,,-0.03,0.00363,0.00064,-0.02648,0.0068,0.47038
69,70656,65.19815,167.8,1.0,0.73,0.967644,-0.002572,0.033483,0.001927,0.204227,0.021164,0.629331,48.661018,8.561378,48.714333,9.467988,4.0,0.00029304,5,358,0.0904,0.14022,0.16,0.0,96,0.2,1.0,,,-0.03,0.00463,0.00072,-0.02857,-0.00482,0.55351
70,71680,63.60541,194.0,1.0,0.74,1.095806,-0.002511,0.028288,0.00215,0.188717,0.024994,0.724989,47.993629,8.827977,48.427059,10.111321,4.0,0.00029293,5,342,0.09127,0.13736,0.15,0.0,100,0.4,1.0,,,-0.03,0.00243,-0.0001,-0.02218,0.00349,0.50335
71,72704,65.35282,165.33333,1.0,0.75,1.112303,-0.003439,0.014896,0.003442,0.273609,0.038422,0.894465,46.088085,10.710397,45.67667,11.851094,4.0,0.00029283,3,380,0.10149,0.15133,0.14,0.0,100,0.33333,1.0,,,-0.03,0.00378,-6e-05,-0.02514,0.00098,0.32614
72,73728,63.40325,195.0,1.0,0.76,0.931796,-0.003469,0.014124,0.001828,0.28944,0.019485,0.923295,41.536026,12.502852,40.740658,13.459322,4.0,0.00029273,2,404,0.11148,0.16676,0.13,0.0,100,0.0,1.0,,,-0.03,0.00413,-0.0004,-0.02445,-0.00184,0.25688
73,74752,14.04674,364.83333,0.33333,0.74,1.00855,-0.001494,0.034293,0.001274,0.308079,0.013718,0.861229,39.395149,14.383734,38.00629,16.363382,4.0,0.00029263,6,365,0.08977,0.14349,0.14,0.0,100,1.0,1.0,,,-0.03,0.00315,0.00032,-0.02168,0.00016,0.21772
74,75776,54.84831,123.33333,0.83333,0.75,1.177711,-0.002101,0.036614,0.001531,0.141586,0.013199,0.824317,43.250385,12.779869,44.23225,15.169417,4.0,0.00029252,6,356,0.08768,0.1398,0.12,0.0,100,0.66667,1.0,,,-0.03,0.0043,0.00031,-0.02664,0.00404,0.45889
75,76800,39.35259,221.0,0.66667,0.76,0.976972,-0.001858,0.04377,0.002522,0.222611,0.025467,0.717,43.612148,10.744985,42.967739,13.009356,4.0,0.00029242,6,377,0.09155,0.14801,0.12,0.0,100,0.83333,1.0,,,-0.03,0.00403,0.00069,-0.02162,-0.00844,0.44327
76,77824,46.55338,261.0,0.8,0.78,0.945056,-0.001873,0.045122,0.00135,0.155736,0.013672,0.61423,45.192867,9.811575,45.437294,11.58848,4.0,0.00029232,5,371,0.08265,0.13119,0.11,0.0,100,0.6,1.0,,,-0.03,0.00254,0.00043,-0.02223,0.00201,0.42596
77,78848,67.19886,134.0,1.0,0.78,1.05189,-0.002581,0.019236,0.00366,0.141736,0.029694,0.782988,48.622253,9.601129,49.383633,10.304501,4.0,0.00029222,4,362,0.08771,0.13007,0.11,0.0,100,0.75,0.0,,,-0.03,0.00336,0.00035,-0.02478,0.00809,0.41507
78,79872,59.45426,278.0,1.0,0.78,1.112811,-0.003033,0.01919,0.003504,0.248381,0.050079,0.801852,49.316608,10.860026,48.91058,10.695657,4.0,0.00029212,3,383,0.09772,0.15619,0.11,0.0,100,0.33333,1.0,,,-0.03,0.00367,-0.0001,-0.02695,0.00146,0.32027
79,80896,64.15637,201.6,1.0,0.8,1.132215,-0.002745,0.019986,0.002647,0.177888,0.027679,0.834821,47.768799,10.901109,48.014858,11.960669,4.0,0.00029201,5,369,0.08944,0.13989,0.09,0.0,100,0.2,0.75,,,-0.03,0.00427,0.00073,-0.02314,0.00088,0.5002
80,81920,37.41457,276.16667,0.66667,0.78,1.171534,-0.001344,0.038785,0.001318,0.185263,0.009949,0.604957,48.677814,8.92341,48.506744,10.925551,4.0,0.00029191,6,363,0.08313,0.13272,0.1,0.0,100,0.83333,0.81818,,,-0.03,0.00367,0.0002,-0.02276,0.00216,0.37287
81,82944,68.1309,133.25,1.0,0.79,1.17056,-0.003065,0.014883,0.002885,0.191225,0.030594,0.793905,50.49025,8.208006,50.717258,9.436576,4.0,0.00029181,4,365,0.09341,0.14495,0.1,0.0,100,0.0,0.66667,,,-0.03,0.00391,0.00013,-0.02191,0.00764,0.40935
82,83968,63.71668,205.5,1.0,0.79,1.261978,-0.003019,0.016993,0.002547,0.13587,0.024994,0.840605,49.425533,10.765895,49.565605,11.677728,4.0,0.00029171,4,367,0.09095,0.14016,0.1,0.0,100,0.0,1.0,,,-0.03,0.00312,0.00045,-0.02507,0.00611,0.37197
83,84992,49.88619,231.8,0.8,0.81,1.278723,-0.003602,0.0177,0.002803,0.21547,0.02594,0.804999,49.205029,9.172448,48.795456,10.600598,4.0,0.0002916,5,360,0.08514,0.13878,0.09,0.0,100,0.2,0.42857,,,-0.03,0.00428,0.00032,-0.02053,0.00219,0.36569
84,86016,31.82033,296.6,0.6,0.82,0.978607,-0.002975,0.026045,0.002611,0.30237,0.035355,0.801228,43.292686,11.112267,41.794621,12.894556,4.0,0.0002915,5,375,0.09389,0.15102,0.08,0.0,100,0.4,0.92308,,,-0.03,0.00339,-0.00038,-0.02311,-0.00332,0.35945
85,87040,68.05533,115.0,1.0,0.82,0.744008,-0.002987,0.009783,0.001871,0.266907,0.018341,0.935719,41.583527,12.872256,40.161362,13.494106,4.0,0.0002914,1,423,0.10183,0.16042,0.08,0.0,100,0.0,1.0,,,-0.03,0.00387,0.00039,-0.02764,-0.00107,0.15465
86,88064,nan,nan,0.0,0.82,0.493817,-0.00384,0.005257,0.001766,0.326445,0.025803,0.971282,32.116272,14.675079,30.119854,14.242515,4.0,0.0002913,0,480,0.14295,0.21267,0.08,0.0,100,0.0,0.0,,,-0.03,0.00289,-0.00035,-0.03184,-0.00627,0.0
