iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
75,76800,-18.11363,375.0,0.0,0.0,1.378837,-0.003717,1.118696,0.006502,2415,-0.01,-0.02665,-0.00301,-0.00041,-0.03434,0.0
76,77824,-19.63419,173.9,0.0,0.0,1.373187,-0.091661,6.197461,0.003749,2120,-0.01,-0.02692,-0.00029,-0.0006,-0.17895,-0.00392
77,78848,-14.16966,133.7,0.0,0.0,1.355049,-0.065777,4.469612,0.004787,2204,-0.01,-0.02833,0.0004,-0.00079,-0.11961,-0.00419
78,79872,-17.5571,375.0,0.0,0.0,1.331979,-0.037765,1.278272,0.005373,2423,-0.01,-0.03257,-0.00203,-0.00067,-0.06363,0.0
79,80896,-19.13602,161.0,0.0,0.0,1.141105,0.086934,5.554838,0.004263,2229,-0.01,-0.02844,0.00092,0.00012,-0.12229,-0.00309
80,81920,-19.30777,167.9,0.0,0.0,1.226264,-0.087021,4.223912,0.008326,2227,-0.01,-0.02678,0.00199,-0.00089,-0.06137,-0.0044
81,82944,-15.09944,38.33333,0.0,0.0,1.227065,-0.020394,2.296886,0.005616,2507,-0.01,-0.03277,0.00025,-0.00028,-0.08079,-0.00196
82,83968,-23.10158,261.0,0.0,0.0,1.234385,-0.00661,0.874189,0.009191,2230,-0.01,-0.03433,-0.00076,-0.0006,-0.01962,-0.00069
83,84992,-15.20039,203.6,0.0,0.0,1.286388,-0.042276,7.237639,0.007545,2844,-0.01,-0.02817,0.001,-0.00173,-0.21118,-0.00328
84,86016,-15.70594,95.0,0.0,0.0,1.337046,0.002691,3.90268,0.00196,2204,-0.01,-0.02507,-0.00036,-0.00102,-0.08479,-0.00263
85,87040,-16.8409,209.5,0.0,0.0,1.405566,-0.043276,1.536437,0.006094,2478,-0.01,-0.03361,-0.00155,-0.00124,-0.05263,-0.00066
86,88064,-20.42888,246.125,0.0,0.0,1.336172,0.003806,4.462652,0.001959,2191,-0.01,-0.03063,-0.00103,-0.00134,-0.09735,-0.00193
87,89088,-17.76475,170.0,0.0,0.0,1.379985,-0.015315,2.19388,0.001912,2277,-0.01,-0.03491,-0.0004,-0.00147,-0.065,-0.00191
88,90112,-18.8705,150.66667,0.0,0.0,1.381006,-0.021119,1.634279,0.004969,2451,-0.01,-0.03583,-0.0012,-0.00069,-0.05447,-0.00134
89,91136,-23.57754,307.6,0.0,0.0,1.270795,-0.001851,3.032813,0.005291,2175,-0.01,-0.03519,-0.00044,-0.001,-0.04466,-0.00062
90,92160,-10.7832,203.5,0.0,0.0,1.268652,-0.00064,1.337257,0.002666,2729,-0.01,-0.03588,-0.00051,-0.0022,-0.02073,-0.00132
91,93184,-21.95051,197.75,0.0,0.0,1.278685,0.024341,3.525801,0.004597,2457,-0.01,-0.03519,-0.00098,-0.00209,-0.0753,-0.00136
