iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
106,108544,31.30195,424.0,1.0,0.09,2.223846,-0.117859,17.297896,0.002537,467,0.07877,1.0,0.0,,,-0.01,0.0098,0.00039,-0.01441,-0.00907,0.04728
107,109568,20.29137,495.0,1.0,0.1,2.210817,-0.000424,9.404752,0.001259,551,0.08579,1.0,0.0,,,-0.01,0.00885,0.00029,-0.01455,-0.0065,0.04289
108,110592,-6.53121,600.0,0.0,0.1,2.144396,-0.069051,0.524916,0.003981,610,0.09226,1.0,0.0,,,-0.01,0.00783,3e-05,-0.01408,-0.00282,0.0
109,111616,-9.65265,600.0,0.0,0.09,2.218184,-0.043801,0.811689,0.00856,513,0.08612,1.0,1.0,,,-0.01,0.00775,2e-05,-0.0115,-0.01077,0.0
110,112640,-3.96912,594.0,0.25,0.1,2.03098,-0.000589,7.875582,0.001011,515,0.08458,1.0,1.0,,,-0.01,0.00654,0.00025,-0.01464,-0.00714,0.03338
111,113664,-8.13661,600.0,0.0,0.1,2.035404,-0.194377,0.78188,0.002001,583,0.09364,1.0,1.0,,,-0.01,0.00727,-0.00043,-0.01355,-0.00787,0.0
112,114688,nan,nan,0.0,0.1,2.034629,-0.028909,0.54721,0.00704,859,0.11894,0.0,0.0,,,-0.01,0.00673,-0.00047,-0.01367,-0.01374,0.0
113,115712,9.21835,440.42857,0.57143,0.14,2.006061,7.1e-05,43.442133,0.006088,583,0.07593,1.0,1.0,,,-0.01,0.00857,0.00013,-0.01774,-0.00299,0.17607
114,116736,nan,nan,0.0,0.14,2.189118,-0.005769,0.709692,0.002549,497,0.08114,0.0,0.0,,,-0.01,0.00819,0.00023,-0.01229,-0.0065,0.0
115,117760,-7.15623,600.0,0.0,0.14,2.03965,-0.001605,0.628073,0.003341,634,0.09546,1.0,0.0,,,-0.01,0.00544,-0.00014,-0.01544,-0.00998,0.0
116,118784,-6.01143,360.0,0.0,0.14,1.94427,9.3e-05,0.802667,0.003516,849,0.11313,1.0,0.0,,,-0.01,0.00794,5e-05,-0.0161,-0.01454,-0.00029
117,119808,-8.31578,566.0,0.0,0.14,1.809942,0.006085,0.42209,0.002289,855,0.10388,1.0,1.0,,,-0.01,0.00635,-0.00042,-0.02115,-0.00559,-0.00059
118,120832,-8.58267,600.0,0.0,0.14,1.903539,0.007496,0.217858,0.005429,571,0.07871,1.0,0.0,,,-0.01,0.00795,0.00034,-0.01452,-0.00868,0.0
119,121856,-6.3075,415.0,0.0,0.14,1.904545,-0.034508,0.362279,0.002347,665,0.08746,1.0,0.0,,,-0.01,0.00617,8e-05,-0.00675,-0.01596,-0.00046
120,122880,12.43457,289.66667,0.66667,0.16,1.98097,-0.061125,24.770669,0.003073,571,0.08149,1.0,0.0,,,-0.01,0.00725,9e-05,-0.01186,-0.00687,0.08188
