iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
60,61440,29.70759,222.0,0.75,0.63,1.585967,-0.021253,28.665796,0.00276,2109,0.15898,0.25,0.0,-0.01,0.00622,-0.00171,-0.01192,-0.05242,0.18071
61,62464,1.12255,209.28571,0.57143,0.63,1.622176,-0.00136,28.510131,0.001648,2067,0.13864,0.85714,1.0,-0.01,0.00956,-0.00094,-0.01719,-0.07867,0.19102
62,63488,17.48162,207.4,0.6,0.63,1.598075,-0.000506,25.882387,0.001518,2071,0.14398,0.4,0.0,-0.01,0.0041,-0.0016,-0.01114,-0.04986,0.1615
63,64512,37.51791,225.33333,1.0,0.64,1.564346,0.049316,25.631616,0.002752,1829,0.14545,0.33333,1.0,-0.01,0.0,-0.00163,-0.01231,-0.05687,0.17682
64,65536,9.99435,211.33333,0.5,0.63,1.523824,-0.001134,34.308118,0.00134,2397,0.14317,0.5,1.0,-0.01,-0.01047,-0.00149,-0.00735,-0.12858,0.20355
65,66560,-9.93685,223.8,0.2,0.59,1.54497,0.046727,13.042468,0.001238,2413,0.15411,0.6,0.0,-0.01,-0.00754,-0.00068,-0.01238,-0.03522,0.04483
66,67584,47.54115,177.5,1.0,0.61,1.614934,-0.029293,79.030916,0.007464,2103,0.15879,0.16667,1.0,-0.01,0.00355,-0.00148,-0.01538,-0.02257,0.38712
67,68608,11.58974,240.0,0.75,0.61,1.605217,-0.00195,21.652797,0.000911,2074,0.14538,0.75,1.0,-0.01,-0.00108,-0.00166,-0.01162,-0.02355,0.15739
68,69632,30.16293,140.0,1.0,0.63,1.628297,0.050473,26.624189,0.001608,2269,0.14693,0.66667,0.0,-0.01,0.00405,-0.00069,-0.01451,-0.18672,0.18045
69,70656,3.42749,302.5,0.25,0.62,1.561264,-0.001719,15.257904,0.001961,2435,0.16371,0.25,1.0,-0.01,0.00449,-0.00156,-0.01949,-0.06439,0.07375
70,71680,-13.84283,298.4,0.4,0.61,1.616555,0.014299,18.330854,0.001715,1976,0.13105,1.0,1.0,-0.01,-0.00377,0.00083,-0.01043,-0.0788,0.10028
