iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
17,17408,-9.8889,267.0,0.0,0.0,1.417018,-0.005454,0.022617,0.004094,0.332544,0.038452,0.951633,-4.712516,5.441257,-4.622535,5.486889,4.0,0.00028362,3,667,0.31065,0.46121,0.45333,nan,0,0.33333,1.0,,,-0.01,0.01005,-0.00321,-0.03139,-0.00439,-0.00238,-0.00282
18,18432,-7.11764,223.66667,0.0,0.0,1.179569,-0.005778,0.014999,0.003609,0.364837,0.0495,0.96215,-3.96229,5.240993,-3.835931,5.113071,4.0,0.00028259,6,655,0.31012,0.48054,0.4321,nan,0,0.83333,0.92308,,,-0.01,0.01081,-0.00265,-0.02894,-0.00526,-0.00188,-0.01639
19,19456,4.33429,133.71429,0.14286,0.01136,1.542735,-0.002838,0.735138,0.003599,0.827905,0.025818,0.37784,-4.641217,5.915258,-3.236049,9.238301,4.0,0.00028157,7,648,0.3344,0.51202,0.39773,0.0,1,0.85714,1.0,,,-0.01,0.01269,-0.00313,-0.03209,-0.00412,-0.00186,0.07393
20,20480,28.45433,176.83333,0.5,0.04255,1.44955,-0.003494,1.376078,0.003963,1.852301,0.063293,0.296294,-2.81588,6.050174,1.303487,13.086459,4.0,0.00028054,6,670,0.32449,0.49204,0.38298,0.0,4,0.33333,0.90909,,,-0.01,0.01335,-0.00225,-0.03065,-0.00289,-0.00229,0.26437
21,21504,7.40978,147.2,0.2,0.05051,1.634756,-0.002659,0.374591,0.004655,0.800223,0.079407,0.657657,2.848022,8.973011,4.484739,10.694933,4.0,0.00027952,5,633,0.32412,0.49594,0.37374,0.0,5,0.6,0.6,,,-0.01,0.01409,-0.00217,-0.0379,-0.00378,-0.00201,0.07336
22,22528,39.24179,180.0,0.66667,0.09,1.245484,-0.002972,0.707715,0.002921,0.58251,0.038147,0.449577,8.068556,8.505999,12.015789,13.585732,4.0,0.0002785,6,690,0.30978,0.4801,0.33,0.0,9,0.16667,1.0,,,-0.01,0.0108,-0.00204,-0.03123,0.00091,-0.00225,0.39621
23,23552,5.85976,174.0,0.16667,0.1,1.371198,-0.001617,0.241996,0.001557,0.541114,0.0177,0.576461,9.883804,9.072858,11.46563,9.836748,4.0,0.00027747,6,674,0.32884,0.50277,0.32,0.0,10,0.66667,1.0,,,-0.01,0.01444,-0.00129,-0.03073,-0.00467,-0.00415,0.0861
24,24576,30.29174,172.33333,0.5,0.13,1.260612,-0.008145,0.377681,0.006803,0.599458,0.126709,0.441169,13.864279,8.289555,16.688107,11.604255,4.0,0.00027645,6,707,0.31569,0.49197,0.29,0.0,13,0.16667,0.5,,,-0.01,0.01195,-0.00189,-0.03093,-0.00228,-0.00462,0.30489
25,25600,10.11823,221.75,0.25,0.14,1.089813,-0.003915,0.145494,0.004196,0.658105,0.057129,0.567234,18.895742,7.171176,19.25816,8.507432,4.0,0.00027542,4,756,0.366,0.52564,0.31,0.0,14,0.75,1.0,,,-0.01,0.00734,-0.0046,-0.03104,-0.00099,-0.00602,0.10943
26,26624,-5.87305,201.5,0.0,0.14,1.362726,-0.002136,0.111312,0.002047,0.70315,0.018311,0.413803,17.430061,7.895646,16.669682,7.48582,4.0,0.0002744,8,664,0.29559,0.44938,0.33,0.0,14,0.75,1.0,,,-0.01,0.01354,-0.00285,-0.0337,-0.00571,-0.00238,-0.01038
27,27648,-6.57872,149.0,0.0,0.14,1.320666,-0.005613,0.056701,0.005199,0.658704,0.080261,0.616056,17.138958,6.032313,15.906131,5.958923,4.0,0.00027338,1,714,0.34421,0.5111,0.33,0.0,14,1.0,1.0,,,-0.01,0.00873,-0.0045,-0.03522,-0.00356,-0.00285,-0.00278
28,28672,0.14156,265.14286,0.14286,0.15,1.262432,-0.003037,0.100174,0.003088,0.331856,0.022034,0.520322,17.081995,5.284221,17.159889,7.580554,4.0,0.00027235,7,733,0.32641,0.46885,0.38,0.0,15,0.28571,0.94737,,,-0.01,0.00834,-0.00383,-0.03352,0.00027,-0.00896,0.09588
29,29696,-6.66672,300.0,0.0,0.15,1.422066,-0.004487,0.029041,0.004032,0.524834,0.062805,0.768897,18.741638,5.844664,17.946678,5.70274,4.0,0.00027133,1,689,0.27795,0.43567,0.38,0.0,15,0.0,1.0,,,-0.01,0.00771,-0.00239,-0.03796,-0.00181,-0.00256,0.0
30,30720,14.23022,228.66667,0.33333,0.16,1.16655,-0.004505,0.088451,0.004496,0.376007,0.072266,0.582188,18.549202,5.710815,18.318691,7.762357,4.0,0.0002703,3,763,0.2984,0.44662,0.39,0.0,16,0.33333,1.0,,,-0.01,0.00485,-0.00412,-0.03483,-0.00037,-0.00086,0.09824
31,31744,-8.90436,273.16667,0.0,0.16,1.380145,-0.003216,0.024852,0.003083,0.466412,0.0271,0.829895,19.245596,5.90468,18.620037,6.354164,4.0,0.00026928,6,676,0.26862,0.4042,0.42,0.0,16,0.33333,1.0,,,-0.01,0.0088,-0.00158,-0.03548,0.00075,-0.00102,-0.00255
32,32768,7.76239,232.75,0.25,0.17,1.167874,-0.003372,0.094511,0.002456,0.39062,0.034607,0.602228,18.095631,6.830156,17.491634,8.599689,4.0,0.00026826,4,714,0.31231,0.45615,0.44,0.0,17,0.25,1.0,,,-0.01,0.00628,-0.00391,-0.03469,-0.00385,-0.0036,0.099
33,33792,16.62646,236.16667,0.33333,0.19,1.133092,-0.003005,0.138518,0.00286,0.348553,0.036255,0.586981,17.076996,7.042638,18.451122,10.529997,4.0,0.00026723,6,684,0.27169,0.40449,0.45,0.0,19,0.33333,1.0,,,-0.01,0.0105,-0.00304,-0.0337,0.00323,-0.00495,0.21362
34,34816,43.65221,160.83333,0.66667,0.23,1.259538,-0.002999,0.215268,0.004291,0.575244,0.047852,0.495644,20.712742,7.884787,23.634321,12.361332,4.0,0.00026621,6,673,0.25268,0.39148,0.45,0.0,23,0.33333,1.0,,,-0.01,0.00897,-0.00265,-0.03341,0.00204,-0.00128,0.39342
35,35840,36.62849,155.2,0.6,0.26,1.390033,-0.00394,0.137051,0.004831,0.342242,0.072205,0.538411,24.593605,7.697116,25.089628,10.238657,4.0,0.00026518,5,657,0.29607,0.44015,0.41,0.0,26,0.2,1.0,,,-0.01,0.00871,-0.00252,-0.03765,0.0028,-0.00149,0.26327
36,36864,46.91126,183.5,0.75,0.29,1.461658,-0.002617,0.147739,0.002406,0.33882,0.019409,0.606386,22.645575,9.410881,24.213701,12.233111,4.0,0.00026416,4,658,0.33354,0.47482,0.38,0.0,29,0.25,1.0,,,-0.01,0.00803,-0.00271,-0.04017,0.00246,-0.00559,0.25197
37,37888,18.11102,207.5,0.375,0.32,1.548563,-0.002797,0.131694,0.003647,0.320555,0.040283,0.656669,26.190395,9.699893,27.670275,12.49517,4.0,0.00026314,8,603,0.30229,0.42092,0.39,0.0,32,0.25,0.875,,,-0.01,0.01096,-0.00229,-0.03961,0.00374,-0.00216,0.23788
38,38912,67.38965,100.0,1.0,0.39,1.528404,-0.002817,0.218253,0.002824,0.602837,0.02356,0.476824,27.817736,8.657909,31.776323,13.662807,4.0,0.00026211,8,628,0.31843,0.44848,0.39,0.0,40,0.125,1.0,,,-0.01,0.01059,-0.0022,-0.03655,0.00364,-0.00183,0.65579
39,39936,48.77587,149.375,0.75,0.42,1.403529,-0.003452,0.13949,0.004748,0.598983,0.052063,0.671305,28.676205,10.665397,31.932178,14.267433,4.0,0.00026109,8,631,0.30989,0.44027,0.39,0.02174,46,0.125,0.75,,,-0.01,0.01196,-0.00134,-0.03518,0.00281,-0.00225,0.54438
40,40960,19.53834,170.0,0.33333,0.4,1.198481,-0.00276,0.085711,0.000856,0.509842,0.004883,0.738793,27.00469,10.913363,26.669426,13.282328,4.0,0.00026006,6,656,0.35586,0.48072,0.41,0.02083,48,0.66667,0.75,,,-0.01,0.01248,-0.00294,-0.02945,-0.00165,-0.00316,0.20323
41,41984,15.77524,212.33333,0.33333,0.4,1.059999,-0.005355,0.084624,0.004825,0.633674,0.072205,0.679278,27.422836,11.062961,25.696255,11.248223,4.0,0.00025904,3,747,0.29228,0.41545,0.41,0.02041,49,0.66667,1.0,,,-0.01,0.01009,-0.00461,-0.02826,0.00436,-0.00378,0.10772
42,43008,12.87236,252.5,0.25,0.4,1.081088,-0.006647,0.053395,0.003256,0.353705,0.04657,0.766671,22.942549,10.217329,22.248081,11.043764,4.0,0.00025802,4,761,0.36651,0.52841,0.42,0.02,50,0.25,1.0,,,-0.01,0.00837,-0.00591,-0.03279,0.0006,-0.0075,0.11978
43,44032,29.69598,185.5,0.5,0.41,1.595413,-0.003947,0.079079,0.00374,0.403879,0.058594,0.771706,30.592474,10.678858,32.300385,14.146171,4.0,0.00025699,8,629,0.35133,0.46449,0.43,0.01852,54,0.125,1.0,,,-0.01,0.01236,-0.00286,-0.03787,0.00328,-0.0028,0.32379
44,45056,56.61755,120.14286,0.85714,0.46,1.261079,-0.004455,0.113665,0.004485,0.352527,0.07019,0.727818,30.99646,12.355711,32.361805,15.317845,4.0,0.00025597,7,694,0.29039,0.4274,0.39,0.01667,60,0.28571,0.0,,,-0.01,0.01092,-0.00215,-0.03177,0.00342,-0.00089,0.59872
45,46080,30.61918,138.875,0.5,0.5,1.343199,-0.002756,0.114285,0.002955,0.442691,0.038086,0.6946,33.450977,11.487836,33.028183,14.889822,4.0,0.00025494,8,664,0.31336,0.42848,0.37,0.01562,64,0.5,1.0,,,-0.01,0.01243,-0.00296,-0.03197,-0.0019,-0.00192,0.3691
46,47104,31.35618,198.5,0.5,0.5,1.306214,-0.005803,0.060522,0.004957,0.598413,0.069763,0.787118,34.354416,13.027945,32.977261,12.886962,4.0,0.00025392,2,714,0.33559,0.43759,0.37,0.01538,65,0.0,1.0,,,-0.01,0.00968,-0.00419,-0.03476,0.00157,-0.00118,0.10093
47,48128,5.4511,235.16667,0.16667,0.5,1.345871,-0.004472,0.060566,0.003764,0.395932,0.051636,0.769327,27.02602,12.558364,26.162971,12.946516,4.0,0.0002529,6,720,0.41888,0.53835,0.37,0.01515,66,0.33333,1.0,,,-0.01,0.01006,-0.00405,-0.03293,0.00065,-0.00479,0.09636
48,49152,33.19412,172.33333,0.55556,0.55,1.598308,-0.003234,0.127883,0.002361,0.353604,0.029907,0.450128,34.384628,9.145107,35.64986,12.223663,4.0,0.00025187,9,632,0.36175,0.45317,0.33,0.01408,71,0.11111,0.83333,,,-0.01,0.0133,-0.00285,-0.03492,0.0031,-0.00719,0.39024
49,50176,66.96464,116.33333,1.0,0.58,1.679122,-0.003251,0.084188,0.002596,0.428732,0.027771,0.59276,37.478046,10.148128,40.553455,12.074966,4.0,0.00025085,6,625,0.37938,0.46613,0.3,0.01299,77,0.0,1.0,,,-0.01,0.01042,-0.00337,-0.04026,0.00742,-0.00552,0.44841
50,51200,39.9397,144.16667,0.66667,0.59,1.520702,-0.003079,0.077967,0.002925,0.381696,0.030579,0.641966,38.884064,9.872728,38.145454,12.077288,4.0,0.00024982,6,653,0.34635,0.45007,0.28,0.01235,81,0.33333,1.0,,,-0.01,0.01184,-0.0028,-0.03589,-0.00168,-0.00963,0.33216
51,52224,20.02831,179.6,0.4,0.58,1.240802,-0.002184,0.046985,0.002127,0.295568,0.019653,0.723086,38.301746,9.585297,38.293701,11.093246,4.0,0.0002488,5,696,0.28169,0.39171,0.29,0.01205,83,0.2,0.85714,,,-0.01,0.0122,-0.00211,-0.03197,0.00402,-0.00301,0.19422
52,53248,56.15508,136.83333,0.83333,0.59,1.314219,-0.003188,0.050006,0.002347,0.256675,0.026245,0.746239,36.948254,9.763479,37.502953,11.957793,4.0,0.00024778,6,697,0.31073,0.42215,0.28,0.01136,88,0.0,1.0,,,-0.01,0.01017,-0.00239,-0.03225,0.00436,-0.00329,0.48713
53,54272,29.54003,203.33333,0.5,0.6,1.290115,-0.004114,0.042949,0.003546,0.316905,0.055359,0.784304,39.892693,10.767077,39.997307,12.120848,4.0,0.00024675,6,689,0.2476,0.36092,0.27,0.01099,91,0.0,0.85714,,,-0.01,0.01329,-0.00242,-0.03478,0.00429,-0.00158,0.28956
54,55296,36.97299,154.14286,0.57143,0.58,1.393638,-0.003645,0.05108,0.003591,0.31601,0.040894,0.743769,43.094707,11.104843,43.153671,12.10456,4.0,0.00024573,7,683,0.27308,0.39935,0.29,0.01053,95,0.14286,1.0,,,-0.01,0.00948,-0.00172,-0.03691,0.00553,-0.00437,0.36653
55,56320,47.17083,161.75,0.75,0.58,1.491201,-0.003794,0.041644,0.002637,0.271268,0.026794,0.745921,43.527908,9.602754,44.470016,11.363211,4.0,0.0002447,8,663,0.27143,0.3974,0.29,0.01,100,0.0,0.83333,,,-0.01,0.00983,-0.00215,-0.03787,0.00269,-0.00652,0.5186
56,57344,37.39972,174.4,0.6,0.57,1.459878,-0.003454,0.022307,0.003483,0.333682,0.040771,0.848653,47.644455,9.816242,47.986801,10.815506,4.0,0.00024368,5,670,0.23284,0.36603,0.31,0.01,100,0.0,0.8,,,-0.01,0.00987,-0.00143,-0.03637,0.00508,-0.00237,0.26725
57,58368,51.89795,117.11111,0.77778,0.61,1.417016,-0.002343,0.048331,0.00257,0.430929,0.023804,0.742824,48.312691,9.703148,47.596291,12.597739,4.0,0.00024266,9,672,0.22,0.35806,0.28,0.01,100,0.11111,1.0,,,-0.01,0.00791,-0.00233,-0.0357,0.00108,-0.00168,0.63961
58,59392,50.96197,193.33333,0.83333,0.65,1.1636,-0.002354,0.057557,0.00194,0.371465,0.02002,0.439531,47.148163,9.528134,46.470268,9.408582,4.0,0.00024163,6,712,0.22256,0.35335,0.25,0.01,100,0.0,1.0,,,-0.01,0.01117,-0.00153,-0.02919,-0.00229,-0.00189,0.51243
59,60416,48.26559,157.0,0.75,0.65,1.120181,-0.003182,0.054454,0.004665,0.307626,0.064087,0.647118,43.812969,10.311932,42.941723,11.522939,4.0,0.00024061,4,749,0.24088,0.37235,0.24,0.01,100,0.25,0.0,,,-0.01,0.00928,-0.00105,-0.03123,0.00329,-0.00191,0.34182
60,61440,17.36862,184.66667,0.33333,0.62,1.653634,-0.002124,0.056929,0.001602,0.351349,0.018555,0.533809,49.52177,7.668611,48.222404,10.3031,4.0,0.00023958,6,647,0.26015,0.38336,0.26,0.01,100,0.5,0.625,,,-0.01,0.00838,-0.00087,-0.03798,0.004,-0.00128,0.15188
61,62464,54.84605,154.25,0.875,0.64,1.49594,-0.003283,0.032708,0.003077,0.370613,0.042175,0.513143,49.080177,6.035643,49.579472,7.694005,4.0,0.00023856,8,665,0.25669,0.38025,0.26,0.01,100,0.0,0.85714,,,-0.01,0.00917,-0.00154,-0.03561,0.00131,-0.00272,0.61465
62,63488,11.8574,222.0,0.25,0.64,1.287542,-0.002551,0.024272,0.003301,0.353182,0.037964,0.779797,46.113411,8.132787,44.765476,10.020787,4.0,0.00023754,4,710,0.25127,0.38453,0.27,0.01,100,0.25,0.0,,,-0.01,0.00882,-0.00209,-0.03385,0.00423,-0.00151,0.09891
63,64512,-5.47808,300.0,0.0,0.64,1.390979,-0.003773,0.009449,0.002992,0.436515,0.034302,0.868553,48.544159,7.314824,46.647293,7.335158,4.0,0.00023651,2,713,0.26662,0.4206,0.27,0.01,100,0.0,0.5,,,-0.01,0.0063,-0.00167,-0.03428,0.00234,-0.0004,0.0
64,65536,3.44237,256.66667,0.16667,0.63,1.2692,-0.002177,0.029105,0.003495,0.380865,0.04657,0.771629,43.231213,8.884134,41.394958,10.558311,4.0,0.00023549,6,709,0.26428,0.39268,0.27,0.01,100,0.16667,0.875,,,-0.01,0.00779,-0.00088,-0.03114,0.0008,-0.00136,0.09578
65,66560,41.2887,181.33333,0.66667,0.63,1.574083,-0.004368,0.01576,0.004592,0.324484,0.040833,0.895474,44.787277,10.50788,45.123283,11.967085,4.0,0.00023446,6,652,0.29679,0.42565,0.28,0.01,100,0.0,1.0,,,-0.01,0.00792,-0.00203,-0.03636,0.00577,-0.00092,0.33954
66,67584,52.35035,173.0,0.83333,0.62,1.537364,-0.003187,0.029229,0.002553,0.296509,0.040283,0.815437,45.674782,11.172879,45.600128,12.1701,4.0,0.00023344,6,652,0.27326,0.40305,0.29,0.01,100,0.0,1.0,,,-0.01,0.00983,-0.00154,-0.03404,0.00143,-0.00149,0.42465
67,68608,50.14549,156.6,0.8,0.62,1.345596,-0.002794,0.036796,0.002611,0.299414,0.026794,0.77408,44.878983,10.384154,43.917645,12.507316,4.0,0.00023242,5,689,0.24983,0.39501,0.28,0.0,100,0.2,0.5,,,-0.01,0.0068,-0.00119,-0.03352,0.00199,-0.0027,0.37727
68,69632,22.52623,196.2,0.4,0.63,1.285574,-0.00315,0.037396,0.002565,0.385619,0.028625,0.80323,43.214565,11.330185,40.845673,13.496662,4.0,0.00023139,5,703,0.26853,0.4182,0.27,0.0,100,0.4,0.8,,,-0.01,0.00737,-0.00327,-0.03333,-0.00048,-0.00092,0.19853
69,70656,22.73657,233.0,0.4,0.61,1.282595,-0.003802,0.01895,0.00384,0.287141,0.056885,0.871768,42.02343,11.457695,41.877945,11.948826,4.0,0.00023037,5,715,0.24962,0.3847,0.29,0.0,100,0.0,1.0,,,-0.01,0.0077,-0.00124,-0.03117,0.00312,-0.00078,0.20997
70,71680,20.83752,228.4,0.4,0.6,1.622319,-0.004606,0.015473,0.00321,0.370285,0.029297,0.879607,46.087151,10.146011,45.043304,10.918468,4.0,0.00022934,5,649,0.27668,0.41457,0.3,0.0,100,0.0,1.0,,,-0.01,0.00876,-0.00165,-0.03554,0.00126,-0.00063,0.16679
71,72704,62.83335,161.5,1.0,0.61,1.058768,-0.002594,0.026292,0.002707,0.386291,0.030884,0.804294,37.35672,11.535028,35.248924,11.312469,4.0,0.00022832,2,753,0.27151,0.4173,0.29,0.0,100,0.0,1.0,,,-0.01,0.00662,-0.0019,-0.02566,-0.00281,-7e-05,0.24084
72,73728,-5.72949,300.0,0.0,0.58,1.031028,-0.004366,0.005607,0.00292,0.365578,0.040466,0.963545,31.978508,11.644282,30.632153,11.560316,4.0,0.0002273,6,757,0.28028,0.41643,0.33,0.0,100,0.0,0.0,,,-0.01,0.00817,-0.00232,-0.02214,0.00141,-0.002,0.0
73,74752,17.46194,239.33333,0.33333,0.56,1.256364,-0.003724,0.017297,0.002947,0.373007,0.032227,0.872441,36.711216,10.724349,35.034821,11.140274,4.0,0.00022627,3,705,0.26942,0.4119,0.35,0.0,100,0.0,1.0,,,-0.01,0.00871,-0.00166,-0.03108,-0.00379,-0.00093,0.10565
74,75776,30.72496,212.25,0.5,0.56,0.943439,-0.003386,0.021458,0.002639,0.278287,0.030945,0.878375,30.879734,11.699915,30.537968,13.111327,4.0,0.00022525,4,769,0.23107,0.36676,0.35,0.0,100,0.0,1.0,,,-0.01,0.00769,-0.00206,-0.02256,0.00442,-0.00106,0.27286
75,76800,7.75327,245.83333,0.16667,0.53,1.233518,-0.002909,0.024597,0.002189,0.383994,0.018677,0.878003,35.251343,13.043852,33.126987,13.595103,4.0,0.00022422,6,699,0.23427,0.36543,0.37,0.0,100,0.33333,1.0,,,-0.01,0.00856,-0.00092,-0.0283,-0.0051,-0.00281,0.10349
76,77824,nan,nan,0.0,0.53,0.990625,-0.00369,0.004576,0.002493,0.332767,0.025635,0.963116,32.086109,10.123233,30.598793,9.97493,4.0,0.0002232,0,774,0.2104,0.32955,0.37,0.0,100,0.0,0.0,,,-0.01,0.00612,-0.00129,-0.02731,0.00151,0.0,0.0
77,78848,-5.76134,300.0,0.0,0.47,1.289701,-0.005562,0.008248,0.003484,0.386529,0.044617,0.937906,33.779037,10.839023,32.159714,10.866055,4.0,0.00022218,6,707,0.22784,0.35561,0.43,0.0,100,0.0,0.875,,,-0.01,0.00586,-0.00167,-0.03124,-0.00225,-0.00068,0.0
78,79872,-8.6206,300.0,0.0,0.47,1.015998,-0.002514,0.008257,0.00203,0.337583,0.010437,0.935602,32.199799,10.782355,30.681133,10.607873,4.0,0.00022115,2,748,0.24678,0.35892,0.44,0.0,100,0.0,1.0,,,-0.01,0.00703,-0.00121,-0.02385,-0.00074,-0.00074,0.0
79,80896,7.39482,278.8,0.2,0.44,0.989726,-0.004917,0.008026,0.003363,0.327082,0.046082,0.947644,28.096516,11.042997,27.531731,11.801191,4.0,0.00022013,5,744,0.24426,0.3549,0.47,0.0,100,0.0,1.0,,,-0.01,0.00885,-0.00207,-0.02648,0.00258,-0.0018,0.12358
80,81920,12.20472,260.0,0.25,0.41,1.549387,-0.005343,0.014635,0.004755,0.291246,0.048401,0.893715,36.861992,10.355025,36.293514,11.264353,4.0,0.0002191,4,655,0.28131,0.41941,0.5,0.0,100,0.0,1.0,,,-0.01,0.00653,-0.00265,-0.03797,0.0044,-0.00102,0.0822
81,82944,9.87376,251.25,0.25,0.39,1.323988,-0.005427,0.013432,0.004121,0.336917,0.051086,0.925205,34.609711,12.120864,33.751656,12.760693,4.0,0.00021808,4,724,0.24237,0.38232,0.53,0.0,100,0.0,0.875,,,-0.01,0.00586,-0.00178,-0.03566,0.00284,-0.00091,0.0987
82,83968,38.37264,218.16667,0.66667,0.41,1.380088,-0.0039,0.035982,0.003105,0.308783,0.046814,0.798916,35.119377,11.474881,35.169601,12.993993,4.0,0.00021706,6,686,0.23831,0.37468,0.53,0.0,100,0.0,1.0,,,-0.01,0.00895,-0.0011,-0.0314,0.00318,-0.00232,0.34669
83,84992,48.06481,134.5,0.75,0.41,1.180379,-0.003035,0.034473,0.002879,0.26924,0.029968,0.840811,32.603451,12.377273,32.24247,14.329289,4.0,0.00021603,4,704,0.24952,0.38562,0.52,0.0,100,0.25,1.0,,,-0.01,0.00749,-0.00098,-0.03021,0.00021,-0.00083,0.31619
