iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
11,11264,-16.75049,364.0,0.0,0.0,0.614831,-0.003497,0.019605,0.001872,0.209145,0.030899,0.970867,-3.738237,6.552737,-3.919563,6.97033,4.0,0.00029898,1,366,0.18246,0.25759,0.41176,nan,0,1.0,1.0,,,-0.03,0.00432,-0.00315,-0.04192,-0.01843,-0.0066
12,12288,-17.60016,398.6,0.0,0.0,0.953132,-0.002058,0.030618,0.001461,0.216934,0.015762,0.958382,-4.755287,7.148208,-4.913298,7.39787,4.0,0.00029887,5,325,0.14606,0.20502,0.31818,nan,0,1.0,0.95455,,,-0.03,0.0032,-0.00351,-0.03479,-0.02067,-0.02184
13,13312,-14.2581,301.0,0.0,0.0,1.426532,-0.004885,0.026657,0.004414,0.212423,0.049988,0.966474,-6.183016,8.017529,-6.501199,8.82449,4.0,0.00029877,3,319,0.13347,0.18108,0.28,nan,0,1.0,0.91429,,,-0.03,0.00404,-0.00213,-0.04017,-0.01084,-0.00872
14,14336,nan,nan,0.0,0.0,0.779095,-0.002472,0.022123,0.001062,0.3112,0.009399,0.965757,-4.603691,7.075201,-4.956111,7.737935,4.0,0.00029867,0,366,0.1735,0.24228,0.28,nan,0,0.0,0.0,,,-0.03,0.00381,-0.0025,-0.04384,-0.01528,0.0
15,15360,-15.99237,387.33333,0.0,0.0,0.861458,-0.003737,0.020788,0.002554,0.199489,0.04097,0.970776,-5.415024,7.83205,-5.575643,8.35233,4.0,0.00029857,3,358,0.16858,0.23038,0.25,nan,0,1.0,0.94,,,-0.03,0.00427,-0.00327,-0.03582,-0.01153,-0.0138
16,16384,-14.77406,319.0,0.0,0.0,0.950006,-0.003194,0.026525,0.002319,0.213967,0.024185,0.967113,-5.776073,8.633373,-5.848827,8.938981,4.0,0.00029846,3,343,0.1557,0.21215,0.22581,nan,0,1.0,0.88889,,,-0.03,0.00309,-0.00261,-0.02965,-0.02245,-0.01249
17,17408,-19.40909,495.75,0.0,0.0,1.072677,-0.003202,0.023418,0.002298,0.19192,0.031403,0.972276,-6.587368,9.136068,-6.70373,9.560064,4.0,0.00029836,4,339,0.1432,0.19119,0.28571,nan,0,0.75,0.94915,,,-0.03,0.00365,-0.00092,-0.03851,-0.01433,-0.00362
18,18432,-15.04029,278.0,0.0,0.0,0.917711,-0.004051,0.028113,0.00317,0.207645,0.047623,0.962735,-5.670106,8.943415,-5.757964,9.156817,4.0,0.00029826,3,339,0.15161,0.20651,0.26316,nan,0,1.0,0.89474,,,-0.03,0.00481,-0.00147,-0.03708,-0.02577,-0.0122
19,19456,-12.92197,243.25,0.0,0.0,0.864181,-0.002375,0.034625,0.001536,0.237273,0.016907,0.949055,-5.769585,8.977694,-5.719428,8.876343,4.0,0.00029816,4,325,0.15434,0.21571,0.2381,nan,0,1.0,0.93333,,,-0.03,0.00457,-0.00142,-0.03464,-0.03144,-0.01664
20,20480,-9.50324,128.0,0.0,0.0,0.705593,-0.002532,0.022211,0.001168,0.160849,0.008926,0.95833,-5.256124,7.981615,-5.173471,7.987072,4.0,0.00029805,3,343,0.17138,0.22328,0.22222,nan,0,1.0,1.0,,,-0.03,0.00539,-0.00219,-0.03653,-0.03205,-0.01492
21,21504,-14.0323,306.0,0.0,0.0,0.914439,-0.002885,0.024059,0.002448,0.185666,0.025665,0.960717,-5.792401,8.428679,-5.718216,8.456229,4.0,0.00029795,6,333,0.12727,0.18151,0.23529,nan,0,1.0,0.97959,,,-0.03,0.00371,-0.00067,-0.03099,-0.03073,-0.01553
22,22528,-10.60823,192.0,0.0,0.0,1.080488,-0.002949,0.031344,0.001939,0.273674,0.021011,0.939011,-6.049634,8.44351,-5.841151,8.07291,4.0,0.00029785,7,318,0.10976,0.16779,0.22414,nan,0,1.0,0.75,,,-0.03,0.00486,-0.00022,-0.02945,-0.04182,-0.02048
23,23552,-9.3941,117.75,0.0,0.0,0.984838,-0.003148,0.031185,0.002715,0.176667,0.032669,0.94213,-5.598727,8.180826,-5.559209,8.140407,4.0,0.00029775,8,327,0.11185,0.17086,0.19697,nan,0,1.0,1.0,,,-0.03,0.00412,-8e-05,-0.02966,-0.03575,-0.02878
24,24576,-10.43058,207.85714,0.0,0.0,1.076202,-0.004,0.021296,0.002612,0.280389,0.032776,0.952976,-5.831033,8.020641,-5.656565,7.69964,4.0,0.00029764,7,310,0.09898,0.15102,0.19178,nan,0,0.85714,0.85714,,,-0.03,0.00461,0.0,-0.03058,-0.03664,-0.01922
25,25600,-9.43152,138.28571,0.0,0.0,0.936108,-0.002988,0.016724,0.002891,0.187945,0.032623,0.948477,-4.687403,6.776293,-4.585471,6.480205,4.0,0.00029754,7,333,0.106,0.16372,0.175,nan,0,1.0,0.88889,,,-0.03,0.00609,0.00045,-0.02616,-0.03878,-0.02644
26,26624,-11.59486,188.2,0.0,0.0,0.974755,-0.003334,0.013873,0.00306,0.170906,0.028732,0.943781,-4.637505,5.742503,-4.595355,5.488627,4.0,0.00029744,5,323,0.09456,0.15134,0.16471,nan,0,1.0,0.93333,,,-0.03,0.00602,-0.00058,-0.02824,-0.04114,-0.0181
27,27648,-9.2882,150.5,0.0,0.0,1.134367,-0.002976,0.013405,0.002005,0.172868,0.020187,0.93959,-5.012471,5.627123,-4.911971,5.241986,4.0,0.00029734,8,319,0.09256,0.14422,0.15054,nan,0,1.0,0.92857,,,-0.03,0.00587,-0.00069,-0.02318,-0.0356,-0.02418
28,28672,-9.49656,148.57143,0.0,0.0,0.91719,-0.003382,0.012138,0.002432,0.18814,0.021011,0.948553,-4.169735,5.360665,-4.210053,5.189566,4.0,0.00029724,7,327,0.09206,0.15267,0.14,nan,0,1.0,1.0,,,-0.03,0.00622,-0.0009,-0.02806,-0.03399,-0.02581
29,29696,-9.4425,127.25,0.0,0.0,0.832211,-0.003814,0.011421,0.002368,0.16656,0.021667,0.951605,-3.890279,5.14169,-3.821301,5.112764,4.0,0.00029713,4,312,0.09935,0.15992,0.12,nan,0,1.0,0.875,,,-0.03,0.00673,0.00013,-0.02679,-0.04271,-0.01566
30,30720,-9.22198,144.0,0.0,0.0,0.808246,-0.002962,0.008934,0.002834,0.1444,0.020477,0.961136,-3.728995,5.096413,-3.751408,5.000215,4.0,0.00029703,7,331,0.09116,0.14629,0.08,nan,0,1.0,1.0,,,-0.03,0.00665,0.00011,-0.0285,-0.02735,-0.02763
31,31744,-9.91785,234.28571,0.0,0.0,0.934431,-0.002455,0.010075,0.001931,0.170182,0.023468,0.947286,-4.032293,4.730886,-4.090666,4.559712,4.0,0.00029693,7,321,0.09312,0.15748,0.08,nan,0,1.0,0.96296,,,-0.03,0.00633,-0.00028,-0.02481,-0.0332,-0.02016
32,32768,-9.26623,129.0,0.0,0.0,0.880203,-0.003564,0.010107,0.004232,0.198534,0.050537,0.934259,-3.655293,3.981927,-3.742148,4.059155,4.0,0.00029683,4,325,0.11157,0.17609,0.08,nan,0,1.0,0.66667,,,-0.03,0.00593,0.00021,-0.02475,-0.03297,-0.01502
33,33792,-9.29619,146.0,0.0,0.0,0.667686,-0.004347,0.008678,0.003178,0.205114,0.042038,0.958455,-3.311191,4.369902,-3.399345,4.5952,4.0,0.00029672,4,330,0.1029,0.16231,0.08,nan,0,1.0,1.0,,,-0.03,0.0072,-0.00022,-0.02894,-0.02761,-0.01837
34,34816,-9.29176,178.33333,0.0,0.0,0.501441,-0.003038,0.007959,0.001818,0.190529,0.014267,0.961901,-3.04833,4.245579,-3.14084,4.484373,4.0,0.00029662,3,343,0.11386,0.16966,0.08,nan,0,1.0,0.66667,,,-0.03,0.0064,7e-05,-0.03091,-0.01936,-0.01798
35,35840,-10.90874,342.6,0.0,0.0,0.576665,-0.003478,0.005241,0.00229,0.177243,0.028015,0.973202,-3.362019,4.281476,-3.388573,4.338012,4.0,0.00029652,5,392,0.09412,0.14941,0.08,nan,0,0.8,0.90476,,,-0.03,0.00577,-7e-05,-0.02522,-0.01897,-0.01534
36,36864,-9.07672,211.33333,0.0,0.0,0.992155,-0.003604,0.008532,0.002122,0.160603,0.025238,0.958912,-4.482175,4.61792,-4.466925,4.500361,4.0,0.00029642,6,331,0.07584,0.12939,0.08,nan,0,1.0,1.0,,,-0.03,0.00661,0.00025,-0.0221,-0.02653,-0.01544
37,37888,-8.76772,194.125,0.0,0.0,1.051785,-0.004152,0.011357,0.005211,0.25864,0.062714,0.955981,-4.873847,4.860405,-4.937839,4.918303,4.0,0.00029631,8,308,0.07243,0.12584,0.09,nan,0,1.0,1.0,,,-0.03,0.00681,0.00029,-0.02707,-0.02078,-0.01981
38,38912,-8.91001,152.0,0.0,0.0,0.776335,-0.003275,0.009226,0.003235,0.165364,0.02565,0.954715,-4.129125,4.28184,-4.166615,4.400544,4.0,0.00029621,4,321,0.09441,0.15617,0.07,nan,0,1.0,1.0,,,-0.03,0.00452,0.00033,-0.02342,-0.02961,-0.01553
39,39936,6.02943,193.0,0.2,0.01,0.856439,-0.002126,0.6009,0.003331,0.654992,0.028763,0.249068,-4.411669,4.262738,-2.984619,8.63131,4.0,0.00029611,5,305,0.08119,0.12705,0.06,0.0,1,0.8,1.0,,,-0.03,0.00606,0.00094,-0.02889,-0.01286,0.10867
40,40960,11.59009,169.71429,0.28571,0.03,0.913085,-0.000946,0.865084,0.000976,1.149691,0.007324,0.326023,-3.063553,4.954079,-0.307465,11.560246,4.0,0.00029601,7,321,0.08504,0.13717,0.06,0.0,3,0.85714,0.9,,,-0.03,0.00549,0.0005,-0.02601,-0.01722,0.20709
41,41984,-8.44209,134.6,0.0,0.03,0.764275,-0.001452,0.071837,0.00106,0.268305,0.010071,0.745167,-0.784354,6.326094,-0.826392,5.849515,4.0,0.0002959,5,321,0.10779,0.16416,0.05,0.0,3,1.0,0.5,,,-0.03,0.00566,0.00036,-0.03131,-0.0171,-0.01848
42,43008,4.47139,229.0,0.2,0.04,0.646739,-0.000899,0.437214,0.002287,0.530873,0.018097,0.499247,0.165992,5.804056,1.249925,9.458225,4.0,0.0002958,5,336,0.11401,0.16759,0.06,0.0,4,0.6,1.0,,,-0.03,0.00559,1e-05,-0.03206,-0.02063,0.13787
43,44032,10.67298,143.0,0.25,0.05,0.615446,-0.001568,0.365104,0.002035,0.466531,0.025818,0.577541,2.329297,6.872863,3.33009,9.987421,4.0,0.0002957,4,361,0.118,0.16864,0.06,0.0,5,0.75,1.0,,,-0.03,0.00517,-0.0006,-0.03276,-0.01248,0.1488
44,45056,26.33478,363.0,0.5,0.07,0.623855,-0.001246,0.699974,0.001323,1.254057,0.012772,0.446256,2.954773,7.676587,5.679952,12.265198,4.0,0.0002956,4,268,0.10764,0.14989,0.08,0.14286,7,0.5,0.93333,,,-0.03,0.00414,0.00055,-0.02758,-0.00344,0.32206
45,46080,-9.032,189.25,0.0,0.07,0.81493,-0.002904,0.096933,0.002363,0.390451,0.028152,0.835079,5.495558,9.189971,5.137368,8.749238,4.0,0.00029549,4,287,0.1003,0.14796,0.08,0.14286,7,1.0,0.75,,,-0.03,0.00505,-0.00014,-0.03081,-0.01538,-0.01386
46,47104,-12.06198,600.0,0.0,0.07,0.600031,-0.002616,0.051893,0.001544,0.339441,0.014923,0.899809,8.209763,8.540924,8.021475,8.465353,4.0,0.00029539,1,376,0.13008,0.19618,0.09,0.14286,7,0.0,1.0,,,-0.03,0.00336,0.00028,-0.0366,-0.01495,0.0
47,48128,24.67141,259.5,0.5,0.08,0.492241,-0.000712,0.296107,0.00151,0.192237,0.018738,0.622157,8.548547,8.478682,9.103331,10.361037,4.0,0.00029529,2,421,0.13337,0.19605,0.09,0.125,8,1.0,0.85714,,,-0.03,0.00516,-0.00084,-0.04294,-0.00717,0.20213
48,49152,3.0839,347.2,0.2,0.09,0.580513,-0.001356,0.249967,0.001516,0.20606,0.014099,0.685284,8.93366,8.792423,9.418629,10.918901,4.0,0.00029519,5,397,0.1124,0.15898,0.1,0.11111,9,0.8,0.82143,,,-0.03,0.00663,-0.00078,-0.04072,-0.00043,0.1606
49,50176,-13.83106,365.0,0.0,0.09,0.776431,-0.002737,0.05955,0.002098,0.396567,0.02063,0.883882,9.354993,8.414232,9.037178,8.741447,4.0,0.00029508,2,381,0.10342,0.16544,0.11,0.11111,9,0.5,0.9375,,,-0.03,0.00282,0.00103,-0.0266,-0.01396,-0.0038
50,51200,34.12314,331.6,0.6,0.12,0.879519,-0.002086,0.35576,0.00238,0.350911,0.023727,0.637005,7.411221,9.486159,8.564535,12.429563,4.0,0.00029498,5,376,0.10171,0.15399,0.13,0.08333,12,0.6,0.90909,,,-0.03,0.00394,-0.00028,-0.03009,-0.01311,0.3624
51,52224,5.10129,177.0,0.2,0.13,0.722081,-0.000935,0.266841,0.001231,0.271533,0.010452,0.647753,9.111363,9.36571,9.251743,11.241298,4.0,0.00029488,5,351,0.10272,0.15817,0.13,0.07692,13,1.0,1.0,,,-0.03,0.00481,-4e-05,-0.02772,-0.00698,0.12173
52,53248,67.14375,115.0,1.0,0.14,0.585207,-0.002012,0.20522,0.001237,0.287821,0.013779,0.749876,11.931779,10.678605,12.59118,12.246477,4.0,0.00029478,1,415,0.11088,0.1719,0.13,0.07143,14,0.0,1.0,,,-0.03,0.00298,-8e-05,-0.02786,-0.0107,0.17505
53,54272,9.96824,451.33333,0.33333,0.15,0.542252,-0.001112,0.146183,0.001768,0.202238,0.02002,0.752429,12.901966,9.670762,13.34701,10.562153,4.0,0.00029468,3,374,0.09763,0.1438,0.15,0.06667,15,1.0,0.92857,,,-0.03,0.00352,-0.00033,-0.03232,-0.00075,0.18326
54,55296,-9.68395,228.0,0.0,0.15,0.41403,-0.001703,0.041388,0.001017,0.501938,0.011765,0.909688,14.29152,9.109924,13.612542,9.147591,4.0,0.00029457,1,411,0.12381,0.18874,0.15,0.06667,15,1.0,1.0,,,-0.03,0.00477,-0.00055,-0.03094,-0.01426,-0.00693
55,56320,-10.99153,481.0,0.0,0.15,0.54084,-0.002702,0.02944,0.001787,0.371239,0.01825,0.934097,12.463815,9.291322,11.901497,9.623464,4.0,0.00029447,4,359,0.10847,0.16327,0.18,0.06667,15,0.75,0.94118,,,-0.03,0.00399,0.00024,-0.03598,-0.00108,-0.00517
56,57344,21.90914,290.2,0.4,0.17,0.881666,-0.002016,0.255235,0.002432,0.349315,0.031815,0.643348,13.190123,9.273192,14.707771,12.948836,4.0,0.00029437,5,283,0.08846,0.1364,0.18,0.05882,17,0.6,0.9,,,-0.03,0.00541,-0.00015,-0.03311,0.00306,0.22264
57,58368,-10.692,251.0,0.0,0.17,0.717977,-0.002041,0.078287,0.002576,0.722786,0.028809,0.83833,15.459678,9.821564,13.871504,9.905331,4.0,0.00029427,4,289,0.10104,0.15582,0.19,0.05882,17,1.0,0.93333,,,-0.03,0.005,5e-05,-0.02645,-0.01219,-0.01187
58,59392,13.50665,311.0,0.33333,0.18,0.77601,-0.001616,0.178223,0.002291,0.497065,0.024796,0.610765,13.926458,8.369171,14.216777,10.354751,4.0,0.00029416,3,323,0.08143,0.11931,0.2,0.05556,18,0.33333,0.75,,,-0.03,0.00472,0.00017,-0.02612,-0.00385,0.11955
59,60416,-21.87472,600.0,0.0,0.18,0.642005,-0.002813,0.024353,0.001327,0.406222,0.014252,0.952228,15.448107,10.868484,14.853658,11.275124,4.0,0.00029406,1,327,0.10341,0.14902,0.21,0.05556,18,1.0,0.7619,,,-0.03,0.00319,-0.00048,-0.0386,0.00546,0.0
60,61440,-8.62096,445.5,0.0,0.18,0.834374,-0.003829,0.030391,0.002474,0.44557,0.031296,0.939215,15.486614,11.296651,14.709285,12.138484,4.0,0.00029396,2,336,0.09566,0.13679,0.22,0.05556,18,1.0,1.0,,,-0.03,0.00383,0.00043,-0.03433,0.00686,-0.00367
61,62464,-15.64754,600.0,0.0,0.18,1.062,-0.005477,0.021915,0.00319,0.46316,0.037369,0.969535,14.571774,14.048354,13.553311,15.19784,4.0,0.00029386,1,314,0.10168,0.14577,0.23,0.05556,18,0.0,0.72727,,,-0.03,0.00483,-0.00015,-0.03956,0.00355,0.0
62,63488,-20.46163,600.0,0.0,0.18,1.23084,-0.005545,0.019919,0.003888,0.451103,0.051849,0.974087,13.668617,14.526383,12.678293,15.639,4.0,0.00029375,3,297,0.08865,0.13452,0.24,0.05556,18,0.0,0.76471,,,-0.03,0.00417,-0.0002,-0.03504,0.00259,0.0
63,64512,-28.14407,600.0,0.0,0.18,1.456578,-0.004493,0.018081,0.004021,0.449388,0.051605,0.977165,14.98737,14.420124,14.11099,15.312901,4.0,0.00029365,1,269,0.08381,0.1179,0.24,0.05556,18,0.0,0.7,,,-0.03,0.00335,-0.00042,-0.03191,0.00339,0.0
64,65536,-26.87506,600.0,0.0,0.18,1.34291,-0.005202,0.017997,0.003352,0.456737,0.043961,0.977791,14.223469,14.442471,13.114898,15.31419,4.0,0.00029355,2,292,0.09163,0.12551,0.26,0.05556,18,0.0,0.80769,,,-0.03,0.00384,-0.00035,-0.03398,0.00179,0.0
65,66560,-28.14188,600.0,0.0,0.18,1.285344,-0.004848,0.017167,0.003352,0.407212,0.044281,0.976249,12.953912,13.935455,11.743477,14.56977,4.0,0.00029345,1,275,0.09904,0.13856,0.27,0.05556,18,0.0,0.875,,,-0.03,0.00385,-0.00015,-0.03416,-0.00105,0.0
66,67584,-26.05677,600.0,0.0,0.18,1.205753,-0.005912,0.009993,0.003523,0.359645,0.048538,0.98267,10.211109,13.363362,9.227674,14.255871,4.0,0.00029334,1,270,0.09098,0.128,0.28,0.05556,18,0.0,0.64706,,,-0.03,0.00431,-0.00017,-0.03431,0.00213,0.0
67,68608,-25.42829,600.0,0.0,0.18,1.198261,-0.005587,0.009682,0.004201,0.317728,0.060013,0.986082,10.12235,14.491382,9.273424,15.095948,4.0,0.00029324,3,265,0.08287,0.12042,0.31,0.05556,18,0.0,0.82979,,,-0.03,0.00344,-0.00036,-0.03272,0.00113,0.0
68,69632,-18.00898,536.5,0.0,0.18,1.160741,-0.003393,0.015207,0.003042,0.35141,0.036438,0.980075,11.274468,14.769847,10.279626,15.360687,4.0,0.00029314,2,263,0.0885,0.12996,0.31,0.05556,18,0.5,0.54545,,,-0.03,0.0027,0.00013,-0.02844,0.00209,-0.00275
69,70656,-26.89877,600.0,0.0,0.18,1.166101,-0.004869,0.008558,0.003952,0.316338,0.056778,0.988764,10.469364,15.149591,9.570285,15.917305,4.0,0.00029304,1,213,0.09997,0.15508,0.32,0.05556,18,0.0,0.8,,,-0.03,0.00286,-0.00024,-0.02645,0.00173,0.0
70,71680,-29.07528,600.0,0.0,0.18,1.135823,-0.004372,0.007422,0.002851,0.312611,0.03566,0.990204,8.368777,15.522337,7.438673,16.376089,4.0,0.00029293,1,224,0.10628,0.16004,0.33,0.05556,18,0.0,0.91667,,,-0.03,0.00277,-0.00042,-0.02983,0.00064,0.0
71,72704,-20.62918,600.0,0.0,0.18,1.28002,-0.004922,0.007222,0.003629,0.319893,0.041718,0.990594,6.67314,16.270094,5.767233,17.231806,4.0,0.00029283,1,248,0.10082,0.15064,0.34,0.05556,18,0.0,0.93333,,,-0.03,0.004,0.00012,-0.02966,0.00285,0.0
72,73728,-22.04788,600.0,0.0,0.18,1.40921,-0.004353,0.008053,0.00395,0.312496,0.042725,0.991401,6.366108,17.617205,5.507393,18.530014,4.0,0.00029273,4,308,0.08649,0.12773,0.38,0.05556,18,0.0,0.71154,,,-0.03,0.00415,-0.00047,-0.03326,0.00369,0.0
73,74752,6.86777,600.0,0.5,0.19,1.503312,-0.003662,0.112819,0.005656,0.241093,0.080063,0.903355,6.396854,18.888372,6.521856,20.0875,4.0,0.00029263,2,271,0.08387,0.1304,0.39,0.05263,19,0.0,0.74074,,,-0.03,0.00345,-0.00011,-0.03208,0.00073,0.07243
74,75776,-33.21327,600.0,0.0,0.19,1.223803,-0.004188,0.011302,0.003623,0.34944,0.041779,0.990381,5.974457,18.806566,5.018378,19.651318,4.0,0.00029252,1,291,0.1042,0.15683,0.4,0.05263,19,0.0,0.90909,,,-0.03,0.0034,-0.00029,-0.02759,-0.00436,0.0
75,76800,50.6139,408.5,1.0,0.21,1.082259,-0.002367,0.232612,0.002778,0.409088,0.029953,0.823424,3.244543,19.162701,4.828583,21.116385,4.0,0.00029242,2,341,0.09524,0.142,0.4,0.04762,21,0.0,0.8,,,-0.03,0.00342,-0.00034,-0.03312,-0.00071,0.22238
76,77824,-22.2954,545.33333,0.0,0.2,1.128488,-0.002397,0.0172,0.002719,0.226968,0.027985,0.984933,5.268148,19.380136,4.621115,19.474251,4.0,0.00029232,3,312,0.08361,0.12657,0.42,0.04762,21,0.33333,0.73684,,,-0.03,0.00345,0.00029,-0.02533,-0.00308,-0.00306
77,78848,-16.0363,529.0,0.0,0.2,0.927651,-0.002528,0.013346,0.002524,0.188935,0.02507,0.986457,5.052374,18.857317,4.540316,18.900501,4.0,0.00029222,2,331,0.09695,0.13513,0.43,0.04762,21,0.5,0.88889,,,-0.03,0.00388,0.00061,-0.02637,-0.00526,-0.00366
78,79872,43.56857,307.0,0.8,0.22,0.881555,-0.002763,0.403119,0.002803,0.982779,0.030441,0.695691,4.149485,19.33032,7.626864,21.873291,4.0,0.00029212,5,379,0.0961,0.14369,0.43,0.04,25,0.2,0.7619,,,-0.03,0.00422,0.00039,-0.02958,-0.0056,0.48826
79,80896,nan,nan,0.0,0.22,0.64072,-0.00249,0.01871,0.001905,0.362958,0.022018,0.97683,8.953003,16.288309,8.334414,16.173758,4.0,0.00029201,0,443,0.10873,0.16729,0.43,0.04,25,0.0,0.0,,,-0.03,0.0034,-8e-05,-0.02597,-0.01432,0.0
80,81920,9.1728,403.33333,0.33333,0.23,0.447725,-0.001226,0.102343,0.001133,0.20005,0.012161,0.842238,6.450245,14.838214,7.119225,15.547145,4.0,0.00029191,3,456,0.08676,0.13264,0.43,0.03846,26,0.66667,0.83333,,,-0.03,0.00423,-0.00132,-0.0349,-0.00203,0.20648
81,82944,2.82335,398.6,0.2,0.23,0.835966,-0.002518,0.117467,0.002744,0.271196,0.025467,0.859328,7.727671,17.112518,8.245454,17.823126,4.0,0.00029181,5,397,0.08546,0.11841,0.42,0.03704,27,0.8,1.0,,,-0.03,0.00411,-1e-05,-0.02854,-0.00476,0.12191
82,83968,64.73748,155.0,1.0,0.24,0.762351,-0.00216,0.10449,0.001262,0.23353,0.008377,0.865866,9.545748,16.118908,10.135611,16.980209,4.0,0.00029171,1,390,0.10596,0.15385,0.42,0.03571,28,0.0,1.0,,,-0.03,0.00392,9e-05,-0.02955,-0.00923,0.15504
83,84992,7.52565,348.5,0.25,0.23,0.62712,-0.002109,0.055797,0.001956,0.185648,0.019424,0.915191,9.824617,15.492319,9.542654,15.768594,4.0,0.0002916,4,409,0.09553,0.13487,0.43,0.03448,29,0.5,1.0,,,-0.03,0.00474,0.00035,-0.03481,-0.00645,0.1564
84,86016,26.50522,273.25,0.5,0.24,0.609441,-0.001893,0.179075,0.001663,0.334468,0.013367,0.755565,9.794275,15.362268,10.841688,16.83053,4.0,0.0002915,4,397,0.09453,0.13383,0.42,0.03226,31,0.25,0.90909,,,-0.03,0.00481,0.00053,-0.03321,-0.00562,0.34809
85,87040,-10.6442,393.5,0.0,0.24,0.854477,-0.002156,0.029709,0.001766,0.2474,0.01561,0.952241,12.629442,15.817191,11.82185,15.60852,4.0,0.0002914,2,398,0.08253,0.11923,0.42,0.03226,31,1.0,1.0,,,-0.03,0.00393,0.00038,-0.03526,-0.00112,-0.0076
86,88064,24.16629,318.5,0.5,0.25,0.896916,-0.00125,0.177399,0.001369,0.357686,0.007538,0.770501,12.968594,15.804822,14.79503,17.484394,4.0,0.0002913,4,386,0.09712,0.13573,0.42,0.0303,33,0.5,0.90909,,,-0.03,0.00432,-4e-05,-0.03145,0.00301,0.2569
