iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
13,13312,-16.41075,519.0,0.0,0.0,0.683053,-0.003072,0.025282,0.001201,0.161303,0.019608,0.963211,-5.530828,8.579412,-5.776595,8.733022,4.0,0.00029877,2,261,0.20063,0.2891,0.88889,nan,0,1.0,0.95,,,-0.01,0.00468,-0.00401,-0.0418,-0.01476,-0.00671
14,14336,-15.73437,519.0,0.0,0.0,1.341975,-0.003552,0.02571,0.002428,0.503995,0.036316,0.967728,-6.52958,9.037275,-6.440853,9.354658,4.0,0.00029867,3,232,0.13733,0.19116,0.7619,nan,0,1.0,0.93846,,,-0.01,0.00456,-0.00177,-0.03298,-0.00954,-0.01172
15,15360,-15.28343,600.0,0.0,0.0,1.861766,-0.005048,0.018472,0.003861,0.242248,0.055496,0.98046,-5.984221,10.718635,-6.232028,11.333955,4.0,0.00029857,3,211,0.14728,0.20314,0.79167,nan,0,0.66667,0.96552,,,-0.01,0.004,-0.00071,-0.03398,-0.01169,0.0
16,16384,-13.29239,404.0,0.0,0.0,0.873983,-0.002662,0.016273,0.00128,0.145887,0.012146,0.977702,-5.290751,9.609728,-5.4713,9.950595,4.0,0.00029846,1,257,0.1894,0.25829,0.76,nan,0,1.0,0.9375,,,-0.01,0.00522,-0.00234,-0.03844,-0.0142,-0.00542
17,17408,-13.06698,367.0,0.0,0.0,1.508377,-0.004453,0.0231,0.003635,0.220463,0.050049,0.972667,-6.887235,10.727611,-6.918725,11.371651,4.0,0.00029836,4,227,0.17183,0.22567,0.65517,nan,0,1.0,0.8913,,,-0.01,0.00442,-0.00188,-0.0373,-0.00685,-0.01357
18,18432,nan,nan,0.0,0.0,1.137443,-0.005494,0.009262,0.00234,0.236867,0.027008,0.987965,-5.509981,10.400195,-5.662274,10.709496,4.0,0.00029826,0,243,0.16806,0.23567,0.65517,nan,0,0.0,0.0,,,-0.01,0.00431,-0.00341,-0.03422,-0.01472,0.0
19,19456,-14.3306,600.0,0.0,0.0,0.90728,-0.0045,0.016349,0.001576,0.194084,0.018677,0.975513,-5.360432,9.620718,-5.495799,9.990102,4.0,0.00029816,3,254,0.19647,0.26626,0.6875,nan,0,0.66667,0.94828,,,-0.01,0.00258,-0.00299,-0.03738,-0.00857,0.0
20,20480,-12.64889,410.0,0.0,0.0,1.33828,-0.003764,0.013013,0.002031,0.191529,0.026199,0.984272,-5.500458,11.120789,-5.545971,11.346643,4.0,0.00029805,2,238,0.17125,0.22963,0.64706,nan,0,1.0,1.0,,,-0.01,0.00415,-0.0029,-0.03236,-0.0083,-0.00755
21,21504,-15.94583,579.5,0.0,0.0,1.189289,-0.004153,0.014522,0.002728,0.180765,0.030991,0.979207,-4.960973,10.356201,-5.168774,10.584348,4.0,0.00029795,2,253,0.18113,0.24557,0.63889,nan,0,1.0,1.0,,,-0.01,0.00337,-0.00406,-0.03201,-0.0084,-0.00411
22,22528,-14.04234,578.0,0.0,0.0,1.223098,-0.003853,0.011345,0.002498,0.229942,0.026154,0.984818,-5.26112,11.198079,-5.416458,11.766466,4.0,0.00029785,1,258,0.17332,0.24569,0.62162,nan,0,1.0,1.0,,,-0.01,0.00311,-0.00284,-0.03645,-0.01124,-0.00403
23,23552,-15.8623,530.5,0.0,0.0,0.816066,-0.004298,0.020089,0.001531,0.262486,0.017166,0.972851,-5.43751,10.866,-5.599737,11.06579,4.0,0.00029775,2,271,0.18647,0.26874,0.61538,nan,0,1.0,1.0,,,-0.01,0.00386,-0.00342,-0.03911,-0.01399,-0.00557
24,24576,-14.94441,515.5,0.0,0.0,1.372473,-0.003336,0.017997,0.001316,0.129723,0.009247,0.980409,-6.960448,13.264113,-6.883019,13.822691,4.0,0.00029764,4,229,0.15741,0.2161,0.55814,nan,0,1.0,0.94048,,,-0.01,0.00376,-0.0025,-0.03958,-0.00382,-0.01447
25,25600,-11.38359,408.0,0.0,0.0,1.551736,-0.00511,0.017158,0.001971,0.148586,0.021973,0.983704,-6.503267,14.083852,-6.64937,14.347033,4.0,0.00029754,1,238,0.15112,0.20802,0.54545,nan,0,1.0,1.0,,,-0.01,0.00245,-0.00133,-0.03427,-0.00999,-0.00322
26,26624,-15.39315,494.0,0.0,0.0,1.004695,-0.0032,0.010584,0.001085,0.151362,0.006729,0.985997,-5.805592,12.161051,-5.8741,12.541538,4.0,0.00029744,2,295,0.19101,0.26759,0.52174,nan,0,1.0,0.93939,,,-0.01,0.00358,-0.00211,-0.0384,-0.00687,-0.00928
27,27648,-13.76345,421.0,0.0,0.0,0.886415,-0.004763,0.008239,0.001806,0.158142,0.027679,0.986547,-5.543741,11.25383,-5.522862,11.293303,4.0,0.00029734,1,389,0.16605,0.23123,0.51064,nan,0,1.0,0.9,,,-0.01,0.00411,-0.00249,-0.0402,-0.00996,-0.00519
28,28672,-15.48568,541.0,0.0,0.0,1.332281,-0.005253,0.014009,0.002292,0.149422,0.032288,0.983093,-6.487651,12.861856,-6.499749,13.195241,4.0,0.00029724,4,349,0.15928,0.22183,0.5098,nan,0,0.5,0.98305,,,-0.01,0.00287,-0.00217,-0.03472,-0.00513,-0.00734
29,29696,-15.7879,600.0,0.0,0.0,1.292191,-0.00451,0.009864,0.001511,0.155473,0.016388,0.986036,-6.362639,12.026052,-6.398129,12.059192,4.0,0.00029713,1,345,0.15577,0.21982,0.51923,nan,0,0.0,0.84211,,,-0.01,0.0037,-0.00129,-0.03147,-0.01102,0.0
30,30720,-12.56778,410.33333,0.0,0.0,1.3596,-0.004221,0.015793,0.003286,0.171155,0.031418,0.980868,-7.000769,13.137404,-6.976958,13.410195,4.0,0.00029703,3,342,0.15977,0.22443,0.49091,nan,0,1.0,0.90323,,,-0.01,0.00346,-0.00128,-0.03482,-0.00898,-0.01074
31,31744,-13.35434,433.0,0.0,0.0,1.247883,-0.004802,0.01661,0.001495,0.171305,0.008484,0.973384,-6.6567,12.363318,-6.583762,12.205728,4.0,0.00029693,3,331,0.16215,0.22625,0.46552,nan,0,1.0,0.96154,,,-0.01,0.00506,-0.00154,-0.03444,-0.01384,-0.01168
32,32768,-13.196,433.0,0.0,0.0,1.196506,-0.004798,0.025745,0.001779,0.190469,0.014847,0.957177,-6.778453,11.973845,-6.797272,11.833459,4.0,0.00029683,1,351,0.14357,0.20439,0.45763,nan,0,1.0,1.0,,,-0.01,0.00466,-0.00093,-0.03607,-0.01056,-0.00401
33,33792,-12.54657,407.75,0.0,0.0,1.229485,-0.004206,0.019251,0.001796,0.17692,0.022263,0.965537,-6.67825,11.624036,-6.542445,11.558956,4.0,0.00029672,4,348,0.15554,0.21628,0.42857,nan,0,1.0,1.0,,,-0.01,0.00542,-0.00079,-0.03313,-0.01152,-0.01574
34,34816,-12.17908,365.25,0.0,0.0,1.487894,-0.00497,0.025272,0.002931,0.236474,0.037308,0.953093,-6.837005,11.979859,-6.745181,11.70958,4.0,0.00029662,4,320,0.15871,0.22177,0.40299,nan,0,1.0,1.0,,,-0.01,0.00502,-0.00094,-0.03083,-0.01427,-0.01332
35,35840,-11.76927,313.0,0.0,0.0,1.404726,-0.005666,0.023439,0.003093,0.184028,0.036789,0.94335,-6.415776,10.907114,-6.410031,10.344511,4.0,0.00029652,2,322,0.17451,0.24414,0.3913,nan,0,1.0,1.0,,,-0.01,0.00553,-0.00103,-0.02592,-0.01708,-0.00694
36,36864,-11.22629,338.75,0.0,0.0,1.16628,-0.00595,0.02057,0.00368,0.208696,0.055435,0.941285,-6.436304,9.717643,-6.277668,9.447249,4.0,0.00029642,4,348,0.15793,0.2218,0.36986,nan,0,1.0,0.95833,,,-0.01,0.00485,-0.00069,-0.03084,-0.01604,-0.01609
37,37888,-10.68812,349.0,0.0,0.0,1.502683,-0.004932,0.02007,0.002957,0.196865,0.039383,0.923282,-6.96118,9.760084,-6.887853,8.873448,4.0,0.00029631,2,322,0.14816,0.21239,0.36,nan,0,1.0,1.0,,,-0.01,0.00602,-0.00066,-0.02521,-0.01795,-0.0063
38,38912,-10.43605,342.0,0.0,0.0,0.724817,-0.002762,0.010378,0.000823,0.140387,0.007065,0.944688,-5.682511,6.800207,-5.516902,6.593354,4.0,0.00029621,4,359,0.15984,0.23808,0.34177,nan,0,1.0,1.0,,,-0.01,0.00641,-0.00113,-0.02526,-0.01973,-0.02385
39,39936,-9.92902,289.33333,0.0,0.0,1.678462,-0.00467,0.015194,0.003164,0.256003,0.025818,0.942279,-7.015478,9.062819,-6.746757,8.435724,4.0,0.00029611,3,317,0.15824,0.21627,0.32927,nan,0,1.0,1.0,,,-0.01,0.00647,-0.00072,-0.0265,-0.01314,-0.00851
40,40960,-9.30886,275.0,0.0,0.0,0.900589,-0.004738,0.008976,0.002199,0.17527,0.028854,0.934988,-5.518105,6.139481,-5.28229,5.727731,4.0,0.00029601,4,381,0.1613,0.23888,0.31395,nan,0,1.0,1.0,,,-0.01,0.00764,-0.00111,-0.02521,-0.02514,-0.0191
41,41984,-8.41387,246.33333,0.0,0.0,1.421249,-0.005431,0.009221,0.003104,0.171636,0.034637,0.918039,-6.142178,6.089417,-6.00843,5.539548,4.0,0.0002959,3,336,0.14224,0.21487,0.30337,nan,0,1.0,1.0,,,-0.01,0.00495,-0.00077,-0.0199,-0.02231,-0.00968
42,43008,-8.52586,276.8,0.0,0.0,0.880617,-0.002257,0.006018,0.001372,0.158653,0.016327,0.937034,-5.505783,4.971127,-5.296082,4.690943,4.0,0.0002958,5,371,0.14786,0.22729,0.28723,nan,0,1.0,1.0,,,-0.01,0.00668,0.00035,-0.02896,-0.01675,-0.02375
43,44032,-8.79637,242.0,0.0,0.0,1.162815,-0.003938,0.006315,0.002994,0.163268,0.035934,0.936975,-5.850138,4.852448,-5.742539,4.72018,4.0,0.0002957,3,335,0.15982,0.23813,0.27835,nan,0,1.0,1.0,,,-0.01,0.00644,-0.00014,-0.02338,-0.02795,-0.01142
44,45056,-8.38209,196.6,0.0,0.0,1.150521,-0.005083,0.006337,0.003758,0.189546,0.055923,0.930888,-5.79696,4.697861,-5.612536,4.560819,4.0,0.0002956,5,321,0.16423,0.23886,0.26,nan,0,1.0,1.0,,,-0.01,0.00696,-0.00138,-0.02051,-0.02922,-0.01948
45,46080,-7.39499,381.0,0.0,0.0,0.804663,-0.005105,0.004729,0.002365,0.167257,0.033691,0.933546,-5.110999,3.824147,-4.990845,3.918598,4.0,0.00029549,2,388,0.17474,0.2668,0.25,nan,0,1.0,1.0,,,-0.01,0.00664,-0.0014,-0.02359,-0.02776,-0.0051
46,47104,-7.96039,229.0,0.0,0.0,0.838301,-0.005371,0.005333,0.002496,0.171418,0.031921,0.947268,-4.934763,4.269516,-4.826324,4.565143,4.0,0.00029539,3,357,0.16066,0.23167,0.22,nan,0,1.0,1.0,,,-0.01,0.00699,-0.00124,-0.02615,-0.01388,-0.01492
47,48128,-8.22473,356.75,0.0,0.0,0.817777,-0.005564,0.004278,0.001954,0.150468,0.020584,0.967522,-4.650467,4.802665,-4.579337,5.108119,4.0,0.00029529,4,350,0.16537,0.23687,0.19,nan,0,1.0,0.92308,,,-0.01,0.00625,-0.00065,-0.02746,-0.0137,-0.01492
48,49152,-14.03768,600.0,0.0,0.0,1.144961,-0.004393,0.008479,0.001945,0.146086,0.014954,0.95131,-5.209036,5.449872,-5.218101,5.821319,4.0,0.00029519,1,342,0.1557,0.22185,0.19,nan,0,1.0,1.0,,,-0.01,0.00462,-0.00081,-0.02905,-0.00997,0.0
49,50176,-7.37191,432.5,0.0,0.0,0.858789,-0.005366,0.005479,0.001674,0.160486,0.019165,0.964826,-4.542011,5.240139,-4.530148,5.659518,4.0,0.00029508,2,360,0.17554,0.24974,0.18,nan,0,1.0,1.0,,,-0.01,0.00444,-0.00049,-0.03079,-0.00488,-0.00469
50,51200,-9.58724,444.25,0.0,0.0,0.833629,-0.004362,0.005139,0.001887,0.152803,0.021378,0.95557,-4.075071,4.575906,-4.120364,4.89572,4.0,0.00029498,4,384,0.18576,0.26063,0.16,nan,0,0.75,0.94737,,,-0.01,0.00527,-0.0009,-0.02876,-0.00815,-0.01418
51,52224,nan,nan,0.0,0.0,0.992453,-0.003522,0.005956,0.002021,0.172515,0.023361,0.941032,-4.190222,4.084871,-4.258004,4.442383,4.0,0.00029488,0,363,0.18744,0.27098,0.16,nan,0,0.0,0.0,,,-0.01,0.00537,-0.00046,-0.02742,-0.01318,0.0
52,53248,1.35698,391.0,0.16667,0.01,0.995991,-0.000695,0.285401,0.001567,0.412232,0.016953,0.292433,-4.438848,4.439898,-3.018966,8.422872,4.0,0.00029478,6,357,0.15682,0.22723,0.15,0.0,1,0.83333,0.875,,,-0.01,0.00637,-0.00047,-0.02729,-0.00911,0.12667
53,54272,-7.60569,451.5,0.0,0.01,1.268885,-0.00485,0.01215,0.002142,0.233027,0.025406,0.826716,-3.039286,3.394785,-3.008351,3.342527,4.0,0.00029468,2,335,0.1344,0.20536,0.16,0.0,1,1.0,1.0,,,-0.01,0.00539,-0.00045,-0.0196,-0.0129,-0.00334
54,55296,-8.90839,280.5,0.0,0.01,0.880683,-0.004783,0.007884,0.002824,0.187202,0.038696,0.861654,-2.029453,3.357137,-2.091357,3.339899,4.0,0.00029457,2,369,0.15355,0.23696,0.16,0.0,1,1.0,0.0,,,-0.01,0.00683,0.00018,-0.02759,-0.0145,-0.00885
55,56320,8.89054,280.25,0.25,0.02,1.0891,-0.001349,0.062324,0.001405,0.11996,0.012161,0.607013,-2.662723,3.790299,-2.663261,5.099291,4.0,0.00029447,4,339,0.13357,0.20529,0.13,0.0,2,1.0,1.0,,,-0.01,0.00579,-0.00021,-0.02942,-0.00611,0.11475
56,57344,nan,nan,0.0,0.02,0.733687,-0.004703,0.004763,0.001797,0.180896,0.019012,0.953356,-1.698907,4.089264,-1.733473,4.488525,4.0,0.00029437,0,397,0.17335,0.25326,0.13,0.0,2,0.0,0.0,,,-0.01,0.00524,-0.00124,-0.02882,-0.00704,0.0
57,58368,26.17612,445.25,0.5,0.04,0.845259,-0.001398,0.542357,0.00116,0.567484,0.011856,0.196944,-2.17109,4.569445,0.37477,10.593304,4.0,0.00029427,4,381,0.15359,0.22691,0.14,0.0,4,0.75,0.85714,,,-0.01,0.00546,-0.00127,-0.03165,-0.00793,0.32122
58,59392,-8.78733,206.0,0.0,0.04,0.625716,-0.003667,0.011626,0.001387,0.181126,0.015778,0.900449,1.44072,4.064096,1.365463,4.159339,4.0,0.00029416,1,397,0.16764,0.25804,0.14,0.0,4,1.0,1.0,,,-0.01,0.00592,-0.00207,-0.0286,-0.01,-0.00584
59,60416,6.6304,462.0,0.2,0.05,1.146368,-0.001458,0.214087,0.002017,0.410662,0.017975,0.395124,-0.240106,4.551512,0.385806,7.572434,4.0,0.00029406,5,337,0.12636,0.19578,0.16,0.0,5,1.0,0.96552,,,-0.01,0.00675,-0.00016,-0.02652,-0.0093,0.11719
60,61440,-10.09489,380.0,0.0,0.05,1.008446,-0.00394,0.013522,0.002207,0.170038,0.023651,0.876011,0.683122,4.461613,0.661257,4.383758,4.0,0.00029396,3,349,0.11608,0.19538,0.17,0.0,5,0.66667,1.0,,,-0.01,0.00551,0.00057,-0.02353,-0.01359,-0.00747
61,62464,29.61581,186.5,0.5,0.06,0.675644,-0.002041,0.26616,0.00125,0.389898,0.010071,0.360013,1.265591,4.469416,2.424192,8.288298,4.0,0.00029386,2,402,0.14123,0.21843,0.17,0.0,6,1.0,0.5,,,-0.01,0.00559,-0.00066,-0.02949,-0.00813,0.17747
62,63488,-8.42251,272.0,0.0,0.06,0.713719,-0.004542,0.013182,0.00152,0.181647,0.018341,0.917407,1.94146,5.050556,1.86465,5.226792,4.0,0.00029375,1,404,0.1526,0.22815,0.17,0.0,6,1.0,1.0,,,-0.01,0.00548,-0.00074,-0.0259,-0.00902,-0.00534
63,64512,5.46789,477.2,0.2,0.07,0.659734,-0.000554,0.252325,0.00144,0.222835,0.015839,0.39548,1.993438,5.308656,3.03592,8.416585,4.0,0.00029365,5,413,0.1544,0.2273,0.17,0.0,7,1.0,0.90909,,,-0.01,0.00497,-0.00184,-0.03488,-0.00499,0.18325
64,65536,-9.12009,600.0,0.0,0.07,1.157819,-0.005023,0.016117,0.00281,0.193423,0.033859,0.877047,2.710738,5.051483,2.877069,4.933956,4.0,0.00029355,1,363,0.09924,0.16716,0.18,0.0,7,1.0,1.0,,,-0.01,0.00666,0.00044,-0.02309,-0.0023,0.0
65,66560,-8.5182,230.5,0.0,0.07,0.935223,-0.003942,0.016432,0.002679,0.222753,0.035446,0.8946,3.785581,4.975062,3.444198,5.350606,4.0,0.00029345,2,393,0.12319,0.19301,0.18,0.0,7,1.0,0.0,,,-0.01,0.00413,-0.0002,-0.02375,-0.00167,-0.00841
66,67584,-7.5137,600.0,0.0,0.07,1.065966,-0.004665,0.012715,0.00288,0.224388,0.038895,0.933737,3.262377,5.446814,3.033327,6.04883,4.0,0.00029334,2,396,0.13015,0.19886,0.2,0.0,7,1.0,0.75,,,-0.01,0.00343,-0.00055,-0.02697,0.00051,0.0
67,68608,-6.76403,213.5,0.0,0.07,1.143617,-0.004438,0.018402,0.002984,0.344114,0.040588,0.941631,2.564562,6.892791,2.016683,7.51082,4.0,0.00029324,2,410,0.13622,0.20923,0.2,0.0,7,1.0,0.0,,,-0.01,0.00344,-0.00108,-0.02783,-0.00628,-0.00729
68,69632,4.58307,594.0,0.25,0.08,1.341717,-0.00244,0.208175,0.00295,0.39457,0.033859,0.61966,2.382063,7.498652,3.282711,9.760545,4.0,0.00029314,4,364,0.1226,0.19158,0.23,0.0,8,1.0,0.93548,,,-0.01,0.00435,-0.00012,-0.02741,-0.00198,0.08962
69,70656,-11.25058,600.0,0.0,0.08,1.098995,-0.004861,0.020995,0.002591,0.377045,0.035324,0.94246,3.128219,7.272971,2.776198,7.819047,4.0,0.00029304,1,399,0.12266,0.19635,0.24,0.0,8,1.0,1.0,,,-0.01,0.00401,-0.00056,-0.02873,-0.00688,0.0
70,71680,-6.72007,233.0,0.0,0.08,0.752796,-0.004387,0.0206,0.002225,0.227779,0.030441,0.940214,3.10697,7.273427,2.734715,7.722095,4.0,0.00029293,1,438,0.14113,0.2227,0.24,0.0,8,1.0,1.0,,,-0.01,0.00459,-0.00066,-0.03618,-0.00563,-0.00496
71,72704,40.9197,390.75,0.75,0.11,0.805886,-0.001702,0.631077,0.002254,1.163239,0.030457,0.282537,2.748809,6.134957,5.859561,12.307486,4.0,0.00029283,4,426,0.11722,0.18805,0.25,0.0,11,0.75,0.95,,,-0.01,0.00548,-0.00034,-0.03184,-0.00518,0.4639
72,73728,-9.47453,485.33333,0.0,0.11,1.108088,-0.003558,0.022236,0.002427,0.524254,0.029022,0.911692,5.509636,5.98122,5.511965,6.051367,4.0,0.00029273,3,389,0.08653,0.15219,0.27,0.0,11,1.0,0.6,,,-0.01,0.00389,0.00049,-0.02186,0.0022,-0.00348
73,74752,28.8466,325.75,0.5,0.13,1.314913,-0.004043,0.379445,0.003405,0.806192,0.042221,0.468848,6.670631,7.095156,8.76199,11.465899,4.0,0.00029263,4,371,0.0928,0.15715,0.28,0.0,13,0.5,1.0,,,-0.01,0.00373,8e-05,-0.02702,0.0013,0.2086
74,75776,64.16424,264.66667,1.0,0.16,1.457323,-0.002,0.367724,0.002706,0.408321,0.026871,0.56422,6.941597,8.990402,8.607965,12.62968,4.0,0.00029252,3,350,0.09824,0.16365,0.28,0.0,16,1.0,0.0,,,-0.01,0.00487,0.00057,-0.02598,-0.00533,0.28945
75,76800,-9.14667,439.5,0.0,0.16,0.846954,-0.00302,0.029765,0.00194,0.379204,0.029541,0.932791,10.907187,8.804578,10.476504,9.215827,4.0,0.00029242,2,421,0.12937,0.20264,0.29,0.0,16,0.5,0.66667,,,-0.01,0.00466,-0.00061,-0.03426,-0.00555,-0.00454
76,77824,14.90566,306.0,0.33333,0.17,1.106841,-0.002807,0.190295,0.002618,0.242257,0.036514,0.598691,9.187307,8.322734,9.585682,10.064324,4.0,0.00029232,3,371,0.09424,0.15587,0.29,0.0,17,0.66667,1.0,,,-0.01,0.0044,0.00017,-0.02901,0.00037,0.11109
77,78848,29.68795,408.5,0.5,0.18,0.968777,-0.002429,0.150574,0.002324,0.203101,0.026688,0.708751,10.505554,8.180836,10.903662,10.191748,4.0,0.00029222,2,383,0.11474,0.19144,0.3,0.0,18,0.5,0.0,,,-0.01,0.00507,0.00027,-0.02832,-0.005,0.13989
78,79872,21.47955,396.25,0.5,0.2,1.113352,-0.001969,0.253668,0.002641,0.446341,0.028702,0.549743,10.480173,7.928973,12.140111,11.097369,4.0,0.00029212,4,351,0.09378,0.16435,0.31,0.0,20,0.75,0.90909,,,-0.01,0.0049,0.00027,-0.02242,-0.00682,0.2202
79,80896,36.35117,213.4,0.6,0.23,1.015957,-0.002257,0.399676,0.003,0.620555,0.034958,0.400249,11.492279,7.231671,13.860029,12.006453,4.0,0.00029201,5,357,0.08253,0.14975,0.31,0.0,23,0.8,1.0,,,-0.01,0.00614,0.00071,-0.01961,-0.00591,0.37197
80,81920,24.11123,257.6,0.4,0.25,0.966413,-0.003241,0.276569,0.002508,0.486209,0.034485,0.451672,14.399586,7.351617,15.701719,10.692457,4.0,0.00029191,5,354,0.08608,0.15596,0.32,0.0,25,0.8,1.0,,,-0.01,0.0063,0.00101,-0.02005,-0.00725,0.25455
81,82944,22.42972,278.2,0.4,0.27,1.135738,-0.001454,0.246853,0.002645,0.420206,0.022293,0.548549,15.528303,8.111034,17.42396,11.411014,4.0,0.00029181,5,333,0.08829,0.16244,0.32,0.0,27,1.0,1.0,,,-0.01,0.00533,0.0008,-0.02266,-0.0115,0.22658
82,83968,17.00417,210.66667,0.33333,0.28,0.961599,-0.001119,0.166892,0.001671,0.331,0.017654,0.624277,17.973475,9.221373,18.077505,10.525932,4.0,0.00029171,3,335,0.08917,0.16512,0.31,0.0,28,1.0,0.0,,,-0.01,0.0067,0.00046,-0.02481,-0.02125,0.13372
83,84992,-7.5319,258.0,0.0,0.28,0.912089,-0.002677,0.048514,0.001807,0.387767,0.013321,0.845396,19.504017,8.793772,18.913002,9.07511,4.0,0.0002916,2,384,0.09446,0.16653,0.31,0.0,28,1.0,0.5,,,-0.01,0.00648,0.00095,-0.02255,-0.00308,-0.00853
84,86016,64.01532,267.0,1.0,0.3,0.836928,-0.001421,0.165965,0.001114,0.1921,0.01152,0.608957,20.476891,8.503943,21.940744,10.618799,4.0,0.0002915,2,384,0.10762,0.18501,0.29,0.0,30,1.0,0.0,,,-0.01,0.00376,0.00057,-0.02569,-0.00715,0.31766
85,87040,-10.02939,600.0,0.0,0.3,0.978077,-0.00326,0.022193,0.003254,0.307839,0.044846,0.891995,20.400433,7.985331,20.279564,7.702361,4.0,0.0002914,2,355,0.09436,0.17133,0.31,0.0,30,0.5,0.0,,,-0.01,0.00586,0.00052,-0.02405,-0.00699,0.0
86,88064,-8.04027,337.75,0.0,0.3,0.659762,9.6e-05,0.055498,0.002812,0.627804,0.038452,0.763958,20.343113,7.299255,18.789621,7.901086,4.0,0.0002913,4,393,0.10476,0.17984,0.3,0.0,30,1.0,1.0,,,-0.01,0.00704,1e-05,-0.02481,-0.00714,-0.01657
