iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
13,13312,-8.70178,249.33333,0.0,0.02564,1.044681,-0.003314,0.044649,0.002024,0.370612,0.016009,0.911509,-2.63825,3.86322,-2.817691,4.005455,4.0,0.00029877,3,859,0.28392,0.39415,0.35897,0.0,1,1.0,0.73239,,,-0.01,0.00821,-0.00447,-0.02211,-0.01497,-0.00311,-0.01228
14,14336,-10.42578,312.33333,0.0,0.02381,1.135282,-0.007654,0.031959,0.00439,0.262849,0.065569,0.93182,-3.126066,4.084914,-3.031749,4.10148,4.0,0.00029867,3,838,0.23822,0.33298,0.33333,0.0,1,1.0,0.80488,,,-0.01,0.01005,0.00096,-0.01748,-0.01206,-0.00671,-0.01106
15,15360,-6.61743,227.2,0.0,0.02128,1.087381,-0.006282,0.034716,0.003905,0.277949,0.049003,0.903879,-2.814433,3.94316,-2.764391,3.691059,4.0,0.00029857,5,835,0.25156,0.35554,0.31915,0.0,1,1.0,0.64948,,,-0.01,0.00972,-0.00399,-0.01581,-0.02224,-0.00781,-0.01516
16,16384,-6.29099,175.0,0.0,0.01887,0.95752,-0.005553,0.025523,0.00246,0.238902,0.028843,0.89382,-2.619051,3.262797,-2.551029,3.01726,4.0,0.00029846,6,795,0.22795,0.34313,0.30189,0.0,1,1.0,0.64789,,,-0.01,0.01194,-0.00108,-0.0163,-0.02278,-0.00702,-0.021
17,17408,-5.73677,169.4,0.0,0.01724,0.991021,-0.006087,0.024872,0.002748,0.250887,0.036133,0.892353,-2.776489,3.038136,-2.826616,3.01176,4.0,0.00029836,5,824,0.25428,0.36045,0.2931,0.0,1,0.8,0.7541,,,-0.01,0.00985,-0.0021,-0.01662,-0.02162,-0.01719,-0.01598
18,18432,-5.95269,174.8,0.0,0.01587,0.90361,-0.004962,0.025363,0.002866,0.263166,0.03418,0.89746,-2.857851,2.90432,-2.976694,3.250474,4.0,0.00029826,5,851,0.23861,0.34575,0.28571,0.0,1,1.0,0.74603,,,-0.01,0.01028,-0.00514,-0.01574,-0.01997,-0.02558,-0.01724
19,19456,-5.69903,219.8,0.0,0.01471,0.997769,-0.006497,0.022286,0.00175,0.219468,0.021589,0.925513,-2.83724,2.947866,-2.887867,3.21783,4.0,0.00029816,5,856,0.21643,0.32575,0.27941,0.0,1,1.0,0.74648,,,-0.01,0.00995,-0.00151,-0.01866,-0.02074,-0.00699,-0.01554
20,20480,2.97463,232.16667,0.16667,0.02703,0.84292,-0.001504,1.361784,0.001109,0.917934,0.011893,0.171628,-2.571579,2.666479,-1.414472,7.679181,4.0,0.00029805,6,882,0.19528,0.2956,0.28378,0.0,2,1.0,0.75701,,,-0.01,0.0109,-0.00339,-0.0193,-0.0147,-0.00893,0.14095
21,21504,-4.77345,99.5,0.0,0.02632,0.689385,-0.004092,0.057478,0.001253,0.760154,0.01137,0.755404,-1.452989,2.675958,-1.545554,2.531057,4.0,0.00029795,2,938,0.20491,0.29777,0.27632,0.0,2,1.0,0.625,,,-0.01,0.00898,-0.00563,-0.01904,-0.01721,-0.00453,-0.01074
22,22528,-5.74291,286.66667,0.0,0.02439,0.897778,-0.006226,0.034233,0.003225,0.409466,0.048444,0.791033,-2.248873,2.671502,-2.267972,2.632478,4.0,0.00029785,6,868,0.22792,0.32231,0.29268,0.0,2,0.66667,0.83516,,,-0.01,0.00873,-0.00526,-0.01977,-0.009,-0.00781,-0.01275
23,23552,-5.19281,256.2,0.0,0.02299,0.932067,-0.006229,0.03423,0.002971,0.305272,0.040562,0.767572,-1.869093,2.108664,-2.018983,2.332835,4.0,0.00029775,5,867,0.23778,0.34139,0.29885,0.0,2,1.0,0.69444,,,-0.01,0.00896,-0.00097,-0.02137,-0.0147,-0.0077,-0.01222
24,24576,6.41682,241.25,0.25,0.03297,0.975109,-0.001915,1.050745,0.00292,0.692044,0.039028,0.033421,-1.729019,2.05686,-0.725789,6.279866,4.0,0.00029764,4,866,0.20034,0.29478,0.28571,0.0,3,1.0,0.79747,,,-0.01,0.01096,-0.00088,-0.01637,-0.00725,-0.00532,0.10601
25,25600,31.51742,184.66667,0.5,0.06186,0.922468,-0.002415,2.759666,0.002147,1.814401,0.02138,0.058504,-0.707409,2.042173,3.098913,11.735929,4.0,0.00029754,6,846,0.19535,0.28156,0.27835,0.0,6,0.83333,0.56923,,,-0.01,0.00872,0.00132,-0.02083,-0.00603,-0.00844,0.4028
26,26624,31.80933,104.0,0.5,0.07071,0.573415,-0.001463,0.776358,0.001366,1.131858,0.010428,0.214324,4.361322,3.332942,5.565754,7.275089,4.0,0.00029744,2,958,0.19039,0.28035,0.27273,0.0,7,1.0,0.63636,,,-0.01,0.00939,0.00082,-0.01673,-0.01915,-0.00253,0.2099
27,27648,-5.62458,450.0,0.0,0.07,0.651677,-0.005198,0.024244,0.002261,0.395824,0.029611,0.919087,4.607307,4.121687,4.638275,4.132542,4.0,0.00029734,2,923,0.17606,0.23941,0.28,0.0,7,0.5,0.59524,,,-0.01,0.00762,-0.00184,-0.01784,-0.00389,-0.00719,0.0
28,28672,-4.67656,335.0,0.0,0.07,0.678617,-0.005102,0.03696,0.002795,0.363466,0.044747,0.849633,5.316688,4.01194,5.319534,4.000711,4.0,0.00029724,3,940,0.17483,0.25761,0.27,0.0,7,0.66667,0.75,,,-0.01,0.00935,-0.00061,-0.01947,-0.00367,-0.00605,-0.0052
29,29696,16.10229,260.71429,0.28571,0.09,0.877909,-0.005132,1.01581,0.004814,0.773321,0.068638,0.264699,5.116209,4.132328,7.059053,10.02932,4.0,0.00029713,7,875,0.17094,0.2541,0.26,0.0,9,0.85714,0.7377,,,-0.01,0.01018,-0.00254,-0.0248,-0.00563,-0.00832,0.27611
30,30720,23.07857,260.4,0.4,0.11,0.90525,-0.001861,0.833871,0.001727,0.801006,0.012068,0.29355,6.272829,4.988294,8.733607,10.00459,4.0,0.00029703,5,864,0.16817,0.25513,0.26,0.0,11,1.0,0.625,,,-0.01,0.0118,0.00013,-0.02108,-0.00403,-0.00546,0.26645
31,31744,32.14958,169.83333,0.5,0.14,0.853429,-0.002336,0.802783,0.001955,0.653881,0.016044,0.359809,8.253263,5.879211,10.429902,11.187124,4.0,0.00029693,6,862,0.16,0.24873,0.26,0.0,14,0.83333,0.65517,,,-0.01,0.01118,0.00178,-0.01553,-0.01639,-0.00597,0.41172
32,32768,50.98833,123.25,0.75,0.17,0.804891,-0.002325,0.615552,0.002112,0.672627,0.018973,0.498719,13.189087,7.868422,16.293489,12.566825,4.0,0.00029683,4,908,0.16321,0.24848,0.25,0.0,17,0.75,0.92308,,,-0.01,0.00992,-0.00097,-0.01919,-0.00532,-0.00401,0.47457
33,33792,21.0092,203.33333,0.33333,0.18,0.68049,-0.004894,0.180003,0.00253,0.677898,0.02703,0.786132,16.660603,9.698857,17.297014,11.261424,4.0,0.00029672,3,960,0.1654,0.22752,0.24,0.0,18,0.33333,0.76923,,,-0.01,0.00698,-0.00248,-0.0234,-0.00343,-0.00403,0.17662
34,34816,12.13175,372.75,0.25,0.19,0.794168,-0.003423,0.194937,0.002261,0.366923,0.033098,0.711528,16.907885,10.021081,18.012196,10.919079,4.0,0.00029662,4,847,0.17047,0.25055,0.27,0.0,19,1.0,0.77778,,,-0.01,0.00762,-0.00099,-0.02226,-0.0015,-0.00621,0.1548
35,35840,19.43328,334.66667,0.33333,0.19,0.818518,-0.003767,0.126069,0.001778,0.488177,0.019392,0.759702,18.326971,8.800986,18.464521,9.829926,4.0,0.00029652,3,903,0.17303,0.25031,0.29,0.0,20,1.0,0.6875,,,-0.01,0.0079,0.00134,-0.02441,-0.0024,-0.00326,0.15503
36,36864,-4.1915,348.0,0.0,0.19,0.96402,-0.004842,0.064927,0.002689,0.699649,0.025077,0.852613,20.244852,9.607347,19.496078,9.48946,4.0,0.00029642,2,848,0.17218,0.24564,0.3,0.0,20,1.0,0.83333,,,-0.01,0.00677,-0.00104,-0.02853,-0.00361,-0.00333,-0.00365
37,37888,-9.85923,450.0,0.0,0.19,1.085223,-0.007535,0.03615,0.004282,0.669567,0.074114,0.893679,21.387552,8.592652,20.575924,8.478168,4.0,0.00029631,2,863,0.17885,0.25553,0.32,0.0,20,0.5,0.66667,,,-0.01,0.00651,0.00159,-0.03023,-0.00428,-0.00582,0.0
38,38912,-8.33483,397.33333,0.0,0.19,1.257188,-0.003224,0.04208,0.002966,0.632353,0.027588,0.896385,22.209579,8.942801,21.273809,9.293033,4.0,0.00029621,3,806,0.17361,0.24917,0.34,0.0,20,1.0,0.63636,,,-0.01,0.00629,-0.00014,-0.02819,-0.00246,-0.00295,-0.00291
39,39936,20.02687,417.5,0.5,0.2,1.137343,-0.005213,0.061677,0.003811,0.490125,0.061384,0.844928,21.811537,8.997055,21.567928,9.89193,4.0,0.00029611,2,846,0.18327,0.26351,0.34,0.0,21,0.5,0.65714,,,-0.01,0.00755,-0.00098,-0.02563,-0.00333,-0.00207,0.09983
40,40960,24.67535,359.0,0.5,0.22,1.033946,-0.004274,0.127993,0.003698,0.247984,0.052281,0.707124,21.576385,9.021734,22.402735,11.107333,4.0,0.00029601,4,877,0.18067,0.25566,0.35,0.0,23,0.75,0.53659,,,-0.01,0.00681,-0.00116,-0.02351,-0.0037,-0.00516,0.23416
41,41984,26.30686,378.75,0.5,0.24,0.964755,-0.002702,0.145008,0.001882,0.211144,0.019671,0.564706,19.97748,8.495267,20.69223,9.861965,4.0,0.0002959,4,858,0.19488,0.27913,0.37,0.0,24,0.75,0.7561,,,-0.01,0.00826,-0.00041,-0.02257,-0.00515,-0.00512,0.23357
42,43008,25.44618,273.0,0.5,0.25,1.16224,-0.002212,0.09429,0.002941,0.396255,0.032331,0.673085,23.464373,7.846101,23.295523,9.325709,4.0,0.0002958,2,839,0.18062,0.26147,0.36,0.0,25,1.0,0.58333,,,-0.01,0.00804,-0.00113,-0.02798,-0.00028,-0.00311,0.09983
43,44032,46.79176,286.2,0.8,0.29,1.354323,-0.002431,0.204967,0.002311,0.213511,0.024275,0.513682,25.074917,8.387681,26.815144,11.910779,4.0,0.0002957,5,764,0.18036,0.2729,0.36,0.0,29,1.0,0.725,,,-0.01,0.00819,-0.00042,-0.02436,-0.00541,-0.00604,0.34921
44,45056,-6.66973,166.0,0.0,0.29,1.127276,-0.004729,0.0428,0.00427,0.524685,0.063546,0.868611,25.687674,9.519061,24.333492,9.777162,4.0,0.0002956,1,837,0.21627,0.30724,0.35,0.0,29,1.0,0.5,,,-0.01,0.0061,0.00161,-0.0269,-0.00642,-0.00949,-0.00329
45,46080,15.83036,329.0,0.4,0.31,1.158515,-0.003027,0.120653,0.0034,0.395692,0.026472,0.633413,24.524588,8.475636,23.551819,10.704239,4.0,0.00029549,5,789,0.18798,0.28726,0.34,0.0,31,1.0,0.57971,,,-0.01,0.00856,0.00053,-0.02288,-0.00633,-0.01786,0.17727
46,47104,11.3249,305.0,0.33333,0.32,1.162796,-0.003108,0.085626,0.002255,0.357422,0.023019,0.685024,24.40465,8.277952,23.720997,9.834192,4.0,0.00029539,3,802,0.19139,0.28708,0.34,0.0,32,1.0,0.75676,,,-0.01,0.0083,5e-05,-0.02531,-0.00012,-0.00835,0.08753
47,48128,62.87398,249.25,1.0,0.35,1.296215,-0.001947,0.139237,0.002364,0.329518,0.032854,0.507744,26.861818,8.486227,29.119385,10.702698,4.0,0.00029529,4,794,0.18011,0.27856,0.32,0.02778,36,1.0,0.60526,,,-0.01,0.00791,-0.00132,-0.02098,-0.00102,-0.00279,0.37057
48,49152,30.34867,337.66667,0.66667,0.37,1.268849,-0.004399,0.060383,0.00361,0.279968,0.043701,0.761411,29.84581,8.850709,30.660461,9.878858,4.0,0.00029519,3,808,0.20485,0.30296,0.33,0.02632,38,1.0,0.73171,,,-0.01,0.00765,0.00084,-0.02123,0.00064,-0.00491,0.19009
49,50176,48.66855,264.0,0.8,0.41,1.037112,-0.002144,0.159038,0.002324,0.189137,0.028251,0.448837,30.217564,8.75995,31.855312,11.137119,4.0,0.00029508,5,855,0.1863,0.27933,0.3,0.02381,42,1.0,0.64634,,,-0.01,0.00652,-0.00062,-0.0211,-0.00151,-0.00924,0.46002
50,51200,61.74306,258.66667,1.0,0.44,1.202989,-0.002762,0.077376,0.002313,0.218144,0.019636,0.610773,30.358891,7.301486,31.98262,9.416055,4.0,0.00029498,3,803,0.19845,0.28853,0.3,0.02222,45,1.0,0.675,,,-0.01,0.0067,-0.0018,-0.01986,-7e-05,-0.01252,0.29448
51,52224,48.16478,251.5,0.75,0.46,1.113827,-0.00319,0.066395,0.002742,0.221639,0.029925,0.645529,32.62149,7.451605,34.330437,9.416402,4.0,0.00029488,4,791,0.19732,0.29784,0.29,0.02083,48,1.0,0.68293,,,-0.01,0.00718,0.00124,-0.02137,-0.00176,-0.00657,0.31977
52,53248,49.09007,265.33333,0.83333,0.49,1.111244,-0.003378,0.084362,0.002591,0.330743,0.025146,0.579042,35.550148,7.557941,38.038078,9.869132,4.0,0.00029478,6,810,0.17703,0.26532,0.3,0.03774,53,0.83333,0.67717,,,-0.01,0.00637,-0.00145,-0.02616,0.00213,-0.00323,0.52085
53,54272,67.02661,165.0,1.0,0.52,1.046737,-0.003643,0.057288,0.002425,0.267683,0.021554,0.681432,35.654034,7.682869,37.771973,9.598381,4.0,0.00029468,4,802,0.17491,0.2662,0.29,0.03509,57,0.5,0.70732,,,-0.01,0.0079,-0.0013,-0.01638,-0.00095,-0.01076,0.42846
54,55296,42.76298,180.5,0.66667,0.55,1.012814,-0.003616,0.089606,0.002695,0.248482,0.023124,0.478421,36.855373,7.713978,38.907314,9.931705,4.0,0.00029457,6,813,0.1616,0.25443,0.26,0.03279,61,0.83333,0.80303,,,-0.01,0.00859,0.00167,-0.02006,-0.00041,-0.00641,0.44607
55,56320,66.64225,176.0,1.0,0.6,0.971419,-0.002126,0.067083,0.001329,0.348113,0.011405,0.62949,39.802143,8.002419,43.137581,10.054338,4.0,0.00029447,7,831,0.16913,0.25696,0.23,0.02941,68,0.57143,0.66129,,,-0.01,0.00696,0.00019,-0.02003,0.00058,-0.00751,0.82437
56,57344,50.62354,150.75,0.75,0.62,0.943244,-0.003205,0.07394,0.003047,0.242922,0.031634,0.593606,39.674534,6.613505,41.711514,10.835117,4.0,0.00029437,8,814,0.15859,0.26165,0.22,0.02703,74,0.5,0.67647,,,-0.01,0.0111,-0.00144,-0.01889,-0.01069,-0.00646,0.70324
57,58368,57.00426,113.0,0.83333,0.64,0.704051,-0.00247,0.063745,0.001738,0.178441,0.024065,0.652977,42.154083,8.485394,43.41457,10.785741,4.0,0.00029427,6,914,0.15415,0.23252,0.21,0.02532,79,0.66667,0.78571,,,-0.01,0.0081,-0.00322,-0.01672,-0.00132,-0.00754,0.80866
58,59392,31.50377,125.5,0.5,0.64,0.609273,-0.002759,0.029521,0.001471,0.293008,0.016044,0.825176,43.222004,8.922174,43.1203,10.781603,4.0,0.00029416,2,952,0.18575,0.27691,0.2,0.025,80,0.5,0.69565,,,-0.01,0.00871,-0.00286,-0.01147,0.00111,-0.00159,0.18615
59,60416,33.44255,289.83333,0.5,0.65,0.761684,-0.004008,0.024523,0.002619,0.207708,0.030169,0.853012,45.489902,11.048544,46.65633,11.259624,4.0,0.00029406,6,882,0.18427,0.27336,0.2,0.0241,83,0.5,0.84483,,,-0.01,0.0111,-0.00295,-0.01568,-0.00055,-0.00556,0.43315
60,61440,25.67494,173.0,0.4,0.66,0.794046,-0.002585,0.057776,0.0026,0.383551,0.024344,0.785984,49.879036,11.702758,48.911354,14.105345,4.0,0.00029396,5,867,0.20268,0.3006,0.18,0.02353,85,0.6,0.67308,,,-0.01,0.00868,-0.0002,-0.0238,-0.00157,-0.00612,0.27518
61,62464,45.94964,253.25,0.75,0.69,0.910495,-0.003305,0.039148,0.002928,0.42085,0.039934,0.803663,53.015526,11.483027,52.599308,12.717597,4.0,0.00029386,4,863,0.20964,0.29953,0.15,0.03409,88,0.25,0.64286,,,-0.01,0.00818,-0.00044,-0.02393,0.00349,-0.00439,0.36683
62,63488,44.01254,270.66667,0.66667,0.7,0.86274,-0.00509,0.014363,0.002743,0.475699,0.036272,0.948175,51.484524,13.755573,50.983208,13.990293,4.0,0.00029375,3,885,0.25569,0.34925,0.14,0.03333,90,0.33333,0.66667,,,-0.01,0.00691,-0.00441,-0.03522,0.00035,-0.00937,0.26961
63,64512,13.08761,387.0,0.33333,0.69,1.009442,-0.004375,0.01707,0.002678,0.458343,0.029367,0.939151,51.360668,14.194818,50.839199,14.443149,4.0,0.00029365,3,853,0.23814,0.33395,0.15,0.03297,91,0.33333,0.76147,,,-0.01,0.0081,-0.00081,-0.03112,0.00096,-0.01128,0.10805
64,65536,14.33683,297.66667,0.33333,0.69,1.06188,-0.003044,0.029555,0.002372,0.434825,0.022914,0.904761,50.639957,15.139213,49.548626,15.917188,4.0,0.00029355,3,851,0.22521,0.32668,0.14,0.03261,92,0.33333,0.67089,,,-0.01,0.00809,-0.00019,-0.02742,-0.00103,-0.0149,0.10349
65,66560,-24.52792,450.0,0.0,0.68,1.013892,-0.006026,0.011284,0.00235,0.42873,0.026925,0.963344,51.327442,15.694326,50.233379,15.624765,4.0,0.00029345,1,899,0.24744,0.34769,0.15,0.03261,92,0.0,0.73684,,,-0.01,0.00669,0.00164,-0.02803,0.00197,-0.00879,0.0
66,67584,-11.87873,450.0,0.0,0.67,1.077868,-0.005578,0.008494,0.003925,0.441121,0.057513,0.969235,51.595905,14.988667,50.549248,14.884989,4.0,0.00029334,3,887,0.24464,0.33528,0.17,0.03261,92,0.33333,0.61392,,,-0.01,0.00696,-0.00238,-0.02853,-0.0001,-0.01012,0.0
67,68608,12.41459,362.5,0.25,0.65,1.351659,-0.007544,0.012643,0.004723,0.420118,0.064279,0.932272,53.524441,13.489475,52.939941,13.574179,4.0,0.00029324,4,786,0.22177,0.31155,0.2,0.03226,93,0.25,0.68,,,-0.01,0.00803,0.00053,-0.0221,-0.00103,-0.01154,0.09261
68,69632,33.99353,294.2,0.6,0.66,1.762142,-0.006059,0.010432,0.004396,0.399062,0.055943,0.931984,57.033123,11.444869,56.6591,11.586341,4.0,0.00029314,5,672,0.21924,0.31037,0.22,0.03125,96,0.4,0.55556,,,-0.01,0.00781,-0.00053,-0.02081,0.00049,-0.01059,0.21628
69,70656,65.43205,149.5,1.0,0.67,1.942833,-0.006185,0.011531,0.004187,0.432053,0.04977,0.888972,58.508934,8.967844,57.396679,9.535389,4.0,0.00029304,2,692,0.21035,0.30495,0.22,0.03061,98,0.0,0.69697,,,-0.01,0.0064,-0.00099,-0.02048,-0.0001,-0.0116,0.13899
70,71680,22.41565,311.75,0.5,0.67,1.839992,-0.005814,0.009227,0.00536,0.412033,0.068359,0.923698,56.130249,9.906792,55.214607,10.434896,4.0,0.00029293,4,716,0.20873,0.29879,0.24,0.03,100,0.0,0.70186,,,-0.01,0.00751,-5e-05,-0.02204,0.00029,-0.01235,0.14367
71,72704,31.62012,304.4,0.6,0.66,1.819377,-0.003555,0.011828,0.003506,0.329384,0.025112,0.88176,56.135715,9.589064,55.912128,10.015316,4.0,0.00029283,5,708,0.1824,0.2652,0.25,0.03,100,0.2,0.63107,,,-0.01,0.00776,0.00142,-0.0204,-0.00025,-0.00957,0.20289
72,73728,60.65648,249.0,1.0,0.66,1.999675,-0.004651,0.006304,0.005081,0.396638,0.054862,0.948846,56.698895,9.744065,55.506248,10.391998,4.0,0.00029273,1,719,0.20369,0.29176,0.25,0.03,100,0.0,0.54286,,,-0.01,0.00713,0.00216,-0.02086,0.00014,-0.00725,0.06672
73,74752,40.6279,319.0,0.75,0.66,1.894559,-0.003834,0.010822,0.003527,0.304366,0.033866,0.897755,54.506786,10.430426,53.972099,10.712367,4.0,0.00029263,4,707,0.19517,0.29025,0.26,0.03,100,0.0,0.59412,,,-0.01,0.00681,0.00593,-0.01812,-9e-05,-0.01146,0.19972
74,75776,38.49846,364.0,0.75,0.65,1.748463,-0.006311,0.009889,0.004139,0.295931,0.048305,0.907819,51.811699,10.616365,51.080044,11.225335,4.0,0.00029252,4,711,0.20012,0.28848,0.27,0.03,100,0.0,0.51777,,,-0.01,0.00642,0.00022,-0.02158,0.00025,-0.03676,0.19446
75,76800,56.43708,333.0,1.0,0.66,1.877636,-0.005734,0.004608,0.004808,0.343391,0.047294,0.964482,53.485271,10.66178,52.195862,11.218458,4.0,0.00029242,1,710,0.2011,0.2866,0.26,0.03,100,0.0,0.54286,,,-0.01,0.00637,0.0032,-0.01985,1e-05,-0.01863,0.06512
76,77824,nan,nan,0.0,0.66,1.884098,-0.006653,0.003636,0.00588,0.353788,0.0625,0.976717,52.875374,11.484566,51.545525,12.112862,4.0,0.00029232,0,685,0.1952,0.29154,0.26,0.03,100,0.0,0.0,,,-0.01,0.0051,0.00338,-0.02036,-0.00052,-0.01382,0.0
77,78848,16.29245,410.28571,0.57143,0.63,1.713271,-0.005642,0.009526,0.004225,0.264756,0.043178,0.926358,51.454834,12.145173,51.14399,12.284404,4.0,0.00029222,7,706,0.17044,0.26081,0.29,0.03,100,0.0,0.55729,,,-0.01,0.00523,0.00411,-0.02,-0.00149,-0.0111,0.26186
78,79872,nan,nan,0.0,0.63,1.622046,-0.005207,0.003468,0.005531,0.330585,0.071394,0.981835,51.233967,12.696678,49.904613,13.099664,4.0,0.00029212,0,776,0.17658,0.26479,0.29,0.03,100,0.0,0.0,,,-0.01,0.00558,0.00294,-0.01977,-0.00026,-0.00138,0.0
79,80896,36.82331,341.0,0.66667,0.63,1.478463,-0.005702,0.009155,0.003742,0.311204,0.036795,0.944465,49.268696,13.001164,48.144859,13.468444,4.0,0.00029201,3,778,0.17732,0.26634,0.29,0.03,100,0.0,0.48454,,,-0.01,0.00541,0.00353,-0.02355,-0.00226,-0.0062,0.16513
80,81920,12.10234,410.0,0.33333,0.61,1.447727,-0.005164,0.004427,0.003685,0.31582,0.048758,0.975998,47.449852,13.746917,46.658138,14.029418,4.0,0.00029191,3,794,0.17101,0.26126,0.31,0.03,100,0.33333,0.5,,,-0.01,0.00598,0.00498,-0.02248,0.00044,-0.0058,0.08219
81,82944,-9.06759,450.0,0.0,0.6,1.774681,-0.005913,0.002574,0.004794,0.327143,0.058629,0.985952,50.646667,13.328455,49.63348,13.739433,4.0,0.00029181,2,741,0.16351,0.24633,0.32,0.03,100,0.0,0.57447,,,-0.01,0.00496,0.00432,-0.02173,-0.00026,-0.00362,0.0
82,83968,12.32661,396.66667,0.33333,0.59,1.856268,-0.005608,0.006439,0.00545,0.282765,0.067662,0.964502,51.023518,13.782097,50.081543,14.272747,4.0,0.00029171,3,733,0.16722,0.25601,0.34,0.03,100,0.0,0.46043,,,-0.01,0.00462,0.0103,-0.02043,-0.0001,-0.00306,0.06913
