iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
31,31744,nan,nan,0.0,0.0,0.888528,-0.003609,0.00882,0.001796,0.170685,0.017868,0.988502,-5.119019,19.023008,-5.181163,19.12587,4.0,0.00029693,0,434,0.19745,0.28159,0.87755,0.0,0.0,,,-0.01,0.00382,-0.00109,-0.03223,-0.01311,0.0
32,32768,-16.28973,541.2,0.0,0.0,0.795652,-0.002278,0.014031,0.001804,0.127607,0.017715,0.982415,-6.153987,19.995523,-6.181417,20.32655,4.0,0.00029683,5,404,0.19994,0.27345,0.85185,0.4,0.94667,,,-0.01,0.00466,-0.00258,-0.04219,-0.00683,-0.00984
33,33792,-17.62048,592.5,0.0,0.0,1.403015,-0.004325,0.007043,0.003808,0.158082,0.047272,0.992977,-8.200379,22.910345,-8.121174,23.055723,4.0,0.00029672,2,385,0.17905,0.22949,0.83929,0.5,0.96552,,,-0.01,0.00357,-0.00205,-0.03398,-0.01089,-0.00295
34,34816,nan,nan,0.0,0.0,1.163807,-0.003881,0.013897,0.001656,0.163945,0.017761,0.984463,-6.370936,21.491621,-6.344344,21.543564,4.0,0.00029662,0,380,0.19973,0.26166,0.83929,0.0,0.0,,,-0.01,0.0046,-0.00215,-0.03449,-0.01171,0.0
35,35840,-14.11879,600.0,0.0,0.0,0.9168,-0.003716,0.011635,0.001698,0.168286,0.016571,0.984685,-5.71739,20.079308,-5.882562,20.201092,4.0,0.00029652,1,411,0.22076,0.29403,0.84211,1.0,0.92857,,,-0.01,0.00547,-0.0022,-0.03169,-0.01412,0.0
36,36864,-15.66813,486.0,0.0,0.0,0.551232,-0.002283,0.0185,0.001267,0.150214,0.017471,0.969456,-6.129525,18.653049,-6.227832,18.401779,4.0,0.00029642,1,291,0.21577,0.28541,0.82759,1.0,1.0,,,-0.01,0.0064,-0.0027,-0.0498,-0.01393,-0.00688
37,37888,-14.68746,522.33333,0.0,0.0,1.207006,-0.002984,0.015676,0.002062,0.181446,0.016739,0.978709,-8.164629,21.174995,-8.046964,21.244009,4.0,0.00029631,6,237,0.18302,0.22961,0.8125,1.0,0.97222,,,-0.01,0.00347,-0.00211,-0.03812,-0.00973,-0.00647
38,38912,-16.93862,600.0,0.0,0.0,1.325934,-0.003579,0.008824,0.001604,0.163437,0.0103,0.989851,-7.177543,22.048712,-7.199456,21.853128,4.0,0.00029621,1,239,0.21591,0.27215,0.81538,1.0,0.93333,,,-0.01,0.00532,-0.00251,-0.02992,-0.0137,0.0
39,39936,nan,nan,0.0,0.0,0.756385,-0.003844,0.011813,0.002183,0.162346,0.025909,0.980225,-6.279288,18.237627,-6.539355,18.408188,4.0,0.00029611,0,251,0.24796,0.33156,0.81538,0.0,0.0,,,-0.01,0.00561,-0.00286,-0.03321,-0.01403,0.0
40,40960,-14.49123,451.0,0.0,0.0,0.339671,-0.003776,0.011333,0.001217,0.156499,0.016251,0.96871,-6.100676,15.080529,-6.14176,14.82143,4.0,0.00029601,1,275,0.2148,0.2959,0.80303,1.0,1.0,,,-0.01,0.00834,-0.00375,-0.06079,-0.01173,-0.00951
41,41984,-14.88485,525.33333,0.0,0.0,1.002067,-0.003477,0.011582,0.002878,0.173971,0.039764,0.97822,-7.376384,18.342052,-7.111626,18.18977,4.0,0.0002959,6,310,0.13725,0.17661,0.76389,0.83333,0.94872,,,-0.01,0.00403,-0.00134,-0.03728,-0.00978,-0.01486
42,43008,-15.17244,600.0,0.0,0.0,1.210427,-0.003768,0.01425,0.002462,0.166516,0.022415,0.978267,-7.549321,20.427279,-7.712901,19.851021,4.0,0.0002958,1,381,0.15657,0.21186,0.76712,1.0,1.0,,,-0.01,0.0037,-0.00082,-0.02981,-0.02026,0.0
