iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
44,45056,41.55049,90.6,0.6,0.55,0.863031,-0.001589,0.081156,0.001778,0.202388,0.0128,0.698966,39.137066,10.459162,40.140423,13.461034,4.0,0.0002956,5,598,0.16598,0.2566,0.26,0.6,0.19048,,,-0.01,0.0099,0.00289,-0.01749,0.00519,0.35913
45,46080,67.55114,190.33333,1.0,0.58,0.803064,-0.002946,0.038901,0.001298,0.362687,0.011544,0.866047,42.968182,13.703712,43.519497,13.685415,4.0,0.00029549,3,556,0.15606,0.22451,0.26,0.33333,0.71429,,,-0.01,0.00806,-0.00064,-0.02425,0.00248,0.4085
46,47104,45.93253,248.66667,0.66667,0.59,0.797911,-0.004613,0.028722,0.003009,0.348902,0.040702,0.860263,46.124512,12.269081,46.195942,12.173113,4.0,0.00029539,3,636,0.15222,0.21834,0.26,0.66667,0.4,,,-0.01,0.00772,0.00154,-0.02092,4e-05,0.2899
47,48128,25.647,450.0,0.5,0.59,0.890869,-0.004693,0.01631,0.004084,0.37098,0.055176,0.889103,45.590046,11.067131,45.55378,10.851839,4.0,0.00029529,2,621,0.15664,0.22594,0.27,0.0,0.54286,,,-0.01,0.00817,0.0,-0.01977,0.00282,0.11032
48,49152,30.26957,321.5,0.5,0.62,0.958668,-0.003023,0.022009,0.003153,0.261427,0.036237,0.857837,47.544617,11.170407,48.542011,11.258841,4.0,0.00029519,6,523,0.14422,0.21552,0.27,0.66667,0.59211,,,-0.01,0.00781,0.00257,-0.01954,0.00303,0.33744
49,50176,45.03703,271.33333,0.66667,0.64,1.068785,-0.004271,0.020924,0.002956,0.372437,0.033064,0.858453,49.886406,10.881301,49.532784,11.062645,4.0,0.00029508,3,652,0.15324,0.23468,0.25,0.66667,0.36842,,,-0.01,0.00615,0.00431,-0.02502,0.0001,0.21715
50,51200,64.36387,220.2,1.0,0.65,1.179293,-0.002706,0.023454,0.003162,0.302438,0.028076,0.844094,51.615093,11.077924,52.075829,11.322855,4.0,0.00029498,5,650,0.14766,0.23548,0.24,0.8,0.36957,,,-0.01,0.00635,0.00391,-0.02306,0.00375,0.46281
51,52224,11.84039,224.75,0.25,0.63,1.123625,-0.001872,0.050176,0.001801,0.480417,0.01859,0.739688,51.211338,10.577673,48.837299,13.341105,4.0,0.00029488,4,580,0.15487,0.23388,0.24,0.75,0.375,,,-0.01,0.00642,0.00206,-0.02234,-0.00324,0.09587
52,53248,45.84836,296.0,0.75,0.65,1.351526,-0.004068,0.015665,0.004045,0.284686,0.038435,0.832825,55.111172,9.777703,55.161446,9.464549,4.0,0.00029478,4,574,0.14125,0.21232,0.23,0.5,0.42857,,,-0.01,0.0072,0.00446,-0.01847,0.00501,0.25217
53,54272,66.20908,195.0,1.0,0.66,1.366127,-0.00335,0.020569,0.001713,0.250417,0.01287,0.777769,53.929707,9.873986,53.896492,9.759605,4.0,0.00029468,4,640,0.17602,0.26703,0.22,0.75,0.37931,,,-0.01,0.00613,0.0031,-0.02231,-0.00393,0.35045
54,55296,29.0643,378.0,0.5,0.66,1.46372,-0.005339,0.008021,0.004085,0.3426,0.050816,0.928323,54.880302,9.69798,53.976807,10.184954,4.0,0.00029457,2,568,0.16261,0.25477,0.22,0.5,0.42857,,,-0.01,0.00596,0.00776,-0.0221,0.00138,0.07997
55,56320,62.43987,261.4,1.0,0.7,1.357637,-0.005386,0.011779,0.003249,0.275352,0.038539,0.90432,53.215698,10.930436,52.938103,11.364819,4.0,0.00029447,5,637,0.15258,0.23797,0.19,0.4,0.34444,,,-0.01,0.00622,0.0066,-0.02315,0.00078,0.41605
56,57344,51.86056,276.16667,0.83333,0.71,1.319561,-0.004454,0.016082,0.003708,0.210962,0.045619,0.79579,54.536263,9.942501,55.410957,9.455661,4.0,0.00029437,6,595,0.1388,0.21712,0.18,0.5,0.33028,,,-0.01,0.00613,0.00357,-0.02128,-0.00022,0.40848
57,58368,66.70947,163.0,1.0,0.71,1.480154,-0.005819,0.010538,0.00376,0.340771,0.042864,0.832181,57.568481,7.750813,56.711205,8.029695,4.0,0.00029427,3,543,0.14982,0.22959,0.18,0.33333,0.47059,,,-0.01,0.00528,0.00604,-0.02247,-0.00073,0.25043
58,59392,63.97702,224.2,1.0,0.74,1.331398,-0.003789,0.014774,0.003055,0.208161,0.033308,0.655383,55.672546,7.243236,55.867943,7.160324,4.0,0.00029416,5,639,0.13442,0.21353,0.16,0.6,0.26087,,,-0.01,0.00609,0.00559,-0.02156,-0.00444,0.42507
59,60416,64.59756,219.42857,1.0,0.77,1.324825,-0.004411,0.011193,0.003248,0.215007,0.042097,0.707441,55.768616,6.334485,56.108253,6.791031,4.0,0.00029406,7,603,0.13653,0.21396,0.13,0.42857,0.25882,,,-0.01,0.0062,0.00368,-0.02119,-0.00206,0.59384
60,61440,49.80355,156.5,0.75,0.77,1.225573,-0.002303,0.030736,0.002383,0.267875,0.015974,0.509576,55.621746,5.952296,54.566154,8.58483,4.0,0.00029396,4,551,0.14291,0.22158,0.12,0.75,0.38889,,,-0.01,0.00628,0.00542,-0.02053,-0.00419,0.28507
61,62464,56.73635,172.85714,0.85714,0.78,1.255111,-0.002521,0.029941,0.002739,0.230274,0.026297,0.554571,55.267048,5.979342,54.851017,9.223462,4.0,0.00029386,7,566,0.14765,0.21669,0.11,0.28571,0.26786,,,-0.01,0.00716,0.00335,-0.02012,-0.00215,0.52674
