iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
300,307200,45.29245,121.0,1.0,0.75,1.926006,-0.00067,57.851379,0.000174,1928,0.16948,0.5,0.91071,0.36226,4.08272,-0.01,0.01697,-0.01269,-0.03004,0.01034,0.38089
301,308224,21.59068,202.14286,0.57143,0.75,1.927996,-0.000594,45.286856,0.000287,1828,0.17219,0.57143,0.94175,0.40498,3.55067,-0.01,0.01813,-0.01094,-0.02834,0.01094,0.24865
302,309248,45.2883,136.27273,0.81818,0.79,1.910543,0.013723,65.273497,0.000953,1551,0.18425,0.36364,0.96454,0.37748,3.17557,-0.01,0.02544,-0.01078,-0.02034,0.018,0.59806
303,310272,54.13492,91.5,0.91667,0.81,1.902547,-6.5e-05,76.076529,0.000475,1486,0.18459,0.25,0.91603,0.34534,3.77949,-0.01,0.0276,-0.01055,-0.02014,0.02259,0.71684
304,311296,65.60863,62.5,1.0,0.82,1.921443,-0.031368,54.262908,0.000184,1560,0.18096,0.16667,0.91304,0.26971,5.04242,-0.01,0.01927,-0.01391,-0.02678,0.01917,0.44181
305,312320,49.43705,136.8,0.8,0.82,1.976199,0.071427,33.034949,0.000551,1709,0.19205,0.2,0.92537,0.2967,4.90664,-0.01,0.01709,-0.01392,-0.03131,0.00933,0.31251
306,313344,35.69438,159.4,0.7,0.82,1.863311,0.007349,46.60916,0.000128,1576,0.17277,0.4,0.94048,0.30131,3.9152,-0.01,0.02065,-0.00956,-0.02839,0.01744,0.45049
307,314368,49.84733,126.90909,0.81818,0.82,1.89906,-0.000603,61.257504,0.000577,1554,0.17848,0.18182,0.96503,0.33849,3.37943,-0.01,0.02776,-0.01141,-0.02223,0.02045,0.66471
308,315392,56.00477,86.41667,1.0,0.85,1.891007,-0.000368,75.0982,0.000546,1578,0.1873,0.33333,0.91089,0.40795,3.40935,-0.01,0.02806,-0.01152,-0.02197,0.019,0.77702
309,316416,63.54395,66.2,1.0,0.88,1.865541,0.037768,82.152844,0.00027,1575,0.18049,0.3,0.90909,0.46388,3.03789,-0.01,0.02396,-0.00996,-0.02219,0.0238,0.74131
310,317440,39.99355,119.27273,0.81818,0.86,1.907643,-0.000615,74.49732,0.000202,1691,0.18906,0.45455,0.9313,0.38418,3.32902,-0.01,0.0273,-0.01091,-0.0212,0.01275,0.59502
311,318464,42.71895,121.55556,0.77778,0.86,1.837745,-0.000776,56.584216,0.000369,1758,0.18541,0.55556,0.95,0.2892,3.57345,-0.01,0.02732,-0.01403,-0.01953,0.02241,0.51181
312,319488,56.07049,70.81818,1.0,0.89,1.913277,-0.003551,71.156796,0.000166,1498,0.18579,0.45455,0.88235,0.41966,3.71165,-0.01,0.02271,-0.01125,-0.02322,0.02244,0.67681
313,320512,50.5776,100.71429,1.0,0.89,1.91844,-0.001414,62.223641,0.000739,1699,0.1908,0.14286,0.94444,0.34496,3.84597,-0.01,0.02022,-0.01235,-0.02412,0.0114,0.44702
314,321536,51.22182,122.77778,0.88889,0.89,1.905105,-0.000198,58.398044,0.000241,1737,0.18864,0.11111,0.9569,0.45679,3.42367,-0.01,0.02389,-0.01313,-0.0232,0.01682,0.60965
315,322560,47.31377,123.36364,0.81818,0.88,1.8654,-0.00015,55.742551,0.000769,1637,0.17695,0.09091,0.94118,0.44921,2.74788,-0.01,0.02697,-0.00975,-0.02262,0.02255,0.66554
316,323584,52.25495,102.6,0.9,0.9,1.860743,-0.000746,49.678753,0.000161,1433,0.17929,0.4,0.92941,0.24958,3.78829,-0.01,0.02774,-0.00938,-0.02437,0.02349,0.5484
317,324608,60.74136,73.45455,1.0,0.92,1.83126,0.043094,58.393569,0.000229,1388,0.18019,0.36364,0.89655,0.39583,3.31365,-0.01,0.0248,-0.01065,-0.02921,0.01514,0.70411
318,325632,49.46583,99.08333,0.91667,0.91,1.910361,-0.04536,53.442626,0.000337,1431,0.18332,0.25,0.92913,0.30649,3.25346,-0.01,0.02195,-0.00959,-0.03121,0.01911,0.66569
319,326656,39.97372,137.11111,0.77778,0.89,1.848566,-0.000235,61.059171,0.000367,1556,0.17635,0.22222,0.94521,0.23214,3.70102,-0.01,0.02348,-0.01373,-0.02488,0.01543,0.44316
320,327680,46.74782,94.3,1.0,0.91,1.858599,-0.000821,73.454114,0.000223,1642,0.18264,0.4,0.9537,0.2681,3.48799,-0.01,0.02717,-0.01281,-0.02395,0.01676,0.58737
321,328704,40.2287,158.0,0.8,0.9,1.875689,-0.000679,41.626147,0.001206,1726,0.18921,0.8,0.9898,0.2582,4.06239,-0.01,0.02034,-0.017,-0.02722,0.01537,0.26703
322,329728,51.6967,73.0,1.0,0.92,1.894197,-0.000593,49.622743,0.00022,1634,0.18367,0.5,0.86364,0.39619,4.19913,-0.01,0.02053,-0.01007,-0.02891,0.01704,0.47691
323,330752,38.71294,167.1,0.7,0.89,1.936249,-2.3e-05,47.863532,0.000327,1508,0.17232,0.0,0.95758,0.42651,3.3869,-0.01,0.02175,-0.00915,-0.03413,0.01547,0.457
324,331776,63.27089,67.8,1.0,0.89,1.923139,-0.0899,65.582861,0.000535,1727,0.17796,0.2,0.91667,0.46349,3.08134,-0.01,0.02122,-0.01146,-0.02942,0.01175,0.38852
325,332800,33.91536,197.0,0.75,0.89,1.956011,-8.1e-05,40.522711,0.000645,1797,0.16983,0.5,0.9726,0.26644,5.45877,-0.01,0.01488,-0.01061,-0.03266,0.0083,0.21
326,333824,39.81682,165.14286,0.71429,0.87,2.029746,-0.008309,41.027163,0.000296,1658,0.165,0.42857,0.88034,0.15528,4.46388,-0.01,0.01717,-0.01045,-0.03191,0.00843,0.35254
327,334848,35.18203,189.5,0.625,0.85,1.85433,0.016763,40.654749,0.000398,1508,0.17034,0.25,0.93919,0.4728,2.97276,-0.01,0.02209,-0.01162,-0.02609,0.01547,0.34054
328,335872,52.77497,112.54545,0.90909,0.86,1.942639,-0.058844,101.033904,0.000608,1536,0.16045,0.09091,0.95,0.30505,3.90623,-0.01,0.02114,-0.00878,-0.02789,0.01678,0.69065
329,336896,52.85589,78.85714,1.0,0.86,1.898382,-0.001525,50.547944,0.000362,1796,0.17338,0.42857,0.93651,0.31421,4.0315,-0.01,0.01774,-0.0113,-0.02537,0.01612,0.48528
330,337920,48.89947,138.22222,0.77778,0.84,1.845465,0.00678,56.788374,0.000599,1654,0.16889,0.22222,0.94393,0.40315,3.77793,-0.01,0.02116,-0.01071,-0.02545,0.0203,0.59408
331,338944,43.90271,130.27273,0.81818,0.84,1.909901,0.041393,52.113647,0.000162,1548,0.16739,0.27273,0.90909,0.23844,3.45826,-0.01,0.02114,-0.00916,-0.02536,0.02005,0.57188
332,339968,46.99642,97.3,1.0,0.85,1.86907,-0.001228,67.94624,0.000353,1620,0.16962,0.5,0.90476,0.31724,3.95909,-0.01,0.02136,-0.00782,-0.02593,0.01675,0.56502
333,340992,39.78328,114.25,0.875,0.84,1.857744,-0.041758,45.183065,0.000405,1496,0.16915,0.375,0.93506,0.2834,3.65029,-0.01,0.02037,-0.01078,-0.02954,0.01573,0.36362
334,342016,43.8871,78.8,0.8,0.84,1.968759,-0.000553,38.670004,0.000531,1610,0.17048,0.4,0.88235,0.29066,3.2073,-0.01,0.0194,-0.01023,-0.03556,0.00815,0.24318
335,343040,29.28817,166.63636,0.72727,0.82,1.900893,-0.001008,49.651186,0.000236,1580,0.16941,0.36364,0.96067,0.33816,3.59389,-0.01,0.01974,-0.0089,-0.03196,0.01532,0.41187
336,344064,53.89863,111.75,0.875,0.83,1.911568,-0.000288,59.122465,0.00036,1517,0.1615,0.125,0.94286,0.291,3.79585,-0.01,0.02452,-0.00604,-0.02636,0.01817,0.48371
337,345088,55.14198,92.11111,1.0,0.86,1.854924,0.013587,56.277209,0.000329,1542,0.17752,0.33333,0.9186,0.42984,3.46645,-0.01,0.01977,-0.01021,-0.02642,0.0189,0.56273
338,346112,59.40097,106.85714,0.85714,0.87,1.957077,-0.000922,41.633892,0.000584,1594,0.16719,0.14286,0.88571,0.45191,3.76847,-0.01,0.01638,-0.0086,-0.02971,0.0154,0.48247
339,347136,55.86357,115.5,1.0,0.89,1.92479,-0.001151,56.428982,0.000379,1595,0.17501,0.375,0.87654,0.41018,3.35994,-0.01,0.0161,-0.00701,-0.02724,0.01415,0.51365
340,348160,39.92767,152.0,0.72727,0.86,1.91813,-0.001142,53.497421,0.000215,1482,0.17293,0.27273,0.93571,0.42661,3.57653,-0.01,0.0231,-0.00803,-0.02888,0.01759,0.52036
341,349184,55.29101,70.0,1.0,0.87,1.965238,-0.045989,49.891716,0.000338,1576,0.17847,0.28571,0.92453,0.31726,5.0146,-0.01,0.02147,-0.01216,-0.02951,0.01471,0.44161
342,350208,32.37864,148.55556,0.66667,0.86,1.939238,-0.005939,50.39305,0.000447,1630,0.18122,0.33333,0.9403,0.3531,4.04536,-0.01,0.02204,-0.01028,-0.03016,0.00828,0.3702
343,351232,34.08011,128.8,0.6,0.84,1.907791,0.000356,44.369949,0.000983,1659,0.17816,0.8,0.94915,0.34411,3.34677,-0.01,0.01928,-0.01107,-0.02727,0.00906,0.22521
344,352256,44.74686,119.66667,0.77778,0.83,1.938205,-0.000558,60.867546,0.000573,1700,0.17974,0.66667,0.91743,0.30556,4.0379,-0.01,0.02108,-0.01072,-0.02796,0.01473,0.5296
345,353280,35.77705,168.77778,0.66667,0.81,1.92112,-0.000656,47.613634,0.000156,1652,0.18236,0.33333,0.92701,0.32798,3.92138,-0.01,0.02079,-0.01008,-0.02582,0.01547,0.43555
346,354304,54.74646,65.66667,0.88889,0.81,1.937585,0.04419,57.456349,0.000447,1589,0.18028,0.22222,0.84746,0.38095,3.43017,-0.01,0.02546,-0.00924,-0.02419,0.01906,0.56602
347,355328,40.48942,151.1,0.7,0.81,2.030761,-0.089274,106.605696,0.000141,1473,0.174,0.4,0.94488,0.38586,3.82533,-0.01,0.02378,-0.00885,-0.02976,0.01491,0.47832
348,356352,50.67397,69.85714,0.85714,0.81,1.971541,-0.000579,53.36764,0.000688,1611,0.18062,0.42857,0.89362,0.3203,3.29944,-0.01,0.022,-0.00927,-0.0295,0.01137,0.41726
349,357376,42.31912,123.53846,0.84615,0.79,1.925599,-0.00207,79.547977,0.00115,1493,0.17252,0.30769,0.95706,0.44599,3.46803,-0.01,0.02101,-0.00936,-0.0265,0.01703,0.63388
350,358400,50.18747,135.5,0.83333,0.79,1.933088,0.000128,50.033488,0.000278,1618,0.18278,0.33333,0.84615,0.29398,3.53262,-0.01,0.02248,-0.01071,-0.02802,0.01355,0.36933
351,359424,64.01438,74.57143,1.0,0.8,1.90604,-0.001194,57.735376,0.000283,1740,0.18026,0.28571,0.91489,0.34706,3.24111,-0.01,0.02579,-0.01127,-0.02525,0.0182,0.56409
352,360448,30.8759,191.875,0.625,0.79,1.920301,0.000125,43.672147,0.000217,1754,0.18669,0.375,0.9685,0.23129,4.45205,-0.01,0.01953,-0.00996,-0.02704,0.00997,0.35488
353,361472,37.6608,116.11111,0.66667,0.76,1.835331,-0.060221,56.383579,0.000674,1689,0.18858,0.44444,0.94949,0.29314,3.44355,-0.01,0.02385,-0.01394,-0.02258,0.01375,0.43986
354,362496,44.37381,107.0,0.84615,0.79,1.839451,-0.001073,83.968837,0.000651,1684,0.18523,0.46154,0.92903,0.44921,3.40142,-0.01,0.02547,-0.01078,-0.02049,0.02017,0.75434
355,363520,68.49154,63.77778,1.0,0.81,1.832977,0.028136,82.589474,0.000409,1659,0.18185,0.22222,0.91176,0.40613,3.1503,-0.01,0.02561,-0.01089,-0.02235,0.02487,0.7655
356,364544,40.27121,106.8,0.8,0.82,1.879352,-0.008808,59.837034,0.000226,1628,0.19291,0.2,0.94,0.4728,2.99587,-0.01,0.02843,-0.01144,-0.02787,0.01787,0.49147
357,365568,59.37707,100.8,1.0,0.83,1.882242,-0.097139,66.508637,0.000375,1425,0.18025,0.3,0.93162,0.3759,3.15572,-0.01,0.02288,-0.01007,-0.03069,0.01905,0.63401
358,366592,48.30588,93.08333,0.83333,0.85,1.781372,0.096171,70.28747,0.00027,1502,0.18956,0.16667,0.87826,0.43111,3.19467,-0.01,0.02293,-0.00916,-0.03215,0.01557,0.652
359,367616,55.7512,94.36364,0.90909,0.86,1.878041,0.082543,67.457616,0.000741,1570,0.19039,0.45455,0.95161,0.39869,2.57086,-0.01,0.02313,-0.01442,-0.02144,0.02069,0.72903
360,368640,53.13098,109.4,1.0,0.86,1.868939,-0.000766,46.552624,0.000574,1677,0.1845,0.6,0.97059,0.55763,3.02197,-0.01,0.01554,-0.01632,-0.03246,0.01602,0.32508
361,369664,53.02069,137.8,0.8,0.86,1.917403,-0.03958,30.709594,0.00058,1680,0.18659,0.2,0.95161,0.64706,3.72306,-0.01,0.01235,-0.01471,-0.03506,0.01172,0.32433
362,370688,48.13987,119.54545,0.81818,0.84,1.907332,-0.000608,48.767966,0.000303,1582,0.17782,0.27273,0.95139,0.25519,3.32609,-0.01,0.02213,-0.01107,-0.0281,0.01355,0.6389
363,371712,36.20416,150.0,0.75,0.87,1.837442,-0.00101,62.373153,0.000703,1491,0.18143,0.33333,0.97115,0.37066,3.18655,-0.01,0.02706,-0.01226,-0.02213,0.02185,0.5349
364,372736,66.58185,77.2,1.0,0.87,1.881503,-0.000426,48.193249,0.001356,1682,0.19344,0.2,0.91111,0.41573,4.72999,-0.01,0.01511,-0.0144,-0.03138,0.01191,0.39428
365,373760,70.07771,99.0,1.0,0.87,1.972361,-0.000449,22.061433,0.000835,1780,0.18119,0.0,1.0,0.26056,4.66283,-0.01,0.01076,-0.0148,-0.0397,0.00706,0.08596
366,374784,8.34877,289.28571,0.28571,0.84,2.008744,-0.000875,27.593583,0.000275,1711,0.17958,0.42857,0.99468,0.20918,6.98227,-0.01,0.01281,-0.01059,-0.03978,0.0022,0.14974
367,375808,8.00302,194.8,0.4,0.81,1.916862,0.028323,26.036105,0.001063,1795,0.17822,0.6,0.98667,0.32843,5.17078,-0.01,0.00814,-0.01152,-0.02515,0.00637,0.0957
368,376832,63.27854,97.0,1.0,0.81,1.926216,0.047478,65.983449,0.000633,2008,0.16933,0.33333,0.95161,0.31655,4.25903,-0.01,0.00209,-0.00987,-0.02817,0.01139,0.56216
369,377856,12.86042,276.33333,0.33333,0.8,1.920049,-0.001153,34.390259,0.001037,2235,0.17669,0.66667,1.0,0.38618,3.9451,-0.01,0.00432,-0.01525,-0.01906,0.00913,0.12258
370,378880,35.61794,176.33333,0.66667,0.78,1.922527,0.002074,58.323698,0.000494,1868,0.17751,0.55556,0.95652,0.41329,4.27387,-0.01,0.01529,-0.00943,-0.02511,0.01253,0.48071
371,379904,29.94688,205.14286,0.57143,0.75,1.907815,0.051189,36.504103,0.000339,1850,0.17135,0.71429,0.97959,0.39677,3.99302,-0.01,0.01113,-0.01028,-0.02964,0.01107,0.32388
372,380928,50.29356,90.8,1.0,0.75,1.855638,0.029005,44.2325,0.000555,1829,0.1824,0.4,0.95745,0.36026,5.00386,-0.01,0.01069,-0.01204,-0.02485,0.01367,0.3404
373,381952,48.00846,140.11111,0.77778,0.75,1.90079,0.000767,77.174739,0.000768,1830,0.17177,0.11111,0.95604,0.43491,3.42787,-0.01,0.01388,-0.00788,-0.02116,0.01679,0.63423
374,382976,50.98286,122.25,0.75,0.74,1.916479,-0.000953,49.284904,0.000344,1582,0.18765,0.125,0.91026,0.39257,3.06102,-0.01,0.015,-0.00886,-0.02368,0.01686,0.46715
375,384000,42.8411,142.83333,0.83333,0.73,1.983059,-0.005293,42.89387,0.000553,1755,0.17704,0.66667,0.93548,0.22814,3.39652,-0.01,0.00687,-0.01194,-0.03239,0.01132,0.35035
376,385024,39.08101,167.9,0.7,0.72,2.013743,0.10445,53.223261,0.000371,1533,0.18238,0.1,0.95333,0.36198,4.43249,-0.01,0.01737,-0.00974,-0.03128,0.01548,0.48698
377,386048,56.97789,90.71429,1.0,0.73,1.981515,0.029233,70.27743,0.000572,1549,0.18002,0.28571,0.94366,0.31377,4.6207,-0.01,0.02414,-0.01135,-0.03224,0.0124,0.45685
378,387072,37.7982,100.0,0.66667,0.74,1.92643,-0.001289,46.553287,0.000521,1564,0.18628,0.5,0.89474,0.38362,4.66967,-0.01,0.02201,-0.01021,-0.03228,0.00986,0.2667
379,388096,25.63703,203.57143,0.57143,0.71,1.979461,-0.000863,35.661496,0.000569,1574,0.17661,0.28571,0.96923,0.31562,4.26531,-0.01,0.02192,-0.00964,-0.03273,0.01075,0.25132
380,389120,40.14425,116.0,0.8,0.7,1.940852,-0.033573,33.20295,0.000322,1590,0.17818,0.6,0.91837,0.38298,5.65991,-0.01,0.02029,-0.00986,-0.03537,0.00751,0.2299
381,390144,54.22908,111.07692,0.84615,0.76,1.94178,0.09049,49.384743,0.000592,1423,0.17855,0.30769,0.91791,0.44708,3.05077,-0.01,0.02781,-0.00642,-0.03031,0.01942,0.74578
382,391168,40.15079,147.88889,0.77778,0.77,1.892549,0.082448,51.647516,0.000175,1544,0.1819,0.33333,0.92453,0.43045,2.99334,-0.01,0.0273,-0.00772,-0.0276,0.01613,0.44954
383,392192,39.927,101.21429,0.78571,0.78,1.826399,0.058134,64.226178,0.0003,1475,0.18391,0.5,0.91667,0.48875,2.82609,-0.01,0.02823,-0.00665,-0.02461,0.02005,0.64486
384,393216,53.85582,67.5,0.92857,0.8,1.695271,-0.109685,89.873877,0.000368,1491,0.1884,0.35714,0.88043,0.4684,2.63401,-0.01,0.03215,-0.00812,-0.01881,0.02509,0.84311
385,394240,52.30579,76.4,1.0,0.82,1.847153,-0.058502,67.494571,0.000439,1645,0.18118,0.2,0.91026,0.43017,2.77509,-0.01,0.02462,-0.00866,-0.01857,0.02209,0.65435
386,395264,56.75738,68.57143,1.0,0.83,1.901117,0.000375,54.078662,0.000715,1775,0.18774,0.28571,0.88,0.39812,3.4125,-0.01,0.02433,-0.01347,-0.02429,0.01193,0.50271
387,396288,34.01153,195.28571,0.71429,0.84,1.933086,0.044962,36.439057,0.000571,1704,0.18866,0.57143,0.95122,0.33835,3.61224,-0.01,0.01961,-0.00997,-0.02869,0.0148,0.31711
388,397312,46.35629,109.9,0.9,0.84,1.850453,-0.149758,73.434796,0.000426,1471,0.17446,0.3,0.94505,0.42466,3.22463,-0.01,0.02323,-0.00724,-0.02825,0.01406,0.51955
389,398336,46.40101,170.6,0.8,0.84,1.97229,0.051625,50.069529,0.000688,1634,0.19815,0.2,0.95385,0.37079,3.21058,-0.01,0.02558,-0.00938,-0.02592,0.01626,0.29619
390,399360,54.84088,111.28571,1.0,0.87,2.002834,-0.001088,61.361258,0.000418,1641,0.19331,0.57143,0.86792,0.32719,3.02515,-0.01,0.02177,-0.0082,-0.03177,0.00896,0.4579
391,400384,28.80053,206.42857,0.57143,0.86,1.976329,-0.000208,36.758727,0.000372,1858,0.1869,0.28571,0.98095,0.35424,3.06477,-0.01,0.01859,-0.00752,-0.03002,0.009,0.32383
392,401408,41.36843,135.28571,0.85714,0.86,1.925352,0.170573,70.432713,0.000679,1868,0.18915,0.42857,0.93846,0.2027,3.7481,-0.01,0.0207,-0.00965,-0.01775,0.0164,0.41633
393,402432,50.12424,125.75,0.875,0.87,1.856029,-0.005433,54.719124,0.000318,1872,0.19929,0.5,0.93056,0.32812,3.17813,-0.01,0.02357,-0.01023,-0.02048,0.01774,0.56685
394,403456,49.21125,110.33333,0.88889,0.88,1.904881,0.011631,52.77975,0.000737,1765,0.19367,0.77778,0.85484,0.35678,2.74912,-0.01,0.02372,-0.01025,-0.02401,0.02022,0.59764
395,404480,48.62116,127.16667,0.83333,0.88,2.027459,-0.059505,70.114435,0.000752,1658,0.1997,0.66667,0.94521,0.33636,3.19054,-0.01,0.02371,-0.01108,-0.0277,0.01514,0.35303
396,405504,48.77433,160.28571,0.85714,0.87,1.944298,-0.000864,50.784346,0.000147,1645,0.19448,0.28571,0.96,0.2367,4.5627,-0.01,0.01636,-0.01227,-0.03011,0.00945,0.42588
397,406528,46.44275,145.66667,0.77778,0.86,1.878305,0.035734,46.957454,0.000371,1556,0.19157,0.33333,0.96262,0.43827,3.2841,-0.01,0.02429,-0.01057,-0.02745,0.01682,0.50123
398,407552,47.25101,109.81818,0.81818,0.84,1.873532,-0.000474,65.59936,0.000249,1559,0.18908,0.45455,0.95413,0.30756,3.97425,-0.01,0.02524,-0.0089,-0.01993,0.01761,0.6308
399,408576,27.77359,106.6,0.6,0.82,1.945834,0.039861,44.917155,0.001973,1883,0.20097,0.6,0.97727,0.27119,4.12105,-0.01,0.01836,-0.01463,-0.02594,0.01041,0.19698
400,409600,51.72525,143.8,1.0,0.82,1.959918,0.031328,56.75841,0.000736,1725,0.17734,0.2,0.91379,0.225,4.97222,-0.01,0.01933,-0.00675,-0.02976,0.00981,0.33053
401,410624,37.13259,200.28571,0.57143,0.81,1.949409,-0.000541,40.291821,0.000297,1691,0.18432,0.28571,0.96341,0.3887,3.33451,-0.01,0.01273,-0.00644,-0.03228,0.0139,0.34223
402,411648,50.38968,107.1,0.9,0.82,1.973339,0.021883,48.127207,0.001101,1601,0.18556,0.3,0.93846,0.24717,2.96042,-0.01,0.01379,-0.00843,-0.0296,0.01563,0.61605
403,412672,35.47861,138.3,0.8,0.8,1.905247,0.004222,53.631136,0.000842,1656,0.18992,0.5,0.91358,0.33966,3.36629,-0.01,0.0215,-0.00708,-0.02431,0.01647,0.46242
404,413696,52.77769,76.09091,1.0,0.83,1.855063,-0.000712,65.604871,0.000513,1517,0.19096,0.45455,0.86842,0.47541,3.17,-0.01,0.02031,-0.00737,-0.02715,0.01949,0.63717
405,414720,60.89087,96.72727,0.90909,0.84,1.919302,0.062601,56.36447,0.000737,1399,0.18753,0.09091,0.92593,0.31299,2.84769,-0.01,0.02641,-0.00599,-0.02157,0.02402,0.71766
406,415744,54.86756,92.69231,0.92308,0.85,1.811025,-0.000709,71.004882,0.00056,1545,0.19379,0.15385,0.92857,0.46709,3.53958,-0.01,0.02444,-0.00847,-0.0215,0.02774,0.84359
407,416768,67.93472,66.16667,1.0,0.87,1.78768,-0.000663,56.652632,0.000325,1510,0.17947,0.16667,0.84932,0.51642,3.10015,-0.01,0.0317,-0.00777,-0.01905,0.02789,0.89835
408,417792,50.05652,109.08333,0.91667,0.88,1.817087,-0.001086,62.793525,0.000373,1508,0.18902,0.41667,0.9292,0.30714,3.3317,-0.01,0.0314,-0.007,-0.02186,0.0225,0.69216
409,418816,59.88934,79.66667,1.0,0.91,1.837502,-0.001846,69.71891,0.000982,1541,0.19136,0.41667,0.87629,0.42683,4.05059,-0.01,0.02611,-0.00818,-0.02738,0.02207,0.81145
410,419840,54.63562,73.0,0.9,0.93,1.821355,-0.00068,57.263142,0.000551,1611,0.18348,0.2,0.92453,0.36531,2.94795,-0.01,0.02949,-0.00695,-0.01855,0.01846,0.65547
411,420864,60.29992,106.0,1.0,0.93,1.891665,0.061732,61.825295,0.00048,1653,0.18897,0.25,0.94521,0.36031,4.00338,-0.01,0.02456,-0.01011,-0.02532,0.01923,0.61751
412,421888,47.24266,116.2,0.8,0.94,1.87368,-0.000979,53.552388,0.00033,1835,0.17422,0.4,0.93478,0.31364,4.59214,-0.01,0.02404,-0.00705,-0.02741,0.01597,0.64214
413,422912,58.84771,98.0,1.0,0.94,1.908137,-0.011363,56.143901,0.000374,1645,0.16963,0.33333,0.91045,0.41732,4.00376,-0.01,0.02548,-0.00564,-0.03083,0.01765,0.64327
414,423936,37.48045,146.75,0.75,0.93,1.9283,0.051351,35.25278,0.000939,1494,0.16428,0.5,0.90278,0.31347,3.58711,-0.01,0.02634,-0.00876,-0.0314,0.0161,0.33771
415,424960,57.46754,108.27273,0.90909,0.92,1.945445,-0.01113,53.543849,0.000312,1356,0.17345,0.18182,0.93182,0.60714,3.20586,-0.01,0.02506,-0.00637,-0.02738,0.0184,0.66241
416,425984,56.19933,92.72727,1.0,0.93,1.885434,-0.000707,74.753026,0.000312,1470,0.18282,0.27273,0.94059,0.35397,3.40548,-0.01,0.02813,-0.00841,-0.02814,0.01864,0.67511
417,427008,46.73816,111.5,0.875,0.92,1.899117,-0.000761,52.126212,0.000812,1636,0.19508,0.375,0.89873,0.29594,4.22436,-0.01,0.02532,-0.01054,-0.03176,0.01755,0.4561
418,428032,46.71774,165.2,0.8,0.92,1.973444,6.4e-05,55.637657,0.000592,1655,0.1875,0.0,0.94203,0.31842,6.18698,-0.01,0.01996,-0.01063,-0.03501,0.01157,0.29751
419,429056,49.06246,150.75,0.75,0.91,1.993415,-0.012531,21.236238,0.000408,1631,0.17892,0.25,0.94444,0.32308,4.87983,-0.01,0.02078,-0.00863,-0.03501,0.01019,0.23194
420,430080,31.30654,177.55556,0.66667,0.88,1.983787,-0.000469,36.213114,0.000623,1532,0.18411,0.33333,0.96491,0.38255,3.53003,-0.01,0.01977,-0.00847,-0.03674,0.01048,0.3427
421,431104,55.56349,101.15385,0.92308,0.88,1.776299,0.055755,64.413625,0.000974,1422,0.17757,0.38462,0.89899,0.39698,3.65722,-0.01,0.02898,-0.0044,-0.02273,0.02237,0.77496
422,432128,52.27913,89.36364,0.90909,0.87,1.835399,-0.00993,86.604025,0.000364,1526,0.19321,0.45455,0.85897,0.30463,2.72014,-0.01,0.03071,-0.00929,-0.02185,0.0239,0.66316
423,433152,58.44105,72.0,1.0,0.89,1.899243,-0.001213,57.509522,0.00042,1585,0.19041,0.3,0.89041,0.32662,2.92029,-0.01,0.02955,-0.00673,-0.02414,0.01725,0.67663
424,434176,31.15647,138.0,0.6,0.87,1.981058,-0.039432,40.892045,0.000888,1854,0.19906,0.6,0.9434,0.27273,4.36847,-0.01,0.0221,-0.01215,-0.02916,0.01212,0.21951
425,435200,25.62229,178.66667,0.66667,0.85,1.940635,0.091288,41.946925,0.001292,1619,0.18754,0.66667,0.93421,0.40592,2.83991,-0.01,0.01931,-0.00882,-0.0325,0.0089,0.19528
426,436224,53.76528,148.5,0.9,0.86,1.940173,-0.000758,64.602413,0.000808,1474,0.20022,0.3,0.94017,0.21309,4.82444,-0.01,0.02631,-0.00695,-0.02738,0.01613,0.59692
427,437248,51.56239,115.1,0.9,0.86,1.864648,3.4e-05,71.053019,0.000576,1473,0.19034,0.2,0.93103,0.39417,3.56841,-0.01,0.02847,-0.00636,-0.02461,0.0245,0.58351
428,438272,62.74741,69.54545,1.0,0.86,1.908156,-0.000351,64.346534,0.000334,1545,0.19697,0.18182,0.90909,0.46809,2.98817,-0.01,0.02554,-0.00792,-0.03021,0.01837,0.77484
429,439296,59.96304,98.25,0.875,0.86,1.878884,0.10283,40.06966,0.000727,1580,0.19337,0.0,0.94118,0.40379,2.90449,-0.01,0.02739,-0.00812,-0.03224,0.0185,0.54956
430,440320,48.6121,135.3,0.8,0.88,1.885679,-0.077071,48.776272,0.000399,1547,0.19009,0.1,0.90741,0.41514,2.92214,-0.01,0.02573,-0.00653,-0.02396,0.01891,0.57402
431,441344,43.56513,136.18182,0.81818,0.88,1.807505,0.04922,83.183571,0.001339,1555,0.19472,0.36364,0.9469,0.39885,3.55604,-0.01,0.02786,-0.00913,-0.02381,0.01992,0.58247
432,442368,64.77105,74.27273,1.0,0.88,1.827389,-0.002467,61.250693,0.000572,1543,0.18616,0.27273,0.87805,0.375,2.72739,-0.01,0.03228,-0.00685,-0.02083,0.02233,0.82468
433,443392,56.77776,76.0,1.0,0.89,1.828109,-0.001001,63.459433,0.000703,1792,0.19693,0.375,0.86957,0.30691,2.96868,-0.01,0.02597,-0.00901,-0.0232,0.02184,0.6127
