iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
26,26624,-15.21231,315.0,0.0,0.0,1.519335,-0.003209,0.008579,0.002934,0.19759,0.032959,0.98583,-8.690819,20.320311,-8.785049,20.523199,4.0,0.00029744,1,387,0.19402,0.24318,0.74468,nan,0,1.0,1.0,,,-0.01,0.00352,-0.00314,-0.0313,-0.01011,-0.00298
27,27648,-16.84113,600.0,0.0,0.0,1.485023,-0.004056,0.004423,0.002791,0.158884,0.037262,0.992882,-8.835169,20.743954,-8.922844,21.289654,4.0,0.00029734,2,376,0.16937,0.21982,0.7551,nan,0,0.0,1.0,,,-0.01,0.0039,-0.00357,-0.03206,-0.00407,0.0
28,28672,nan,nan,0.0,0.0,1.442308,-0.003902,0.004715,0.0025,0.187057,0.018906,0.992866,-8.502482,21.571123,-8.741331,22.208178,4.0,0.00029724,0,382,0.17161,0.22706,0.7551,nan,0,0.0,0.0,,,-0.01,0.00383,-0.00371,-0.03149,-0.00626,0.0
29,29696,-19.47188,600.0,0.0,0.0,1.339914,-0.004158,0.004442,0.001821,0.242275,0.021332,0.994092,-9.606545,22.704128,-9.726198,23.327768,4.0,0.00029713,2,384,0.1678,0.22373,0.76471,nan,0,0.0,1.0,,,-0.01,0.00288,-0.00272,-0.03653,-0.00525,0.0
30,30720,-17.40791,600.0,0.0,0.0,1.405044,-0.00464,0.003792,0.003253,0.191072,0.039124,0.994999,-9.965703,24.434614,-10.06755,25.16118,4.0,0.00029703,3,373,0.20073,0.24924,0.77778,nan,0,0.0,0.93151,,,-0.01,0.0036,-0.00198,-0.0331,-0.00685,0.0
31,31744,-19.27193,600.0,0.0,0.0,1.402896,-0.003438,0.004645,0.002743,0.164381,0.027451,0.994506,-10.504467,25.113913,-10.536592,25.211771,4.0,0.00029693,1,367,0.17561,0.22393,0.78182,nan,0,0.0,0.86667,,,-0.01,0.00479,-0.00271,-0.03302,-0.0107,0.0
32,32768,-18.5073,600.0,0.0,0.0,1.150078,-0.003475,0.005043,0.00223,0.15543,0.022476,0.992279,-9.790171,22.525314,-9.898168,22.621397,4.0,0.00029683,2,382,0.18546,0.2362,0.78947,nan,0,0.0,0.92982,,,-0.01,0.00416,-0.00178,-0.03263,-0.00982,0.0
33,33792,-15.67427,600.0,0.0,0.0,0.851644,-0.003098,0.003774,0.001584,0.146337,0.01738,0.993142,-9.623395,20.952717,-9.674764,21.019855,4.0,0.00029672,1,403,0.17594,0.22369,0.7931,nan,0,0.0,0.93333,,,-0.01,0.0043,-0.00248,-0.03234,-0.01344,0.0
34,34816,-19.11553,600.0,0.0,0.0,1.002442,-0.002865,0.003115,0.002242,0.162657,0.021973,0.994693,-10.092613,21.394743,-10.17833,21.49592,4.0,0.00029662,2,382,0.17109,0.22108,0.8,nan,0,0.0,0.91304,,,-0.01,0.00401,-0.00128,-0.03208,-0.01225,0.0
35,35840,-11.8652,463.0,0.0,0.0,1.092686,-0.002936,0.00707,0.002293,0.20665,0.026184,0.98924,-10.772726,22.909683,-10.626814,22.911856,4.0,0.00029652,3,383,0.17995,0.22874,0.79365,nan,0,0.33333,0.9697,,,-0.01,0.00414,-0.00221,-0.03096,-0.00972,-0.00386
36,36864,-14.46286,600.0,0.0,0.0,1.1886,-0.003514,0.003782,0.002314,0.227584,0.023331,0.994628,-10.464823,22.904106,-10.543774,23.097595,4.0,0.00029642,1,380,0.17278,0.21274,0.79688,nan,0,0.0,0.94444,,,-0.01,0.00382,-0.00147,-0.03395,-0.00691,0.0
37,37888,-13.77887,600.0,0.0,0.0,1.220657,-0.003104,0.003157,0.002284,0.254133,0.017014,0.995493,-10.376287,22.923578,-10.481573,23.484179,4.0,0.00029631,2,360,0.16941,0.21403,0.80303,nan,0,0.0,0.85714,,,-0.01,0.00343,-0.00156,-0.02878,-0.00762,0.0
38,38912,-11.31798,600.0,0.0,0.0,0.925417,-0.003961,0.002149,0.0025,0.212152,0.020645,0.996798,-10.258647,24.401474,-10.379532,25.150354,4.0,0.00029621,1,386,0.1847,0.23838,0.80597,nan,0,0.0,1.0,,,-0.01,0.00304,-0.00158,-0.03743,-0.00741,0.0
39,39936,-16.36056,600.0,0.0,0.0,0.970804,-0.004663,0.001756,0.002137,0.175583,0.024673,0.996958,-10.849558,26.548941,-11.00191,27.541683,4.0,0.00029611,2,370,0.17093,0.22904,0.81159,nan,0,0.0,0.95455,,,-0.01,0.0023,-0.00205,-0.04249,-0.00241,0.0
40,40960,-16.92102,600.0,0.0,0.0,1.515649,-0.004235,0.002877,0.004357,0.178291,0.054398,0.996782,-12.234852,29.814482,-12.396579,30.540102,4.0,0.00029601,3,351,0.14433,0.18797,0.81944,nan,0,0.0,1.0,,,-0.01,0.0025,-0.00115,-0.03591,-0.00226,0.0
41,41984,-17.76348,600.0,0.0,0.0,1.465182,-0.004136,0.0023,0.003514,0.173871,0.051285,0.997166,-11.553427,29.629265,-11.695249,30.406931,4.0,0.0002959,2,356,0.12693,0.1762,0.82432,nan,0,0.0,1.0,,,-0.01,0.00184,-0.00105,-0.03444,-0.00323,0.0
42,43008,nan,nan,0.0,0.0,1.516472,-0.003992,0.003584,0.003024,0.181313,0.029999,0.996373,-11.034312,30.410698,-11.110943,30.837355,4.0,0.0002958,0,346,0.13348,0.1806,0.82432,nan,0,0.0,0.0,,,-0.01,0.00316,-0.00021,-0.031,-0.00692,0.0
43,44032,-18.74049,600.0,0.0,0.0,1.160016,-0.003728,0.002992,0.002509,0.168904,0.020187,0.996337,-10.170647,29.024275,-10.255051,29.559706,4.0,0.0002957,1,379,0.15791,0.21598,0.82667,nan,0,0.0,0.91667,,,-0.01,0.00383,-0.00072,-0.03184,-0.00733,0.0
44,45056,-18.64859,600.0,0.0,0.0,1.187903,-0.00372,0.001658,0.002274,0.180064,0.024612,0.997894,-10.241072,29.139374,-10.307831,29.735353,4.0,0.0002956,4,379,0.16625,0.2183,0.83544,nan,0,0.0,0.85185,,,-0.01,0.00479,-0.00053,-0.03533,-0.0028,0.0
45,46080,-14.26277,600.0,0.0,0.0,1.260998,-0.003217,0.00353,0.001831,0.17463,0.01741,0.996203,-10.761824,29.863636,-10.88037,30.018349,4.0,0.00029549,1,366,0.14702,0.19646,0.8375,nan,0,0.0,1.0,,,-0.01,0.00324,-0.00054,-0.03159,-0.00977,0.0
46,47104,-15.2758,600.0,0.0,0.0,1.015333,-0.004873,0.002465,0.002821,0.170555,0.029053,0.996792,-10.476021,28.683979,-10.498535,29.251322,4.0,0.00029539,2,396,0.17907,0.22927,0.84146,nan,0,0.0,0.83333,,,-0.01,0.00417,-0.0006,-0.03359,-0.00503,0.0
47,48128,-13.25367,600.0,0.0,0.0,0.857125,-0.003791,0.002268,0.001801,0.165565,0.01738,0.997056,-10.029308,28.556131,-10.19475,28.606668,4.0,0.00029529,1,406,0.16589,0.22932,0.84337,nan,0,0.0,0.875,,,-0.01,0.00323,-0.00108,-0.03034,-0.01185,0.0
48,49152,-15.64403,600.0,0.0,0.0,0.736205,-0.003957,0.001319,0.001736,0.152141,0.017441,0.998183,-10.621485,29.139442,-10.66477,29.563473,4.0,0.00029519,1,418,0.18595,0.23901,0.84524,nan,0,0.0,1.0,,,-0.01,0.00332,-0.00077,-0.04343,-0.00217,0.0
49,50176,-14.54393,600.0,0.0,0.0,0.977892,-0.003567,0.002776,0.001776,0.157029,0.011658,0.996521,-10.654374,29.277039,-10.730502,29.433964,4.0,0.00029508,3,395,0.16534,0.22012,0.85057,nan,0,0.0,0.83333,,,-0.01,0.00387,-0.00048,-0.03784,-0.0072,0.0
50,51200,-14.56565,600.0,0.0,0.0,0.941835,-0.003049,0.002958,0.001058,0.152324,0.007721,0.995935,-10.112581,28.638567,-10.261185,28.769236,4.0,0.00029498,1,416,0.17868,0.23846,0.85227,nan,0,0.0,0.8,,,-0.01,0.00216,-0.0008,-0.02762,-0.00947,0.0
51,52224,-13.62798,600.0,0.0,0.0,0.966134,-0.003391,0.002177,0.0018,0.156597,0.016937,0.997008,-10.302054,29.100189,-10.333953,29.428085,4.0,0.00029488,2,413,0.18441,0.22913,0.85556,nan,0,0.0,0.73333,,,-0.01,0.00322,0.00016,-0.03458,-0.00358,0.0
52,53248,-13.58325,600.0,0.0,0.0,0.776945,-0.003731,0.002145,0.001857,0.146384,0.019379,0.996955,-10.069817,28.512768,-10.258237,28.812424,4.0,0.00029478,1,441,0.18435,0.24076,0.85714,nan,0,0.0,0.77778,,,-0.01,0.00304,-0.00101,-0.03309,-0.00832,0.0
53,54272,-12.60546,600.0,0.0,0.0,0.658846,-0.003375,0.001665,0.00117,0.145112,0.012741,0.99763,-10.491021,28.372982,-10.636866,28.544809,4.0,0.00029468,1,438,0.19564,0.25583,0.8587,nan,0,0.0,1.0,,,-0.01,0.00433,-0.00094,-0.0405,-0.0082,0.0
54,55296,-12.85729,600.0,0.0,0.0,0.971074,-0.004568,0.001934,0.002201,0.16772,0.026871,0.997446,-10.720572,29.470648,-10.765661,29.514427,4.0,0.00029457,3,401,0.16788,0.21294,0.86316,nan,0,0.0,0.64706,,,-0.01,0.0023,-0.00037,-0.03335,-0.0076,0.0
55,56320,-13.33386,600.0,0.0,0.0,0.808199,-0.003556,0.001483,0.002055,0.149634,0.025055,0.997842,-10.463078,28.871387,-10.597281,28.987013,4.0,0.00029447,3,423,0.17624,0.22551,0.86735,nan,0,0.0,0.77778,,,-0.01,0.00281,-0.0005,-0.03177,-0.00619,0.0
56,57344,nan,nan,0.0,0.0,0.844149,-0.003708,0.001585,0.001384,0.143224,0.014938,0.997914,-10.751999,30.02907,-10.76861,30.155525,4.0,0.00029437,0,415,0.16214,0.20773,0.86735,nan,0,0.0,0.0,,,-0.01,0.00248,5e-05,-0.03126,-0.00288,0.0
57,58368,-11.68832,600.0,0.0,0.0,0.618994,-0.004014,0.001052,0.001299,0.149703,0.016037,0.998544,-10.668929,29.264187,-10.777314,29.45693,4.0,0.00029427,1,444,0.19232,0.22414,0.86869,nan,0,0.0,0.8,,,-0.01,0.00375,0.00019,-0.03993,-0.00368,0.0
58,59392,-11.89398,600.0,0.0,0.0,0.691707,-0.003159,0.001122,0.001511,0.141493,0.014938,0.998312,-10.814548,28.557316,-10.869668,28.631786,4.0,0.00029416,4,440,0.16976,0.20718,0.87,nan,0,0.0,0.65854,,,-0.01,0.00245,-8e-05,-0.03851,-0.00284,0.0
59,60416,-12.99096,600.0,0.0,0.0,1.081815,-0.003396,0.001602,0.001896,0.146129,0.016403,0.997757,-10.53998,30.251501,-10.66372,30.307575,4.0,0.00029406,1,406,0.16987,0.21574,0.87,nan,0,0.0,0.66667,,,-0.01,0.00303,-0.00048,-0.02982,-0.00303,0.0
60,61440,-11.68168,600.0,0.0,0.0,0.861665,-0.003126,0.001158,0.002213,0.143798,0.024582,0.998457,-10.593765,30.06562,-10.654706,30.20269,4.0,0.00029396,2,416,0.19071,0.24224,0.87,nan,0,0.0,0.62069,,,-0.01,0.00275,-0.00069,-0.02866,-0.00336,0.0
61,62464,nan,nan,0.0,0.0,0.792437,-0.002931,0.001208,0.001631,0.164298,0.018814,0.998383,-10.977869,30.116295,-11.188591,30.307182,4.0,0.00029386,0,448,0.22056,0.26543,0.87,nan,0,0.0,0.0,,,-0.01,0.00188,-0.00131,-0.02994,-0.00328,0.0
62,63488,-12.00759,600.0,0.0,0.0,0.770633,-0.00321,0.001204,0.00127,0.150611,0.012466,0.998258,-11.234617,30.018547,-11.328754,30.168316,4.0,0.00029375,2,452,0.23526,0.27697,0.87,nan,0,0.0,0.53659,,,-0.01,0.00348,-0.00151,-0.03406,-0.00156,0.0
63,64512,7.28009,501.75,0.25,0.01,1.041036,-0.001483,0.062746,0.001142,0.754382,0.001755,0.928292,-11.520224,30.785482,-10.011545,31.507666,4.0,0.00029365,4,405,0.20878,0.25141,0.86,0.0,1,0.0,0.75,,,-0.01,0.00303,-0.00041,-0.0316,0.0018,0.11695
64,65536,26.21206,371.0,0.5,0.02,1.098313,-0.003041,0.077211,0.003257,1.242397,0.032974,0.933427,-4.265197,30.406851,-2.920912,30.821903,4.0,0.00029355,2,399,0.19185,0.22794,0.85,0.0,2,0.0,0.55738,,,-0.01,0.003,-9e-05,-0.02391,-0.00292,0.11671
65,66560,-11.70447,600.0,0.0,0.02,0.988504,-0.003844,0.003325,0.002437,0.182415,0.030365,0.995147,1.925418,29.628906,1.700972,29.617708,4.0,0.00029345,2,414,0.20612,0.24751,0.85,0.0,2,0.0,0.71111,,,-0.01,0.00289,-0.00212,-0.02685,-0.00366,0.0
66,67584,nan,nan,0.0,0.02,0.694598,-0.002951,0.001859,0.001473,0.153394,0.011475,0.997171,2.615657,29.030283,2.310935,29.065256,4.0,0.00029334,0,444,0.19335,0.24532,0.85,0.0,2,0.0,0.0,,,-0.01,0.00174,-0.00146,-0.02936,-0.00905,0.0
67,68608,-10.59381,600.0,0.0,0.02,0.52232,-0.002722,0.001538,0.000636,0.168743,0.005234,0.997549,2.202902,28.267223,1.846001,28.517942,4.0,0.00029324,1,461,0.19711,0.24517,0.85,0.0,2,0.0,0.62963,,,-0.01,0.00331,-0.0022,-0.03583,-0.00316,0.0
68,69632,-11.1637,600.0,0.0,0.02,0.900029,-0.003807,0.00235,0.002809,0.21404,0.028107,0.995767,2.378676,27.913462,2.291228,27.800346,4.0,0.00029314,3,415,0.13419,0.17501,0.85,0.0,2,0.0,0.6875,,,-0.01,0.00308,-0.00074,-0.0292,0.0015,0.0
69,70656,9.4276,488.0,0.25,0.03,0.936805,-0.001269,0.03746,0.002091,0.270769,0.024734,0.939388,2.193784,28.490295,3.168475,28.740808,4.0,0.00029304,4,408,0.13401,0.17693,0.84,0.0,3,0.0,0.86154,,,-0.01,0.00257,0.00026,-0.01919,-0.0061,0.13413
70,71680,29.29662,366.0,0.5,0.04,0.821419,-0.003057,0.037612,0.002114,0.423232,0.019852,0.939398,4.547554,28.135914,5.67041,28.362604,4.0,0.00029293,2,427,0.13686,0.17886,0.84,0.0,4,0.0,0.75,,,-0.01,0.00323,-3e-05,-0.0209,0.00089,0.14888
71,72704,71.35009,126.0,1.0,0.05,0.510092,-0.001978,0.033143,0.00124,0.20582,0.012436,0.935703,2.824334,26.549526,3.745276,27.099041,4.0,0.00029283,1,469,0.16282,0.20823,0.83,0.0,5,0.0,0.6,,,-0.01,0.0025,-0.00019,-0.02957,0.00176,0.22402
72,73728,-9.6988,588.5,0.0,0.05,0.58498,-0.002205,0.007307,0.001591,0.226639,0.01738,0.98601,2.348783,26.108797,1.961606,25.537983,4.0,0.00029273,2,460,0.16906,0.20568,0.82,0.0,5,0.5,0.62791,,,-0.01,0.00207,-0.00217,-0.01954,-0.00146,-0.00561
73,74752,-6.58092,600.0,0.0,0.05,0.778107,-0.002873,0.00357,0.001679,0.192602,0.013168,0.993207,5.110072,26.995197,4.625471,26.730614,4.0,0.00029263,3,426,0.16434,0.19968,0.82,0.0,5,0.0,0.65789,,,-0.01,0.00365,-0.002,-0.0236,-0.00726,0.0
74,75776,-10.06707,600.0,0.0,0.05,0.897055,-0.003776,0.004417,0.002704,0.191176,0.032013,0.990192,6.706195,26.286972,6.15533,25.696236,4.0,0.00029252,2,397,0.13922,0.18257,0.84,0.0,5,0.0,0.79487,,,-0.01,0.004,-0.00175,-0.01606,-0.0048,0.0
75,76800,nan,nan,0.0,0.05,0.558594,-0.002771,0.002926,0.001537,0.187292,0.017578,0.992609,4.609916,23.723015,3.703443,23.350033,4.0,0.00029242,0,468,0.16242,0.21935,0.84,0.0,5,0.0,0.0,,,-0.01,0.00238,-0.00365,-0.02792,-0.00456,0.0
76,77824,-6.76463,600.0,0.0,0.05,0.415046,-0.002437,0.001521,0.00114,0.13362,0.014282,0.995286,1.081848,21.43988,0.650787,21.157341,4.0,0.00029232,1,490,0.23175,0.29653,0.85,0.0,5,0.0,0.61905,,,-0.01,0.00347,-0.00228,-0.02787,0.00041,0.0
77,78848,-9.02599,600.0,0.0,0.05,0.827439,-0.003077,0.002262,0.001809,0.165649,0.016205,0.994403,2.88398,23.473591,2.358614,23.28047,4.0,0.00029222,3,435,0.18832,0.23384,0.87,0.0,5,0.0,0.80342,,,-0.01,0.00329,-0.00418,-0.02579,0.0033,0.0
78,79872,-9.47008,600.0,0.0,0.05,1.027137,-0.003613,0.002491,0.002188,0.1804,0.021286,0.994328,4.056442,24.381857,3.260077,24.209076,4.0,0.00029212,3,413,0.1689,0.21553,0.88,0.0,5,0.0,0.72038,,,-0.01,0.00312,-0.00427,-0.0223,-0.00329,0.0
79,80896,-10.54322,600.0,0.0,0.05,0.951974,-0.003251,0.002271,0.00264,0.184196,0.034012,0.994841,3.15701,24.645727,2.377809,24.288406,4.0,0.00029201,1,421,0.17166,0.2228,0.89,0.0,5,0.0,0.83333,,,-0.01,0.00291,-0.00091,-0.01939,-0.00477,0.0
80,81920,nan,nan,0.0,0.05,0.635672,-0.002844,0.001432,0.001412,0.150367,0.013779,0.996358,-0.197932,23.445089,-0.813231,23.126974,4.0,0.00029191,0,467,0.21251,0.27678,0.89,0.0,5,0.0,0.0,,,-0.01,0.00274,-0.00296,-0.02167,-0.00224,0.0
81,82944,-10.18949,600.0,0.0,0.05,0.554785,-0.003434,0.001003,0.001876,0.144939,0.024704,0.997145,-1.415084,22.997042,-1.783935,22.668146,4.0,0.00029181,2,471,0.21587,0.26924,0.91,0.0,5,0.0,0.71875,,,-0.01,0.00368,-0.00515,-0.02378,-0.00104,0.0
82,83968,-8.85088,600.0,0.0,0.05,0.713123,-0.002952,0.001414,0.00237,0.158972,0.032074,0.995831,0.336536,22.522179,-0.197599,22.037676,4.0,0.00029171,2,447,0.16032,0.19868,0.92,0.0,5,0.0,0.824,,,-0.01,0.00172,-0.00328,-0.01616,-0.00192,0.0
83,84992,-9.51064,600.0,0.0,0.05,0.840919,-0.002993,0.001215,0.002273,0.151868,0.021408,0.996404,1.640441,22.261616,1.114445,21.81695,4.0,0.0002916,3,423,0.16559,0.19926,0.93,0.0,5,0.0,0.76023,,,-0.01,0.003,-0.0029,-0.01432,-0.00125,0.0
84,86016,-7.38511,600.0,0.0,0.05,0.828536,-0.004011,0.001362,0.002451,0.177031,0.032196,0.995838,0.741303,21.873621,0.097924,21.394394,4.0,0.0002915,1,441,0.19659,0.23771,0.93,0.0,5,0.0,0.87234,,,-0.01,0.00199,-0.00157,-0.01858,-0.00206,0.0
85,87040,nan,nan,0.0,0.05,0.631089,-0.003049,0.000867,0.001907,0.171582,0.023209,0.996915,-2.076383,21.013525,-2.49655,20.640884,4.0,0.0002914,0,471,0.24429,0.2869,0.93,0.0,5,0.0,0.0,,,-0.01,0.00382,-0.0027,-0.0231,-0.00228,0.0
86,88064,-8.06592,600.0,0.0,0.05,0.786117,-0.003036,0.000848,0.00228,0.143757,0.026505,0.997242,-2.064272,21.203794,-2.462804,20.886158,4.0,0.0002913,3,442,0.21482,0.25009,0.93,0.0,5,0.0,0.72535,,,-0.01,0.00327,-0.00263,-0.02006,0.00023,0.0
87,89088,35.44908,403.8,0.6,0.08,1.120885,-0.001324,0.102971,0.0016,0.4711,0.013489,0.757972,0.542391,22.217344,3.61532,23.821602,4.0,0.00029119,5,400,0.16226,0.19859,0.9,0.0,8,0.0,0.74265,,,-0.01,0.00283,-0.0006,-0.01361,0.00559,0.29048
