iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
12,12288,nan,nan,0.0,0.0,2.179326,-0.004278,0.003945,0.003608,0.206238,0.03132,0.990922,-5.282353,11.681414,-5.639009,12.649523,4.0,0.00029887,0,716,0.24735,0.34082,1.0,nan,0,0.0,0.0,,,-0.01,0.00519,-0.00168,-0.02534,0.0,-0.00403,0.0
13,13312,nan,nan,0.0,0.0,2.18273,-0.004526,0.005811,0.004551,0.343452,0.037667,0.99174,-4.421157,12.320538,-5.308606,12.99518,4.0,0.00029877,0,726,0.28697,0.37472,1.0,nan,0,0.0,0.0,,,-0.01,0.00604,-0.00234,-0.02289,0.0,-0.03244,0.0
14,14336,nan,nan,0.0,0.0,2.203932,-0.007392,0.010952,0.005912,0.51775,0.079171,0.988382,-4.355449,12.41971,-5.878558,13.192927,4.0,0.00029867,0,719,0.28069,0.37291,1.0,nan,0,0.0,0.0,,,-0.01,0.00617,-0.0028,-0.02432,0.0,-0.0674,0.0
15,15360,-28.80404,450.0,0.0,0.0,2.26125,-0.005898,0.005144,0.004008,0.274128,0.040492,0.991615,-6.202316,13.84481,-6.658602,14.806471,4.0,0.00029857,8,639,0.26758,0.35561,1.0,nan,0,0.0,0.70098,,,-0.01,0.00496,-0.00062,-0.02339,0.0,-0.0214,0.0
16,16384,nan,nan,0.0,0.0,2.245108,-0.006228,0.003099,0.006082,0.25582,0.08674,0.994615,-5.88544,14.867723,-6.304938,15.696528,4.0,0.00029846,0,721,0.23117,0.3132,1.0,nan,0,0.0,0.0,,,-0.01,0.00423,0.00075,-0.02165,0.0,-0.00386,0.0
17,17408,nan,nan,0.0,0.0,2.24671,-0.006051,0.00277,0.006183,0.262349,0.1009,0.994831,-6.00708,15.295743,-6.470329,16.166634,4.0,0.00029836,0,729,0.2454,0.33343,1.0,nan,0,0.0,0.0,,,-0.01,0.00421,-0.00124,-0.02254,0.0,-0.00853,0.0
18,18432,-17.88298,450.0,0.0,0.0,2.304141,-0.006203,0.00328,0.004853,0.234467,0.074637,0.994853,-6.735045,16.405758,-7.141498,17.24452,4.0,0.00029826,8,705,0.24749,0.33273,1.0,nan,0,0.0,0.62025,,,-0.01,0.00608,-0.00151,-0.02321,0.0,-0.02103,0.0
19,19456,nan,nan,0.0,0.0,2.292267,-0.006076,0.011427,0.005212,0.196755,0.063895,0.988394,-7.772845,17.808821,-8.128386,18.510439,4.0,0.00029816,0,694,0.26608,0.35327,1.0,nan,0,0.0,0.0,,,-0.01,0.0058,0.00043,-0.02039,-0.00155,-0.00273,0.0
20,20480,nan,nan,0.0,0.0,1.859254,-0.00518,0.013802,0.003232,0.194573,0.037946,0.987096,-8.03078,18.426283,-8.188199,19.003296,4.0,0.00029805,0,745,0.24432,0.33616,1.0,nan,0,0.0,0.0,,,-0.01,0.00392,0.0039,-0.02126,-0.00287,-0.00083,0.0
21,21504,nan,nan,0.0,0.0,1.60019,-0.004483,0.004863,0.002896,0.171545,0.023786,0.994683,-7.446423,18.985435,-7.615628,19.48411,4.0,0.00029795,0,773,0.24588,0.34647,1.0,nan,0,0.0,0.0,,,-0.01,0.0043,0.00459,-0.02422,-0.00207,-0.00024,0.0
22,22528,-12.28394,450.0,0.0,0.0,2.145161,-0.006465,0.003457,0.003791,0.227358,0.038016,0.995907,-8.600837,19.576687,-8.622704,20.228703,4.0,0.00029785,8,615,0.24505,0.33668,1.0,nan,0,0.25,0.49587,,,-0.01,0.00586,0.00473,-0.0219,-0.00051,-0.00859,0.0
23,23552,nan,nan,0.0,0.0,1.866568,-0.005403,0.003435,0.002804,0.217902,0.035714,0.996434,-6.913104,20.140461,-6.844367,20.599491,4.0,0.00029775,0,723,0.22397,0.32014,1.0,nan,0,0.0,0.0,,,-0.01,0.00483,0.00559,-0.02044,-0.00277,-0.00053,0.0
24,24576,nan,nan,0.0,0.0,1.548103,-0.007106,0.001836,0.004071,0.211431,0.055141,0.997033,-5.399395,20.579653,-5.673531,21.374683,4.0,0.00029764,0,806,0.2358,0.33561,1.0,nan,0,0.0,0.0,,,-0.01,0.00298,0.00124,-0.02886,0.00013,0.0,0.0
25,25600,-11.41792,450.0,0.0,0.0,1.80069,-0.004745,0.001738,0.003115,0.181968,0.022845,0.99757,-6.711131,21.656664,-6.853771,22.314236,4.0,0.00029754,8,745,0.26351,0.35625,1.0,nan,0,0.0,0.43396,,,-0.01,0.00475,0.00326,-0.02778,0.0,-0.01015,0.0
26,26624,nan,nan,0.0,0.0,2.206553,-0.005642,0.001275,0.004917,0.208716,0.057373,0.998123,-8.041446,21.907541,-8.157213,22.489201,4.0,0.00029744,0,716,0.25084,0.34054,1.0,nan,0,0.0,0.0,,,-0.01,0.00588,0.00501,-0.02017,0.0,-0.00311,0.0
27,27648,nan,nan,0.0,0.0,2.103247,-0.005809,0.003088,0.00366,0.186193,0.038679,0.995957,-6.888284,22.150442,-6.97177,22.835604,4.0,0.00029734,0,726,0.24884,0.34029,1.0,nan,0,0.0,0.0,,,-0.01,0.00539,0.00947,-0.0212,-0.00111,-0.00489,0.0
28,28672,nan,nan,0.0,0.0,2.037502,-0.006682,0.001619,0.003167,0.198956,0.031041,0.997771,-6.033892,22.783331,-6.379563,23.393917,4.0,0.00029724,0,748,0.26047,0.34773,1.0,nan,0,0.0,0.0,,,-0.01,0.00452,0.00586,-0.02294,0.0,-0.00992,0.0
29,29696,-12.00208,450.0,0.0,0.0,2.121449,-0.004699,0.002243,0.002253,0.195532,0.011614,0.997342,-8.308443,23.49719,-8.340561,24.063658,4.0,0.00029713,8,698,0.25851,0.35345,1.0,nan,0,0.0,0.26032,,,-0.01,0.00531,0.00948,-0.02046,-0.00037,-0.00904,0.0
30,30720,nan,nan,0.0,0.0,1.977662,-0.003719,0.011415,0.00364,0.179581,0.032157,0.988871,-8.45013,23.792334,-8.542657,24.369778,4.0,0.00029703,0,682,0.25525,0.34898,1.0,nan,0,0.0,0.0,,,-0.01,0.00488,0.01199,-0.02225,-0.00106,-0.0021,0.0
31,31744,nan,nan,0.0,0.0,1.983316,-0.005703,0.001384,0.004524,0.204583,0.05399,0.997981,-7.804881,24.177258,-7.881255,24.832638,4.0,0.00029693,0,759,0.26052,0.35261,1.0,nan,0,0.0,0.0,,,-0.01,0.00543,0.00971,-0.02352,0.0,-0.00183,0.0
32,32768,-8.90937,450.0,0.0,0.0,2.080088,-0.005202,0.001567,0.002535,0.198391,0.014927,0.99795,-8.298461,24.923752,-8.375264,25.536797,4.0,0.00029683,8,717,0.27588,0.37091,1.0,nan,0,0.125,0.1943,,,-0.01,0.00566,0.00788,-0.02341,0.0,-0.00841,0.0
33,33792,nan,nan,0.0,0.0,2.154164,-0.007194,0.001336,0.005033,0.220621,0.048514,0.998275,-8.911666,25.55578,-8.853726,26.126654,4.0,0.00029672,0,713,0.25628,0.34473,1.0,nan,0,0.0,0.0,,,-0.01,0.00661,0.01232,-0.01979,0.0,-0.00294,0.0
34,34816,nan,nan,0.0,0.0,2.109862,-0.006518,0.001264,0.004624,0.22068,0.04984,0.998209,-8.17256,25.829191,-8.234803,26.479313,4.0,0.00029662,0,733,0.23647,0.33203,1.0,nan,0,0.0,0.0,,,-0.01,0.00448,0.01617,-0.01963,0.0,-0.00557,0.0
35,35840,nan,nan,0.0,0.0,2.104801,-0.005521,0.000929,0.003079,0.198048,0.025181,0.998568,-7.739081,26.647427,-7.793064,27.279949,4.0,0.00029652,0,732,0.24163,0.33691,1.0,nan,0,0.0,0.0,,,-0.01,0.00635,0.01503,-0.02035,0.0,-0.00751,0.0
36,36864,-8.28119,450.0,0.0,0.0,2.137771,-0.006463,0.001213,0.003624,0.211915,0.031076,0.998526,-9.43354,27.584532,-9.401627,28.109837,4.0,0.00029642,8,692,0.25949,0.35798,1.0,nan,0,0.0,0.10723,,,-0.01,0.00639,0.00882,-0.02093,0.0,-0.01131,0.0
37,37888,nan,nan,0.0,0.0,2.101568,-0.005965,0.000914,0.003551,0.207876,0.042062,0.998638,-8.743846,27.777588,-8.770947,28.430782,4.0,0.00029631,0,654,0.22796,0.31669,1.0,nan,0,0.0,0.0,,,-0.01,0.00449,0.01427,-0.02216,0.0,-0.00253,0.0
38,38912,nan,nan,0.0,0.0,2.100024,-0.005716,0.000932,0.003731,0.215033,0.030204,0.998694,-8.170789,28.502695,-8.355689,29.087082,4.0,0.00029621,0,728,0.23493,0.3291,1.0,nan,0,0.0,0.0,,,-0.01,0.00505,0.01584,-0.02199,0.0,-0.01327,0.0
39,39936,-9.69166,450.0,0.0,0.0,2.140913,-0.00634,0.001083,0.00392,0.206087,0.035017,0.99875,-8.767385,29.309628,-8.861107,29.801079,4.0,0.00029611,8,705,0.24749,0.34152,1.0,nan,0,0.0,0.12882,,,-0.01,0.00551,0.01293,-0.02382,0.0,-0.01184,0.0
40,40960,nan,nan,0.0,0.0,2.144001,-0.007428,0.001072,0.003929,0.201868,0.0399,0.998718,-9.452948,29.786213,-9.428632,30.294525,4.0,0.00029601,0,701,0.25084,0.34542,1.0,nan,0,0.0,0.0,,,-0.01,0.00567,0.01136,-0.02134,-1e-05,-0.00299,0.0
41,41984,nan,nan,0.0,0.0,2.084388,-0.005567,0.001065,0.003664,0.230412,0.038853,0.998433,-8.408461,29.773367,-8.268007,30.44166,4.0,0.0002959,0,719,0.23368,0.33426,1.0,nan,0,0.0,0.0,,,-0.01,0.00447,0.01894,-0.01915,0.0,-0.00142,0.0
42,43008,nan,nan,0.0,0.0,2.080561,-0.007046,0.00078,0.004438,0.211648,0.051095,0.998784,-7.707504,30.297033,-7.622535,30.942415,4.0,0.0002958,0,724,0.23521,0.33384,1.0,nan,0,0.0,0.0,,,-0.01,0.00468,0.01846,-0.01929,0.0,-0.00079,0.0
43,44032,-6.14722,450.0,0.0,0.0,2.079462,-0.006611,0.001093,0.003714,0.217284,0.03833,0.998702,-9.553125,31.675508,-9.537652,32.220036,4.0,0.0002957,8,700,0.26144,0.35589,1.0,nan,0,0.0,0.13137,,,-0.01,0.00511,0.01204,-0.02124,0.0,-0.01134,0.0
44,45056,nan,nan,0.0,0.0,2.024771,-0.004959,0.00095,0.00311,0.216702,0.027344,0.99894,-9.160769,31.806683,-9.072527,32.26136,4.0,0.0002956,0,668,0.25056,0.34807,1.0,nan,0,0.0,0.0,,,-0.01,0.00502,0.01473,-0.02089,0.0,-0.00455,0.0
45,46080,nan,nan,0.0,0.0,2.001732,-0.004869,0.000805,0.004591,0.211564,0.035993,0.998954,-8.22705,31.72147,-8.167351,32.25219,4.0,0.00029549,0,731,0.22935,0.31975,1.0,nan,0,0.0,0.0,,,-0.01,0.00535,0.0179,-0.01951,0.0,-0.00525,0.0
46,47104,-6.68559,450.0,0.0,0.0,1.993753,-0.005981,0.000721,0.005072,0.213848,0.03833,0.999095,-8.507184,32.444759,-8.399877,32.884968,4.0,0.00029539,8,712,0.262,0.36049,1.0,nan,0,0.0,0.10305,,,-0.01,0.0053,0.01991,-0.01928,0.0,-0.01306,0.0
47,48128,nan,nan,0.0,0.0,1.957173,-0.006955,0.000911,0.004612,0.241644,0.058036,0.999032,-9.445837,33.085651,-9.303139,33.526752,4.0,0.00029529,0,726,0.24135,0.33119,1.0,nan,0,0.0,0.0,,,-0.01,0.00491,0.01573,-0.01961,0.0,-0.00368,0.0
48,49152,nan,nan,0.0,0.0,1.854883,-0.005934,0.000915,0.002841,0.238871,0.026542,0.99894,-7.913444,32.861137,-7.693168,33.479961,4.0,0.00029519,0,744,0.21052,0.30552,1.0,nan,0,0.0,0.0,,,-0.01,0.00423,0.02413,-0.01876,0.0,-0.00084,0.0
49,50176,nan,nan,0.0,0.0,1.861379,-0.005725,0.000706,0.004617,0.244179,0.058071,0.998988,-7.479599,33.269165,-7.370778,33.924629,4.0,0.00029508,0,741,0.1995,0.28502,1.0,nan,0,0.0,0.0,,,-0.01,0.00334,0.01963,-0.01957,0.0,-0.00034,0.0
50,51200,-4.41405,450.0,0.0,0.0,1.934228,-0.005219,0.000992,0.002517,0.218351,0.017892,0.998982,-8.991096,34.65955,-8.941231,35.00029,4.0,0.00029498,8,704,0.23856,0.32645,1.0,nan,0,0.0,0.03291,,,-0.01,0.00601,0.01449,-0.02021,0.0,-0.01014,0.0
51,52224,nan,nan,0.0,0.0,1.850071,-0.005346,0.00097,0.004718,0.240645,0.063651,0.998823,-8.195681,34.539227,-7.983427,35.11488,4.0,0.00029488,0,727,0.22433,0.3178,1.0,nan,0,0.0,0.0,,,-0.01,0.00433,0.02447,-0.01902,0.0,-0.00186,0.0
52,53248,nan,nan,0.0,0.0,1.796688,-0.006549,0.000988,0.005004,0.234889,0.065186,0.998749,-7.34969,35.270679,-6.975897,35.84676,4.0,0.00029478,0,684,0.22489,0.32464,1.0,nan,0,0.0,0.0,,,-0.01,0.00418,0.03157,-0.01695,0.0,-0.00025,0.0
53,54272,-1.69732,450.0,0.0,0.0,1.849375,-0.004755,0.000955,0.004881,0.22507,0.065639,0.998892,-7.374927,35.747906,-7.173744,36.152176,4.0,0.00029468,8,722,0.21484,0.30776,1.0,nan,0,0.0,0.00629,,,-0.01,0.00355,0.02507,-0.01903,0.0,-0.01377,0.0
54,55296,nan,nan,0.0,0.0,1.864511,-0.004158,0.001005,0.003967,0.202721,0.042341,0.998807,-8.608716,35.769814,-8.432261,36.178188,4.0,0.00029457,0,740,0.22098,0.31334,1.0,nan,0,0.0,0.0,,,-0.01,0.00389,0.02572,-0.01725,0.0,-0.01318,0.0
55,56320,nan,nan,0.0,0.0,1.826381,-0.006086,0.001664,0.005358,0.245355,0.061035,0.998078,-7.1889,36.366665,-6.829843,36.888367,4.0,0.00029447,0,744,0.21861,0.32492,1.0,nan,0,0.0,0.0,,,-0.01,0.00688,0.03782,-0.01498,0.0,-0.01212,0.0
56,57344,nan,nan,0.0,0.0,1.805432,-0.003581,0.001861,0.002305,0.214966,0.01859,0.997878,-6.140291,37.149788,-5.514225,37.775322,4.0,0.00029437,0,745,0.23033,0.33929,1.0,nan,0,0.0,0.0,,,-0.01,0.00554,0.04302,-0.01437,0.0,-0.00346,0.0
57,58368,0.87119,450.0,0.0,0.0,1.872597,-0.004817,0.001553,0.003199,0.219165,0.036098,0.998246,-7.788526,37.582088,-7.34975,38.041107,4.0,0.00029427,8,722,0.24386,0.33664,1.0,nan,0,0.0,0.00222,,,-0.01,0.00462,0.02846,-0.01676,0.0,-0.01046,0.0
58,59392,nan,nan,0.0,0.0,1.782513,-0.00353,0.001934,0.004585,0.229655,0.048933,0.998029,-6.63458,38.237694,-6.093318,38.916908,4.0,0.00029416,0,750,0.22893,0.33078,1.0,nan,0,0.0,0.0,,,-0.01,0.00522,0.03961,-0.01531,0.0,-0.00382,0.0
59,60416,nan,nan,0.0,0.0,1.745938,-0.003186,0.002181,0.004068,0.199217,0.055559,0.997577,-5.404758,38.58366,-4.757884,39.117035,4.0,0.00029406,0,670,0.22852,0.33845,1.0,nan,0,0.0,0.0,,,-0.01,0.00491,0.04378,-0.01245,0.0,-0.00184,0.0
60,61440,6.8486,450.0,0.0,0.0,1.772946,-0.0033,0.002435,0.004555,0.204625,0.038853,0.997289,-5.055847,38.458195,-4.507308,38.976891,4.0,0.00029396,8,717,0.22475,0.33901,1.0,nan,0,0.0,0.00389,,,-0.01,0.00576,0.04229,-0.01435,0.0,-0.00774,0.0
61,62464,nan,nan,0.0,0.0,1.816043,-0.005388,0.003178,0.005776,0.281843,0.074533,0.996827,-6.114245,39.476704,-5.249978,40.164059,4.0,0.00029386,0,707,0.22238,0.33552,1.0,nan,0,0.0,0.0,,,-0.01,0.00658,0.04213,-0.01447,0.0,-0.00277,0.0
62,63488,nan,nan,0.0,0.0,1.740188,-0.003777,0.002808,0.003636,0.22642,0.036098,0.997049,-3.795479,39.853306,-2.966833,40.440178,4.0,0.00029375,0,746,0.20675,0.3291,1.0,nan,0,0.0,0.0,,,-0.01,0.0044,0.05129,-0.01117,0.0,-0.00143,0.0
63,64512,nan,nan,0.0,0.0,1.674931,-0.004589,0.003524,0.004388,0.217284,0.054792,0.995926,-1.93052,40.294773,-1.097688,41.236607,4.0,0.00029365,0,756,0.22419,0.35575,1.0,nan,0,0.0,0.0,,,-0.01,0.00367,0.05832,-0.01014,0.0,-0.0005,0.0
64,65536,13.09628,450.0,0.0,0.0,1.754957,-0.005151,0.004219,0.005868,0.239661,0.085031,0.995682,-3.178089,40.926212,-2.410645,41.476574,4.0,0.00029355,8,722,0.22252,0.33789,1.0,nan,0,0.0,0.00234,,,-0.01,0.00533,0.04579,-0.015,0.0,-0.00882,0.0
65,66560,nan,nan,0.0,0.0,1.674532,-0.002478,0.003974,0.003863,0.20082,0.03847,0.996072,-1.425662,41.930252,-0.769803,42.590977,4.0,0.00029345,0,753,0.23954,0.36189,1.0,nan,0,0.0,0.0,,,-0.01,0.0053,0.052,-0.00983,0.0,-0.00594,0.0
66,67584,nan,nan,0.0,0.0,1.691799,-0.004172,0.003856,0.006097,0.223801,0.071638,0.996178,-0.625459,42.476448,0.074848,43.254478,4.0,0.00029334,0,648,0.23758,0.36858,1.0,nan,0,0.0,0.0,,,-0.01,0.005,0.05747,-0.0084,0.0,-0.00874,0.0
67,68608,12.65126,450.0,0.0,0.0,1.730235,-0.004112,0.004259,0.004749,0.20816,0.065639,0.995817,0.486231,42.511398,0.80163,43.054066,4.0,0.00029324,8,729,0.24512,0.3683,1.0,nan,0,0.0,0.00147,,,-0.01,0.00391,0.05136,-0.00927,0.0,-0.01788,0.0
68,69632,nan,nan,0.0,0.0,1.696051,-0.004846,0.005656,0.004422,0.204856,0.052386,0.994732,-0.252537,43.669033,0.392373,44.45509,4.0,0.00029314,0,757,0.25628,0.37305,1.0,nan,0,0.0,0.0,,,-0.01,0.00643,0.04724,-0.01394,0.0,-0.01609,0.0
69,70656,nan,nan,0.0,0.0,1.593873,-0.003429,0.00435,0.003724,0.199695,0.048479,0.996087,2.987561,45.892979,3.804236,46.632519,4.0,0.00029304,0,765,0.22531,0.35449,1.0,nan,0,0.0,0.0,,,-0.01,0.00595,0.05847,-0.00995,0.0,-0.00393,0.0
70,71680,nan,nan,0.0,0.0,1.645835,-0.004333,0.005861,0.002988,0.225079,0.030273,0.995121,3.745577,45.570457,4.352017,46.293743,4.0,0.00029293,0,765,0.21652,0.34473,1.0,nan,0,0.0,0.0,,,-0.01,0.00442,0.05778,-0.01055,0.0,-0.00113,0.0
71,72704,12.43474,450.0,0.0,0.0,1.709681,-0.00372,0.005654,0.003769,0.218243,0.041818,0.994606,2.871994,45.647686,3.351449,46.418591,4.0,0.00029283,8,723,0.22586,0.32882,1.0,nan,0,0.0,0.00148,,,-0.01,0.00572,0.03897,-0.01491,0.0,-0.00567,0.0
72,73728,nan,nan,0.0,0.0,1.617066,-0.004095,0.003636,0.006046,0.197713,0.073103,0.996893,4.230145,47.45842,4.852118,48.146923,4.0,0.00029273,0,760,0.20759,0.32171,1.0,nan,0,0.0,0.0,,,-0.01,0.00613,0.04903,-0.01067,0.0,-0.00109,0.0
73,74752,nan,nan,0.0,0.0,1.607452,-0.002626,0.003694,0.003409,0.18491,0.035505,0.996693,5.085706,47.469692,5.640225,47.927383,4.0,0.00029263,0,756,0.19824,0.31975,1.0,nan,0,0.0,0.0,,,-0.01,0.00527,0.05336,-0.01016,0.0,-0.00036,0.0
74,75776,13.82069,450.0,0.0,0.0,1.638195,-0.003547,0.004124,0.004529,0.210409,0.061802,0.996134,6.077298,47.292442,6.739556,48.220097,4.0,0.00029252,8,672,0.19141,0.31348,1.0,nan,0,0.0,0.00237,,,-0.01,0.00444,0.05201,-0.01143,0.0,-0.00557,0.0
75,76800,nan,nan,0.0,0.0,1.637537,-0.003391,0.004101,0.004127,0.18854,0.049037,0.996323,5.411296,48.972801,5.995881,49.650219,4.0,0.00029242,0,761,0.2147,0.32129,1.0,nan,0,0.0,0.0,,,-0.01,0.00574,0.0473,-0.01229,0.0,-0.00313,0.0
76,77824,nan,nan,0.0,0.0,1.553641,-0.003686,0.003667,0.00485,0.21323,0.064174,0.996846,6.52942,49.868027,7.265886,50.691841,4.0,0.00029232,0,752,0.19461,0.31906,1.0,nan,0,0.0,0.0,,,-0.01,0.00499,0.05895,-0.00847,0.0,-0.00063,0.0
77,78848,nan,nan,0.0,0.0,1.52661,-0.002614,0.003989,0.00201,0.194829,0.013079,0.996385,6.817289,50.352131,7.545213,51.162052,4.0,0.00029222,0,754,0.18792,0.31975,1.0,nan,0,0.0,0.0,,,-0.01,0.00382,0.06239,-0.00635,0.0,-0.00059,0.0
78,79872,24.4007,450.0,0.125,0.01,1.634482,-0.003981,0.028608,0.005148,0.295857,0.063372,0.976078,6.728311,50.725758,7.918091,50.997776,4.0,0.00029212,8,730,0.21191,0.32324,0.99,0.0,1,0.0,0.00071,,,-0.01,0.00382,0.04648,-0.0121,0.0,-0.00681,0.05876
79,80896,nan,nan,0.0,0.01,1.635636,-0.004978,0.00461,0.005196,0.210855,0.062814,0.995899,7.592327,50.310978,8.441069,50.553608,4.0,0.00029201,0,739,0.21066,0.33357,0.99,0.0,1,0.0,0.0,,,-0.01,0.00569,0.05606,-0.00835,0.0,-0.00119,0.0
80,81920,nan,nan,0.0,0.01,1.574711,-0.004333,0.003766,0.005171,0.209268,0.072231,0.995869,10.141191,48.977489,11.067147,49.919292,4.0,0.00029191,0,745,0.19266,0.32366,0.99,0.0,1,0.0,0.0,,,-0.01,0.00561,0.06282,-0.00376,0.0,-0.00071,0.0
81,82944,19.09604,450.0,0.0,0.01,1.528961,-0.004125,0.005522,0.004827,0.203874,0.057931,0.994758,11.886342,50.836143,12.622697,51.7346,4.0,0.00029181,8,642,0.1822,0.31334,0.99,0.0,1,0.0,0.00068,,,-0.01,0.0045,0.06022,-0.00663,0.0,-0.00354,0.0
82,83968,nan,nan,0.0,0.01,1.518012,-0.003606,0.007602,0.00335,0.204407,0.031913,0.993527,10.051913,53.582809,11.295675,54.444698,4.0,0.00029171,0,753,0.18443,0.30594,0.99,0.0,1,0.0,0.0,,,-0.01,0.0051,0.05555,-0.01277,0.0,-0.00193,0.0
83,84992,nan,nan,0.0,0.01,1.413344,-0.004784,0.005241,0.004941,0.192443,0.064488,0.995751,14.727289,55.225128,15.374845,56.11211,4.0,0.0002916,0,771,0.17411,0.30915,0.99,0.0,1,0.0,0.0,,,-0.01,0.00383,0.06509,-0.01099,0.0,-0.0002,0.0
84,86016,nan,nan,0.0,0.01,1.432757,-0.003201,0.007865,0.004454,0.215476,0.062919,0.993849,15.911467,56.093678,16.447557,56.861412,4.0,0.0002915,0,764,0.16769,0.29478,0.99,0.0,1,0.0,0.0,,,-0.01,0.00402,0.0608,-0.00897,0.0,-0.00068,0.0
85,87040,18.8757,450.0,0.0,0.01,1.495102,-0.004063,0.007042,0.003462,0.198544,0.044085,0.993948,14.212755,55.167789,14.89672,56.19352,4.0,0.0002914,8,734,0.17369,0.2892,0.99,0.0,1,0.0,0.00065,,,-0.01,0.00474,0.05123,-0.01046,0.0,-0.0067,0.0
86,88064,nan,nan,0.0,0.01,1.403768,-0.002141,0.004251,0.002131,0.18424,0.016671,0.996266,15.778789,57.030785,16.606077,58.014244,4.0,0.0002913,0,754,0.17355,0.30901,0.99,0.0,1,0.0,0.0,,,-0.01,0.00619,0.06492,-0.007,0.0,-0.00086,0.0
