iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
567,580608,55.67818,81.5,0.75,0.88,1.027698,-0.002633,0.001928,0.004233,0.191423,0.046143,0.783695,62.437641,16.434128,61.301811,17.040667,4.0,0.00024204,4,596,0.28876,0.32476,0.11,0.25,0.90909,0.13554,1.6541,-0.01,0.02201,-0.01792,-0.00909,0.01302,0.21231
568,581632,57.95019,171.27273,0.81818,0.89,1.080639,-0.003722,0.00076,0.001654,0.271757,0.017639,0.711106,65.579056,9.968596,64.774033,9.333152,4.0,0.00024194,11,723,0.33822,0.37668,0.1,0.0,0.9434,0.20066,2.79592,-0.01,0.02445,-0.01283,-0.00954,0.01467,0.6535
569,582656,64.78111,123.3,0.9,0.89,1.144122,-0.004562,0.000976,0.002979,0.269741,0.032593,0.790512,61.954292,11.079663,61.665497,12.541353,4.0,0.00024184,10,735,0.35994,0.40132,0.1,0.1,0.93651,0.3262,2.40719,-0.01,0.02385,-0.01075,-0.01052,0.02451,0.62154
570,583680,75.35753,79.875,1.0,0.9,1.18943,-0.004623,0.000514,0.003022,0.286462,0.028748,0.932271,61.286385,15.411346,61.095287,15.729512,4.0,0.00024173,8,734,0.34766,0.3772,0.09,0.0,0.87931,0.21633,2.87208,-0.01,0.02392,-0.00961,-0.01299,0.02051,0.56996
571,584704,59.7138,157.57143,0.85714,0.91,1.155928,-0.005383,0.001075,0.004803,0.294207,0.05658,0.8197,60.623955,13.909131,59.902676,13.825445,4.0,0.00024163,7,756,0.31564,0.34712,0.08,0.14286,0.96154,0.57932,4.69796,-0.01,0.0204,-0.01304,-0.01171,0.01175,0.43397
572,585728,61.75177,139.0,0.83333,0.9,1.068068,-0.00485,0.000683,0.003303,0.311514,0.039062,0.899797,60.408875,14.082406,59.367302,14.975435,4.0,0.00024153,6,707,0.35938,0.39062,0.09,0.0,0.93333,0.38901,3.67052,-0.01,0.02204,-0.01229,-0.01302,0.02128,0.37999
573,586752,56.96107,151.8,0.8,0.89,1.067772,-0.002703,0.000584,0.003223,0.290466,0.033508,0.944219,54.707504,17.836264,53.801739,18.057346,4.0,0.00024143,5,751,0.35534,0.39157,0.1,0.2,0.9403,0.3,4.07859,-0.01,0.01564,-0.01563,-0.00845,0.00947,0.31301
574,587776,33.48724,248.5,0.5,0.87,1.098769,-0.004973,0.000695,0.002615,0.33052,0.024719,0.916119,55.45636,15.807328,54.745659,16.032913,4.0,0.00024132,4,775,0.34686,0.37644,0.12,0.0,0.98131,0.30909,3.9635,-0.01,0.01716,-0.01445,-0.01094,0.00935,0.15333
575,588800,52.64005,178.75,0.75,0.87,1.055417,-0.006123,0.000733,0.004594,0.299315,0.051819,0.889362,58.055305,13.612136,57.738422,14.377921,4.0,0.00024122,8,680,0.39296,0.42409,0.12,0.125,0.96178,0.25854,1.88639,-0.01,0.02025,-0.01557,-0.01231,0.01326,0.4561
576,589824,68.05912,109.27273,0.90909,0.88,1.177589,-0.004006,0.000775,0.002228,0.283071,0.019409,0.874941,61.722298,12.951795,62.084209,14.070097,4.0,0.00024112,11,712,0.4072,0.43022,0.11,0.09091,0.90291,0.32943,2.44619,-0.01,0.02792,-0.0084,-0.0143,0.02605,0.71593
577,590848,65.29887,115.6,0.9,0.87,1.120269,-0.003872,0.000697,0.002089,0.301189,0.018677,0.902397,61.302849,14.521036,61.340527,15.137613,4.0,0.00024102,10,668,0.42653,0.46184,0.12,0.1,0.91753,0.32165,2.92737,-0.01,0.03076,-0.01188,-0.00927,0.02089,0.6291
578,591872,74.157,81.42857,1.0,0.87,1.252435,-0.005137,0.000483,0.004156,0.298525,0.04126,0.938415,59.585587,15.485762,59.694836,15.703366,4.0,0.00024092,7,751,0.42155,0.44477,0.12,0.14286,0.86275,0.23088,4.15434,-0.01,0.02318,-0.01479,-0.01159,0.01755,0.49218
579,592896,66.73627,114.0,0.9,0.86,1.207073,-0.005181,0.000369,0.003848,0.324666,0.048218,0.92027,62.528072,11.990164,63.06794,12.596318,4.0,0.00024081,10,692,0.41016,0.44067,0.13,0.0,0.91346,0.14806,3.6403,-0.01,0.02575,-0.01158,-0.00971,0.0197,0.64181
580,593920,60.65831,144.63636,0.81818,0.86,1.159168,-0.004977,0.000593,0.004309,0.297008,0.039307,0.797573,66.109665,9.236612,66.451729,9.493707,4.0,0.00024071,11,677,0.35986,0.39575,0.14,0.0,0.94839,0.32514,2.43612,-0.01,0.02479,-0.00905,-0.00921,0.02893,0.64052
581,594944,75.3319,81.6,1.0,0.88,1.188107,-0.00454,0.000588,0.004437,0.324843,0.046997,0.901576,64.049057,12.54458,63.741463,13.986901,4.0,0.00024061,10,685,0.38647,0.4183,0.12,0.0,0.84615,0.32569,3.38137,-0.01,0.01918,-0.00929,-0.00984,0.02233,0.72651
582,595968,74.57225,79.88889,1.0,0.88,1.159696,-0.006026,0.0004,0.004286,0.325534,0.053406,0.963309,61.650627,17.762489,61.316757,18.172289,4.0,0.00024051,9,751,0.35498,0.39288,0.12,0.11111,0.87671,0.28662,2.30825,-0.01,0.02026,-0.01139,-0.0109,0.01928,0.65692
583,596992,56.72611,150.8,0.8,0.87,1.186234,-0.006709,0.000525,0.004051,0.346875,0.056091,0.927581,62.859352,14.47039,62.276596,15.105625,4.0,0.0002404,10,752,0.3444,0.37736,0.13,0.1,0.94771,0.28972,2.44796,-0.01,0.0195,-0.00912,-0.01185,0.02392,0.57943
584,598016,75.46521,80.0,1.0,0.88,1.28556,-0.0041,0.00048,0.003716,0.332561,0.040833,0.938048,62.721077,15.272202,62.776398,16.215229,4.0,0.0002403,8,739,0.36865,0.38696,0.12,0.0,0.84615,0.43333,2.3697,-0.01,0.02819,-0.00863,-0.0164,0.01775,0.5707
585,599040,62.45496,126.42857,0.85714,0.9,1.26382,-0.005945,0.000866,0.004182,0.326977,0.04425,0.927708,56.057117,18.90011,54.261272,19.314346,4.0,0.0002402,7,759,0.32651,0.35355,0.1,0.0,0.91892,0.42194,3.65283,-0.01,0.01793,-0.00992,-0.01503,0.01827,0.43735
586,600064,59.42799,141.16667,0.83333,0.91,1.200497,-0.006195,0.000511,0.002627,0.295472,0.023682,0.962415,54.598633,19.747856,53.850304,19.927572,4.0,0.0002401,6,739,0.38756,0.42167,0.09,0.16667,0.95238,0.45279,3.41587,-0.01,0.01897,-0.01197,-0.01707,0.01349,0.3677
587,601088,49.25052,164.66667,0.77778,0.9,1.187446,-0.003837,0.000582,0.002133,0.316628,0.019592,0.936209,58.916679,16.285677,57.620857,16.528259,4.0,0.00023999,9,729,0.37213,0.41489,0.1,0.55556,0.95,0.10847,1.53286,-0.01,0.02003,-0.01106,-0.0178,0.01358,0.48635
588,602112,67.03901,116.09091,0.90909,0.9,1.265343,-0.005733,0.000806,0.004487,0.330607,0.048401,0.887315,62.144009,13.948138,61.991821,15.170724,4.0,0.00023989,11,696,0.38379,0.41797,0.1,0.0,0.9115,0.31014,2.49052,-0.01,0.02755,-0.0091,-0.01576,0.02034,0.71177
589,603136,74.10506,85.0,1.0,0.9,1.146769,-0.005603,0.000565,0.00437,0.349262,0.061279,0.926517,64.241745,15.505323,64.147873,15.722451,4.0,0.00023979,10,727,0.36636,0.39212,0.1,0.1,0.87671,0.40122,2.20506,-0.01,0.02631,-0.00787,-0.01149,0.02513,0.7085
590,604160,64.80908,116.77778,0.88889,0.9,1.132066,-0.00363,0.000418,0.002036,0.268847,0.020752,0.948167,62.47773,15.788566,61.818176,16.52059,4.0,0.00023969,9,747,0.40958,0.41429,0.1,0.0,0.91398,0.19437,2.38374,-0.01,0.02661,-0.00805,-0.01327,0.02141,0.6061
591,605184,75.03001,80.0,1.0,0.92,1.104857,-0.00406,0.000485,0.002776,0.366836,0.034546,0.962979,58.059116,19.691759,57.062897,21.031403,4.0,0.00023958,8,737,0.42181,0.45162,0.08,0.125,0.82609,0.35331,2.34837,-0.01,0.02568,-0.01034,-0.01024,0.02171,0.60346
592,606208,65.00308,125.5,0.875,0.91,1.154036,-0.005621,0.00043,0.00407,0.336513,0.051819,0.974929,56.77037,22.44475,56.941093,22.985598,4.0,0.00023948,8,632,0.44331,0.4691,0.09,0.125,0.91139,0.28387,2.05057,-0.01,0.02414,-0.00936,-0.01326,0.02022,0.52192
593,607232,59.43588,145.09091,0.81818,0.89,1.17386,-0.006374,0.000331,0.005166,0.344654,0.061157,0.963758,64.648445,16.692675,64.243652,16.991007,4.0,0.00023938,11,744,0.45001,0.44387,0.11,0.09091,0.925,0.44118,1.8869,-0.01,0.03034,-0.0056,-0.01447,0.01948,0.63158
594,608256,75.90466,80.71429,1.0,0.91,1.148969,-0.006056,0.000413,0.003957,0.320381,0.045593,-0.138258,69.847672,4.582199,70.395912,3.358226,4.0,0.00023928,14,716,0.41968,0.40942,0.09,0.0,0.8,0.34679,1.95865,-0.01,0.03248,-0.00357,-0.01105,0.03315,0.99697
595,609280,75.89131,80.54545,1.0,0.91,1.155171,-0.004995,0.00042,0.003184,0.306325,0.031311,0.63687,70.52417,5.145964,70.232216,5.833354,4.0,0.00023917,11,630,0.45337,0.4292,0.09,0.0,0.82979,0.42634,2.21115,-0.01,0.03186,-0.00554,-0.01148,0.02878,0.78265
596,610304,75.40895,84.08333,1.0,0.93,1.183845,-0.00452,0.000297,0.003238,0.337117,0.035339,0.963184,66.993309,14.667652,66.711838,15.439392,4.0,0.00023907,12,707,0.41386,0.39346,0.07,0.0,0.79245,0.28831,1.79274,-0.01,0.03329,-0.00432,-0.01167,0.02251,0.85455
597,611328,65.07759,79.14286,0.85714,0.94,1.112772,-0.003553,0.001806,0.00514,0.256047,0.07312,0.858798,63.278587,18.353783,61.021927,19.923134,4.0,0.00023897,7,718,0.35846,0.33391,0.05,0.14286,0.79167,0.40872,2.01152,-0.01,0.02959,-0.00758,-0.01361,0.01844,0.42801
598,612352,65.36385,121.9,0.9,0.94,1.104097,-0.002526,0.000679,0.002579,0.274388,0.026611,0.956433,58.955803,21.344934,58.269588,21.868664,4.0,0.00023887,10,729,0.35864,0.36588,0.05,0.1,0.93182,0.36247,2.40218,-0.01,0.02632,-0.00887,-0.00874,0.02067,0.63334
599,613376,65.53618,126.25,0.875,0.93,1.168537,-0.003623,0.000578,0.003468,0.295459,0.042847,0.965779,58.63633,22.321312,57.682827,22.861935,4.0,0.00023876,8,674,0.37866,0.37329,0.06,0.0,0.92208,0.33083,2.06107,-0.01,0.03065,-0.00853,-0.01232,0.01348,0.4978
600,614400,65.94322,120.33333,0.88889,0.92,1.154166,-0.003983,0.000359,0.002857,0.297254,0.035339,0.972504,62.741089,19.911665,62.388329,19.800602,4.0,0.00023866,9,764,0.38616,0.38935,0.07,0.11111,0.92105,0.39904,1.66112,-0.01,0.02896,-0.00719,-0.00949,0.02436,0.56474
601,615424,68.56752,113.0,0.91667,0.92,1.164794,-0.00437,0.00041,0.004182,0.313642,0.052917,0.952414,65.236389,15.811769,64.969543,15.921251,4.0,0.00023856,12,717,0.43109,0.45186,0.07,0.08333,0.91011,0.53258,2.16808,-0.01,0.02894,-0.0075,-0.00991,0.02307,0.77523
602,616448,76.05654,80.3,1.0,0.93,1.192673,-0.004837,0.000654,0.004559,0.292077,0.050842,0.941521,64.631165,16.807913,63.519478,18.316734,4.0,0.00023846,10,690,0.41553,0.42236,0.06,0.0,0.77273,0.27171,2.19557,-0.01,0.02955,-0.00523,-0.0104,0.02605,0.71394
603,617472,75.07735,79.85714,1.0,0.95,1.139964,-0.003141,0.000528,0.002373,0.304311,0.02478,0.972848,57.309883,23.67815,55.77528,23.984556,4.0,0.00023836,7,689,0.39445,0.40893,0.04,0.14286,0.81081,0.47423,2.06929,-0.01,0.02952,-0.01016,-0.00891,0.01662,0.49486
604,618496,51.93208,130.0,0.71429,0.93,1.173858,-0.002312,0.001963,0.001824,0.233755,0.022522,0.896953,53.263084,23.953159,51.035591,24.07984,4.0,0.00023825,7,777,0.37292,0.40105,0.05,0.14286,0.94521,0.46996,2.50694,-0.01,0.02918,-0.01294,-0.01062,0.01068,0.35482
605,619520,63.93984,132.75,0.875,0.92,1.177712,-0.004803,0.000791,0.00329,0.317435,0.038635,0.943232,56.865982,20.808231,56.822044,20.505793,4.0,0.00023815,8,656,0.35509,0.36824,0.06,0.125,0.92308,0.36126,2.06584,-0.01,0.02738,-0.00903,-0.01049,0.02246,0.49125
606,620544,61.48602,142.72727,0.81818,0.9,1.24155,-0.005719,0.000736,0.00558,0.323134,0.068115,0.932579,60.754555,17.050659,60.151573,18.340042,4.0,0.00023805,11,665,0.38086,0.40332,0.08,0.0,0.94068,0.40166,1.99849,-0.01,0.03065,-0.00862,-0.00989,0.02048,0.64028
607,621568,75.09213,81.33333,1.0,0.9,1.143556,-0.004681,0.000595,0.002654,0.271272,0.025757,0.96598,57.368874,22.725258,57.542854,23.096703,4.0,0.00023795,9,757,0.3682,0.3949,0.08,0.11111,0.84615,0.26485,1.72752,-0.01,0.02889,-0.00826,-0.00986,0.02028,0.63597
608,622592,65.96556,124.0,0.88889,0.9,1.197598,-0.006708,0.00071,0.004156,0.324655,0.056763,0.952376,58.598915,20.832415,57.778503,21.511248,4.0,0.00023784,9,753,0.36843,0.39617,0.09,0.0,0.92473,0.43875,1.82623,-0.01,0.02829,-0.00991,-0.01213,0.01981,0.56559
609,623616,62.31098,142.0,0.83333,0.9,1.073674,-0.005241,0.000745,0.004585,0.328112,0.06488,0.967213,52.543701,24.553631,50.347183,25.736774,4.0,0.00023774,6,663,0.33613,0.36728,0.09,0.0,0.94366,0.53254,1.67983,-0.01,0.01987,-0.0109,-0.00894,0.01421,0.38104
610,624640,57.60505,122.6,0.8,0.89,1.101516,-0.002724,0.000832,0.001798,0.275127,0.010986,0.965757,45.096317,26.903158,43.322502,27.354263,4.0,0.00023764,5,757,0.33066,0.34696,0.09,0.4,0.95238,0.68136,1.55976,-0.01,0.02131,-0.01165,-0.01272,0.0107,0.30039
611,625664,44.26562,209.125,0.625,0.87,1.163021,-0.004104,0.000681,0.004053,0.323277,0.039246,0.968381,50.714149,25.255569,49.58062,25.811026,4.0,0.00023754,8,698,0.29656,0.31376,0.11,0.125,0.96324,0.47849,1.89083,-0.01,0.02729,-0.0085,-0.01114,0.01428,0.35119
612,626688,65.65881,118.0,0.88889,0.87,1.194322,-0.005232,0.00087,0.004358,0.359457,0.052979,0.949845,54.931572,23.168468,54.474068,23.584192,4.0,0.00023743,9,664,0.35997,0.36926,0.11,0.11111,0.89474,0.14611,1.5924,-0.01,0.02819,-0.00649,-0.01244,0.01698,0.5644
613,627712,68.16691,111.5,0.9,0.86,1.136002,-0.006324,0.00062,0.003795,0.300656,0.050171,0.966691,56.30687,23.669926,55.977711,24.18432,4.0,0.00023733,10,690,0.38378,0.39641,0.12,0.0,0.88406,0.23642,2.607,-0.01,0.02812,-0.00636,-0.01261,0.02336,0.66437
614,628736,73.72454,82.75,1.0,0.87,1.058176,-0.005742,0.000655,0.003798,0.295549,0.042725,0.957778,56.827976,21.548141,56.409618,21.771965,4.0,0.00023723,8,749,0.35078,0.3843,0.11,0.25,0.86842,0.35706,3.22782,-0.01,0.02402,-0.00818,-0.01147,0.02431,0.61876
615,629760,65.8691,115.77778,0.88889,0.86,1.051344,-0.005036,0.000542,0.002521,0.293204,0.021301,0.966924,56.887787,22.323038,56.003098,22.983862,4.0,0.00023713,9,739,0.34989,0.37405,0.12,0.11111,0.90476,0.27419,2.84886,-0.01,0.02265,-0.006,-0.01025,0.01938,0.62581
616,630784,66.19341,134.4,0.9,0.88,1.173186,-0.005623,0.001563,0.004396,0.382716,0.051025,0.881085,58.004768,21.385208,57.867844,20.793489,4.0,0.00023702,10,686,0.32133,0.33742,0.11,0.1,0.90667,0.27577,1.84376,-0.01,0.02629,-0.00537,-0.01256,0.02444,0.66324
617,631808,73.24139,80.33333,1.0,0.88,1.209568,-0.004743,0.000654,0.003061,0.332331,0.03595,0.964477,54.686768,23.484636,53.135147,23.969553,4.0,0.00023692,6,758,0.34195,0.37361,0.11,0.33333,0.8125,0.27381,2.23961,-0.01,0.02443,-0.01005,-0.01685,0.01487,0.42894
618,632832,63.14148,129.28571,0.85714,0.89,1.235201,-0.005487,0.000698,0.004893,0.334607,0.068359,0.95853,49.469032,21.533541,48.611176,22.124498,4.0,0.00023682,7,740,0.3377,0.36593,0.1,0.0,0.91228,0.2381,1.8338,-0.01,0.02149,-0.01116,-0.01407,0.01542,0.44128
619,633856,49.52674,183.14286,0.71429,0.87,1.230052,-0.003645,0.00049,0.005294,0.357365,0.047119,0.968051,52.696259,21.118755,52.120571,21.19466,4.0,0.00023672,7,746,0.33216,0.35275,0.12,0.14286,0.97,0.19524,2.09036,-0.01,0.0202,-0.00995,-0.01205,0.01338,0.357
620,634880,59.82018,147.81818,0.81818,0.86,1.273433,-0.007164,0.000914,0.005398,0.355004,0.07782,0.918926,57.062809,18.116076,56.002365,19.631695,4.0,0.00023661,11,697,0.35832,0.38609,0.13,0.0,0.92623,0.27532,2.70933,-0.01,0.02606,-0.00905,-0.01363,0.01875,0.63862
621,635904,73.27658,90.42857,1.0,0.87,1.227735,-0.004768,0.001038,0.003265,0.32252,0.039856,0.944449,56.263313,23.730021,56.40836,23.778126,4.0,0.00023651,7,658,0.3325,0.36187,0.12,0.14286,0.86,0.40535,2.11317,-0.01,0.02375,-0.00925,-0.01319,0.0169,0.49374
622,636928,64.15207,120.22222,0.88889,0.87,1.154944,-0.004898,0.000848,0.003252,0.320516,0.031372,0.937214,53.517273,20.820856,52.403336,21.247095,4.0,0.00023641,9,605,0.3006,0.33645,0.13,0.11111,0.91139,0.31832,2.51068,-0.01,0.01696,-0.00861,-0.01319,0.02207,0.59211
623,637952,48.47711,137.16667,0.66667,0.88,1.065338,-0.003015,0.002321,0.001885,0.247627,0.015747,0.852109,53.683067,20.800453,50.716568,21.834776,4.0,0.00023631,6,657,0.31934,0.35482,0.11,0.16667,0.95588,0.22881,2.37979,-0.01,0.02015,-0.01109,-0.01484,0.01345,0.31357
624,638976,64.06037,110.0,0.88889,0.88,1.160601,-0.004662,0.001067,0.003711,0.26578,0.044006,0.932268,51.365242,22.872972,50.818428,23.28544,4.0,0.0002362,9,718,0.3017,0.33655,0.1,0.33333,0.89831,0.18911,3.37857,-0.01,0.01719,-0.00827,-0.0125,0.01788,0.55835
625,640000,56.96375,150.0,0.83333,0.87,1.22833,-0.004606,0.001129,0.002017,0.297991,0.019592,0.927179,50.485622,21.012947,49.883499,21.063005,4.0,0.0002361,6,745,0.31673,0.34051,0.11,0.16667,0.93939,0.16667,4.01684,-0.01,0.02101,-0.00846,-0.01418,0.01575,0.34907
626,641024,59.8802,140.0,0.83333,0.86,1.235217,-0.007164,0.000818,0.003566,0.32153,0.040955,0.924348,54.311581,17.56811,55.181351,17.923384,4.0,0.000236,12,643,0.35314,0.38868,0.12,0.08333,0.95327,0.22581,3.24943,-0.01,0.02062,-0.00851,-0.01151,0.01937,0.72445
627,642048,71.10139,114.375,1.0,0.87,1.168759,-0.004775,0.000937,0.002749,0.302605,0.025757,0.812386,58.786945,12.320046,59.667,12.715843,4.0,0.0002359,8,700,0.32605,0.34969,0.11,0.25,0.85366,0.32505,3.36001,-0.01,0.02263,-0.00529,-0.01266,0.02271,0.5692
628,643072,74.83078,89.83333,1.0,0.87,1.221471,-0.004284,0.001032,0.003123,0.323595,0.030701,0.923021,52.423698,19.07103,51.212696,20.822176,4.0,0.0002358,6,736,0.312,0.34627,0.11,0.0,0.77273,0.34866,2.91052,-0.01,0.02165,-0.00886,-0.0121,0.01706,0.43926
629,644096,73.3633,87.66667,1.0,0.88,1.223833,-0.00485,0.000688,0.002987,0.322906,0.027832,0.951453,50.055252,20.071842,50.316376,20.373693,4.0,0.00023569,6,696,0.30281,0.32985,0.1,0.16667,0.8,0.20548,2.00301,-0.01,0.0232,-0.00748,-0.01329,0.01283,0.43162
630,645120,40.26634,222.2,0.6,0.85,1.313622,-0.004709,0.00047,0.003659,0.335923,0.041992,0.950969,55.207466,16.675343,55.181713,17.235577,4.0,0.00023559,10,595,0.33791,0.36963,0.13,0.1,0.97436,0.28832,2.95601,-0.01,0.01873,-0.00782,-0.01451,0.01391,0.42145
631,646144,73.62763,88.18182,1.0,0.87,1.254699,-0.005138,0.000935,0.003435,0.347375,0.041077,0.500654,65.196419,7.510262,65.461647,7.466124,4.0,0.00023549,11,658,0.35009,0.38039,0.11,0.18182,0.83333,0.35491,2.96801,-0.01,0.0256,-0.00547,-0.0081,0.02648,0.77341
632,647168,72.76024,90.11111,1.0,0.89,1.277929,-0.006025,0.000633,0.004598,0.363819,0.049072,0.892489,61.550884,12.928834,61.73687,13.294307,4.0,0.00023539,9,655,0.36538,0.39197,0.09,0.11111,0.85366,0.33167,3.25759,-0.01,0.0244,-0.00609,-0.01185,0.02025,0.6486
633,648192,75.51909,88.36364,1.0,0.89,1.220294,-0.005571,0.000707,0.004559,0.30646,0.046631,0.880317,62.777321,13.056767,63.417793,13.384388,4.0,0.00023528,11,637,0.35987,0.38452,0.09,0.0,0.86047,0.21889,2.64759,-0.01,0.023,-0.0042,-0.00673,0.02899,0.78696
634,649216,63.24269,135.0,0.875,0.9,1.172624,-0.004575,0.000442,0.002506,0.284819,0.02533,0.936512,61.292885,13.422563,61.083538,14.256264,4.0,0.00023518,8,574,0.37717,0.4013,0.08,0.125,0.92593,0.33427,2.95236,-0.01,0.02455,-0.00665,-0.00931,0.01634,0.51169
635,650240,73.82917,86.33333,1.0,0.92,1.200833,-0.004341,0.000477,0.002372,0.323256,0.02417,0.947115,59.838837,15.425719,59.577366,16.370419,4.0,0.00023508,9,577,0.34886,0.37906,0.08,0.11111,0.80952,0.45387,2.9393,-0.01,0.02413,-0.00496,-0.01248,0.02291,0.65511
636,651264,64.19683,118.3,0.9,0.92,1.283334,-0.00595,0.000286,0.002942,0.335824,0.036499,0.966662,60.989296,15.380792,60.82233,15.513385,4.0,0.00023498,10,652,0.45069,0.46625,0.08,0.3,0.96429,0.23693,2.81773,-0.01,0.02575,-0.00592,-0.01314,0.0187,0.6325
637,652288,66.04797,118.90909,0.90909,0.93,1.308977,-0.003963,0.000594,0.002017,0.304882,0.020447,0.899132,62.615353,12.848931,62.609039,13.279535,4.0,0.00023487,11,602,0.44433,0.46491,0.07,0.09091,0.93478,0.3607,2.81652,-0.01,0.02454,-0.00494,-0.0068,0.02311,0.69936
638,653312,73.36692,84.4,1.0,0.93,1.299846,-0.006427,0.000268,0.004784,0.315964,0.06842,0.954008,64.263565,12.346717,64.169556,13.04628,4.0,0.00023477,10,611,0.46559,0.48589,0.07,0.3,0.84615,0.50404,2.1791,-0.01,0.02919,-0.00476,-0.00947,0.02067,0.69569
639,654336,67.89352,114.81818,0.90909,0.92,1.298072,-0.005269,0.000352,0.002987,0.316785,0.027832,0.93939,64.795067,12.55057,65.352783,13.040648,4.0,0.00023467,11,621,0.43043,0.45305,0.08,0.09091,0.825,0.5211,2.78635,-0.01,0.02853,-0.00326,-0.00639,0.02901,0.70801
640,655360,75.88107,83.41667,1.0,0.96,1.277296,-0.004815,0.000207,0.003578,0.314436,0.036865,0.261858,68.720474,3.14325,69.43132,2.818743,4.0,0.00023457,12,635,0.43506,0.45532,0.04,0.0,0.70833,0.31307,2.24514,-0.01,0.03006,-0.00269,-0.00943,0.02573,0.85243
641,656384,74.77768,83.0,1.0,0.96,1.184879,-0.005482,0.000233,0.004091,0.304409,0.047058,0.129079,70.460754,3.242425,70.726196,2.719032,4.0,0.00023446,14,659,0.45506,0.47304,0.04,0.07143,0.75,0.38378,2.50067,-0.01,0.02807,-0.00163,-0.00217,0.03174,0.98501
642,657408,72.02591,86.77778,1.0,0.96,1.240931,-0.005182,0.000277,0.003781,0.298192,0.048157,0.446036,70.411118,3.336661,69.773788,4.004532,4.0,0.00023436,9,628,0.51301,0.51807,0.04,0.22222,0.85,0.34186,2.19481,-0.01,0.02866,-0.00624,-0.00419,0.01951,0.62663
643,658432,73.0307,89.91667,1.0,0.97,1.230042,-0.005966,0.000388,0.004788,0.343955,0.05957,0.922294,66.39357,11.084805,65.556473,11.833752,4.0,0.00023426,12,686,0.5015,0.52249,0.03,0.25,0.78571,0.39374,2.72294,-0.01,0.02603,-0.00529,-0.00507,0.02556,0.84139
644,659456,74.03284,82.33333,1.0,0.97,1.288569,-0.006279,0.000377,0.004243,0.323683,0.052612,0.967992,61.362789,17.696764,60.081955,18.702265,4.0,0.00023416,6,597,0.47471,0.486,0.03,0.16667,0.83333,0.6087,2.81549,-0.01,0.02709,-0.00718,-0.00888,0.01685,0.42113
645,660480,67.7606,109.0,0.91667,0.97,1.247612,-0.005083,0.000257,0.003635,0.345286,0.04541,0.9779,62.052227,18.021738,61.836693,17.9303,4.0,0.00023405,12,577,0.49505,0.51534,0.03,0.08333,0.84375,0.51181,2.19555,-0.01,0.02691,-0.0047,-0.00846,0.02585,0.77562
646,661504,65.25816,131.0,0.85714,0.96,1.302725,-0.006472,0.000507,0.004229,0.361744,0.047424,0.945321,63.076935,14.944777,61.805435,16.220873,4.0,0.00023395,7,675,0.48779,0.50439,0.04,0.0,0.90244,0.54167,2.54595,-0.01,0.02922,-0.0072,-0.00686,0.02275,0.4263
647,662528,75.12448,85.875,1.0,0.97,1.379512,-0.006973,0.000747,0.004143,0.354361,0.050659,0.958757,51.391201,21.840645,49.805336,23.039576,4.0,0.00023385,8,669,0.48079,0.49483,0.03,0.125,0.69231,0.58148,3.42038,-0.01,0.02412,-0.00748,-0.01375,0.01281,0.5646
648,663552,59.17504,148.4,0.8,0.96,1.333687,-0.006248,0.000513,0.004705,0.364188,0.057495,0.978625,47.078686,25.5429,45.479412,25.933517,4.0,0.00023375,5,660,0.52354,0.54683,0.04,0.2,0.90909,0.35124,2.70678,-0.01,0.01939,-0.00956,-0.01162,0.01464,0.29887
649,664576,33.37153,251.16667,0.5,0.93,1.342321,-0.005316,0.000719,0.004829,0.365268,0.057617,0.972284,48.866619,26.20821,45.780457,26.74268,4.0,0.00023364,6,642,0.52136,0.53891,0.07,0.0,0.97727,0.5,2.66905,-0.01,0.02453,-0.01056,-0.01264,0.00977,0.21602
650,665600,51.96134,154.4,0.8,0.92,1.315729,-0.003729,0.000808,0.00238,0.314992,0.023071,0.958653,45.611687,24.899176,42.670853,24.548855,4.0,0.00023354,5,668,0.48671,0.5,0.08,0.4,1.0,0.47379,3.04624,-0.01,0.02062,-0.00931,-0.01496,0.01216,0.26813
651,666624,70.51801,143.0,1.0,0.93,1.386867,-0.004181,0.001248,0.003632,0.326612,0.042786,0.94982,40.491531,27.036007,40.247505,26.996483,4.0,0.00023344,6,689,0.49728,0.51212,0.07,0.16667,0.89286,0.26923,5.59488,-0.01,0.01293,-0.00982,-0.01512,0.0072,0.40509
652,667648,51.97734,178.0,0.71429,0.91,1.322308,-0.005061,0.000812,0.003033,0.328387,0.037476,0.957733,46.2575,22.775661,45.161144,23.389156,4.0,0.00023334,7,693,0.50039,0.53044,0.09,0.28571,0.91837,0.31931,3.13205,-0.01,0.01135,-0.00993,-0.01161,0.01549,0.36704
653,668672,58.03365,147.0,0.81818,0.89,1.297201,-0.00678,0.000898,0.004322,0.360967,0.057434,0.930214,54.448772,19.694887,55.092579,20.116589,4.0,0.00023324,11,643,0.51252,0.5287,0.11,0.0,0.93506,0.37326,2.49451,-0.01,0.02588,-0.00552,-0.01423,0.0182,0.65523
