iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
13,13312,nan,nan,0.0,0.0,1.970653,-0.00477,0.002281,0.004146,0.363228,0.054382,0.992898,-8.993711,15.873313,-9.672755,17.105915,4.0,0.00029895,0,1540,0.33008,0.39526,0.95,nan,0,0.0,0.0,,,-0.01,0.00613,-0.00458,-0.05129,0.0,0.0
14,14336,-17.64484,300.0,0.0,0.0,1.975316,-0.005562,0.001802,0.003441,0.37204,0.036194,0.994283,-8.870802,16.86585,-9.533977,18.032579,4.0,0.00029886,2,1552,0.31641,0.37988,0.95238,nan,0,0.0,1.0,,,-0.01,0.00556,-0.00471,-0.04954,0.0,0.0
15,15360,-17.56777,300.0,0.0,0.0,2.029793,-0.007491,0.001893,0.009257,0.46253,0.157104,0.995426,-10.804393,18.260742,-11.351339,19.312296,4.0,0.00029877,6,1461,0.30542,0.37305,0.95833,nan,0,0.0,1.0,,,-0.01,0.00596,-0.00327,-0.04834,0.0,0.0
16,16384,-17.23203,300.0,0.0,0.0,1.994312,-0.005398,0.011479,0.006727,0.377086,0.108459,0.987105,-10.076269,18.972927,-10.733349,19.88632,4.0,0.00029868,2,1534,0.30222,0.35964,0.96,nan,0,0.0,1.0,,,-0.01,0.00652,-0.0027,-0.04991,-0.00056,0.0
17,17408,-16.64086,300.0,0.0,0.0,1.981964,-0.003524,0.003202,0.004457,0.426603,0.06134,0.995262,-11.904531,19.612276,-12.215148,20.410725,4.0,0.0002986,6,1488,0.31276,0.37497,0.96429,nan,0,0.16667,1.0,,,-0.01,0.00713,-0.00286,-0.04552,-0.00047,0.0
18,18432,-11.90491,202.0,0.0,0.0,1.812713,-0.003483,0.036361,0.003567,0.423941,0.047241,0.949178,-11.163494,19.621805,-10.855708,19.20183,4.0,0.00029851,5,1522,0.31692,0.38741,0.90164,nan,0,0.8,1.0,,,-0.01,0.00748,-0.0037,-0.0434,-0.00829,-0.00861
19,19456,-10.77206,197.33333,0.0,0.0,1.639538,-0.003852,0.038582,0.002913,0.45847,0.042358,0.932871,-10.415917,19.469339,-9.511814,17.971872,4.0,0.00029842,6,1507,0.28074,0.34534,0.83582,nan,0,0.83333,1.0,,,-0.01,0.01144,-0.00148,-0.03603,-0.01249,-0.01191
20,20480,-8.02443,139.625,0.0,0.0,1.557679,-0.005135,0.035949,0.005149,0.52603,0.093445,0.933154,-8.665358,18.373348,-7.749403,17.142393,4.0,0.00029833,8,1501,0.29667,0.36818,0.74667,nan,0,1.0,1.0,,,-0.01,0.0119,-0.00205,-0.04047,-0.0127,-0.01939
21,21504,-6.04968,110.625,0.0,0.0,1.38578,-0.004958,0.028472,0.005095,0.515935,0.075562,0.934287,-5.918925,16.44219,-5.334363,14.965915,4.0,0.00029824,8,1489,0.26781,0.33199,0.6747,nan,0,1.0,1.0,,,-0.01,0.01461,-0.00152,-0.03265,-0.01499,-0.02151
22,22528,-6.52708,132.2,0.0,0.0,1.357018,-0.004691,0.027944,0.002305,0.468994,0.021851,0.845698,-5.102436,13.839048,-4.326839,11.216663,4.0,0.00029816,10,1504,0.25,0.324,0.60215,nan,0,1.0,1.0,,,-0.01,0.01391,-0.00074,-0.02763,-0.02478,-0.02766
23,23552,-5.51619,96.4,0.0,0.0,1.459165,-0.006161,0.02037,0.005144,0.469464,0.067444,0.872539,-6.116754,11.546922,-5.410363,9.656219,4.0,0.00029807,10,1501,0.25773,0.31959,0.55,nan,0,1.0,1.0,,,-0.01,0.01532,-0.00123,-0.03308,-0.01838,-0.02499
24,24576,-5.0828,93.9,0.0,0.0,1.346235,-0.004921,0.013039,0.003455,0.414722,0.04364,0.893999,-5.257138,8.648086,-4.874279,7.745845,4.0,0.00029798,10,1546,0.28038,0.34284,0.45,nan,0,1.0,1.0,,,-0.01,0.01355,-0.00106,-0.03249,-0.01806,-0.02716
25,25600,-6.21361,110.27273,0.0,0.0,1.556458,-0.006404,0.009253,0.006547,0.387976,0.08136,0.875807,-5.505662,7.175289,-4.990963,6.227864,4.0,0.00029789,11,1467,0.27663,0.33935,0.35,nan,0,0.90909,1.0,,,-0.01,0.01375,-0.00013,-0.03044,-0.0188,-0.02367
26,26624,-5.50545,93.375,0.0,0.0,1.280079,-0.006078,0.007065,0.003682,0.339606,0.031738,0.797425,-4.656832,5.316506,-4.20766,4.248736,4.0,0.00029781,8,1570,0.26112,0.31907,0.27,nan,0,1.0,0.0,,,-0.01,0.01301,-0.00079,-0.02805,-0.01769,-0.02156
27,27648,-5.4337,120.71429,0.0,0.0,1.09894,-0.005054,0.003753,0.003063,0.3236,0.042358,0.793716,-3.603899,3.643906,-3.489703,2.988402,4.0,0.00029772,7,1648,0.25726,0.30177,0.21,nan,0,0.85714,1.0,,,-0.01,0.01061,-0.00138,-0.02636,-0.01124,-0.01811
28,28672,-4.66113,136.0,0.0,0.0,1.244854,-0.005095,0.004418,0.003674,0.374725,0.058167,0.684162,-3.905549,2.731936,-3.809602,2.435147,4.0,0.00029763,7,1576,0.28811,0.34318,0.15,nan,0,1.0,1.0,,,-0.01,0.01101,-0.0008,-0.02616,-0.01016,-0.01612
29,29696,-6.56265,172.83333,0.0,0.0,1.126537,-0.003696,0.00305,0.003073,0.319436,0.029907,0.829415,-3.40317,2.567701,-3.507268,2.683613,4.0,0.00029754,6,1688,0.2855,0.3122,0.1,nan,0,0.83333,1.0,,,-0.01,0.00903,-0.00215,-0.02621,-0.00187,-0.01483
30,30720,-4.35944,217.5,0.0,0.0,1.358357,-0.005802,0.003202,0.004785,0.371031,0.057861,0.800361,-3.608375,2.409266,-3.756377,2.471265,4.0,0.00029745,4,1633,0.29852,0.32551,0.08,nan,0,0.5,1.0,,,-0.01,0.00654,-0.00091,-0.02726,-0.003,-0.00514
31,31744,-5.9803,237.6,0.0,0.0,1.332374,-0.003349,0.003073,0.001569,0.348972,0.011047,0.869668,-4.070687,2.581306,-4.368823,3.101324,4.0,0.00029737,5,1668,0.29468,0.32607,0.1,nan,0,0.4,1.0,,,-0.01,0.00853,-0.0013,-0.03122,-0.0017,-0.00529
32,32768,-9.68228,251.0,0.0,0.0,1.481241,-0.006425,0.003191,0.005903,0.380234,0.077332,0.913738,-4.436509,3.275267,-4.711935,3.605855,4.0,0.00029728,4,1623,0.27538,0.31516,0.11,nan,0,0.75,1.0,,,-0.01,0.00735,-0.00156,-0.03029,-0.00368,-0.00482
33,33792,-9.67426,268.5,0.0,0.0,1.24601,-0.004673,0.003281,0.004017,0.329288,0.043396,0.915972,-4.269002,3.373034,-4.522894,3.687192,4.0,0.00029719,2,1663,0.27723,0.30966,0.12,nan,0,0.5,1.0,,,-0.01,0.00746,-0.00112,-0.03066,-0.00309,-0.00273
34,34816,-6.06204,300.0,0.0,0.0,1.186007,-0.004755,0.002009,0.003167,0.336009,0.029358,0.955224,-4.082384,3.526838,-4.361258,3.942771,4.0,0.0002971,3,1713,0.25484,0.29427,0.15,nan,0,1.0,1.0,,,-0.01,0.00597,-0.00149,-0.02902,-0.00026,0.0
35,35840,-7.82206,300.0,0.0,0.0,1.299066,-0.004157,0.003719,0.002371,0.350457,0.0271,0.93568,-4.61717,4.038948,-4.822953,4.171926,4.0,0.00029702,4,1638,0.24453,0.2812,0.19,nan,0,0.0,1.0,,,-0.01,0.00708,5e-05,-0.02767,-0.00066,0.0
36,36864,-6.91914,264.4,0.0,0.0,1.159076,-0.004873,0.002401,0.004096,0.356849,0.043945,0.954218,-4.321677,3.840898,-4.254354,3.922095,4.0,0.00029693,5,1699,0.27822,0.30787,0.22,nan,0,0.6,0.0,,,-0.01,0.00946,-0.00191,-0.02249,-0.00156,-0.00608
37,37888,-4.97539,300.0,0.0,0.0,1.407153,-0.004143,0.005009,0.004852,0.401652,0.076233,0.935632,-5.036984,4.484534,-5.171102,4.673677,4.0,0.00029684,3,1598,0.28323,0.31955,0.25,nan,0,0.66667,1.0,,,-0.01,0.00912,-0.00149,-0.02449,0.00196,0.0
38,38912,-5.1226,300.0,0.0,0.0,1.156597,-0.004098,0.003279,0.002259,0.322857,0.0271,0.941743,-4.409679,3.841855,-4.39027,4.001217,4.0,0.00029675,3,1745,0.26946,0.31138,0.28,nan,0,0.0,1.0,,,-0.01,0.0078,-0.00119,-0.02632,-0.00116,0.0
39,39936,-6.26896,300.0,0.0,0.0,1.202778,-0.00378,0.002432,0.003328,0.339681,0.035217,0.969,-4.569684,4.498288,-4.596435,4.680625,4.0,0.00029666,5,1642,0.25045,0.28036,0.33,nan,0,0.8,0.0,,,-0.01,0.00888,-0.00123,-0.02428,0.00241,0.0
40,40960,19.63632,188.66667,0.33333,0.01,1.273964,-0.00218,0.198014,0.003591,0.56212,0.049377,0.291753,-4.33325,4.764187,-3.062857,8.67722,4.0,0.00029658,3,1661,0.28131,0.31176,0.34,0.0,1,0.66667,0.0,,,-0.01,0.00795,-0.00077,-0.02789,0.00559,0.09232
41,41984,4.65733,212.57143,0.14286,0.02,1.477037,-0.003627,0.121005,0.007791,0.439272,0.154053,0.523993,-3.382073,5.89781,-3.024233,8.190132,4.0,0.00029649,7,1571,0.26726,0.30148,0.38,0.0,2,0.28571,1.0,,,-0.01,0.00891,-0.00106,-0.0252,-0.00368,0.082
42,43008,-4.87801,216.0,0.0,0.02,1.358392,-0.005124,0.010485,0.005391,0.476347,0.078979,0.88969,-0.290358,4.913627,-0.547953,4.967694,4.0,0.0002964,2,1621,0.21417,0.24975,0.39,0.0,2,0.5,1.0,,,-0.01,0.00592,-0.00017,-0.02473,0.00112,-0.00264
43,44032,-4.90149,300.0,0.0,0.02,1.365019,-0.007092,0.01233,0.004768,0.407996,0.07666,0.889575,-1.842497,5.493703,-2.023822,5.646677,4.0,0.00029631,4,1648,0.2395,0.26695,0.43,0.0,2,0.5,0.0,,,-0.01,0.00673,-0.00127,-0.02809,-0.00074,0.0
44,45056,-7.50244,282.4,0.0,0.02,1.267588,-0.00518,0.006475,0.004198,0.366083,0.062134,0.912379,-1.339247,4.763919,-1.305331,4.586797,4.0,0.00029623,5,1613,0.20056,0.22319,0.47,0.0,2,0.8,0.0,,,-0.01,0.01013,0.0003,-0.02045,-0.00092,-0.00279
45,46080,19.01181,214.66667,0.33333,0.03,1.196971,-0.002664,0.162662,0.005247,0.427961,0.079773,0.332284,-0.609782,4.102342,0.4406,7.875119,4.0,0.00029614,3,1672,0.2016,0.2194,0.48,0.0,3,0.66667,0.0,,,-0.01,0.00647,-0.00077,-0.02333,0.00131,0.09321
46,47104,11.91879,265.75,0.25,0.04,1.207174,-0.001056,0.159689,0.001996,0.454106,0.014099,0.419313,0.552238,5.274806,1.801775,8.376467,4.0,0.00029605,4,1668,0.19281,0.19598,0.51,0.0,4,0.5,0.0,,,-0.01,0.00735,-0.00017,-0.02148,0.00055,0.0951
47,48128,18.94058,213.33333,0.33333,0.06,1.133967,-0.001696,0.284053,0.00252,0.668508,0.031128,0.320867,2.30953,5.808996,4.535206,10.483314,4.0,0.00029596,6,1648,0.19888,0.2175,0.53,0.0,6,0.5,0.0,,,-0.01,0.00845,-0.00109,-0.02062,2e-05,0.20149
48,49152,-5.40219,255.0,0.0,0.06,1.27156,-0.004562,0.032293,0.00371,0.487163,0.045959,0.798937,3.876842,6.945273,3.74548,6.637091,4.0,0.00029587,3,1634,0.21607,0.23126,0.55,0.0,6,0.33333,0.0,,,-0.01,0.00741,-0.00087,-0.02462,-0.00106,-0.0027
49,50176,-5.88134,300.0,0.0,0.06,1.306131,-0.003571,0.02061,0.002713,0.407428,0.030273,0.882268,3.31161,6.994923,2.862948,7.139297,4.0,0.00029579,3,1658,0.23619,0.23113,0.58,0.0,6,0.0,1.0,,,-0.01,0.00539,-0.00106,-0.02712,0.0002,0.0
50,51200,-6.16324,300.0,0.0,0.06,1.288981,-0.005189,0.014658,0.00299,0.369311,0.037659,0.868097,3.357723,5.499749,3.056974,5.512576,4.0,0.0002957,4,1644,0.23602,0.2305,0.62,0.0,6,0.75,1.0,,,-0.01,0.00705,-0.00077,-0.02581,0.00147,0.0
51,52224,10.62881,238.5,0.25,0.07,1.32188,-0.001542,0.130404,0.003399,0.327119,0.038879,0.470343,2.831132,5.181324,3.751871,8.014803,4.0,0.00029561,4,1622,0.23855,0.24601,0.63,0.0,7,0.75,0.0,,,-0.01,0.00777,-0.00094,-0.02336,-0.00382,0.08436
52,53248,6.72617,244.2,0.2,0.08,1.458097,-0.001735,0.0789,0.003312,0.25644,0.024597,0.536704,4.665652,5.710688,4.931013,6.547078,4.0,0.00029552,5,1554,0.21098,0.23084,0.64,0.0,8,0.8,0.0,,,-0.01,0.0087,-0.00016,-0.02334,-0.00346,0.07819
53,54272,34.54732,227.6,0.6,0.11,1.211065,-0.002972,0.329834,0.003293,0.658825,0.048706,0.341663,6.375074,5.34497,9.347322,11.493147,4.0,0.00029544,5,1646,0.20624,0.2159,0.65,0.0,11,1.0,0.0,,,-0.01,0.00838,-0.00026,-0.01975,0.00281,0.28956
54,55296,8.87317,233.8,0.2,0.12,1.497862,-0.005428,0.149208,0.00422,0.727603,0.051575,0.552112,8.124687,7.649343,9.294065,9.47963,4.0,0.00029535,5,1549,0.22574,0.23589,0.66,0.0,12,0.4,0.0,,,-0.01,0.00923,-0.00072,-0.02651,0.00278,0.07943
55,56320,63.51383,183.75,1.0,0.16,1.457245,-0.004421,0.280421,0.006252,0.783391,0.091248,0.339042,9.651094,5.764386,13.025679,11.051975,4.0,0.00029526,4,1506,0.23287,0.24069,0.65,0.0,16,0.5,0.0,,,-0.01,0.00989,-0.00071,-0.02284,0.00325,0.31929
56,57344,63.98974,164.0,1.0,0.23,1.43863,-0.005484,0.333451,0.004502,1.389346,0.036316,0.510469,13.052902,8.386648,19.203342,14.750073,4.0,0.00029517,7,1536,0.24291,0.25968,0.6,0.0,23,0.0,0.0,,,-0.01,0.00919,-0.00051,-0.02387,0.00326,0.57519
57,58368,56.81323,160.71429,0.85714,0.29,1.212988,-0.004423,0.181437,0.00474,1.129177,0.062073,0.758384,21.105778,13.216202,27.29958,15.693393,4.0,0.00029508,7,1573,0.22382,0.24249,0.56,0.0,29,0.14286,0.0,,,-0.01,0.00996,-0.00024,-0.01911,0.00027,0.55017
58,59392,48.90552,190.75,0.75,0.32,1.18211,-0.006274,0.071711,0.005957,0.528802,0.091003,0.845851,29.009285,13.893807,32.260841,13.911043,4.0,0.000295,4,1625,0.24727,0.26418,0.53,0.0,32,0.25,0.0,,,-0.01,0.00814,-0.00201,-0.02288,0.00444,0.28693
59,60416,38.55543,188.2,0.6,0.35,1.336705,-0.004619,0.04956,0.003441,0.446067,0.050293,0.822675,38.516304,13.015925,41.776043,11.816551,4.0,0.00029491,5,1608,0.2289,0.25703,0.52,0.0,35,0.2,1.0,,,-0.01,0.00687,-0.00128,-0.02508,0.0034,0.26525
60,61440,30.69354,175.0,0.5,0.39,1.314656,-0.004227,0.084575,0.005946,0.344775,0.0755,0.681583,41.069607,11.685862,43.399048,12.001594,4.0,0.00029482,8,1578,0.20272,0.24036,0.47,0.0,39,0.25,1.0,,,-0.01,0.00833,-0.00075,-0.02609,0.00134,0.34502
61,62464,40.4186,176.2,0.6,0.41,1.352529,-0.006545,0.037721,0.005356,0.475596,0.062256,0.666459,45.696617,9.399184,47.935974,8.337193,4.0,0.00029473,5,1576,0.19463,0.22412,0.46,0.0,42,0.0,1.0,,,-0.01,0.00516,-0.00067,-0.0246,0.00435,0.25096
62,63488,-7.07895,223.33333,0.0,0.4,1.508546,-0.002901,0.045702,0.0032,0.788876,0.038147,0.681169,49.646698,7.141955,48.263176,8.409391,4.0,0.00029465,3,1631,0.28033,0.32348,0.46,0.0,42,0.33333,1.0,,,-0.01,0.00563,-0.0033,-0.03271,-0.00134,-0.00241
63,64512,-8.76748,260.0,0.0,0.4,1.418217,-0.006263,0.045051,0.006299,0.701324,0.101318,0.541706,46.506485,6.645279,45.139435,7.89869,4.0,0.00029456,5,1604,0.27169,0.31646,0.47,0.0,42,0.4,0.83333,,,-0.01,0.00785,-0.00206,-0.03073,0.0004,-0.00247
64,65536,11.68324,245.5,0.25,0.41,1.292267,-0.00676,0.016883,0.004988,0.463635,0.068237,0.745963,43.537174,6.8852,43.623974,7.061061,4.0,0.00029447,4,1612,0.251,0.29167,0.47,0.0,43,0.25,1.0,,,-0.01,0.00671,-0.00253,-0.02801,-8e-05,0.09533
65,66560,13.05974,246.0,0.25,0.42,1.347774,-0.005019,0.013416,0.003653,0.505488,0.054321,0.833082,45.031948,6.769055,44.519875,7.454443,4.0,0.00029438,4,1648,0.28199,0.32107,0.46,0.0,44,0.5,1.0,,,-0.01,0.00708,-0.00265,-0.02594,0.00099,0.093
66,67584,24.82677,174.42857,0.42857,0.43,1.29391,-0.003086,0.053995,0.00521,0.391094,0.053711,0.508955,44.847759,6.40618,44.505295,9.373706,4.0,0.00029429,7,1600,0.22634,0.26822,0.46,0.0,47,0.14286,0.0,,,-0.01,0.00681,-0.00145,-0.02562,0.00062,0.26995
67,68608,38.3495,157.14286,0.57143,0.45,1.096685,-0.00258,0.049212,0.002916,0.33033,0.030396,0.474176,44.464493,6.349726,44.524353,9.236049,4.0,0.00029421,7,1624,0.19026,0.22556,0.44,0.0,51,0.42857,1.0,,,-0.01,0.00768,-0.00033,-0.02063,-0.00258,0.40176
68,69632,39.33987,130.8,0.6,0.48,1.024099,-0.002672,0.039844,0.00178,0.342179,0.008362,0.48825,45.107758,5.57999,44.449432,8.374234,4.0,0.00029412,5,1662,0.21292,0.24371,0.41,0.0,54,0.4,1.0,,,-0.01,0.00786,-0.00077,-0.01961,0.00299,0.31701
69,70656,27.51244,180.0,0.42857,0.51,1.02664,-0.002135,0.037132,0.001666,0.323773,0.013428,0.552122,44.314064,6.109595,44.066696,8.994428,4.0,0.00029403,7,1633,0.21263,0.24776,0.37,0.0,57,0.28571,1.0,,,-0.01,0.00976,-0.00111,-0.02023,-0.00148,0.31502
70,71680,48.88898,145.71429,0.71429,0.54,1.172531,-0.002329,0.027295,0.003402,0.281863,0.016724,0.505395,46.580788,5.72074,47.343834,7.528402,4.0,0.00029394,7,1562,0.22151,0.25152,0.36,0.0,62,0.28571,1.0,,,-0.01,0.00925,-0.00081,-0.02017,0.00172,0.45579
71,72704,42.50922,173.5,0.66667,0.55,1.182665,-0.002579,0.038433,0.00341,0.327044,0.038208,0.493807,48.985413,6.292574,49.199829,8.90569,4.0,0.00029386,6,1618,0.21467,0.25168,0.36,0.0,66,0.16667,1.0,,,-0.01,0.00853,-0.00181,-0.02284,0.00553,0.36299
72,73728,23.49731,190.6,0.4,0.56,1.419232,-0.003883,0.036729,0.004366,0.48076,0.053406,0.589094,51.574356,7.617947,49.941681,9.48893,4.0,0.00029377,5,1598,0.33799,0.37382,0.35,0.0,68,0.2,1.0,,,-0.01,0.00871,-0.0038,-0.03159,0.00093,0.16465
73,74752,-9.41366,300.0,0.0,0.53,1.560378,-0.005752,0.006672,0.005812,0.45633,0.070312,0.884734,51.966064,6.875666,50.449245,6.958225,4.0,0.00029368,3,1604,0.42373,0.45906,0.38,0.0,68,0.0,1.0,,,-0.01,0.00658,-0.00438,-0.03466,0.00066,0.0
74,75776,9.86351,245.0,0.25,0.5,1.31995,-0.004874,0.009505,0.004165,0.384131,0.056946,0.851117,48.702744,7.834674,47.869946,8.223948,4.0,0.00029359,4,1614,0.34288,0.37186,0.41,0.0,69,0.0,1.0,,,-0.01,0.00787,-0.00287,-0.02535,-0.00169,0.09118
75,76800,4.49461,238.83333,0.16667,0.46,1.15444,-0.00296,0.047675,0.003806,0.480011,0.064209,0.5051,47.762104,8.029411,45.065578,10.450126,4.0,0.0002935,6,1652,0.3226,0.3429,0.43,0.0,70,0.66667,0.0,,,-0.01,0.00898,-0.0021,-0.02423,-0.00234,0.08118
76,77824,59.25529,230.0,1.0,0.46,1.193295,-0.003686,0.012939,0.003435,0.341903,0.038452,0.818163,45.479324,8.665882,44.868103,9.056106,4.0,0.00029342,2,1652,0.31037,0.34377,0.43,0.0,72,0.0,1.0,,,-0.01,0.00706,-0.00246,-0.02783,0.00167,0.17843
77,78848,7.60395,275.6,0.2,0.42,1.286232,-0.007215,0.006675,0.004778,0.347961,0.068665,0.901446,45.843033,8.515334,45.08667,8.923228,4.0,0.00029333,5,1643,0.27329,0.30391,0.47,0.0,73,0.2,1.0,,,-0.01,0.00623,-0.00313,-0.02929,0.00248,0.08691
78,79872,14.87766,265.0,0.33333,0.42,1.611824,-0.004453,0.006784,0.004039,0.374845,0.043823,0.893757,47.128788,7.93113,46.006737,8.37754,4.0,0.00029324,3,1563,0.33774,0.37049,0.47,0.0,74,0.33333,1.0,,,-0.01,0.00875,-0.00334,-0.02659,0.00151,0.0725
79,80896,25.65857,254.5,0.5,0.41,1.332787,-0.004676,0.005602,0.003388,0.360272,0.045837,0.907763,45.061348,7.845463,43.88855,8.076645,4.0,0.00029315,4,1660,0.3025,0.34036,0.48,0.0,76,0.0,1.0,,,-0.01,0.0059,-0.00279,-0.02644,0.0014,0.17156
80,81920,-6.92112,300.0,0.0,0.39,1.266153,-0.005744,0.002868,0.004542,0.406606,0.067444,0.956508,43.875698,7.923621,42.809528,8.226469,4.0,0.00029307,4,1637,0.26982,0.30375,0.5,0.0,76,0.0,1.0,,,-0.01,0.00706,-0.00321,-0.02437,2e-05,0.0
81,82944,14.98233,265.0,0.33333,0.39,1.30199,-0.004138,0.007555,0.004208,0.338774,0.054443,0.892639,42.203625,8.963089,41.487804,9.180651,4.0,0.00029298,3,1662,0.30537,0.33257,0.51,0.0,77,0.33333,1.0,,,-0.01,0.00781,-0.00248,-0.02124,8e-05,0.0863
82,83968,21.82707,259.8,0.4,0.37,1.154851,-0.003263,0.010626,0.002678,0.252012,0.028381,0.814772,41.884018,7.971969,41.81773,8.574104,4.0,0.00029289,5,1717,0.29764,0.31978,0.53,0.0,79,0.6,1.0,,,-0.01,0.00595,-0.00252,-0.01821,0.00054,0.19056
83,84992,11.11058,228.5,0.25,0.38,1.353615,-0.001483,0.02076,0.002756,0.304342,0.022095,0.741075,42.490276,8.632324,40.837044,9.957707,4.0,0.0002928,4,1631,0.28562,0.30332,0.52,0.0,80,0.25,0.0,,,-0.01,0.00755,-0.00183,-0.02308,-0.00032,0.07855
84,86016,21.35019,246.4,0.4,0.4,1.38797,-0.004478,0.011764,0.004486,0.270659,0.060425,0.811381,41.475384,8.631869,41.651413,9.237779,4.0,0.00029271,5,1640,0.28998,0.3104,0.51,0.0,82,0.4,1.0,,,-0.01,0.00688,-0.00218,-0.02215,0.00097,0.16915
85,87040,41.01827,150.75,0.625,0.43,1.527987,-0.002768,0.042725,0.004659,0.325546,0.053833,0.521113,42.007275,8.23241,43.316792,10.892583,4.0,0.00029263,8,1501,0.22648,0.25313,0.47,0.0,87,0.375,1.0,,,-0.01,0.01003,-0.00173,-0.02211,0.00314,0.37906
86,88064,48.45412,167.0,0.75,0.44,1.281607,-0.003223,0.013885,0.003644,0.301607,0.036377,0.67197,42.611542,6.829866,42.991684,7.321163,4.0,0.00029254,4,1566,0.23622,0.26362,0.46,0.0,90,0.0,0.0,,,-0.01,0.01065,-0.00124,-0.01932,0.00101,0.26255
