iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
349,357376,-10.4153,450.0,0.0,0.35,1.865937,-0.002049,0.360552,0.002058,959,0.12798,0.5,0.0,,,-0.01,0.00799,-0.00018,-0.01984,-0.00098,0.0
350,358400,-9.91128,450.0,0.0,0.33,1.880487,-0.00306,0.659647,0.004769,930,0.13038,0.5,0.0,,,-0.01,0.00825,0.00017,-0.02068,-0.00154,0.0
351,359424,-10.01729,450.0,0.0,0.3,1.896011,-0.003624,0.258664,0.004132,957,0.1314,0.33333,0.0,,,-0.01,0.00786,0.00037,-0.01931,0.00026,0.0
352,360448,-8.479,450.0,0.0,0.28,1.923364,-0.001766,0.589344,0.001741,993,0.13285,1.0,0.0,,,-0.01,0.00757,-0.00014,-0.019,-0.0013,0.0
353,361472,-0.18162,388.0,0.25,0.25,1.889663,0.000458,12.02742,0.001441,1002,0.13334,0.5,0.0,,,-0.01,0.00932,0.0,-0.01776,-0.00215,0.03412
354,362496,-8.25473,450.0,0.0,0.23,1.858663,-0.000309,0.30214,0.003768,1025,0.14202,1.0,0.0,,,-0.01,0.00919,-0.00111,-0.01585,0.00078,0.0
355,363520,-8.01357,450.0,0.0,0.22,1.838709,0.018931,0.283514,0.005475,1024,0.1313,1.0,0.0,,,-0.01,0.00835,-0.00055,-0.0174,0.00107,0.0
356,364544,24.64521,316.0,0.5,0.21,1.880007,-0.00082,22.156088,0.001282,1066,0.12974,1.0,0.0,,,-0.01,0.00813,-1e-05,-0.0197,-0.00158,0.07206
357,365568,4.1473,418.2,0.2,0.18,1.794826,0.036445,16.218694,0.000738,1092,0.12772,0.8,0.0,,,-0.01,0.01127,-0.00051,-0.01507,-0.0025,0.07537
358,366592,20.58269,317.0,0.5,0.17,1.760022,-0.045228,26.77154,0.001221,1342,0.13926,0.5,1.0,,,-0.01,0.01008,-0.00129,-0.01389,-0.00126,0.08147
359,367616,-4.7596,450.0,0.0,0.16,1.722818,-0.063227,0.321415,0.002028,1668,0.12376,1.0,0.0,,,-0.01,0.00795,-0.00062,-0.02026,0.00035,0.0
360,368640,-4.38994,450.0,0.0,0.14,1.775848,-0.016642,0.384169,0.00267,1240,0.11224,0.6,0.0,,,-0.01,0.00965,2e-05,-0.01892,-0.0026,0.0
361,369664,-6.9654,450.0,0.0,0.12,1.658327,-0.065236,0.350278,0.001267,1374,0.12214,1.0,1.0,,,-0.01,0.00975,-0.00083,-0.01689,-0.00059,0.0
362,370688,35.99715,248.0,1.0,0.12,1.682666,-0.000329,20.380405,0.002612,1462,0.11673,0.0,0.0,,,-0.01,0.0106,0.00047,-0.01831,-0.00081,0.07627
363,371712,4.7528,347.66667,0.33333,0.11,1.680941,0.026933,15.120835,0.000351,1376,0.11568,0.66667,0.0,,,-0.01,0.01017,0.0008,-0.01648,-0.00192,0.06607
364,372736,14.89397,300.66667,0.5,0.12,1.681592,0.044124,32.928304,0.000304,1068,0.1317,0.66667,0.0,,,-0.01,0.01348,0.0003,-0.01432,0.00441,0.1836
365,373760,30.05828,244.5,0.83333,0.14,1.748147,-0.00926,64.674049,0.001326,996,0.13512,0.16667,0.0,,,-0.01,0.01615,0.00111,-0.01823,0.00053,0.29295
366,374784,26.44831,163.5,0.75,0.17,1.676764,0.036482,33.770158,0.000682,1164,0.14844,0.25,0.0,,,-0.01,0.01074,0.00016,-0.02306,-0.00641,0.22652
367,375808,-3.91307,313.5,0.0,0.17,1.691121,-0.001632,1.704992,0.000556,1349,0.13411,1.0,0.0,,,-0.01,0.01196,0.00102,-0.02835,0.00183,-0.00063
368,376832,18.60507,337.33333,0.66667,0.19,1.81939,-0.055047,26.716187,0.000634,1456,0.12725,0.33333,0.0,,,-0.01,0.01426,0.00139,-0.01865,-0.0032,0.13604
369,377856,15.28849,221.25,0.75,0.22,1.755437,0.038104,21.557044,0.000384,1286,0.1239,0.25,0.0,,,-0.01,0.0113,0.00064,-0.02035,0.00177,0.12846
370,378880,15.03831,295.85714,0.42857,0.25,1.774361,0.000455,40.59612,0.000982,1216,0.1425,0.57143,0.0,,,-0.01,0.01228,-3e-05,-0.01892,-0.00163,0.20286
371,379904,32.81977,196.33333,0.66667,0.27,1.736941,0.05726,26.13661,0.001065,1143,0.14606,0.33333,0.0,,,-0.01,0.01203,0.00058,-0.01916,0.00204,0.15796
372,380928,20.99783,118.25,0.5,0.29,1.787415,0.063107,15.964262,0.001293,1101,0.14409,0.5,0.0,,,-0.01,0.01028,0.00024,-0.02348,-0.00131,0.13176
373,381952,40.3027,235.0,0.75,0.32,1.799678,-0.161051,79.906399,0.001218,1145,0.13523,0.5,0.0,,,-0.01,0.01065,0.00095,-0.02175,-0.00192,0.25009
374,382976,-8.076,450.0,0.0,0.32,1.732532,0.05447,3.434408,0.001116,1401,0.14641,0.33333,0.0,,,-0.01,0.01103,-5e-05,-0.01974,-0.00353,0.0
375,384000,25.15511,257.0,0.66667,0.34,1.807885,-0.078676,37.674501,0.000996,1576,0.13203,0.33333,0.0,,,-0.01,0.011,7e-05,-0.02012,-0.00051,0.1771
376,385024,7.99608,274.875,0.5,0.38,1.74618,0.001725,17.021901,0.000826,1301,0.13135,0.75,1.0,,,-0.01,0.013,-0.00114,-0.01524,-0.00341,0.15127
377,386048,55.5522,142.0,1.0,0.4,1.79352,0.0485,28.324232,0.001151,1228,0.13568,0.0,0.0,,,-0.01,0.01381,-0.00047,-0.01804,0.00321,0.18042
378,387072,12.75685,206.0,0.5,0.41,1.810728,-0.001105,10.949089,0.001746,1301,0.14009,0.5,1.0,,,-0.01,0.00861,0.00023,-0.0236,0.00139,0.04907
379,388096,22.79769,292.5,0.5,0.43,1.809063,-0.158115,45.335803,0.002419,1098,0.1409,0.5,0.0,,,-0.01,0.01013,-0.00034,-0.01871,0.00156,0.15161
380,389120,20.70793,309.16667,0.66667,0.47,1.847763,-0.000362,38.230954,0.000721,1080,0.13533,0.0,0.71429,,,-0.01,0.01233,-0.00049,-0.01803,-0.0055,0.22382
381,390144,13.09482,182.5,1.0,0.49,1.72944,0.036886,12.081137,0.001105,1491,0.13606,0.5,0.0,,,-0.01,0.01137,0.00047,-0.01742,0.00432,0.06089
382,391168,25.4107,301.25,0.75,0.51,1.807747,-0.000426,33.925446,0.000968,1352,0.15112,0.25,0.0,,,-0.01,0.01066,-5e-05,-0.02599,0.00075,0.21281
383,392192,0.97366,376.66667,0.33333,0.52,1.742539,-0.001739,7.574435,0.000846,1614,0.13246,0.66667,1.0,,,-0.01,0.01026,-0.00011,-0.01822,-0.00343,0.02162
384,393216,17.5784,248.33333,0.66667,0.53,1.850727,-0.000694,15.129,0.000967,1118,0.1428,0.33333,0.0,,,-0.01,0.01227,-0.00013,-0.01332,0.00564,0.09137
385,394240,30.98629,253.16667,0.83333,0.56,1.86009,-0.00026,46.532338,0.00108,926,0.13687,0.33333,0.0,,,-0.01,0.01392,0.00046,-0.01312,0.0035,0.28098
386,395264,21.03514,276.0,0.66667,0.58,1.921206,0.012597,15.367991,0.000451,1083,0.1524,0.33333,1.0,,,-0.01,0.00968,-0.0004,-0.02692,0.00358,0.10093
387,396288,25.81565,200.0,0.66667,0.6,1.858021,-0.002235,26.867793,0.001612,1226,0.15337,0.33333,0.0,,,-0.01,0.00957,0.00021,-0.02559,-0.00702,0.15786
388,397312,13.06772,370.5,0.5,0.61,1.878068,-0.000501,20.185793,0.00058,1114,0.14478,0.75,0.66667,,,-0.01,0.01121,-1e-05,-0.02072,0.00308,0.12098
389,398336,24.08378,308.0,0.5,0.6,1.864669,-0.000373,10.319248,0.001291,1264,0.15134,0.5,0.0,,,-0.01,0.01044,-0.00088,-0.02219,0.00169,0.089
390,399360,29.44934,261.5,1.0,0.63,1.982995,-0.117227,48.64792,0.001643,1057,0.15164,0.5,0.0,,,-0.01,0.0113,-0.00013,-0.02385,0.00467,0.19169
391,400384,25.04977,253.6,0.6,0.62,1.917395,0.034212,26.768021,0.000339,1046,0.15545,0.4,1.0,,,-0.01,0.01229,0.00097,-0.02175,1e-05,0.21019
392,401408,18.88131,265.0,0.4,0.59,1.860561,0.049329,22.3686,0.000485,1141,0.1502,0.4,1.0,,,-0.01,0.01222,0.00107,-0.01912,-0.00574,0.16399
393,402432,6.13781,176.25,0.25,0.59,1.790298,-0.024331,9.414588,0.001112,1139,0.15166,0.75,0.0,,,-0.01,0.01156,7e-05,-0.01981,-0.00197,0.06003
394,403456,-4.45369,258.0,0.0,0.58,1.789413,-0.030782,3.346633,0.001454,1198,0.14492,1.0,0.0,,,-0.01,0.00985,-0.00092,-0.02033,0.00026,-0.00054
395,404480,4.7418,400.33333,0.33333,0.58,1.837356,-8.8e-05,11.581001,0.000878,1109,0.1341,0.66667,0.0,,,-0.01,0.00942,0.0003,-0.02098,-0.00066,0.04772
396,405504,6.06935,373.5,0.25,0.57,1.810685,0.029942,10.09419,0.002555,1000,0.13337,0.5,0.0,,,-0.01,0.01119,-0.00026,-0.01614,-0.00077,0.07272
397,406528,9.32545,383.33333,0.33333,0.55,1.839893,0.047831,10.331422,0.000502,1087,0.14817,1.0,0.0,,,-0.01,0.0121,-0.00045,-0.0177,0.00318,0.0605
398,407552,27.81925,300.5,0.75,0.57,1.87455,-0.075067,52.004104,0.001147,1116,0.14224,0.25,0.0,,,-0.01,0.00837,-0.00029,-0.02022,0.00213,0.19556
399,408576,48.72035,175.0,1.0,0.57,1.779511,-0.00166,15.809874,0.000991,1133,0.14075,0.0,0.0,,,-0.01,0.00982,0.00014,-0.01402,-0.00241,0.08256
400,409600,-4.62491,385.0,0.0,0.55,1.839822,-0.001366,2.289147,0.001974,1316,0.14603,0.75,1.0,,,-0.01,0.0107,-0.00055,-0.02092,0.00243,-0.00052
401,410624,11.52984,322.0,0.5,0.55,1.865278,-0.001419,14.277066,0.001464,1486,0.15141,0.5,0.0,,,-0.01,0.00804,-0.00105,-0.02767,1e-05,0.05788
402,411648,-5.27558,450.0,0.0,0.53,1.846632,0.031341,1.146622,0.002474,1123,0.15073,0.66667,0.0,,,-0.01,0.00984,-0.00053,-0.023,-0.00253,0.0
403,412672,21.26093,297.33333,0.66667,0.54,1.824351,0.000678,28.598038,0.00087,1257,0.13471,0.33333,0.0,,,-0.01,0.00996,0.00033,-0.02395,-0.00413,0.14335
404,413696,-4.99822,316.5,0.0,0.51,1.823929,-0.002009,1.636436,0.001133,1281,0.14178,0.75,0.0,,,-0.01,0.01284,-0.00088,-0.01567,-0.00121,-0.001
405,414720,18.66614,310.5,0.5,0.52,1.756138,0.06281,30.030911,0.000716,1499,0.13544,0.0,0.0,,,-0.01,0.00758,0.0004,-0.01732,0.00214,0.17924
406,415744,nan,nan,0.0,0.52,1.811273,0.014523,1.653874,0.001835,1375,0.13694,0.0,0.0,,,-0.01,0.0066,-0.00048,-0.01287,0.00382,0.0
407,416768,27.62129,324.75,0.625,0.52,1.853253,0.054384,49.336183,0.00195,1019,0.1209,0.25,1.0,,,-0.01,0.01005,0.00084,-0.01613,0.0016,0.32228
408,417792,58.71787,179.0,1.0,0.52,1.742377,-0.00713,20.375397,0.003075,1362,0.1241,0.0,0.0,,,-0.01,0.00791,0.00054,-0.01479,-0.00082,0.11166
409,418816,32.36729,257.33333,1.0,0.54,1.801907,0.000293,36.682419,0.001329,1434,0.11796,0.0,0.0,,,-0.01,0.00795,-0.00068,-0.01824,0.0017,0.2076
410,419840,24.27345,297.0,0.66667,0.53,1.858855,-0.00073,43.330876,0.000917,1230,0.12571,0.16667,0.0,,,-0.01,0.01211,0.00095,-0.02059,0.00342,0.25993
411,420864,8.77376,242.16667,0.33333,0.52,1.821468,-0.000197,19.826012,0.00022,1051,0.13811,0.33333,0.5,,,-0.01,0.01469,0.00037,-0.01155,-0.00561,0.0995
412,421888,16.59003,155.5,0.75,0.52,1.70696,-0.067211,20.537855,0.000367,1152,0.13774,0.5,0.0,,,-0.01,0.01505,0.00031,-0.01048,0.00159,0.11096
413,422912,29.2058,172.66667,0.66667,0.51,1.841946,0.00131,32.806844,0.000797,1066,0.14026,0.5,0.0,,,-0.01,0.0137,0.00088,-0.01805,0.00387,0.25683
414,423936,43.97357,170.5,1.0,0.52,1.830681,-0.154634,73.436822,0.000683,1101,0.16836,0.0,0.0,,,-0.01,0.00877,-0.00048,-0.02265,-0.00176,0.29176
415,424960,22.82027,230.6,0.6,0.53,1.807427,0.017308,24.930904,0.000333,1106,0.15202,0.4,0.66667,,,-0.01,0.01078,0.00066,-0.0192,-0.00245,0.21028
416,425984,5.47148,249.66667,0.33333,0.52,1.77647,-0.00054,15.583487,0.000782,1721,0.14712,0.33333,1.0,,,-0.01,0.00803,-0.00082,-0.03101,-0.00077,0.07001
417,427008,7.92294,369.0,1.0,0.52,1.6962,-0.026139,7.098925,0.004025,1679,0.12626,1.0,0.0,,,-0.01,0.00919,0.00106,-0.02603,-0.00462,0.02201
418,428032,12.11846,338.0,0.5,0.5,1.805362,0.000375,30.545344,0.001213,1336,0.1174,0.5,0.0,,,-0.01,0.01085,0.00099,-0.01809,0.00093,0.20557
419,429056,23.32859,310.25,0.5,0.5,1.792372,-0.029533,22.367352,0.002168,1172,0.1315,0.25,0.0,,,-0.01,0.0109,0.00076,-0.01987,-0.00617,0.17008
420,430080,7.26566,204.0,0.4,0.5,1.748491,-0.0016,15.502913,0.00098,1220,0.13233,1.0,0.0,,,-0.01,0.01247,0.00089,-0.01486,-0.00528,0.09092
421,431104,16.61567,250.0,0.66667,0.52,1.659294,-0.001329,18.454339,0.000454,1534,0.13058,0.66667,0.0,,,-0.01,0.0098,0.0016,-0.01656,-0.00895,0.13809
422,432128,7.42118,174.0,0.33333,0.52,1.646713,-0.076943,10.733032,0.000947,1607,0.13714,0.66667,0.0,,,-0.01,0.01329,0.00034,-0.02001,-0.00166,0.06816
423,433152,16.7841,286.2,0.6,0.54,1.795865,-0.046388,24.45466,0.000537,1263,0.12775,0.2,0.5,,,-0.01,0.0133,-0.00047,-0.01471,0.00725,0.16698
424,434176,35.35992,250.4,1.0,0.56,1.772371,-0.000498,35.310642,0.000849,1024,0.12393,0.4,0.0,,,-0.01,0.01203,0.00096,-0.01629,0.00416,0.26242
425,435200,39.99051,194.5,1.0,0.58,1.833844,-0.044913,41.343308,0.000637,1124,0.14451,0.25,0.5,,,-0.01,0.00911,-0.00076,-0.01744,-0.00095,0.22857
426,436224,39.68599,211.0,1.0,0.62,1.820686,-0.000411,37.426713,0.000462,1195,0.13463,0.4,0.75,,,-0.01,0.01025,0.0007,-0.01847,-0.0032,0.31957
427,437248,23.3391,231.5,0.75,0.63,1.780042,0.09613,33.453086,0.000437,1542,0.13286,0.5,0.0,,,-0.01,0.00918,0.00016,-0.02581,-0.00329,0.2192
428,438272,7.29622,306.5,0.5,0.65,1.799322,0.061259,14.372845,0.001414,1370,0.131,1.0,1.0,,,-0.01,0.01011,0.00093,-0.02078,0.00234,0.06562
429,439296,27.75282,290.0,0.66667,0.65,1.85965,-0.00093,22.166139,0.000611,1342,0.13702,0.33333,1.0,,,-0.01,0.00924,0.00087,-0.01669,0.00388,0.1551
430,440320,40.07456,226.14286,1.0,0.69,1.894578,0.099047,32.030771,0.001619,1057,0.12879,0.28571,0.0,,,-0.01,0.01131,0.00115,-0.01856,0.00551,0.37756
431,441344,49.43861,150.0,1.0,0.69,1.858419,-0.000563,14.199017,0.000715,1366,0.14402,0.0,0.0,,,-0.01,0.01109,-0.00098,-0.02037,0.00361,0.07984
432,442368,33.60661,257.5,1.0,0.7,1.834359,-0.000218,34.728632,0.000146,1041,0.12893,0.0,0.75,,,-0.01,0.01069,0.00092,-0.01592,-0.00685,0.34616
433,443392,10.81446,254.5,0.5,0.7,1.765075,0.052316,19.760455,0.001365,1081,0.12198,1.0,0.66667,,,-0.01,0.0136,-0.00055,-0.01758,-0.00246,0.10639
434,444416,nan,nan,0.0,0.7,1.756056,-0.002303,4.111727,0.002986,1673,0.12187,0.0,0.0,,,-0.01,0.00801,-0.00021,-0.01872,-5e-05,0.0
435,445440,6.03846,412.0,0.5,0.7,1.802771,0.02785,11.145601,0.002829,1553,0.11429,0.0,1.0,,,-0.01,0.00934,0.0001,-0.01952,-0.0018,0.07211
436,446464,14.23506,376.66667,0.66667,0.71,1.726489,-0.014296,11.87422,0.001032,1239,0.11124,0.0,0.66667,,,-0.01,0.0093,0.00018,-0.01654,0.00113,0.08801
437,447488,-4.48102,341.5,0.0,0.69,1.796401,0.160006,3.331542,0.003201,1158,0.12514,1.0,0.0,,,-0.01,0.00844,0.00067,-0.01868,-0.00336,-0.00044
438,448512,18.71432,392.0,0.5,0.68,1.808392,-0.001226,16.959849,0.000652,1363,0.10614,0.5,0.0,,,-0.01,0.00728,0.00082,-0.02247,-0.0007,0.08768
439,449536,1.57871,415.66667,0.33333,0.68,1.788245,-0.026814,5.25868,0.000904,1163,0.10548,0.66667,0.0,,,-0.01,0.00934,0.00042,-0.02171,0.00073,0.03026
440,450560,-7.81483,450.0,0.0,0.65,1.774562,-0.001189,1.12482,0.001245,1043,0.11109,0.66667,0.0,,,-0.01,0.00787,0.00085,-0.01741,0.00187,0.0
441,451584,32.96964,368.33333,1.0,0.66,1.853879,0.048827,22.817687,0.001967,1009,0.11207,0.0,0.5,,,-0.01,0.00778,-0.00048,-0.0189,0.00042,0.15489
442,452608,36.72288,294.25,0.75,0.66,1.824292,0.001344,48.021171,0.001274,1260,0.125,0.0,0.0,,,-0.01,0.00925,0.0007,-0.0175,0.00012,0.27549
443,453632,-3.61244,450.0,0.0,0.65,1.812568,5.1e-05,2.520947,0.000117,1544,0.12807,1.0,0.0,,,-0.01,0.00948,-0.00056,-0.01899,0.00252,0.0
444,454656,16.06659,297.5,0.5,0.65,1.815626,-0.00018,41.764245,0.000121,1321,0.11814,0.625,0.5,,,-0.01,0.01349,0.00048,-0.01598,-0.00079,0.24883
445,455680,46.53242,150.8,0.8,0.67,1.839181,0.002897,50.956197,0.002282,1085,0.12718,0.2,0.0,,,-0.01,0.01062,0.00121,-0.01222,0.00101,0.31075
446,456704,24.33597,146.0,0.6,0.67,1.823462,-3.2e-05,26.103047,0.001558,1225,0.13068,0.4,0.0,,,-0.01,0.01329,0.00072,-0.01435,-0.00298,0.19254
447,457728,33.13297,169.2,1.0,0.69,1.786932,0.001072,35.919608,0.00092,1441,0.13382,0.0,1.0,,,-0.01,0.01148,0.00068,-0.02044,0.00097,0.29943
448,458752,16.08043,186.0,0.625,0.71,1.802359,0.001087,25.466568,0.001529,1124,0.13782,0.25,0.0,,,-0.01,0.01352,0.00078,-0.01868,0.00162,0.20302
449,459776,46.64971,156.6,1.0,0.71,1.905147,0.041324,28.193865,0.00038,1099,0.14897,0.2,0.0,,,-0.01,0.01048,0.00067,-0.026,0.0021,0.31919
450,460800,43.87266,146.0,1.0,0.71,1.797529,-0.045489,17.956344,0.001084,1212,0.15496,0.0,1.0,,,-0.01,0.00917,-0.00018,-0.02695,0.0061,0.13198
451,461824,14.24104,308.66667,0.5,0.68,1.890891,0.082395,16.883548,0.00279,1125,0.14599,0.16667,0.6,,,-0.01,0.00965,-0.00137,-0.02153,0.00382,0.16094
452,462848,56.97711,184.5,1.0,0.68,1.892782,-0.002136,17.732687,0.000824,1093,0.14663,0.0,1.0,,,-0.01,0.01008,3e-05,-0.02077,0.00626,0.14983
453,463872,-4.2194,450.0,0.0,0.67,1.87661,-0.08513,5.982014,0.003391,1194,0.15201,0.0,1.0,,,-0.01,0.00774,-0.00052,-0.02463,0.00164,0.0
454,464896,31.24384,333.83333,0.66667,0.67,1.87004,0.039116,26.291455,0.000415,1149,0.13073,0.16667,0.5,,,-0.01,0.00817,-0.0002,-0.01978,0.00174,0.28972
455,465920,31.07145,313.5,0.5,0.67,1.849365,0.073368,17.137716,0.002809,1309,0.12394,0.5,0.5,,,-0.01,0.00937,0.0009,-0.019,-0.00071,0.10578
456,466944,19.69201,298.2,0.8,0.67,1.78132,-0.000267,29.482209,0.002356,1372,0.11522,0.2,0.66667,,,-0.01,0.00953,-0.00031,-0.01967,-0.00623,0.19742
457,467968,32.0936,372.0,1.0,0.67,1.737953,-0.003144,10.335761,0.004457,1631,0.11652,0.0,1.0,,,-0.01,0.00936,0.00071,-0.01114,0.00286,0.07179
458,468992,-3.61184,390.5,0.0,0.65,1.773619,-0.001557,5.257378,0.002003,2103,0.11748,1.0,0.0,,,-0.01,0.00724,0.00095,-0.01954,-0.00035,-0.00073
459,470016,16.93129,379.0,0.8,0.64,1.875407,0.083454,12.614276,0.000599,1121,0.11366,0.2,0.0,,,-0.01,0.01045,0.00015,-0.01893,0.00342,0.13257
460,471040,14.95799,280.0,0.33333,0.62,1.911575,-0.000117,13.047851,0.001324,1012,0.12177,0.33333,0.0,,,-0.01,0.00926,-0.00022,-0.02193,0.00011,0.0671
461,472064,59.25253,294.0,1.0,0.62,1.894396,-0.001741,12.588153,0.00198,1088,0.12371,0.0,1.0,,,-0.01,0.00761,0.00099,-0.01863,0.00273,0.07782
462,473088,16.92905,342.6,0.4,0.61,1.881173,0.062224,17.409881,0.00119,1101,0.12166,0.4,1.0,,,-0.01,0.00839,-0.00014,-0.0224,0.0013,0.13846
463,474112,11.523,408.0,0.33333,0.61,1.74494,-0.000538,11.001793,0.000389,1039,0.11439,0.0,0.0,,,-0.01,0.00937,0.00082,-0.01458,-0.00119,0.06618
464,475136,16.57694,206.5,0.5,0.61,1.686575,0.071523,14.108725,0.001313,1315,0.11037,1.0,0.0,,,-0.01,0.00896,-0.00054,-0.01907,-0.00045,0.05935
465,476160,26.71281,313.0,0.8,0.63,1.747807,0.000252,31.317269,0.00136,1227,0.1048,0.0,1.0,,,-0.01,0.00816,0.00048,-0.01839,0.00063,0.205
466,477184,14.85398,343.0,0.5,0.64,1.814511,-0.000814,7.428758,0.000454,1107,0.11166,0.0,0.0,,,-0.01,0.01122,0.00096,-0.01654,0.00227,0.04796
467,478208,39.88902,222.2,1.0,0.67,1.798845,-0.038444,43.60344,0.002936,1156,0.1124,0.2,1.0,,,-0.01,0.01036,3e-05,-0.0184,0.00328,0.27919
468,479232,35.63284,260.33333,0.83333,0.68,1.829378,-4.1e-05,40.68006,0.001986,1084,0.12407,0.33333,1.0,,,-0.01,0.01133,0.00053,-0.017,0.00219,0.29616
469,480256,40.80466,215.6,1.0,0.71,1.843051,0.00124,31.923258,0.002745,1175,0.12164,0.0,0.66667,,,-0.01,0.01261,-0.00022,-0.01516,0.00394,0.29586
470,481280,36.59932,180.8,0.8,0.71,1.810179,0.000134,28.132808,0.000907,1192,0.1292,0.2,0.4,,,-0.01,0.01226,0.00049,-0.01453,0.00159,0.26406
471,482304,47.17139,174.0,1.0,0.73,1.854743,0.000805,35.817001,0.002719,1264,0.13898,0.0,0.66667,,,-0.01,0.01021,-7e-05,-0.01654,0.0061,0.35462
472,483328,23.04396,222.0,0.5,0.72,1.883614,-0.001321,15.056157,0.000319,1132,0.13651,0.5,0.0,,,-0.01,0.01151,0.0008,-0.01665,0.00527,0.13468
473,484352,40.21073,210.71429,0.85714,0.72,1.932648,0.032004,41.09234,0.001132,1171,0.13801,0.0,0.75,,,-0.01,0.01112,-0.00067,-0.01936,0.00422,0.41471
474,485376,35.87248,168.42857,0.85714,0.73,1.882918,0.03527,27.928071,0.000303,1041,0.13812,0.28571,0.66667,,,-0.01,0.0127,-0.00052,-0.01669,0.00202,0.32624
475,486400,45.39306,168.83333,1.0,0.73,1.864785,-0.023334,31.888197,0.001148,1220,0.14292,0.16667,1.0,,,-0.01,0.01094,-0.00166,-0.02122,0.00679,0.40587
476,487424,35.23035,202.0,1.0,0.75,1.938323,0.099559,15.710726,0.001741,1164,0.14096,0.75,0.6,,,-0.01,0.01232,-0.00026,-0.01583,0.00666,0.20433
477,488448,51.1651,173.75,1.0,0.77,1.889218,-0.0342,20.948358,0.00142,1260,0.13348,0.0,0.5,,,-0.01,0.01199,0.00062,-0.01409,0.00665,0.32401
478,489472,41.40305,161.75,1.0,0.78,1.802386,-0.000304,29.843549,0.000669,1616,0.13781,0.0,1.0,,,-0.01,0.01217,-0.0013,-0.0206,0.00062,0.32877
479,490496,17.8161,256.57143,0.57143,0.78,1.68252,0.042454,19.737123,0.000677,1267,0.13565,0.57143,0.83333,,,-0.01,0.01129,0.0012,-0.01503,-0.00322,0.2147
480,491520,21.76578,183.66667,0.66667,0.77,1.88889,-0.132986,29.798213,0.001832,1486,0.14956,0.33333,1.0,,,-0.01,0.01093,-0.00443,-0.02482,0.00351,0.12566
481,492544,20.50808,242.25,0.75,0.78,1.906247,-0.002173,14.689759,0.001299,1152,0.14441,0.5,0.88889,,,-0.01,0.01056,-0.0018,-0.02406,0.00559,0.1339
482,493568,30.16698,286.0,0.8,0.79,1.992749,0.081678,23.612556,0.004,1247,0.15645,0.2,0.72727,,,-0.01,0.00854,-0.00085,-0.02974,-0.00173,0.25468
483,494592,29.56079,226.0,1.0,0.8,1.8099,-0.001199,7.636769,0.001632,1243,0.13665,0.5,1.0,,,-0.01,0.01051,-0.0003,-0.0185,0.00349,0.09791
484,495616,31.82431,244.71429,0.85714,0.83,1.824355,0.000705,36.828418,0.001659,1164,0.12182,0.42857,0.33333,,,-0.01,0.01118,0.00071,-0.01712,0.00348,0.34075
485,496640,46.40571,188.0,1.0,0.85,1.893177,-0.225786,52.139612,0.002422,1093,0.14461,0.16667,0.6,,,-0.01,0.01023,-0.0009,-0.01931,0.00592,0.3741
486,497664,42.5806,189.0,1.0,0.86,1.836312,-0.001358,16.903457,0.002663,1114,0.15165,0.5,1.0,,,-0.01,0.00927,-0.00031,-0.01629,0.00153,0.12179
487,498688,31.11319,254.0,0.83333,0.86,1.795881,0.019276,25.136776,0.001362,1139,0.12982,0.33333,0.83333,,,-0.01,0.01064,-0.00021,-0.0203,0.00605,0.2859
488,499712,37.44151,179.5,1.0,0.87,1.84365,-0.000168,25.592881,0.001298,1231,0.1364,0.0,0.83333,,,-0.01,0.00911,-0.00227,-0.0213,0.00119,0.23234
489,500736,30.5018,271.66667,0.66667,0.86,1.878489,-0.001035,19.624899,0.000301,1148,0.13676,0.0,1.0,,,-0.01,0.01078,2e-05,-0.01713,0.00536,0.13602
490,501760,32.60629,243.57143,0.85714,0.85,1.82832,-0.013129,24.853879,0.000795,1197,0.12526,0.57143,0.6,,,-0.01,0.00906,-0.00019,-0.01954,-0.00076,0.35257
491,502784,32.42386,214.0,0.66667,0.85,1.807737,-0.004041,14.790083,0.001543,1203,0.12822,0.66667,0.5,,,-0.01,0.01145,0.00132,-0.01713,0.00269,0.15665
492,503808,37.05489,223.25,1.0,0.85,1.82951,0.005435,24.67776,0.002288,1130,0.13734,0.25,1.0,,,-0.01,0.01102,-0.00015,-0.02081,0.00044,0.21484
493,504832,25.80851,248.25,0.75,0.85,1.781609,0.023743,17.580971,0.001377,1212,0.14089,0.25,0.25,,,-0.01,0.01139,0.00143,-0.01662,0.00175,0.17
494,505856,33.1262,247.8,1.0,0.86,1.836414,-0.002406,21.097345,0.000861,1109,0.14903,0.4,0.5,,,-0.01,0.01078,-0.00068,-0.01998,0.00186,0.23856
495,506880,46.83815,213.6,1.0,0.88,1.832584,-0.18247,30.865078,0.000963,987,0.13718,0.2,0.71429,,,-0.01,0.01152,-0.00012,-0.01821,0.00435,0.28623
496,507904,53.16197,182.75,1.0,0.88,1.857007,-0.001705,29.882043,0.000788,1126,0.14804,0.25,0.57143,,,-0.01,0.00838,-0.00113,-0.02013,0.00145,0.28752
