iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
702,718848,13.86135,265.33333,0.33333,0.45,1.788803,-0.000197,14.405113,0.000473,2306,0.16927,-0.01,0.00548,0.01058,0.00329,-0.04332,0.07689
703,719872,41.61829,163.0,1.0,0.46,1.862316,-0.0001,10.233731,0.000556,2568,0.16769,-0.01,0.0027,0.01544,0.0035,0.00651,0.07047
704,720896,13.56863,398.0,0.6,0.49,1.729726,-0.009971,12.95003,0.000639,2101,0.15626,-0.01,0.00568,0.0143,0.00434,-0.02738,0.1484
705,721920,25.29614,276.16667,0.66667,0.53,1.758299,-0.074453,32.563871,0.000923,2048,0.15975,-0.01,0.00483,0.01258,0.00468,-0.02344,0.23689
706,722944,45.98062,207.0,1.0,0.55,1.798221,0.000176,19.45287,0.000332,2065,0.16251,-0.01,0.00447,0.01435,0.00533,-0.04456,0.11707
707,723968,26.04642,255.0,0.8,0.58,1.719594,-0.000136,27.973233,0.000429,2038,0.16614,-0.01,0.0051,0.01435,0.00419,-0.03928,0.25529
708,724992,-16.29185,450.0,0.0,0.58,1.833343,-0.000203,7.763869,0.000142,2676,0.192,-0.01,0.00315,0.01133,0.00455,-0.03643,0.0
709,726016,15.1966,346.5,0.5,0.59,1.756679,-0.057109,9.887043,0.00275,2425,0.17607,-0.01,0.00309,0.01043,0.00401,-0.0311,0.06892
710,727040,6.19348,384.4,0.4,0.6,1.786714,0.050048,8.350247,0.000462,2157,0.16545,-0.01,0.00463,0.01073,0.00392,0.00466,0.10643
711,728064,33.28248,241.6,0.8,0.6,1.748726,-0.000319,24.924656,0.000444,1789,0.15385,-0.01,0.00582,0.0146,0.00481,-0.02445,0.22452
712,729088,21.96129,254.33333,1.0,0.63,1.800148,-0.001336,15.72972,0.000947,2028,0.16809,-0.01,0.004,0.01672,0.00577,-0.04483,0.11896
713,730112,25.96425,174.16667,0.83333,0.66,1.709534,0.000577,27.101137,0.000512,1800,0.15665,-0.01,0.00578,0.01516,0.00511,-0.05067,0.25753
714,731136,22.93758,328.25,0.75,0.67,1.680732,-0.000115,21.77794,0.000333,2086,0.16796,-0.01,0.00699,0.01027,0.00432,-0.10717,0.15638
715,732160,24.09637,193.66667,0.66667,0.66,1.77856,0.016341,18.329557,0.000451,2210,0.18014,-0.01,0.00411,0.01372,0.00504,-0.03553,0.16237
716,733184,5.43102,227.0,0.8,0.68,1.777631,0.042592,25.003306,0.001829,2106,0.16763,-0.01,0.00468,0.01364,0.00469,-0.08878,0.15673
717,734208,22.52634,242.85714,0.71429,0.7,1.691592,-0.018833,29.332468,0.00067,1742,0.14753,-0.01,0.006,0.01052,0.00359,-0.02465,0.23966
718,735232,42.40521,160.0,1.0,0.7,1.743456,-6.9e-05,13.63348,0.002345,1781,0.15289,-0.01,0.00427,0.01059,0.00512,-0.05154,0.04844
719,736256,27.4459,251.6,1.0,0.73,1.69328,0.000465,17.061564,0.00051,1844,0.14799,-0.01,0.0046,0.0068,0.00463,0.00715,0.22897
720,737280,52.0779,212.0,1.0,0.73,1.750655,-0.000604,23.379138,0.00022,1898,0.15066,-0.01,0.00433,0.01275,0.00486,-0.05439,0.1923
721,738304,23.1424,282.83333,0.66667,0.73,1.618551,0.000462,22.215625,0.000905,1734,0.14785,-0.01,0.00524,0.0101,0.00492,-0.05676,0.21165
722,739328,29.66965,165.0,1.0,0.74,1.626557,-0.000993,21.978361,0.00103,1932,0.16487,-0.01,0.00294,0.00412,0.00452,-0.03963,0.12542
723,740352,9.81953,369.0,0.66667,0.74,1.544059,0.114076,22.106585,0.000947,1945,0.15738,-0.01,0.00506,0.00972,0.00473,-0.06366,0.10281
724,741376,14.44222,297.5,0.5,0.72,1.601883,-0.000504,10.709703,0.000278,2238,0.16581,-0.01,0.00447,0.00998,0.00494,-0.00185,0.17226
725,742400,20.99363,193.5,1.0,0.72,1.645131,0.00064,13.49718,0.000691,1881,0.15632,-0.01,0.00577,0.01364,0.00318,0.00438,0.14237
726,743424,25.44969,235.66667,0.83333,0.74,1.740023,0.011001,23.446935,0.000949,1674,0.15917,-0.01,0.00431,0.00488,0.00555,-0.07136,0.26138
727,744448,24.08158,258.25,0.75,0.75,1.700172,-0.050638,24.385003,0.000461,1620,0.15213,-0.01,0.00554,0.00611,0.00495,-0.0691,0.1304
728,745472,31.0244,182.42857,1.0,0.78,1.631658,0.001721,24.999104,0.00228,1552,0.14369,-0.01,0.00623,0.00968,0.0044,-0.0436,0.31948
729,746496,46.16363,143.25,1.0,0.8,1.663147,-0.00038,24.300847,0.000969,1787,0.16392,-0.01,0.0049,0.01233,0.00486,-0.04482,0.26398
730,747520,44.52813,133.33333,1.0,0.8,1.693892,-0.038086,20.062059,0.000712,2026,0.18766,-0.01,0.00434,0.00354,0.00416,-0.03288,0.2024
731,748544,-4.44425,358.66667,0.0,0.78,1.720529,-0.001374,15.540949,0.002886,2467,0.19767,-0.01,0.00323,0.00442,0.00419,-0.05647,-0.00054
732,749568,-12.457,368.5,0.0,0.75,1.642873,-0.001025,6.550629,0.003206,2014,0.16748,-0.01,0.00529,0.01092,0.00375,-0.02454,-0.00045
733,750592,17.65015,262.0,0.8,0.76,1.707364,-0.000451,18.599367,0.000564,1771,0.15488,-0.01,0.00571,0.00916,0.00453,-0.01796,0.17364
734,751616,41.25707,178.8,1.0,0.79,1.64676,0.001238,17.73332,0.000517,1748,0.15418,-0.01,0.00509,0.01096,0.00521,0.00336,0.25395
735,752640,19.74632,217.16667,0.83333,0.78,1.635563,-8.8e-05,22.186768,0.000989,1697,0.15625,-0.01,0.00431,0.00662,0.00499,-0.05809,0.19755
736,753664,36.90611,209.0,1.0,0.79,1.631981,-0.000535,15.431214,0.000614,1604,0.15228,-0.01,0.00486,0.00482,0.00497,0.00131,0.1705
737,754688,44.37613,218.57143,1.0,0.81,1.594697,-0.008469,32.398817,0.000961,1520,0.1477,-0.01,0.00627,0.00507,0.00492,-0.05483,0.33724
738,755712,30.81863,150.6,1.0,0.82,1.641658,0.00033,16.359206,0.000649,1559,0.14841,-0.01,0.00627,0.00424,0.00563,-0.01373,0.22535
739,756736,42.60073,183.14286,1.0,0.84,1.715505,0.003634,14.009823,0.001114,1607,0.14817,-0.01,0.00533,0.00367,0.0056,-0.02356,0.34086
740,757760,46.4272,149.33333,1.0,0.84,1.713338,0.000531,18.641566,0.000624,1522,0.14433,-0.01,0.00514,-0.00316,0.00551,-0.02299,0.31188
741,758784,39.37375,149.5,1.0,0.84,1.680919,0.000255,25.180323,0.00024,1564,0.15134,-0.01,0.00526,-0.00462,0.00546,-0.02168,0.29093
742,759808,34.45833,168.14286,1.0,0.86,1.638889,-0.000706,21.49209,0.000476,1603,0.15365,-0.01,0.00499,-0.00732,0.00486,-0.0441,0.31877
743,760832,36.45676,150.6,1.0,0.87,1.614601,-0.00034,19.174883,0.0002,1613,0.14869,-0.01,0.00499,-0.00224,0.00504,-0.02381,0.2323
744,761856,26.32776,188.66667,0.83333,0.88,1.60397,-0.00082,18.724018,0.000236,1645,0.15622,-0.01,0.00578,-0.00536,0.00547,-0.02598,0.24222
745,762880,27.95692,223.2,0.8,0.88,1.713484,0.074381,11.027481,0.000718,1580,0.14937,-0.01,0.00479,-0.00414,0.00563,0.00345,0.15411
746,763904,41.32557,147.14286,1.0,0.89,1.625063,-0.026096,24.033067,0.000736,1549,0.14733,-0.01,0.0055,-0.00175,0.00499,-0.0684,0.33401
747,764928,36.15553,155.16667,1.0,0.89,1.574095,-0.000535,23.917935,0.00053,1658,0.14748,-0.01,0.0043,-0.00559,0.00476,-0.0219,0.30435
748,765952,37.63092,151.0,0.83333,0.88,1.53266,-0.000467,22.035317,0.000175,1566,0.14295,-0.01,0.00591,-0.00542,0.00544,-0.06293,0.27274
749,766976,32.99942,174.875,1.0,0.95,1.544181,-0.000324,28.737395,0.000164,1656,0.14814,-0.01,0.00524,-0.00087,0.00524,-0.07506,0.37898
750,768000,30.03883,170.5,1.0,0.96,1.641328,-0.001159,28.927409,0.000907,1729,0.15121,-0.01,0.00489,-0.00322,0.00458,-0.04866,0.20127
751,769024,31.42815,154.625,1.0,0.97,1.607132,-0.000735,19.047837,0.000207,1598,0.14586,-0.01,0.00428,-0.00254,0.00522,-0.02615,0.36182
752,770048,25.60339,239.0,0.66667,0.96,1.560108,-0.000311,36.796772,0.000425,1867,0.15791,-0.01,0.00484,-0.00598,0.00523,-0.0782,0.13846
753,771072,-13.2688,260.5,0.5,0.95,1.543421,0.021467,14.585427,0.003011,2000,0.16591,-0.01,0.0038,-0.00554,0.00508,-0.03882,0.0216
754,772096,21.72409,284.25,0.75,0.94,1.529888,-0.001171,12.734066,0.000807,1929,0.15661,-0.01,0.00445,0.00136,0.00526,-0.00793,0.15475
755,773120,31.6047,227.83333,0.83333,0.93,1.530384,0.068067,9.846292,0.000642,1527,0.13908,-0.01,0.00589,0.00831,0.00582,0.00155,0.23296
756,774144,38.29171,201.4,0.8,0.92,1.627652,-0.002358,12.174429,0.001308,1559,0.1419,-0.01,0.00423,0.00016,0.00525,0.00062,0.19517
757,775168,24.24919,263.0,1.0,0.92,1.75141,-0.000628,25.526129,0.001695,1529,0.14113,-0.01,0.00278,-0.00575,0.00548,-0.06198,0.1163
758,776192,19.63134,293.0,0.5,0.91,1.720286,-0.217765,30.920523,0.004352,1558,0.14325,-0.01,0.00309,0.00137,0.00476,0.00028,0.04225
759,777216,35.61775,275.66667,1.0,0.91,1.605877,-0.008753,16.084178,0.000554,1496,0.13734,-0.01,0.00434,0.00614,0.0059,-0.01993,0.26744
760,778240,26.60802,341.5,0.5,0.9,1.706773,-0.056988,9.63898,0.00111,1604,0.14323,-0.01,0.00273,0.00827,0.00536,-0.01754,0.0559
761,779264,35.77126,270.2,1.0,0.9,1.629802,-0.000163,26.740859,0.000813,1740,0.15102,-0.01,0.00335,0.00442,0.0046,-0.04556,0.23771
762,780288,34.96174,259.0,1.0,0.9,1.557245,0.008767,13.004651,0.000395,1732,0.14212,-0.01,0.0049,0.0073,0.00509,-0.04041,0.13933
763,781312,30.81073,266.5,1.0,0.9,1.713061,0.028695,11.895193,0.001023,1806,0.14567,-0.01,0.00286,0.00494,0.00605,-0.02487,0.0998
764,782336,22.03179,339.4,0.6,0.88,1.659454,0.0328,13.067473,0.000236,1712,0.14248,-0.01,0.00365,0.00918,0.00513,0.00131,0.16308
765,783360,25.33524,321.0,0.66667,0.87,1.665548,0.00034,15.460506,0.000353,1615,0.13613,-0.01,0.00348,0.00982,0.00593,-0.04042,0.09586
766,784384,55.30202,247.0,1.0,0.87,1.80007,-0.042413,14.717632,0.001464,1788,0.14693,-0.01,0.00236,0.0133,0.00577,-0.05534,0.06275
767,785408,27.42755,406.66667,0.66667,0.87,1.635578,0.000201,23.503739,0.000206,1821,0.14637,-0.01,0.00391,0.00788,0.00581,-0.08735,0.12214
768,786432,-7.75167,407.5,0.25,0.84,1.588439,-0.068077,4.949228,0.000445,1935,0.1401,-0.01,0.00429,0.00583,0.00487,0.00137,0.03015
769,787456,11.52293,306.33333,0.66667,0.84,1.527925,0.01253,17.669944,0.000293,1705,0.13752,-0.01,0.00405,0.00941,0.00548,-0.08062,0.08759
770,788480,22.93923,257.66667,1.0,0.84,1.676678,0.078031,15.551554,0.000152,1819,0.13862,-0.01,0.00446,0.00666,0.00484,0.0037,0.13551
771,789504,4.3869,372.75,0.5,0.82,1.647609,-0.000275,15.401779,8.7e-05,1759,0.1391,-0.01,0.00392,0.00835,0.00539,-0.05255,0.06022
772,790528,18.92799,323.33333,0.66667,0.81,1.676341,-0.04349,17.323073,0.000589,1708,0.14025,-0.01,0.00398,0.00736,0.00541,-0.05501,0.0876
773,791552,2.67655,354.0,1.0,0.81,1.755434,0.000341,20.947119,0.000363,1784,0.13663,-0.01,0.0027,0.00653,0.00625,-0.10612,0.05702
774,792576,25.05677,327.33333,1.0,0.82,1.672932,-0.00035,24.831277,8.4e-05,2049,0.14019,-0.01,0.00453,0.00565,0.0053,-0.06116,0.16525
775,793600,-16.77496,450.0,0.0,0.81,1.729794,-0.000169,4.173694,0.000278,2228,0.14696,-0.01,0.00301,0.00377,0.00426,-0.03085,0.0
776,794624,-8.9039,450.0,0.0,0.79,1.734059,-0.000274,2.446824,0.000454,2115,0.13766,-0.01,0.00288,0.00556,0.00503,-0.0196,0.0
777,795648,10.27,424.5,0.5,0.77,1.699886,0.060649,13.182339,0.001394,1821,0.1286,-0.01,0.00387,0.00817,0.0049,-0.02406,0.10294
778,796672,-10.22133,450.0,0.0,0.75,1.754676,0.070856,1.023095,0.000722,1878,0.13056,-0.01,0.00374,0.00825,0.00519,0.00237,0.0
779,797696,35.5222,313.8,0.8,0.74,1.649613,0.069183,42.595711,0.000448,2107,0.12332,-0.01,0.00567,0.00439,0.00382,-0.0957,0.27527
780,798720,1.93857,325.66667,0.33333,0.72,1.664405,-0.018725,15.718403,0.000432,2307,0.12578,-0.01,0.00362,0.00805,0.00444,-0.08422,0.06663
781,799744,26.57554,213.5,0.75,0.71,1.601593,0.027715,24.349534,0.001006,2108,0.12087,-0.01,0.00604,0.00752,0.00425,-0.03784,0.19601
782,800768,14.96682,268.83333,0.83333,0.72,1.604146,0.000365,35.130899,0.000578,1962,0.13898,-0.01,0.005,0.00911,0.00422,-0.02921,0.21804
783,801792,21.28363,218.6,1.0,0.73,1.547005,0.000141,44.750675,0.00036,2007,0.14685,-0.01,0.00591,0.00631,0.00412,-0.16236,0.24833
784,802816,20.92731,156.33333,1.0,0.74,1.545613,0.022837,18.320387,0.000475,1976,0.14492,-0.01,0.00472,0.00818,0.00475,-0.02048,0.14572
785,803840,29.00617,249.6,0.8,0.74,1.641024,-0.02582,35.475228,0.000596,1970,0.14155,-0.01,0.00432,0.01169,0.00444,-0.04762,0.2317
786,804864,13.65631,238.16667,0.83333,0.73,1.578725,-0.000262,25.396617,0.000276,1890,0.13529,-0.01,0.00525,0.00908,0.00496,-0.06501,0.18559
787,805888,11.61276,204.33333,1.0,0.74,1.645099,-4.3e-05,17.934197,0.00015,1741,0.1348,-0.01,0.00514,0.00604,0.00542,-0.07204,0.10953
788,806912,30.72855,216.2,1.0,0.74,1.660394,4.4e-05,18.773901,0.000159,1650,0.13855,-0.01,0.0052,0.00874,0.00477,0.0038,0.22863
789,807936,32.82042,180.83333,1.0,0.75,1.601557,0.000244,27.897784,0.000368,1699,0.13364,-0.01,0.00564,0.0133,0.00532,-0.06693,0.24543
790,808960,29.08633,205.0,1.0,0.75,1.682045,-0.000747,27.033343,0.000541,1721,0.15126,-0.01,0.00334,0.00396,0.00541,-0.07813,0.17526
791,809984,-16.5198,351.0,0.5,0.74,1.706747,-0.001019,2.492293,0.000757,1653,0.14126,-0.01,0.00346,0.00555,0.00542,0.00027,0.00875
792,811008,28.30694,264.66667,0.66667,0.75,1.668837,-0.021717,20.596621,0.000597,1707,0.14314,-0.01,0.00371,0.00401,0.00515,-0.07857,0.11881
793,812032,9.96624,355.4,0.6,0.74,1.711869,-0.000715,11.624976,0.000296,1724,0.14295,-0.01,0.00416,0.00513,0.00526,0.0003,0.12818
794,813056,48.14631,220.4,1.0,0.76,1.671397,-0.070235,30.368643,0.001142,1520,0.13399,-0.01,0.00515,0.0086,0.00609,0.0023,0.24149
795,814080,47.63908,192.83333,1.0,0.79,1.712302,0.046983,21.393703,0.000492,1518,0.13675,-0.01,0.00527,0.00477,0.0059,-0.01899,0.30448
796,815104,50.91085,179.8,1.0,0.8,1.726756,0.169839,37.991423,0.000428,1529,0.13824,-0.01,0.00478,0.00457,0.00587,-0.0236,0.2639
797,816128,26.64944,216.0,1.0,0.81,1.651263,-0.10034,23.855119,0.000416,1702,0.14945,-0.01,0.00401,0.0042,0.00508,-0.02233,0.17177
798,817152,43.77272,241.0,1.0,0.82,1.675425,-0.009313,16.822455,0.00106,1881,0.15988,-0.01,0.00395,-0.00121,0.00517,-0.03892,0.1109
799,818176,7.32424,326.0,0.66667,0.81,1.705931,0.087685,12.752934,0.000712,1942,0.15727,-0.01,0.00501,0.00221,0.00457,-0.01547,0.07366
800,819200,20.12614,333.66667,0.66667,0.82,1.723652,-0.000534,9.734269,0.00031,1642,0.14707,-0.01,0.00455,0.00983,0.00555,-0.02551,0.07926
801,820224,41.06786,306.4,0.8,0.84,1.726241,-0.00011,16.006477,0.000306,1550,0.13887,-0.01,0.00508,0.01007,0.00612,-0.00055,0.19919
802,821248,37.77269,280.0,1.0,0.86,1.776706,0.024991,10.769941,0.000388,1526,0.14292,-0.01,0.0042,0.00954,0.00583,-0.02607,0.09957
803,822272,29.72929,320.5,0.5,0.85,1.794287,-0.000516,8.465034,0.001804,1719,0.15299,-0.01,0.00324,0.00646,0.00575,-0.0005,0.06156
804,823296,17.72035,406.2,0.4,0.84,1.686648,-0.00075,13.62123,0.000454,1772,0.15694,-0.01,0.00377,0.00866,0.00519,-0.02065,0.11895
805,824320,15.51375,334.0,0.5,0.84,1.593519,-0.001226,8.301284,0.000468,1744,0.15132,-0.01,0.00473,0.00728,0.00571,-0.02788,0.05539
806,825344,8.24738,328.5,0.5,0.84,1.803587,-0.097115,12.221869,0.001933,1802,0.15932,-0.01,0.00288,0.00548,0.00586,-0.01654,0.03726
807,826368,-19.2176,450.0,0.0,0.83,1.845919,0.08366,1.266758,0.001579,1746,0.15787,-0.01,0.00214,0.00862,0.0068,-0.0001,0.0
808,827392,12.96941,421.25,0.25,0.81,1.728529,-0.02531,4.028693,0.000473,1566,0.14228,-0.01,0.00418,0.0106,0.00612,0.0005,0.04433
809,828416,19.5782,427.33333,0.33333,0.79,1.770852,-0.001104,5.586907,0.000696,1611,0.14228,-0.01,0.00272,0.00771,0.00704,7e-05,0.04956
810,829440,32.69241,326.5,1.0,0.79,1.798452,0.038626,6.659342,0.001797,1558,0.14456,-0.01,0.00293,0.01284,0.00721,-0.01795,0.08023
811,830464,4.32118,450.0,0.0,0.77,1.739707,-0.000794,0.659014,0.000757,1555,0.13793,-0.01,0.00244,0.01035,0.00711,0.0,0.0
812,831488,4.21718,450.0,0.0,0.75,1.661934,-0.067009,0.336593,0.000985,1542,0.13857,-0.01,0.00291,0.00766,0.00657,0.00035,0.0
813,832512,4.30745,450.0,0.0,0.72,1.760287,-0.001937,3.149897,0.001876,1569,0.14089,-0.01,0.00304,0.00724,0.0061,-0.02217,0.0
814,833536,3.37958,450.0,0.0,0.71,1.70963,-0.200265,1.848016,0.001188,1660,0.14584,-0.01,0.00261,0.00935,0.00654,0.00015,0.0
815,834560,4.32023,450.0,0.0,0.69,1.696316,-0.087395,0.379095,0.000773,1693,0.14272,-0.01,0.00347,0.00748,0.00551,0.00099,0.0
816,835584,-6.44707,450.0,0.0,0.67,1.813527,-0.036608,2.363845,0.001753,1730,0.14648,-0.01,0.00344,0.00923,0.00499,-0.02792,0.0
817,836608,14.75425,224.0,0.66667,0.66,1.755203,-0.000555,16.843923,0.001018,1712,0.14573,-0.01,0.00549,0.00796,0.00562,-0.01954,0.06496
818,837632,9.17616,318.0,0.4,0.63,1.750114,-0.001502,18.908642,0.001181,1870,0.15141,-0.01,0.00634,0.00704,0.006,-0.04887,0.07083
819,838656,20.03611,217.125,0.75,0.61,1.646682,-0.000952,56.148449,0.000844,1740,0.14847,-0.01,0.00706,0.0094,0.00448,-0.05625,0.26028
820,839680,28.38084,169.5,0.66667,0.6,1.691207,-0.003821,49.198985,0.000527,1941,0.15382,-0.01,0.00787,0.00916,0.00465,-0.0504,0.24775
821,840704,19.93053,150.33333,1.0,0.62,1.63543,-0.000468,40.95381,0.000645,1967,0.15908,-0.01,0.00842,0.00752,0.00439,-0.09996,0.22373
822,841728,19.42246,154.75,1.0,0.63,1.66447,-0.000115,29.061099,0.000337,2386,0.17251,-0.01,0.0058,0.00383,0.0044,0.00124,0.17672
823,842752,30.55257,136.33333,1.0,0.63,1.659911,0.000218,42.600508,0.000369,2021,0.16553,-0.01,0.00691,0.00442,0.00485,-0.00695,0.26789
824,843776,7.39053,322.8,0.4,0.6,1.617146,-0.009151,22.919977,0.000869,2077,0.16236,-0.01,0.00629,0.00653,0.00377,-0.08813,0.11026
825,844800,24.81157,133.0,1.0,0.6,1.557768,-0.00059,45.271025,0.000183,2295,0.17834,-0.01,0.00676,0.00328,0.004,-0.05404,0.27359
826,845824,19.40846,124.33333,0.66667,0.59,1.553705,-0.000607,27.953565,0.000539,2805,0.18344,-0.01,0.00741,0.00106,0.00313,-0.06844,0.14321
827,846848,12.84637,289.75,0.5,0.58,1.604435,-0.000266,20.976335,0.00029,2755,0.18395,-0.01,0.00625,0.0016,0.00305,0.00386,0.15629
828,847872,16.58495,283.25,0.5,0.57,1.60482,-0.000726,27.165781,0.000404,2615,0.18629,-0.01,0.00444,-0.00202,0.00464,-0.04142,0.16981
829,848896,1.97813,285.25,0.25,0.55,1.655501,-0.000956,11.726722,0.00097,2244,0.18307,-0.01,0.0049,-0.00174,0.00407,0.00337,0.07859
830,849920,21.23201,257.66667,0.66667,0.54,1.63645,-9e-06,29.803801,0.000482,1899,0.17273,-0.01,0.00594,-0.00176,0.00486,-0.01384,0.1916
831,850944,35.32715,203.5,0.75,0.56,1.618579,-0.000323,33.162768,0.000249,1887,0.1709,-0.01,0.00439,-0.00102,0.00539,-0.07039,0.17893
832,851968,15.98258,192.0,0.8,0.58,1.687868,-0.000346,24.113428,0.000204,2060,0.17226,-0.01,0.00425,-0.00216,0.00515,0.00487,0.18089
833,852992,21.82945,235.33333,0.66667,0.6,1.646535,-0.231128,31.994397,0.001145,1860,0.17183,-0.01,0.00378,-0.00152,0.00534,0.00063,0.11396
834,854016,17.78694,257.16667,0.5,0.6,1.667646,-0.016074,42.353851,0.000608,1900,0.17015,-0.01,0.00587,-0.00193,0.00481,-0.06622,0.15095
835,855040,29.12645,136.25,1.0,0.64,1.674956,-0.035329,32.855213,0.000662,2049,0.18031,-0.01,0.00468,-0.00417,0.00403,-0.08786,0.23461
836,856064,16.74574,236.25,0.75,0.67,1.650441,0.034383,23.001677,0.000516,2303,0.19628,-0.01,0.00558,-0.00637,0.00399,-0.07058,0.14993
837,857088,16.63738,288.5,0.75,0.7,1.71881,-0.000866,19.188002,0.00099,2263,0.1966,-0.01,0.00497,-0.00278,0.00321,7e-05,0.15536
838,858112,17.35426,221.5,0.75,0.71,1.738605,0.027762,15.814242,0.001218,2135,0.19929,-0.01,0.0053,-0.00148,0.0041,0.00118,0.14993
839,859136,1.71069,310.0,0.5,0.72,1.719716,0.065827,18.468028,0.001605,2010,0.19543,-0.01,0.005,-0.00196,0.00411,-0.06615,0.0682
840,860160,35.61635,282.66667,1.0,0.73,1.70148,0.048929,18.781795,0.001505,2003,0.18544,-0.01,0.00601,-0.00486,0.00523,-0.05395,0.14815
841,861184,1.48721,319.25,0.75,0.73,1.756905,-0.000986,20.584441,0.00097,2392,0.2101,-0.01,0.00412,-0.01206,0.00367,-0.02418,0.13641
842,862208,13.93999,363.0,0.5,0.72,1.738582,0.094282,4.872517,0.001676,1902,0.17491,-0.01,0.00404,-0.01539,0.00465,-0.00115,0.0402
843,863232,18.13687,293.0,0.8,0.73,1.753743,-0.065333,36.361528,0.000707,1888,0.17145,-0.01,0.00282,-0.01855,0.00382,-0.03015,0.18576
844,864256,nan,nan,0.0,0.73,1.805996,0.000134,2.389143,0.000834,1916,0.17499,-0.01,0.00231,-0.01703,0.0045,0.0003,0.0
845,865280,-6.07865,450.0,0.0,0.7,1.759444,-0.003334,2.376428,0.001555,1867,0.17555,-0.01,0.00337,-0.00124,0.00482,-0.00057,0.0
846,866304,18.70679,349.6,0.8,0.69,1.753389,0.080646,24.047645,0.000453,1798,0.16822,-0.01,0.00448,-0.0081,0.00529,-0.03812,0.19547
847,867328,25.82942,321.66667,0.66667,0.68,1.735081,-0.147523,28.157034,0.00069,1851,0.16857,-0.01,0.00398,-0.01493,0.00534,-0.05533,0.10746
848,868352,nan,nan,0.0,0.68,1.768287,-0.001268,2.261059,0.000708,2089,0.18556,-0.01,0.00252,-0.00191,0.00545,0.0006,0.0
849,869376,0.18796,385.5,1.0,0.68,1.79361,-0.001459,8.908276,0.000985,2003,0.18461,-0.01,0.00312,-0.00176,0.00497,-0.0258,0.04797
850,870400,5.70803,413.83333,0.5,0.67,1.776567,0.007245,8.127239,0.000657,1744,0.16008,-0.01,0.00462,-0.00032,0.00479,0.00022,0.10964
851,871424,21.37438,186.5,1.0,0.68,1.765378,0.064079,10.591952,0.002191,1896,0.16199,-0.01,0.00346,-0.00437,0.00461,-0.04558,0.07148
852,872448,28.50264,304.2,0.8,0.67,1.671342,-0.000411,31.66626,0.000207,1817,0.15636,-0.01,0.00578,-0.00636,0.00406,-0.07464,0.21639
853,873472,13.06693,268.8,0.6,0.66,1.683462,0.015356,20.026623,0.000693,1824,0.16873,-0.01,0.00455,-0.00422,0.00475,-0.02258,0.14682
854,874496,33.77126,233.5,1.0,0.67,1.711044,0.018159,12.994947,0.001294,1717,0.16055,-0.01,0.00423,-0.00872,0.00471,-0.02666,0.10815
855,875520,18.77971,273.0,1.0,0.69,1.761606,-0.000196,20.353749,0.000235,1835,0.17157,-0.01,0.00305,-0.00281,0.00483,-0.04372,0.12564
856,876544,6.17447,361.5,1.0,0.7,1.737959,0.000871,12.67889,0.000775,1740,0.16716,-0.01,0.00398,-0.00096,0.00445,-0.08965,0.0588
857,877568,5.97554,289.57143,0.57143,0.71,1.644976,-0.000286,22.018082,0.000266,1737,0.15556,-0.01,0.0053,0.00057,0.00445,-0.00264,0.15802
858,878592,26.53113,235.75,1.0,0.72,1.715703,0.000115,22.36501,0.000704,1818,0.16226,-0.01,0.00452,0.00066,0.00435,-0.06137,0.16918
859,879616,36.12838,219.33333,1.0,0.73,1.766577,0.034639,14.260601,0.000718,1705,0.16103,-0.01,0.0039,-0.00286,0.00446,0.00093,0.12624
860,880640,40.26482,199.0,1.0,0.74,1.730122,-0.000183,4.498355,0.000201,1883,0.16611,-0.01,0.00394,-0.00158,0.00467,0.00073,0.05032
861,881664,24.86818,290.14286,0.85714,0.74,1.675166,-0.114861,30.305172,0.000782,1687,0.15805,-0.01,0.00582,-0.00492,0.00419,0.00156,0.24776
862,882688,34.79341,258.8,0.8,0.75,1.687682,-0.002204,34.808605,0.001462,1800,0.15873,-0.01,0.00471,0.0029,0.00488,-0.07624,0.22171
863,883712,35.51241,183.0,0.66667,0.75,1.716491,-0.090593,32.85741,0.001226,1886,0.1739,-0.01,0.00452,-0.00293,0.0052,-0.03723,0.14379
864,884736,27.38267,258.2,0.8,0.75,1.693985,-0.052372,36.111921,0.000551,1911,0.16956,-0.01,0.00525,0.00079,0.00526,-0.02919,0.23745
865,885760,16.53315,269.33333,1.0,0.76,1.72363,-0.00067,12.343168,0.000316,1534,0.14701,-0.01,0.00465,0.00317,0.00599,-0.00032,0.10625
866,886784,46.64315,204.0,1.0,0.76,1.626087,0.099167,26.815803,0.00075,1879,0.1782,-0.01,0.00312,0.00082,0.00393,-0.07982,0.1232
867,887808,-2.21814,375.75,0.5,0.75,1.642644,-0.002572,8.668812,0.001508,1935,0.17474,-0.01,0.00383,-0.00025,0.00517,-0.0017,0.07032
868,888832,11.95633,340.0,0.66667,0.76,1.64946,-0.001168,8.924162,0.001496,2162,0.16904,-0.01,0.00486,-5e-05,0.00452,-0.02244,0.07666
869,889856,16.03005,336.0,0.66667,0.75,1.659287,-0.000427,10.660034,0.000694,1988,0.15501,-0.01,0.00271,-0.00053,0.00556,0.00062,0.09901
870,890880,-2.33422,393.0,0.33333,0.73,1.682425,-0.000821,7.077099,0.000377,1707,0.14843,-0.01,0.00394,0.00204,0.00554,-0.04425,0.01474
