iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
34,34816,39.06544,209.0,1.0,0.87,1.727092,-0.000123,25.928489,0.000488,1144,0.12333,0.25,0.0,-0.01,0.01027,0.00058,-0.00606,-0.04763,0.21336
35,35840,19.90327,214.0,0.83333,0.88,1.805497,-0.000426,28.05847,0.001092,1102,0.1181,0.5,0.0,-0.01,0.0117,0.00018,-0.00619,-0.05689,0.20912
36,36864,35.11081,204.0,1.0,0.88,1.706392,-0.000812,13.978133,0.000941,1056,0.12617,0.5,0.0,-0.01,0.0093,-0.00048,-0.00202,-0.04902,0.10904
37,37888,26.85879,246.33333,0.83333,0.88,1.697875,-0.001598,25.812024,0.001115,1037,0.1227,0.5,0.0,-0.01,0.00934,-0.00016,-0.00802,-0.02664,0.23002
38,38912,20.759,293.66667,0.66667,0.87,1.507056,0.035029,32.445447,0.001537,1185,0.11991,0.33333,0.0,-0.01,0.00812,5e-05,-0.00983,-0.09351,0.11298
39,39936,7.75408,279.0,1.0,0.87,1.769777,-0.000586,19.247332,0.000488,1073,0.11388,0.66667,0.0,-0.01,0.00893,2e-05,-0.01065,-0.02428,0.09666
40,40960,49.20836,226.33333,1.0,0.88,1.697583,-0.000446,27.805267,0.001027,1233,0.10646,0.33333,0.0,-0.01,0.00866,0.00029,-0.00725,-0.07959,0.22931
41,41984,9.50862,331.2,0.8,0.87,1.670864,-0.00014,22.200431,0.000538,1368,0.11126,1.0,0.0,-0.01,0.00825,0.00112,-0.00738,-0.04105,0.21483
42,43008,24.72386,240.6,0.8,0.88,1.787832,-0.201874,17.647488,0.002319,1063,0.10223,0.6,0.0,-0.01,0.01049,-2e-05,-0.01311,-0.0221,0.20653
43,44032,54.01855,155.28571,1.0,0.88,1.658061,0.052097,37.039572,0.000982,1074,0.10317,0.28571,0.0,-0.01,0.009,0.00066,-0.0122,-0.06677,0.48237
44,45056,49.09987,169.5,1.0,0.88,1.670462,-0.070947,23.81411,0.001259,1081,0.08944,0.25,0.0,-0.01,0.01048,0.00026,-0.01146,-0.04,0.26195
45,46080,38.54856,218.6,1.0,0.9,1.697774,-0.000997,31.082951,0.001048,1044,0.09581,0.6,0.0,-0.01,0.00811,0.00077,-0.00943,-0.06835,0.27103
46,47104,54.83999,180.375,1.0,0.91,1.682358,-0.00031,26.077062,0.000423,1032,0.09045,0.25,0.0,-0.01,0.00648,0.00036,-0.01736,0.0012,0.51274
47,48128,63.56072,138.25,1.0,0.91,1.676875,-0.074497,33.502714,0.000188,1095,0.08448,0.0,0.0,-0.01,0.00962,0.00078,-0.00948,-0.07769,0.29879
48,49152,29.41796,214.2,1.0,0.92,1.674519,0.074157,52.277711,0.00065,1237,0.08316,0.8,0.0,-0.01,0.00803,0.00109,-0.00756,-0.12576,0.32388
49,50176,24.65,213.57143,0.85714,0.92,1.668363,-0.000761,26.164631,0.000806,1190,0.08144,0.71429,0.0,-0.01,0.00869,0.00087,-0.01703,-0.03985,0.3358
50,51200,46.76697,162.5,1.0,0.92,1.695694,0.003147,14.982317,0.001248,1018,0.09362,0.33333,0.0,-0.01,0.00737,0.00035,-0.01697,-0.01454,0.33402
51,52224,66.02364,165.33333,1.0,0.92,1.767371,-0.001225,20.875105,0.002074,1016,0.09023,0.0,0.0,-0.01,0.0073,0.00043,-0.01661,-0.02257,0.20955
52,53248,46.46427,210.85714,1.0,0.92,1.777527,0.00099,29.778506,0.002729,1148,0.09789,0.42857,0.0,-0.01,0.00863,0.00043,-0.01324,-0.08082,0.44643
53,54272,55.89006,184.6,1.0,0.94,1.719893,-0.126771,50.734523,0.001311,1154,0.10731,0.2,0.0,-0.01,0.00859,0.00118,-0.01325,-0.02418,0.34804
54,55296,42.64175,164.16667,1.0,0.94,1.623963,-0.000894,47.226595,0.000633,1446,0.10621,0.16667,0.0,-0.01,0.01067,0.00082,-0.0164,-0.06063,0.39737
55,56320,26.66327,203.75,0.75,0.94,1.655127,-0.001436,33.026957,0.000848,1363,0.10879,0.5,0.0,-0.01,0.0107,0.00131,-0.01168,-0.06473,0.18988
56,57344,38.58015,174.42857,1.0,0.95,1.670418,0.098466,21.628889,0.003002,1269,0.10539,0.42857,0.0,-0.01,0.00795,0.00065,-0.01344,-0.01932,0.39675
57,58368,47.29513,204.0,1.0,0.95,1.618202,-0.038424,21.814167,0.001061,1351,0.09067,0.4,0.0,-0.01,0.00936,0.00074,-0.01463,-0.04186,0.34378
58,59392,39.21336,209.0,1.0,0.96,1.666272,-0.000558,38.068114,0.000778,1215,0.09533,0.33333,0.0,-0.01,0.00777,0.00032,-0.01569,-0.08651,0.33623
59,60416,44.81694,142.125,1.0,0.97,1.641428,-0.000855,31.710131,0.000446,1153,0.09729,0.5,0.0,-0.01,0.00904,0.00097,-0.01655,-0.04857,0.48992
60,61440,62.88603,136.85714,1.0,0.98,1.607244,-0.000147,39.319383,0.000404,1165,0.10214,0.0,0.0,-0.01,0.0096,0.00072,-0.0161,-0.04525,0.48732
61,62464,52.79641,141.75,1.0,0.98,1.6334,0.021383,18.917029,0.001096,1229,0.09646,0.25,0.0,-0.01,0.00625,0.0008,-0.01642,-0.0228,0.26427
62,63488,31.51667,194.28571,1.0,0.98,1.663807,-0.000791,53.811201,0.001293,1280,0.09894,0.57143,0.0,-0.01,0.00689,0.00054,-0.01427,-0.12528,0.37833
63,64512,35.87477,150.5,1.0,0.98,1.674168,-0.107374,33.46124,0.001811,1274,0.10028,0.5,0.0,-0.01,0.00748,0.00072,-0.01515,-0.02475,0.33882
64,65536,51.43181,208.4,1.0,0.98,1.725928,-0.001361,29.640685,0.00157,1213,0.10155,0.2,0.0,-0.01,0.00853,0.00026,-0.01517,-0.01883,0.32495
65,66560,29.86774,226.66667,1.0,0.98,1.705981,-0.027579,16.178759,0.002185,1186,0.10488,0.66667,0.0,-0.01,0.00628,0.00043,-0.01769,-0.03958,0.13885
66,67584,52.82534,205.57143,1.0,0.99,1.659663,-0.000848,22.601223,0.000639,1155,0.10601,0.14286,0.0,-0.01,0.00646,0.00052,-0.02151,0.00091,0.4299
67,68608,51.99249,171.14286,1.0,0.99,1.625435,-0.000901,27.784237,0.00111,1179,0.10681,0.14286,0.0,-0.01,0.00863,0.001,-0.01557,-0.01442,0.43413
68,69632,57.83743,167.25,1.0,0.99,1.723123,0.093585,7.913584,0.002922,1112,0.1193,0.0,0.0,-0.01,0.00792,0.00063,-0.01239,0.00092,0.24369
69,70656,64.84407,218.0,1.0,0.99,1.742819,0.000201,17.279082,0.001745,1159,0.1252,0.0,0.0,-0.01,0.01108,0.00035,-0.01414,-0.04908,0.141
70,71680,23.36869,250.8,0.6,0.97,1.716463,-0.020098,11.358071,0.002105,1143,0.11512,0.4,0.0,-0.01,0.00746,0.00048,-0.01637,-0.02294,0.19676
71,72704,21.73746,325.66667,0.66667,0.96,1.721882,0.000785,18.153755,0.001623,1213,0.11986,0.33333,0.0,-0.01,0.0052,0.00034,-0.01431,-0.05397,0.10314
72,73728,30.48398,306.25,1.0,0.96,1.753824,0.015816,14.458192,0.001815,1208,0.11891,0.75,0.0,-0.01,0.00527,0.00037,-0.01133,-0.01846,0.222
73,74752,53.27164,225.66667,0.83333,0.95,1.726237,0.088566,31.84669,0.001655,1147,0.10445,0.0,0.0,-0.01,0.00786,0.0004,-0.014,-0.00035,0.34931
