iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
37,37888,14.61699,196.0,0.33333,0.08,1.431011,-0.006311,1.063191,0.004801,1.365937,0.066467,0.46609,-2.889744,8.052988,-1.153099,13.457678,4.0,0.00029631,6,1250,0.29973,0.36312,0.57,0.55556,9,0.5,1.0,0.42079,5.65835,-0.01,0.00515,-0.00117,-0.03047,0.00413,-0.00303,0.18203
38,38912,7.26504,328.25,0.25,0.09,1.314533,-0.00494,0.536364,0.002602,0.725984,0.029297,0.647824,-1.478098,9.403391,-0.614565,12.090934,4.0,0.00029621,4,1321,0.31913,0.37509,0.55,0.6,10,0.75,1.0,0.10573,5.33709,-0.01,0.00658,-0.00265,-0.03356,0.00095,-0.00282,0.10431
39,39936,29.43351,176.0,0.5,0.12,1.388958,-0.004061,1.064121,0.002573,0.773977,0.021606,0.461194,1.203975,8.802145,3.612966,14.737814,4.0,0.00029611,6,1234,0.31966,0.38712,0.53,0.69231,13,0.66667,1.0,0.40315,4.82213,-0.01,0.01311,-0.00132,-0.03101,0.01347,-0.00363,0.2716
40,40960,35.17067,186.8,0.6,0.15,1.512514,-0.004641,0.76003,0.005009,1.214448,0.086731,0.584791,3.512511,10.799867,4.717964,14.857963,4.0,0.00029601,5,1247,0.28762,0.35323,0.51,0.75,16,0.8,1.0,0.2681,5.0751,-0.01,0.01126,-0.00239,-0.0377,0.00975,-0.00124,0.23421
41,41984,14.82909,195.66667,0.33333,0.16,1.451439,-0.004517,0.315833,0.003264,0.900667,0.050659,0.74066,1.578484,11.035048,1.578157,12.565076,4.0,0.0002959,3,1264,0.24656,0.30732,0.49,0.76471,17,1.0,1.0,0.18466,6.47907,-0.01,0.01046,-0.00208,-0.03683,0.00243,-0.002,0.07287
42,43008,13.14491,309.33333,0.33333,0.17,1.417688,-0.004688,0.292803,0.003601,0.537729,0.03595,0.745224,3.755036,10.604527,4.138713,12.902586,4.0,0.0002958,3,1225,0.26887,0.32506,0.49,0.72222,18,0.33333,1.0,0.61765,3.13892,-0.01,0.01655,-0.00286,-0.04025,0.00521,-0.00366,0.09446
43,44032,38.2845,219.6,0.6,0.2,1.543028,-0.005132,0.551204,0.002419,0.790043,0.030029,0.665597,8.798626,11.967354,11.286772,16.475998,4.0,0.0002957,5,1093,0.2549,0.30808,0.49,0.66667,21,0.2,0.0,0.30435,3.46518,-0.01,0.01649,-0.00116,-0.03936,0.01878,-0.00505,0.25796
44,45056,46.27254,184.14286,0.71429,0.25,1.499137,-0.006908,0.520713,0.005742,0.948778,0.090088,0.678165,14.753258,13.157338,17.209627,17.246044,4.0,0.0002956,7,1204,0.25183,0.31201,0.47,0.69231,26,0.42857,1.0,0.30104,3.12005,-0.01,0.01964,-0.00171,-0.04073,0.01017,-0.00489,0.40675
45,46080,41.01215,198.5,0.66667,0.28,1.55655,-0.004017,0.295581,0.003704,0.690774,0.027649,0.682309,20.863819,10.99613,23.360027,14.995971,4.0,0.00029549,6,1170,0.28365,0.34412,0.45,0.7,30,0.33333,1.0,0.54587,3.472,-0.01,0.02199,-0.00306,-0.04166,0.01039,-0.00534,0.31323
46,47104,56.61003,140.83333,0.83333,0.33,1.528144,-0.005267,0.174187,0.004851,0.53287,0.050842,0.864472,22.278122,16.776148,25.648977,21.383753,4.0,0.00029539,6,1145,0.24491,0.30352,0.44,0.71429,35,0.0,0.0,0.40729,3.60168,-0.01,0.02116,-0.00091,-0.04116,0.01602,-0.0068,0.3918
47,48128,49.05814,167.5,0.75,0.38,1.584325,-0.005596,0.285994,0.004705,0.772953,0.066223,0.705259,30.84631,15.835566,32.81039,18.032261,4.0,0.00029529,8,1133,0.24909,0.3124,0.41,0.70732,41,0.5,0.0,0.67442,2.47367,-0.01,0.02452,-0.00121,-0.04183,0.01515,-0.01052,0.42929
48,49152,50.9139,151.6,0.8,0.42,1.525839,-0.003453,0.151873,0.001761,0.546028,0.008667,0.801263,31.065081,14.972123,32.228615,17.458557,4.0,0.00029519,5,1114,0.26173,0.31899,0.37,0.71111,45,0.4,0.0,0.35943,2.98615,-0.01,0.01989,-0.00191,-0.04445,0.01321,-0.00797,0.30679
49,50176,38.83746,202.5,0.66667,0.46,1.434299,-0.005301,0.108379,0.002768,0.78538,0.027466,0.921518,27.271708,22.803967,27.002323,25.009657,4.0,0.00029508,6,1234,0.24831,0.30538,0.36,0.71429,49,0.0,1.0,0.46154,4.59021,-0.01,0.01559,-0.00122,-0.04165,0.01027,-0.00659,0.3258
50,51200,35.84651,220.4,0.6,0.49,1.438839,-0.006437,0.114543,0.005656,1.141456,0.072754,0.925394,29.293085,24.454563,28.455925,25.485973,4.0,0.00029498,5,1211,0.25542,0.31224,0.37,0.73077,52,0.6,0.0,0.27119,3.55439,-0.01,0.01483,-0.00123,-0.03969,0.01046,-0.00496,0.23131
51,52224,50.99298,158.6,0.8,0.52,1.470579,-0.004837,0.096387,0.003459,0.925268,0.03894,0.874275,32.882404,17.952553,32.000664,19.769094,4.0,0.00029488,5,1228,0.24642,0.29799,0.36,0.69643,56,0.2,0.66667,0.52364,3.04861,-0.01,0.01707,-0.00137,-0.03979,0.01076,-0.00728,0.31525
52,53248,50.36563,165.25,0.75,0.54,1.439112,-0.005084,0.080911,0.002725,0.949381,0.026672,0.909185,31.52895,19.957958,30.213093,21.433691,4.0,0.00029478,4,1232,0.27389,0.32671,0.35,0.69492,59,0.25,0.0,0.35496,3.78234,-0.01,0.01431,-0.00207,-0.04315,0.01042,-0.00706,0.25833
53,54272,12.15843,238.71429,0.28571,0.55,1.21854,-0.004717,0.086967,0.00349,1.236299,0.045837,0.909918,30.21627,21.612715,28.203838,23.089197,4.0,0.00029468,7,1215,0.27213,0.32155,0.34,0.67213,61,0.42857,0.0,0.56281,4.66257,-0.01,0.01429,-0.00191,-0.03677,0.00825,-0.01211,0.19301
54,55296,59.50293,123.375,0.875,0.62,1.384607,-0.00615,0.070759,0.003795,0.621944,0.057739,0.915192,37.701912,21.635616,38.5341,23.935917,4.0,0.00029457,8,1175,0.25795,0.31281,0.29,0.66176,68,0.25,1.0,0.61798,2.26091,-0.01,0.01926,-0.00125,-0.03786,0.02136,-0.00769,0.57636
55,56320,56.32469,139.66667,0.83333,0.65,1.467374,-0.004303,0.080289,0.003705,0.834412,0.03595,0.928,33.619621,25.41271,32.329922,26.980524,4.0,0.00029447,6,1167,0.29019,0.34765,0.28,0.67123,73,0.33333,1.0,0.43887,3.5493,-0.01,0.02061,-0.00101,-0.0397,0.00933,-0.0136,0.39814
56,57344,40.69556,195.66667,0.66667,0.67,1.41359,-0.00627,0.047294,0.004332,0.731715,0.029785,0.961963,32.416428,27.971272,32.052402,29.608213,4.0,0.00029437,6,1139,0.27763,0.32869,0.28,0.67532,77,0.16667,0.0,0.52508,2.93056,-0.01,0.02258,-0.00191,-0.03757,0.017,-0.00628,0.32931
57,58368,65.15169,114.5,1.0,0.68,1.392036,-0.007396,0.049312,0.004541,0.522135,0.053589,0.954354,29.608343,28.62891,28.463779,29.577715,4.0,0.00029427,4,1219,0.24932,0.3055,0.28,0.67901,81,0.25,0.0,0.27492,8.13251,-0.01,0.01825,-0.00199,-0.03905,0.0108,-0.00834,0.32329
58,59392,37.59282,227.375,0.625,0.69,1.449851,-0.006615,0.043051,0.004347,0.417807,0.059082,0.938886,37.547478,23.950857,37.598293,25.419134,4.0,0.00029416,8,1164,0.28419,0.33941,0.29,0.68605,86,0.25,0.0,0.63514,2.28951,-0.01,0.0228,-0.00244,-0.04023,0.01141,-0.00928,0.3873
59,60416,65.29861,116.2,1.0,0.73,1.421823,-0.006412,0.067411,0.005448,0.448154,0.041077,0.824964,41.709038,17.179853,41.661484,18.508135,4.0,0.00029406,5,1109,0.29362,0.35123,0.25,0.67033,91,0.4,0.0,0.59122,3.12424,-0.01,0.02194,-0.00193,-0.04062,0.01689,-0.01075,0.38216
60,61440,43.7779,196.66667,0.66667,0.72,1.506836,-0.007898,0.023918,0.004608,0.578813,0.062744,0.949906,43.619446,19.02957,42.683624,20.361355,4.0,0.00029396,6,996,0.26622,0.32408,0.26,0.68421,95,0.0,0.0,0.47841,3.61174,-0.01,0.02016,-0.00094,-0.03901,0.01578,-0.0167,0.2945
61,62464,41.6381,196.33333,0.66667,0.73,1.608232,-0.006258,0.023584,0.004335,0.580443,0.058533,0.960116,34.150902,22.577707,31.611,23.0077,4.0,0.00029386,3,1137,0.26138,0.3185,0.25,0.68041,97,0.33333,0.0,0.32857,2.98374,-0.01,0.01643,-0.00192,-0.04384,0.00579,-0.01486,0.14619
62,63488,48.36794,204.2,0.8,0.73,1.560605,-0.005032,0.041901,0.003572,0.34323,0.028442,0.888893,33.239628,17.480297,33.133026,20.244003,4.0,0.00029375,5,1171,0.26667,0.325,0.25,0.69,100,0.0,1.0,0.73729,3.33317,-0.01,0.01524,-0.00215,-0.04259,0.00656,-0.01673,0.29178
63,64512,36.9242,211.625,0.625,0.72,1.482729,-0.006443,0.02648,0.004107,0.310334,0.06427,0.937761,42.184433,19.936974,42.746262,22.027479,4.0,0.00029365,8,1097,0.25605,0.31221,0.26,0.68,100,0.0,1.0,0.4922,3.51214,-0.01,0.02136,-0.00024,-0.0356,0.01654,-0.01148,0.37245
64,65536,61.37612,123.0,0.88889,0.73,1.55911,-0.005377,0.034487,0.004203,0.358766,0.050964,0.90235,45.006508,18.056885,46.032833,20.49963,4.0,0.00029355,9,1095,0.23481,0.29307,0.25,0.66,100,0.0,0.0,0.46459,2.96869,-0.01,0.01934,4e-05,-0.03488,0.01768,-0.01153,0.57964
65,66560,57.4612,139.14286,0.85714,0.73,1.554309,-0.00644,0.029338,0.005528,0.458219,0.081665,0.932529,43.635727,21.043833,43.381783,23.122828,4.0,0.00029345,7,1144,0.2426,0.30255,0.25,0.67,100,0.0,0.0,0.49587,2.73488,-0.01,0.0205,0.00012,-0.03767,0.01362,-0.00973,0.4293
66,67584,48.72822,140.28571,0.71429,0.74,1.400131,-0.003671,0.048,0.004063,0.532582,0.052063,0.910084,44.922779,23.42601,43.420792,25.109945,4.0,0.00029334,7,1150,0.26209,0.31868,0.23,0.69,100,0.14286,0.5,0.37743,2.98012,-0.01,0.02526,0.0,-0.03229,0.01578,-0.01104,0.39282
67,68608,56.86182,149.14286,0.85714,0.75,1.23607,-0.00415,0.032521,0.002177,0.40052,0.02301,0.957622,36.62204,29.393337,36.506226,30.867424,4.0,0.00029324,7,1240,0.23644,0.28633,0.22,0.7,100,0.14286,1.0,0.57753,2.08341,-0.01,0.0253,-0.00079,-0.03339,0.0141,-0.01864,0.52313
68,69632,64.59389,105.85714,1.0,0.78,1.146407,-0.004994,0.073681,0.002841,0.362244,0.033508,0.927492,35.585068,36.8568,35.309666,37.197731,4.0,0.00029314,7,1255,0.21853,0.27476,0.2,0.69,100,0.42857,0.0,0.42424,2.20386,-0.01,0.02621,0.00156,-0.02923,0.01877,-0.0107,0.5898
69,70656,52.78753,167.625,0.75,0.79,1.311003,-0.005672,0.023582,0.004741,0.394813,0.072327,0.962621,45.148659,29.066618,45.031696,29.888531,4.0,0.00029304,8,1232,0.23185,0.28308,0.2,0.69,100,0.375,0.0,0.75719,2.34849,-0.01,0.02902,-0.00029,-0.02899,0.01912,-0.01093,0.49338
70,71680,67.56556,100.25,1.0,0.81,1.383176,-0.006093,0.048392,0.003573,0.520788,0.047302,0.908888,46.496635,25.749367,45.579071,26.431934,4.0,0.00029293,8,1179,0.25936,0.31443,0.18,0.71,100,0.25,1.0,0.44665,1.98018,-0.01,0.02644,-0.0003,-0.02789,0.01691,-0.01414,0.60309
71,72704,59.18758,152.22222,0.88889,0.82,1.533367,-0.003891,0.049497,0.004853,0.375817,0.059631,0.910058,39.928307,27.049231,40.411755,27.700439,4.0,0.00029283,9,1166,0.27351,0.32471,0.17,0.74,100,0.44444,1.0,0.53333,2.25538,-0.01,0.02383,-0.0014,-0.03405,0.01372,-0.01563,0.58999
72,73728,59.49454,133.44444,0.88889,0.84,1.616102,-0.005714,0.026628,0.003851,0.41432,0.049011,0.758056,57.073261,12.74805,58.007881,12.519871,4.0,0.00029273,9,1099,0.28278,0.33622,0.15,0.77,100,0.22222,1.0,0.61123,2.48472,-0.01,0.02867,-0.00053,-0.02972,0.0198,-0.01479,0.54843
73,74752,66.66901,104.2,1.0,0.86,1.622178,-0.004333,0.028977,0.002786,0.352614,0.026245,0.591986,56.191902,10.515316,56.192955,10.366888,4.0,0.00029263,10,1145,0.27688,0.33039,0.13,0.77,100,0.2,1.0,0.34054,2.79829,-0.01,0.02515,-0.00113,-0.02972,0.01556,-0.02039,0.6853
74,75776,68.94753,95.66667,1.0,0.88,1.573857,-0.006525,0.022746,0.004027,0.306091,0.058105,0.809646,53.721298,12.819901,54.721844,14.037254,4.0,0.00029252,9,1149,0.2902,0.34558,0.11,0.77,100,0.22222,0.0,0.39272,2.46872,-0.01,0.022,0.00036,-0.02961,0.02727,-0.01808,0.64007
75,76800,65.31309,116.90909,1.0,0.91,1.652491,-0.004896,0.024601,0.003614,0.291669,0.039368,0.456886,58.043152,9.914012,59.607437,8.489133,4.0,0.00029242,11,1121,0.31358,0.36986,0.08,0.79,100,0.27273,1.0,0.33979,2.57385,-0.01,0.02685,-0.00172,-0.03272,0.01285,-0.01943,0.74344
76,77824,70.46266,83.88889,1.0,0.92,1.544976,-0.005727,0.012141,0.003227,0.364815,0.04187,0.624534,61.509361,6.182703,61.485283,6.832592,4.0,0.00029232,9,1129,0.26035,0.31197,0.07,0.83,100,0.22222,1.0,0.48352,2.99636,-0.01,0.02522,0.00044,-0.02583,0.02923,-0.01628,0.62927
77,78848,66.60627,114.66667,1.0,0.94,1.58065,-0.003163,0.014205,0.002509,0.322372,0.027832,0.57622,59.244911,7.36532,59.222435,7.361384,4.0,0.00029222,9,1167,0.26403,0.31301,0.06,0.83,100,0.22222,1.0,0.40956,2.31328,-0.01,0.02954,-0.00226,-0.03049,0.01423,-0.01809,0.62805
78,79872,70.60243,98.0,1.0,0.96,1.488919,-0.00478,0.010157,0.003454,0.294589,0.040039,0.915372,54.131378,12.933902,54.63755,15.00701,4.0,0.00029212,9,1099,0.26802,0.31363,0.04,0.83,100,0.11111,0.0,0.43386,1.90767,-0.01,0.02665,-0.00033,-0.02898,0.02372,-0.0186,0.69101
