iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
366,374784,11.14369,45.38095,0.52381,0.67,1.042845,-0.000353,27.815587,0.001013,3474,-0.01,0.00577,0.00348,-0.00401,0.01002,0.27597
367,375808,13.78511,50.33333,0.59259,0.64,0.837732,-0.000577,33.848901,0.000281,3434,-0.01,0.00179,0.00419,-0.00391,0.02395,0.44494
368,376832,15.6028,29.96552,0.72414,0.64,0.718726,-0.018545,46.670062,0.001311,3259,-0.01,0.00383,0.00548,-0.00346,0.03316,0.56732
369,377856,12.98915,32.18519,0.62963,0.63,0.624771,-0.043995,35.571744,0.001225,3375,-0.01,0.004,0.00582,-0.00243,0.01808,0.47875
370,378880,12.36666,53.88889,0.61111,0.65,0.825752,-0.091143,26.173092,0.000809,3827,-0.01,0.00351,0.00414,-0.00238,0.01677,0.32733
371,379904,9.70195,43.35714,0.5,0.62,1.071238,-0.088623,21.274116,0.002633,4297,-0.01,0.00461,0.00434,-0.00168,0.01005,0.23071
372,380928,12.39619,54.68,0.56,0.61,0.839974,-0.061804,38.334032,0.000718,3328,-0.01,0.00183,0.00432,-0.00308,0.0183,0.42584
373,381952,11.3749,49.13793,0.65517,0.6,0.719034,-0.000563,42.989304,0.000865,3654,-0.01,0.00344,0.00569,-0.00268,0.01494,0.45307
374,382976,11.34495,27.34286,0.57143,0.58,0.565198,0.000711,41.664787,0.001462,3145,-0.01,0.00301,0.00539,-0.00329,0.02356,0.49122
375,384000,14.64955,28.04,0.68,0.63,0.779698,-0.036408,33.865453,0.001899,3797,-0.01,0.0039,0.00243,-0.00368,0.02078,0.48918
376,385024,15.58111,53.42857,0.67857,0.65,0.756658,0.020765,37.688123,0.000843,3575,-0.01,0.00396,0.00552,-0.0038,0.03001,0.55632
377,386048,10.34784,27.04348,0.43478,0.62,0.612012,0.001065,37.753755,0.002166,4107,-0.01,0.00342,0.00746,-0.0016,0.0123,0.37379
378,387072,8.62794,57.625,0.4375,0.59,0.824473,0.000301,23.989226,0.000913,4764,-0.01,0.00163,0.00381,-0.00266,0.00822,0.24818
379,388096,18.40855,54.45,0.75,0.59,0.856739,0.027009,27.567887,0.002167,3739,-0.01,0.00084,0.00256,-0.00329,0.03165,0.46168
380,389120,16.94234,35.75862,0.72414,0.64,0.771304,0.000589,36.525225,0.000785,3561,-0.01,0.00485,0.00359,-0.00345,0.02907,0.59907
381,390144,16.06768,40.42424,0.72727,0.68,0.581311,-0.000158,40.767276,0.000226,3291,-0.01,0.00482,0.00545,-0.00338,0.03554,0.60787
382,391168,14.24641,31.2,0.68,0.71,0.746637,-0.100694,33.979334,0.00065,3436,-0.01,0.00219,0.00361,-0.00356,0.01834,0.42058
383,392192,9.64206,44.55,0.5,0.65,0.940852,-0.000607,26.224005,0.000692,3888,-0.01,0.00285,0.0038,-0.00395,0.01455,0.26183
384,393216,13.22925,53.03846,0.57692,0.64,0.878077,0.011136,29.258805,0.001115,3019,-0.01,0.00363,0.00334,-0.00397,0.02092,0.45002
385,394240,8.24436,38.34615,0.38462,0.55,0.727733,0.000314,28.521497,0.00174,3353,-0.01,0.00282,0.00518,-0.00296,0.00666,0.28788
386,395264,12.81864,43.13043,0.69565,0.53,0.702325,0.041644,33.669678,0.001411,3130,-0.01,0.00157,0.0037,-0.00359,0.02135,0.4084
387,396288,13.14723,40.4,0.64,0.57,0.747568,-0.000533,32.576596,0.000778,3467,-0.01,0.00126,0.00434,-0.00414,0.02386,0.41253
388,397312,15.22348,29.5,0.625,0.59,1.109741,0.000705,22.81057,0.004058,3767,-0.01,0.00333,0.00289,-0.00398,0.01782,0.29428
389,398336,14.46487,74.6,0.6,0.59,1.11053,-0.023122,22.893709,0.001095,3134,-0.01,0.00299,0.00315,-0.00427,0.02261,0.34918
390,399360,11.08614,37.93333,0.53333,0.6,0.664625,0.099069,33.86011,0.003134,2954,-0.01,0.00546,0.00479,-0.00299,0.01589,0.40937
391,400384,19.319,39.85,0.75,0.62,0.917227,-0.047816,37.421824,0.001769,3236,-0.01,0.00175,0.00436,-0.00369,0.02798,0.46214
392,401408,12.21731,36.60606,0.57576,0.6,0.608602,-0.000439,39.045207,0.000627,3284,-0.01,0.0033,0.00481,-0.00368,0.02123,0.53437
393,402432,12.60528,38.95238,0.52381,0.57,0.860369,0.005662,28.616914,0.000702,3252,-0.01,0.00174,0.00212,-0.00313,0.01809,0.32751
394,403456,11.8924,40.38889,0.61111,0.61,1.06215,-0.001015,21.819334,0.002252,3508,-0.01,0.00266,0.00272,-0.00509,0.01169,0.28775
395,404480,14.46164,58.32,0.64,0.58,0.731271,0.00031,33.363405,0.000759,3143,-0.01,0.00152,0.00513,-0.00363,0.02815,0.45155
396,405504,15.56898,41.12903,0.74194,0.64,0.598518,-0.052024,37.668575,0.002398,3001,-0.01,0.00256,0.00612,-0.00336,0.03396,0.6119
397,406528,14.54346,29.90323,0.64516,0.66,0.571506,-0.179571,39.02519,0.000639,3444,-0.01,0.00422,0.00486,-0.0032,0.02197,0.52891
398,407552,10.15076,32.45833,0.5,0.66,0.841728,0.000482,29.567646,0.000736,3602,-0.01,0.00493,0.00357,-0.00446,0.01017,0.31684
399,408576,11.11605,48.25,0.54167,0.62,0.829594,0.000105,26.676906,0.001116,3590,-0.01,0.00335,0.00337,-0.00435,0.01434,0.33548
400,409600,16.73501,40.08,0.76,0.61,0.743219,0.000148,40.72934,0.003056,3202,-0.01,0.00271,0.00392,-0.00307,0.02835,0.52141
401,410624,11.99594,42.88,0.64,0.6,0.829961,-0.079838,34.363168,0.001711,3165,-0.01,0.00351,0.00358,-0.00424,0.02205,0.38257
402,411648,18.214,35.95652,0.82609,0.7,0.980573,0.042899,33.786255,0.000801,3176,-0.01,0.00234,0.00412,-0.00526,0.0269,0.495
403,412672,16.41717,39.91429,0.65714,0.71,0.619871,-0.000412,42.559271,0.000644,3212,-0.01,0.00267,0.00579,-0.00367,0.033,0.6558
404,413696,14.56302,32.22222,0.7037,0.72,0.761421,-0.000709,35.224174,0.001468,3485,-0.01,0.00366,0.0054,-0.00335,0.02389,0.46171
405,414720,16.31625,38.33333,0.73333,0.72,0.687554,-0.000575,33.963761,0.000773,3366,-0.01,0.0047,0.0036,-0.00379,0.03381,0.56646
406,415744,13.99457,31.76923,0.65385,0.69,0.730519,0.012809,34.879133,0.001864,3521,-0.01,0.00293,0.00414,-0.00423,0.02132,0.46122
407,416768,11.4434,41.21739,0.6087,0.7,0.800297,0.000868,28.079512,0.001294,3768,-0.01,0.0034,0.00247,-0.00467,0.01585,0.34479
408,417792,15.69614,35.9697,0.72727,0.7,0.552707,0.075716,44.690281,0.005636,3288,-0.01,0.00377,0.00356,-0.00397,0.03229,0.61694
409,418816,11.7153,31.71429,0.64286,0.65,0.781084,0.026831,37.84169,0.001547,3128,-0.01,0.00369,0.00469,-0.00391,0.01781,0.40345
410,419840,14.26478,37.63333,0.66667,0.68,0.735884,-0.01797,41.635741,0.000859,3304,-0.01,0.00429,0.00473,-0.00348,0.03072,0.54636
411,420864,10.89203,42.21739,0.56522,0.66,0.701821,0.007956,33.517434,0.00228,3824,-0.01,0.00231,0.0043,-0.00276,0.00872,0.35466
412,421888,12.55105,50.52632,0.57895,0.62,0.837998,0.000507,29.760952,0.000633,4057,-0.01,0.00412,0.00381,-0.00287,0.02041,0.34909
413,422912,12.53018,39.17857,0.57143,0.6,0.710031,0.00035,38.719358,0.000703,3569,-0.01,0.00243,0.00378,-0.0037,0.02011,0.46756
414,423936,10.27447,38.75,0.5,0.56,0.803368,0.001927,35.482564,0.002188,3212,-0.01,0.00407,0.00452,-0.0035,0.01238,0.32029
415,424960,13.73554,38.34783,0.6087,0.56,0.792835,0.00118,33.393629,0.001458,3414,-0.01,0.00368,0.00308,-0.00288,0.02768,0.44503
416,425984,12.2071,42.65385,0.5,0.55,1.000777,-0.004887,26.702292,0.00151,2761,-0.01,0.00461,0.0025,-0.00361,0.01568,0.3946
417,427008,18.9035,38.86667,0.86667,0.63,0.753505,0.000117,42.563008,0.000927,3052,-0.01,0.00407,0.00466,-0.00304,0.04039,0.68886
418,428032,11.20978,31.60526,0.57895,0.64,0.555685,0.002244,55.94737,0.001411,3247,-0.01,0.00625,0.00411,-0.00298,0.02876,0.54024
419,429056,17.37673,28.65517,0.75862,0.72,0.680456,0.076565,40.85992,0.00039,2230,-0.01,0.00482,0.00407,-0.00343,0.0332,0.60896
420,430080,17.18182,43.20833,0.83333,0.72,0.746395,-0.000822,36.287791,0.002012,3301,-0.01,0.00371,0.00505,-0.00326,0.02642,0.53685
421,431104,11.28785,42.27273,0.59091,0.72,0.696579,1.9e-05,32.251831,0.001397,3562,-0.01,0.00352,0.00366,-0.00345,0.02166,0.33089
422,432128,9.61765,39.25,0.4,0.66,1.055642,0.033307,23.068639,0.006574,2969,-0.01,0.00267,0.00169,-0.00445,0.00696,0.24358
423,433152,10.57199,60.15,0.5,0.62,1.120399,-0.020491,24.381209,0.002143,2529,-0.01,0.00574,0.00159,-0.00338,0.01527,0.26135
424,434176,11.30142,55.30435,0.52174,0.56,1.002914,-0.023585,26.543347,0.00213,3118,-0.01,0.00583,0.00317,-0.00325,0.01456,0.29751
425,435200,5.52395,29.66667,0.33333,0.46,0.985265,0.000188,21.686668,0.000909,3605,-0.01,0.00169,0.00246,-0.00325,0.0,0.17444
426,436224,10.32049,52.12,0.56,0.47,0.947098,0.070826,24.654649,0.00139,3517,-0.01,0.00396,0.00262,-0.00345,0.01553,0.32785
427,437248,11.62887,32.33333,0.47619,0.48,0.943823,-0.047225,23.587369,0.000869,3685,-0.01,0.00332,0.00292,-0.00363,0.01274,0.32174
428,438272,13.91793,58.30435,0.69565,0.52,0.838575,-0.000252,33.744144,0.000687,3812,-0.01,0.00452,0.00348,-0.00322,0.02394,0.43163
429,439296,13.38166,33.5625,0.5625,0.53,1.088927,5.8e-05,20.253492,0.002581,3888,-0.01,0.00648,0.00241,-0.0049,0.01079,0.27907
430,440320,18.24281,56.92593,0.7037,0.61,0.936009,0.001621,33.475518,0.002144,3263,-0.01,0.00667,0.00399,-0.0048,0.03594,0.54079
431,441344,16.52672,31.73684,0.73684,0.66,0.950635,-0.119831,28.557232,0.000517,3812,-0.01,0.00489,0.0043,-0.00386,0.01972,0.41298
432,442368,9.52528,52.07143,0.5,0.62,0.776735,-0.001065,31.0547,0.001948,3544,-0.01,0.00402,0.00345,-0.00304,0.01723,0.33941
433,443392,13.41301,39.39286,0.64286,0.64,0.731306,2.6e-05,37.664325,0.000405,3414,-0.01,0.00349,0.00456,-0.00344,0.02421,0.43776
434,444416,18.33703,27.93548,0.74194,0.65,0.677732,0.018157,36.472867,0.001183,3214,-0.01,0.00469,0.00517,-0.00333,0.03572,0.63784
435,445440,12.71479,42.31579,0.52632,0.62,0.926667,-0.000778,25.659934,0.000895,3700,-0.01,0.00362,0.0044,-0.0035,0.01856,0.29579
436,446464,14.36882,39.85714,0.57143,0.63,0.903208,-0.007033,30.326157,0.000133,3764,-0.01,0.00659,0.00362,-0.00377,0.01765,0.38758
437,447488,9.92798,56.37037,0.44444,0.59,0.727135,-0.00046,33.771496,0.001152,3595,-0.01,0.00115,0.00543,-0.003,0.01278,0.3666
438,448512,12.44032,38.47826,0.6087,0.54,0.765097,0.102081,32.171547,0.000753,3705,-0.01,0.00441,0.00423,-0.00397,0.02005,0.38933
439,449536,9.47068,40.19231,0.57692,0.54,0.720858,0.000395,31.851107,0.000803,3503,-0.01,0.00299,0.00484,-0.00294,0.01384,0.30841
440,450560,15.16694,36.96429,0.60714,0.57,0.738899,0.001068,39.855177,0.001308,3585,-0.01,0.00299,0.0042,-0.00309,0.0301,0.53001
441,451584,16.4544,39.17391,0.78261,0.64,0.752055,-0.069942,32.607067,0.001996,3705,-0.01,0.00289,0.00347,-0.00373,0.02724,0.48174
442,452608,13.52987,39.79167,0.58333,0.64,0.892085,-0.000789,29.489891,0.001084,3650,-0.01,0.00475,0.00314,-0.00348,0.02238,0.40003
443,453632,6.6137,58.7,0.45,0.61,0.886253,-0.006198,24.472469,0.001591,3897,-0.01,0.00433,0.00561,-0.00265,0.00912,0.20049
444,454656,14.55669,40.67857,0.64286,0.61,0.634508,-0.000233,45.355922,0.000539,3837,-0.01,0.00387,0.00475,-0.00257,0.02602,0.57533
445,455680,14.07994,35.33333,0.63333,0.6,0.764968,-0.001222,36.706215,0.001704,3386,-0.01,0.00762,0.00422,-0.00436,0.02934,0.5079
446,456704,16.14511,36.12,0.64,0.62,0.978428,0.000593,28.869966,0.001524,3061,-0.01,0.0069,0.0038,-0.00454,0.0214,0.43423
447,457728,8.31273,47.45455,0.36364,0.57,1.084022,0.000112,27.889245,0.00066,3583,-0.01,0.00644,0.0036,-0.00381,0.00336,0.22595
448,458752,12.87169,39.22222,0.55556,0.56,0.911858,-0.02137,34.816195,0.000211,3116,-0.01,0.00428,0.00451,-0.00305,0.01768,0.40701
449,459776,13.40611,37.13793,0.55172,0.53,0.739593,-0.000404,39.625821,0.00104,3489,-0.01,0.00833,0.00529,-0.00194,0.02725,0.48272
450,460800,15.84408,28.48,0.72,0.56,0.857053,0.000626,36.378505,0.000791,3486,-0.01,0.00245,0.00396,-0.00351,0.02672,0.4843
451,461824,12.41631,44.30769,0.53846,0.6,0.890038,0.028778,27.468635,0.001092,3494,-0.01,0.00389,0.00471,-0.00432,0.01957,0.38344
452,462848,8.47306,40.60714,0.46429,0.57,0.799696,0.002099,35.657324,0.002661,3489,-0.01,0.00397,0.00492,-0.00293,0.00929,0.30863
453,463872,16.16213,36.54167,0.66667,0.58,0.891438,7e-05,33.442721,0.001173,3659,-0.01,0.00478,0.00391,-0.00342,0.02723,0.48579
454,464896,14.68479,42.73333,0.63333,0.59,0.685026,0.000253,37.60617,0.001538,3598,-0.01,0.00307,0.00563,-0.0022,0.02942,0.55713
455,465920,11.7633,34.22222,0.51852,0.59,0.788834,0.012919,35.357598,0.001367,3059,-0.01,0.0053,0.00354,-0.0033,0.02019,0.39522
456,466944,13.30483,36.95455,0.68182,0.62,0.942053,-0.020841,27.519066,0.002527,3375,-0.01,0.00523,0.00338,-0.00412,0.01931,0.34439
457,467968,10.84004,56.55556,0.55556,0.59,1.053491,0.000236,23.356061,0.000892,3570,-0.01,0.00433,0.00251,-0.00411,0.0094,0.23515
458,468992,11.7629,41.33333,0.55556,0.58,0.654666,0.02405,41.35147,0.00057,3382,-0.01,0.00704,0.0041,-0.00328,0.01908,0.55214
459,470016,16.75659,34.31818,0.72727,0.62,0.724838,-0.001715,36.600025,0.001502,3916,-0.01,0.00393,0.00489,-0.00269,0.03153,0.51064
460,471040,16.27617,43.80952,0.71429,0.64,0.931682,0.000695,27.405312,0.000429,4044,-0.01,0.00397,0.00338,-0.00277,0.02651,0.45528
461,472064,12.84451,46.12,0.6,0.63,0.793394,-0.102949,37.082379,0.000976,3806,-0.01,0.00422,0.00516,-0.00315,0.02203,0.41916
462,473088,20.69438,35.96,0.8,0.69,0.87539,0.000198,31.417755,0.001009,3649,-0.01,0.00508,0.00393,-0.00282,0.03466,0.61729
463,474112,15.35371,41.22581,0.67742,0.7,0.735547,-0.000268,40.740916,0.000223,3441,-0.01,0.00607,0.0058,-0.00228,0.03213,0.58788
464,475136,15.03074,30.67857,0.67857,0.69,0.766609,-0.042885,36.329179,0.000399,3695,-0.01,0.00486,0.00438,-0.0029,0.02585,0.53856
465,476160,15.54216,50.71429,0.61905,0.69,0.860953,-0.00058,32.212243,0.000224,3767,-0.01,0.00248,0.00444,-0.00309,0.02521,0.38543
466,477184,7.78482,32.14286,0.42857,0.65,1.097562,-0.000404,17.725081,0.001121,3838,-0.01,0.00188,0.00164,-0.00358,0.01073,0.13052
467,478208,10.40692,57.31818,0.5,0.58,1.075284,0.000222,19.12979,0.001931,3487,-0.01,0.00356,0.00238,-0.00417,0.01398,0.25075
468,479232,12.73143,49.65217,0.69565,0.6,0.947812,0.000245,30.850232,0.001325,3227,-0.01,0.00253,0.00352,-0.00371,0.01654,0.33368
469,480256,13.55461,44.26667,0.63333,0.56,0.776388,-0.173097,43.847709,0.003517,3340,-0.01,0.00465,0.00472,-0.00379,0.0235,0.48566
470,481280,9.22809,40.45,0.5,0.58,0.769997,-0.011854,30.818517,0.000884,3337,-0.01,0.00234,0.00541,-0.00298,0.00769,0.25328
471,482304,10.89814,36.47619,0.52381,0.61,0.889348,0.02137,27.274877,0.001575,3815,-0.01,0.00267,0.00367,-0.00309,0.01396,0.32421
472,483328,12.38378,52.19355,0.64516,0.59,0.676319,-0.000422,36.138649,0.00106,3602,-0.01,0.00593,0.00399,-0.00259,0.02477,0.49749
473,484352,16.21971,27.60606,0.72727,0.64,0.563099,0.00024,38.846165,0.001324,3267,-0.01,0.00283,0.00507,-0.00369,0.03415,0.63222
474,485376,15.69085,28.0,0.6875,0.67,0.683791,-0.000273,36.063803,0.000765,3483,-0.01,0.00425,0.00617,-0.00295,0.03196,0.6113
475,486400,13.58349,36.875,0.66667,0.7,0.671808,0.022198,36.176728,0.002842,3683,-0.01,0.00414,0.00408,-0.00304,0.02421,0.43467
476,487424,11.64643,43.34615,0.53846,0.67,0.788507,-0.00047,29.307935,0.000367,3666,-0.01,0.00472,0.00338,-0.0036,0.01954,0.40355
477,488448,14.6756,41.83333,0.61111,0.63,1.049563,-0.220654,31.977202,0.003975,3852,-0.01,0.002,0.00431,-0.00422,0.02009,0.33714
478,489472,14.53157,45.6129,0.64516,0.61,0.752225,-0.000594,36.804275,0.001253,3418,-0.01,0.00477,0.00403,-0.00283,0.03141,0.54855
479,490496,13.27793,38.85714,0.57143,0.6,1.156911,-0.096645,23.088076,0.000697,3573,-0.01,0.003,0.00284,-0.00323,0.01611,0.32609
480,491520,15.09829,46.05556,0.77778,0.63,1.131145,-0.00056,24.89759,0.001149,3637,-0.01,0.00496,0.0035,-0.0035,0.01832,0.31524
481,492544,10.02386,53.88462,0.46154,0.59,0.911196,6.4e-05,27.441245,0.001183,3439,-0.01,0.00713,0.00295,-0.00418,0.01498,0.304
482,493568,12.18781,40.10526,0.57895,0.58,1.096733,0.000623,21.997844,0.003555,3457,-0.01,0.00471,0.0018,-0.00308,0.01619,0.26623
483,494592,13.41374,59.4,0.56,0.57,0.987378,0.000391,29.139842,0.00096,3431,-0.01,0.00433,0.0034,-0.00366,0.02151,0.39396
484,495616,18.30458,26.21053,0.73684,0.59,1.115156,-0.000329,23.503723,0.000982,3628,-0.01,0.00396,0.00262,-0.00406,0.02366,0.38944
485,496640,8.24918,64.73333,0.4,0.57,1.3498,-0.00016,17.592501,0.001096,3802,-0.01,0.00685,0.00087,-0.00373,0.00648,0.14965
486,497664,12.06634,48.45455,0.63636,0.59,0.766566,0.141417,41.790571,0.000613,3368,-0.01,0.00756,0.00438,-0.00424,0.0211,0.50597
487,498688,16.7423,26.77143,0.68571,0.63,0.632008,0.001423,44.365404,0.002001,3278,-0.01,0.00559,0.0067,-0.00282,0.03926,0.7061
488,499712,14.922,26.81481,0.66667,0.64,0.736682,-0.001533,39.458184,0.001323,3657,-0.01,0.00481,0.00428,-0.00269,0.03114,0.52385
489,500736,15.07986,43.07143,0.64286,0.67,0.950428,0.014022,28.688997,0.00175,3460,-0.01,0.00554,0.006,-0.00466,0.02316,0.51611
490,501760,12.66068,42.11111,0.51852,0.61,0.829439,-0.001059,39.4206,0.000714,3565,-0.01,0.00413,0.00341,-0.00328,0.01916,0.45835
491,502784,9.30518,27.3125,0.5625,0.58,0.575348,-0.00082,41.398634,0.001672,3550,-0.01,0.00459,0.00737,-0.00199,0.01314,0.40754
492,503808,13.78968,37.86207,0.68966,0.61,0.578699,-0.022512,42.978838,0.000741,3380,-0.01,0.00479,0.00461,-0.00351,0.02553,0.49616
493,504832,13.0913,31.35,0.6,0.61,0.906273,-0.012536,26.692297,0.001059,3805,-0.01,0.00473,0.0031,-0.00261,0.01487,0.37821
494,505856,9.07946,60.13043,0.56522,0.6,1.121709,0.070172,25.290493,0.000861,3922,-0.01,0.00296,0.00196,-0.00329,0.01571,0.29271
495,506880,12.87544,33.96296,0.55556,0.61,0.791251,0.000125,40.267715,0.002444,3584,-0.01,0.0036,0.00246,-0.00309,0.02349,0.4417
496,507904,15.65802,44.5,0.64286,0.6,1.149687,-0.069961,21.566339,0.003519,4112,-0.01,0.00186,0.00188,-0.00304,0.01682,0.31615
497,508928,12.2428,50.96552,0.62069,0.6,0.756415,-0.000723,37.493539,0.000236,3709,-0.01,0.00446,0.00498,-0.00251,0.02617,0.50225
498,509952,20.30453,35.80769,0.80769,0.65,0.898866,0.15706,37.729214,0.001274,3448,-0.01,0.00689,0.00441,-0.00309,0.03837,0.60658
499,510976,14.33084,41.64706,0.64706,0.67,1.100614,0.138183,23.687839,0.001781,3865,-0.01,0.00788,0.0018,-0.00315,0.01407,0.31257
500,512000,12.42873,51.88889,0.51852,0.64,0.895081,-0.009766,33.110508,0.000677,3676,-0.01,0.0049,0.00348,-0.00234,0.02379,0.43226
501,513024,10.75482,40.4,0.64,0.65,0.858209,-0.038744,31.963453,0.002336,3443,-0.01,0.00619,0.00421,-0.00327,0.01619,0.33942
502,514048,13.46927,37.53846,0.61538,0.6,0.733104,-0.000363,36.333553,0.00046,3809,-0.01,0.00586,0.00385,-0.00343,0.02515,0.48953
503,515072,17.07392,45.35714,0.75,0.65,0.860183,0.094522,37.535428,0.001536,3402,-0.01,0.0041,0.0051,-0.00257,0.03368,0.58052
504,516096,15.48659,29.56,0.72,0.69,0.878144,-0.000604,32.779881,0.000725,3615,-0.01,0.0057,0.00372,-0.0041,0.02159,0.50319
505,517120,11.15495,54.28571,0.57143,0.67,0.908174,-0.000217,31.592931,0.000633,3765,-0.01,0.00403,0.00117,-0.00343,0.0229,0.31161
506,518144,14.18435,35.56522,0.65217,0.69,0.903575,-0.051566,32.284606,0.000794,3928,-0.01,0.00782,0.00305,-0.00314,0.02302,0.46329
507,519168,10.29315,50.03571,0.46429,0.59,0.785334,0.000795,32.472437,0.002283,3432,-0.01,0.00406,0.00425,-0.0035,0.01552,0.37922
508,520192,12.02805,25.75758,0.57576,0.56,0.683226,0.032429,41.710835,0.000464,3533,-0.01,0.00788,0.00237,-0.00304,0.01796,0.55364
509,521216,10.73371,42.48,0.56,0.54,0.737668,0.111205,37.306321,0.001019,3524,-0.01,0.0048,0.00662,-0.00378,0.01274,0.36357
510,522240,12.65132,39.0,0.65385,0.56,0.750423,-0.075441,45.693035,0.001387,3714,-0.01,0.0042,0.0041,-0.00341,0.02674,0.50985
511,523264,15.05024,39.2,0.68,0.61,0.825702,-0.007903,34.470082,0.000662,3628,-0.01,0.0037,0.00255,-0.00319,0.02858,0.51257
512,524288,12.09122,34.42424,0.57576,0.62,0.697762,0.026947,39.092835,0.000651,3289,-0.01,0.00464,0.00429,-0.00329,0.02401,0.48098
513,525312,9.96935,42.92593,0.55556,0.61,0.784485,-0.000451,35.92508,0.000493,3522,-0.01,0.00185,0.00541,-0.00311,0.00892,0.35819
514,526336,15.5688,27.80769,0.69231,0.61,0.782202,-0.000563,42.412848,0.000929,3462,-0.01,0.00398,0.00321,-0.00361,0.03263,0.52572
515,527360,12.03783,47.46667,0.6,0.61,1.120076,-0.013514,22.886456,0.000968,3762,-0.01,0.00565,0.00066,-0.00331,0.01154,0.28121
516,528384,16.56394,51.84,0.64,0.63,1.011266,-0.040405,35.44444,0.001878,3605,-0.01,0.00299,0.00254,-0.00401,0.03215,0.52312
517,529408,12.18808,46.5,0.67857,0.65,0.749039,-0.000187,37.803539,0.00018,3573,-0.01,0.0053,0.00526,-0.00265,0.02517,0.44831
518,530432,17.72281,26.55556,0.74074,0.69,0.801156,-0.000109,37.548361,0.000624,3586,-0.01,0.00677,0.00466,-0.00386,0.02758,0.61092
519,531456,10.85714,54.04762,0.52381,0.66,0.905304,-0.046293,28.18328,0.00047,3854,-0.01,0.00317,0.00249,-0.00436,0.01785,0.32668
520,532480,14.86809,46.94118,0.70588,0.65,1.075044,0.000346,25.54969,0.001566,3749,-0.01,0.0039,0.00185,-0.00599,0.01804,0.33061
521,533504,10.40726,56.84615,0.57692,0.64,0.865836,-0.000479,30.701002,0.000475,3558,-0.01,0.00492,0.00302,-0.00334,0.01691,0.35402
522,534528,18.25391,25.36364,0.77273,0.67,1.050478,0.067088,32.32223,0.002151,3523,-0.01,0.00501,0.00153,-0.00334,0.0295,0.47219
523,535552,16.54772,49.40741,0.7037,0.67,0.9083,-0.000328,35.501547,0.000325,3201,-0.01,0.00737,0.00392,-0.00269,0.02862,0.51868
524,536576,11.94339,33.97222,0.55556,0.65,0.63508,0.000183,47.490421,0.001439,3334,-0.01,0.00377,0.00588,-0.00216,0.02138,0.53218
525,537600,16.8555,24.67742,0.67742,0.66,0.693271,0.001511,43.399231,0.000711,3881,-0.01,0.00544,0.00502,-0.00342,0.03621,0.71712
526,538624,13.20593,34.7037,0.66667,0.64,0.744703,0.106731,45.552551,0.00104,4110,-0.01,0.00527,0.00618,-0.0026,0.02635,0.53749
527,539648,13.28689,43.03125,0.59375,0.63,0.695459,-0.000413,40.350961,0.001242,3686,-0.01,0.00634,0.00597,-0.00244,0.02646,0.55459
528,540672,18.92101,32.60714,0.78571,0.69,0.740093,0.097373,34.45008,0.00072,3488,-0.01,0.00242,0.00447,-0.00378,0.0355,0.61564
529,541696,16.80784,36.44,0.72,0.69,0.983735,-0.000368,29.790912,0.000867,3422,-0.01,0.00411,0.00308,-0.00426,0.0238,0.48133
530,542720,9.7427,45.96154,0.53846,0.67,0.808514,-0.000515,35.408245,0.001409,3648,-0.01,0.00522,0.00401,-0.00495,0.01031,0.34573
531,543744,14.2927,33.23077,0.65385,0.66,0.871118,-0.054709,34.269644,0.001038,3432,-0.01,0.00446,0.00433,-0.00496,0.02467,0.4481
532,544768,12.1896,34.82759,0.62069,0.64,0.84422,-0.028386,31.123099,0.000544,3294,-0.01,0.00566,0.00351,-0.00543,0.01918,0.41549
533,545792,17.65431,34.90323,0.70968,0.66,0.906762,0.025693,32.766498,0.000547,3269,-0.01,0.00342,0.00644,-0.00384,0.03352,0.62148
534,546816,16.07828,34.06667,0.63333,0.66,0.74831,-0.066092,39.559326,0.000667,3472,-0.01,0.0043,0.00391,-0.00355,0.0296,0.58892
535,547840,8.34926,39.95833,0.41667,0.61,0.889388,0.012971,26.085648,0.002865,3301,-0.01,0.00383,0.00369,-0.00386,0.00804,0.26605
536,548864,12.76721,38.33333,0.53333,0.56,0.762541,-0.000438,34.135719,0.000515,3365,-0.01,0.00552,0.00324,-0.00462,0.02505,0.44722
537,549888,20.95198,30.55556,0.85185,0.6,0.795676,0.000239,38.936555,0.002735,3473,-0.01,0.00531,0.00284,-0.00353,0.03821,0.66595
538,550912,14.77522,48.68,0.68,0.63,0.938902,-0.090709,33.965554,0.000891,3575,-0.01,0.00621,0.00286,-0.0041,0.02321,0.4621
539,551936,16.62852,34.42857,0.64286,0.71,0.830153,-0.00054,37.115205,0.000959,3427,-0.01,0.00403,0.00293,-0.00353,0.02846,0.55317
540,552960,10.95728,38.42857,0.52381,0.68,1.032046,-0.06796,32.498047,0.002216,3704,-0.01,0.00432,0.00143,-0.00313,0.01345,0.30909
541,553984,13.81897,47.73913,0.56522,0.62,0.880219,-0.058617,32.516099,0.000694,3753,-0.01,0.00387,0.00265,-0.00447,0.02264,0.43334
542,555008,15.01666,38.28,0.68,0.61,0.852221,0.00042,33.775676,0.00112,3641,-0.01,0.00463,0.00294,-0.00378,0.02802,0.49072
543,556032,14.68137,50.2381,0.66667,0.6,1.032845,-0.000863,28.533289,0.000496,3749,-0.01,0.00365,0.00286,-0.00383,0.02081,0.37655
