iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
22,22528,-8.36406,319.33333,0.0,0.0,1.398594,-0.004824,0.079503,0.003651,0.381229,0.035767,0.867553,-4.881816,3.578979,-5.193584,4.016326,4.0,0.00029785,3,1281,0.20444,0.26928,0.31915,nan,0,1.0,1.0,0.22751,4.49776,-0.01,0.0006,-0.00251,-0.03285,-9e-05,-0.00193,-0.00273
23,23552,-11.0383,302.42857,0.0,0.0,1.398931,-0.006557,0.045155,0.004199,0.370479,0.054382,0.920326,-4.573083,3.616414,-4.731983,3.908751,4.0,0.00029775,7,1274,0.20362,0.25931,0.34,nan,0,0.85714,0.85714,0.29187,4.27806,-0.01,0.01049,-0.00127,-0.02984,-0.00012,-0.00325,-0.00835
24,24576,-5.3747,99.33333,0.0,0.0,1.505569,-0.006445,0.058685,0.004443,0.390565,0.068787,0.87601,-4.793612,3.39995,-4.91746,3.579529,4.0,0.00029764,3,1270,0.20392,0.26558,0.34,nan,0,1.0,1.0,0.29048,4.55703,-0.01,0.01136,-0.00354,-0.02484,-0.00024,-0.00315,-0.00783
25,25600,-7.25766,181.75,0.0,0.0,1.257101,-0.005516,0.030497,0.002561,0.371407,0.026428,0.943188,-5.271998,3.647428,-5.393113,3.987436,4.0,0.00029754,4,1142,0.18269,0.23373,0.35,nan,0,1.0,1.0,0.28239,4.06154,-0.01,0.01236,-0.00085,-0.02918,2e-05,-0.00257,-0.00888
26,26624,-8.29061,420.0,0.0,0.0,1.244615,-0.007664,0.029102,0.004164,0.431254,0.062866,0.944798,-5.621707,3.716379,-5.884934,4.193469,4.0,0.00029744,4,1342,0.1855,0.23703,0.39,nan,0,0.75,0.83333,0.31169,4.61222,-0.01,0.00897,-0.0018,-0.03056,0.00302,-0.00311,0.0
27,27648,19.89794,193.33333,0.33333,0.01,1.321659,-0.005696,1.844973,0.006295,1.248323,0.10199,0.225296,-5.266503,3.708319,-3.967805,8.800055,4.0,0.00029734,3,1259,0.17453,0.23377,0.4,1.0,1,0.66667,1.0,0.38035,3.83686,-0.01,0.01004,0.00025,-0.03012,0.0049,-0.0067,0.09983
28,28672,-5.51672,420.0,0.0,0.01,1.045042,-0.005822,0.062662,0.003716,0.592912,0.038025,0.929111,-4.466141,4.543782,-4.91048,4.913728,4.0,0.00029724,2,1396,0.19081,0.24028,0.4,1.0,1,0.5,1.0,0.30514,4.54257,-0.01,-0.00166,-0.00063,-0.02666,0.00124,-0.00243,0.0
29,29696,7.90076,233.0,0.2,0.02,1.083597,-0.004045,1.466064,0.001972,1.262989,0.013794,0.351553,-4.537947,4.923487,-3.246146,9.225889,4.0,0.00029713,5,1357,0.18281,0.23505,0.42,0.5,2,0.6,1.0,0.31443,3.57187,-0.01,0.00982,-0.00022,-0.02679,0.0039,-0.00341,0.11433
30,30720,5.24932,305.66667,0.16667,0.03,1.412485,-0.004689,1.004826,0.003891,0.871552,0.059692,0.428854,-1.441716,5.545679,-0.441631,8.758436,4.0,0.00029703,6,1273,0.20462,0.25697,0.45,0.66667,3,1.0,0.77778,0.4481,2.8901,-0.01,0.01738,-0.00049,-0.02851,0.00588,-0.00432,0.08583
31,31744,69.92129,86.0,1.0,0.06,1.492155,-0.005658,1.932384,0.005474,1.374926,0.073364,0.333636,0.082902,5.883642,1.82253,12.43444,4.0,0.00029693,3,1228,0.21731,0.27728,0.44,0.66667,6,0.33333,0.0,0.3284,4.36504,-0.01,0.01213,-0.00044,-0.0279,0.01641,-0.00346,0.25911
32,32768,-10.8442,420.0,0.0,0.06,1.454576,-0.003989,0.143553,0.001118,0.582782,0.004456,0.832664,-2.395227,7.230922,-3.192574,7.445076,4.0,0.00029683,1,1313,0.2121,0.26146,0.45,0.66667,6,0.0,1.0,0.25714,6.89828,-0.01,0.00894,-0.00245,-0.03799,-3e-05,-0.00033,0.0
33,33792,-4.40324,251.5,0.0,0.06,1.668123,-0.0047,0.129459,0.002183,0.424695,0.018005,0.874843,-2.576753,8.016217,-3.066874,8.477789,4.0,0.00029672,4,1210,0.23123,0.28507,0.45,0.66667,6,1.0,0.5,0.2517,4.58886,-0.01,0.01,-0.00335,-0.03599,-0.00193,-0.00249,-0.00453
34,34816,-13.02586,369.0,0.0,0.06,1.535326,-0.004762,0.084154,0.002341,0.520704,0.019348,0.860592,1.004717,6.250829,0.576133,6.292381,4.0,0.00029662,6,1223,0.23738,0.28908,0.46,0.66667,6,0.33333,0.84615,0.47368,4.29431,-0.01,0.00975,-0.00185,-0.03034,0.00419,-0.00757,-0.00245
35,35840,35.93313,89.14286,0.57143,0.1,1.424248,-0.004163,2.055383,0.004386,1.794962,0.046936,0.273461,0.003879,5.590272,3.799634,14.399517,4.0,0.00029652,7,1257,0.23118,0.28889,0.42,0.7,10,0.57143,1.0,0.2249,4.37172,-0.01,0.01254,-0.00172,-0.02973,0.00567,-0.00733,0.35024
36,36864,16.66104,305.66667,0.33333,0.11,1.366066,-0.004566,0.57234,0.003521,0.693395,0.042297,0.644631,3.123518,8.646451,3.326795,11.637639,4.0,0.00029642,3,1282,0.2138,0.26773,0.44,0.72727,11,0.66667,0.0,0.52548,3.84182,-0.01,0.00828,-0.00086,-0.03206,0.00889,-0.00417,0.09504
37,37888,-7.78532,308.0,0.0,0.11,1.315656,-0.005236,0.09873,0.003811,0.637585,0.044189,0.86217,4.074641,8.166533,3.4423,8.101639,4.0,0.00029631,3,1296,0.20283,0.25457,0.43,0.72727,11,0.33333,1.0,0.31628,4.93105,-0.01,0.00915,-0.00202,-0.02849,0.00583,-0.00279,-0.00276
38,38912,-2.37468,420.0,0.0,0.11,1.264549,-0.005488,0.053526,0.004624,0.563912,0.05835,0.917718,-0.527927,7.91816,-1.421034,8.006218,4.0,0.00029621,1,1295,0.21004,0.25667,0.44,0.72727,11,1.0,0.0,0.15,4.58794,-0.01,0.00808,-0.00267,-0.03595,0.00109,-0.00158,0.0
39,39936,-14.36771,420.0,0.0,0.11,1.345652,-0.006975,0.041208,0.004604,0.566618,0.063477,0.951635,0.10138,8.544081,-0.585785,8.999971,4.0,0.00029611,3,1283,0.202,0.23907,0.46,0.72727,11,0.33333,0.75,0.58447,3.70292,-0.01,0.01125,-0.00092,-0.03288,0.00771,-0.00302,0.0
40,40960,30.42724,256.625,0.5,0.15,1.57952,-0.004796,1.337046,0.004318,1.428813,0.054016,0.419812,1.437165,8.731554,4.885552,15.403207,4.0,0.00029601,8,1225,0.22254,0.26311,0.48,0.73333,15,0.375,1.0,0.28428,2.57039,-0.01,0.01891,-0.00121,-0.03085,0.00869,-0.0079,0.3259
41,41984,52.23905,98.2,0.8,0.19,1.286347,-0.003516,1.018915,0.003626,1.320118,0.028381,0.50199,5.415159,9.420327,8.631073,15.848787,4.0,0.0002959,5,1250,0.23602,0.28138,0.46,0.68421,19,0.4,1.0,0.58696,2.25475,-0.01,0.01633,-0.00123,-0.02624,0.01129,-0.01201,0.37055
42,43008,44.28445,186.85714,0.71429,0.24,1.2764,-0.004585,0.820174,0.003499,1.613407,0.040039,0.627448,7.297453,12.320864,11.63303,17.866329,4.0,0.0002958,7,1301,0.22177,0.25827,0.47,0.66667,24,0.57143,1.0,0.37113,3.24168,-0.01,0.01772,-0.00057,-0.0256,0.01576,-0.00986,0.45378
43,44032,39.25731,187.0,0.57143,0.28,1.452562,-0.005485,0.497748,0.003802,0.587408,0.046631,0.738104,15.127081,14.500634,18.29162,19.178448,4.0,0.0002957,7,1225,0.22795,0.26614,0.45,0.67857,28,0.42857,1.0,0.51186,2.9585,-0.01,0.01931,-0.00093,-0.03113,0.01052,-0.00826,0.34699
44,45056,44.10672,123.11111,0.66667,0.34,1.484908,-0.005604,0.453023,0.004563,0.747145,0.05011,0.685185,23.418409,14.198883,26.091808,18.48246,4.0,0.0002956,9,1205,0.20405,0.25602,0.42,0.67647,34,0.55556,1.0,0.28151,2.77725,-0.01,0.02205,0.00073,-0.02945,0.01447,-0.01351,0.48014
45,46080,47.85442,173.25,0.75,0.37,1.425746,-0.004639,0.255266,0.003952,1.457858,0.048584,0.82623,23.701199,17.000959,24.735466,19.0732,4.0,0.00029549,4,1233,0.21218,0.25738,0.41,0.67568,37,0.25,0.0,0.28045,2.57385,-0.01,0.01718,-0.00029,-0.0302,0.01296,-0.01419,0.25756
46,47104,20.4308,202.66667,0.33333,0.38,1.232418,-0.005094,0.162061,0.003326,1.315897,0.035706,0.864784,21.033342,18.838694,18.618027,17.918341,4.0,0.00029539,3,1322,0.22979,0.27518,0.41,0.65789,38,0.66667,0.0,0.53077,3.67108,-0.01,0.01784,-0.00172,-0.0279,0.00333,-0.0028,0.09939
47,48128,42.34277,218.16667,0.66667,0.42,1.212042,-0.004851,0.181279,0.00382,0.456222,0.046936,0.829907,17.839338,16.01947,19.740643,19.729584,4.0,0.00029529,6,1292,0.24519,0.28224,0.42,0.66667,42,0.33333,1.0,0.47845,3.75003,-0.01,0.01546,-0.00282,-0.02671,0.01182,-0.01426,0.404
48,49152,20.07338,216.6,0.4,0.44,1.400967,-0.006529,0.18223,0.004561,0.709618,0.057678,0.824928,26.772449,17.96158,25.935305,18.712837,4.0,0.00029519,5,1260,0.25889,0.30759,0.4,0.65909,44,0.6,0.0,0.30588,4.39024,-0.01,0.01806,-0.00341,-0.02803,0.00686,-0.00936,0.16604
49,50176,19.2522,310.0,0.33333,0.44,1.324466,-0.004888,0.084573,0.004292,0.763951,0.056458,0.906985,24.035103,18.163656,22.910137,18.088354,4.0,0.00029508,3,1284,0.25974,0.30314,0.4,0.66667,45,1.0,0.0,0.5336,4.74338,-0.01,0.01138,-0.00311,-0.02984,0.00666,-0.00926,0.08041
50,51200,64.47141,177.0,1.0,0.46,1.47281,-0.007732,0.100423,0.006946,0.525672,0.114258,0.84907,24.843515,16.077494,25.026731,16.811172,4.0,0.00029498,2,1259,0.27063,0.315,0.39,0.65957,47,0.0,0.0,0.40278,6.6651,-0.01,0.00865,-0.00344,-0.02882,0.00556,-0.00911,0.17281
51,52224,6.85435,294.8,0.2,0.46,1.584407,-0.004881,0.08179,0.004544,0.635301,0.056213,0.879692,25.764042,16.02766,24.180058,16.837622,4.0,0.00029488,5,1051,0.25916,0.30053,0.39,0.66667,48,0.4,0.0,0.24324,4.50903,-0.01,0.01311,-0.00317,-0.0266,0.0095,-0.00888,0.08287
52,53248,7.21834,335.0,0.25,0.46,1.848406,-0.006874,0.06077,0.005353,0.484827,0.066895,0.756822,31.053814,9.920651,30.588966,10.996098,4.0,0.00029478,4,1176,0.2715,0.32489,0.4,0.67347,49,0.25,1.0,0.36123,5.56451,-0.01,0.01227,-0.00263,-0.0368,0.00735,-0.00568,0.07281
53,54272,35.52193,154.4,0.6,0.46,1.790529,-0.002395,0.144714,0.003199,0.397566,0.02301,0.663043,27.368916,11.934341,27.023861,14.370008,4.0,0.00029468,5,1094,0.24353,0.29684,0.39,0.65385,52,0.6,0.0,0.20775,4.43201,-0.01,0.00976,-0.00172,-0.035,0.00828,-0.00461,0.20667
54,55296,7.72068,252.75,0.25,0.47,1.658232,-0.003288,0.066649,0.003231,0.494964,0.013855,0.844804,25.743629,12.709452,24.494331,14.268566,4.0,0.00029457,4,1157,0.24249,0.28908,0.39,0.64151,53,0.25,1.0,0.0404,3.65087,-0.01,0.01119,-0.00199,-0.03864,0.00283,-0.00575,0.07891
55,56320,44.89143,180.71429,0.71429,0.52,1.557229,-0.005104,0.144266,0.005496,0.347141,0.065002,0.70791,28.066866,13.345178,29.448112,16.48242,4.0,0.00029447,7,1150,0.23269,0.28354,0.36,0.67241,58,0.14286,0.0,0.42316,3.16058,-0.01,0.01828,-0.00115,-0.03099,0.01635,-0.00633,0.39364
56,57344,42.61093,181.28571,0.71429,0.53,1.521059,-0.003347,0.060804,0.003391,0.299697,0.034058,0.878673,28.176008,15.217036,29.404331,17.383322,4.0,0.00029437,7,1104,0.24971,0.3007,0.37,0.69841,63,0.42857,0.0,0.1841,3.58953,-0.01,0.01899,-0.00172,-0.03545,0.01058,-0.00972,0.37669
57,58368,39.85638,196.33333,0.66667,0.54,1.479377,-0.003417,0.073558,0.004406,0.503451,0.043823,0.848361,27.974173,15.626695,26.932014,16.376488,4.0,0.00029427,3,1174,0.2464,0.28661,0.37,0.70769,65,0.33333,0.0,0.23188,4.7814,-0.01,0.01252,-0.00238,-0.03316,0.01291,-0.00453,0.16509
58,59392,54.56525,185.66667,0.83333,0.59,1.536409,-0.005387,0.111476,0.005251,0.436618,0.070618,0.756165,27.391743,13.389788,29.327118,16.675669,4.0,0.00029416,6,1127,0.28332,0.33333,0.32,0.72857,70,0.33333,1.0,0.0748,7.46866,-0.01,0.01409,-0.00317,-0.03708,0.00791,-0.00224,0.39943
59,60416,19.8852,286.6,0.4,0.59,1.588195,-0.005107,0.05549,0.003669,0.321891,0.021179,0.88019,29.217598,15.487471,29.363762,17.184744,4.0,0.00029406,5,1157,0.27391,0.32739,0.32,0.73611,72,0.2,1.0,0.25099,3.1962,-0.01,0.02056,-0.00268,-0.03633,0.01024,-0.00637,0.16376
60,61440,58.94889,149.42857,0.85714,0.6,1.623194,-0.005423,0.077166,0.00216,0.371117,0.018372,0.86696,32.686298,17.346817,35.256081,20.763323,4.0,0.00029396,7,1110,0.28389,0.34056,0.32,0.75641,78,0.14286,1.0,0.29952,3.35035,-0.01,0.02181,-0.00299,-0.03552,0.01272,-0.00827,0.4594
61,62464,58.40767,127.75,0.875,0.61,1.464369,-0.005773,0.070533,0.003466,0.334306,0.049683,0.905948,34.120224,21.420036,35.151314,23.887774,4.0,0.00029386,8,1157,0.2913,0.34014,0.31,0.75294,85,0.25,1.0,0.48244,3.05595,-0.01,0.01933,-0.00147,-0.03063,0.02032,-0.01465,0.57672
62,63488,59.99154,131.0,0.85714,0.63,1.583287,-0.004606,0.033349,0.002893,0.325324,0.035339,0.945393,40.943615,20.705973,42.985985,22.911821,4.0,0.00029375,7,916,0.26766,0.31984,0.3,0.76923,91,0.14286,1.0,0.38781,3.25181,-0.01,0.02098,-0.00173,-0.0335,0.0203,-0.01057,0.47271
63,64512,39.03275,231.8,0.6,0.63,1.536953,-0.004413,0.032624,0.002347,0.572701,0.02478,0.956165,41.88604,23.460491,40.866226,24.026247,4.0,0.00029365,5,1109,0.27229,0.31758,0.31,0.76596,94,0.4,0.0,0.35018,2.19824,-0.01,0.02118,-0.0027,-0.03546,0.01234,-0.0103,0.2433
64,65536,66.39409,123.875,1.0,0.65,1.664153,-0.005565,0.048176,0.005251,0.379472,0.069336,0.834518,46.57222,13.37117,47.937271,15.795588,4.0,0.00029355,8,1004,0.25794,0.31593,0.3,0.77,100,0.125,1.0,0.35577,3.02894,-0.01,0.02099,-0.00205,-0.03799,0.01281,-0.0129,0.58277
65,66560,39.76099,154.0,0.6,0.66,1.470222,-0.004188,0.070749,0.003247,0.571958,0.034851,0.895638,39.867821,22.135508,38.235603,23.801456,4.0,0.00029345,5,1188,0.241,0.29039,0.29,0.78,100,0.4,0.0,0.34532,2.6387,-0.01,0.01955,-0.00075,-0.03036,0.01491,-0.01141,0.24646
66,67584,60.00433,123.875,0.875,0.68,1.438831,-0.008201,0.043691,0.005045,0.349251,0.055847,0.93192,37.857983,22.919538,37.902454,24.570799,4.0,0.00029334,8,1158,0.25447,0.30788,0.28,0.79,100,0.0,0.0,0.41333,2.91704,-0.01,0.02077,-0.00191,-0.0328,0.01871,-0.01334,0.59823
67,68608,40.1399,196.83333,0.66667,0.69,1.352109,-0.003989,0.049882,0.002289,0.422432,0.01178,0.936373,30.347853,25.798763,29.034451,26.313717,4.0,0.00029324,6,1206,0.27364,0.32513,0.27,0.8,100,0.5,0.0,0.44817,2.92449,-0.01,0.01834,-0.00345,-0.03302,0.01018,-0.01112,0.34213
68,69632,52.7094,164.2,0.8,0.72,1.529444,-0.003887,0.021812,0.002924,0.376953,0.04657,0.96322,34.332481,23.360233,34.163727,24.993658,4.0,0.00029314,5,1145,0.25872,0.30193,0.25,0.81,100,0.2,1.0,0.6242,3.16224,-0.01,0.0197,-0.00272,-0.0316,0.01426,-0.01269,0.3223
69,70656,55.88616,149.8,0.8,0.76,1.678533,-0.005464,0.019645,0.003444,0.304699,0.033447,0.967702,41.079857,24.795015,42.596947,26.93693,4.0,0.00029304,10,1114,0.24801,0.29067,0.23,0.84,100,0.1,1.0,0.54286,2.60017,-0.01,0.02623,-0.00087,-0.02905,0.02133,-0.01876,0.61454
70,71680,61.89755,120.5,0.91667,0.79,1.779694,-0.00548,0.044957,0.003505,0.306443,0.03302,0.673646,53.627201,12.134398,56.173599,12.021841,4.0,0.00029293,12,1060,0.24131,0.29022,0.2,0.88,100,0.25,1.0,0.25758,2.2076,-0.01,0.02803,0.00017,-0.03089,0.02082,-0.01825,0.76014
71,72704,70.88713,80.66667,1.0,0.83,1.763363,-0.004203,0.029316,0.003288,0.303492,0.026367,0.38968,59.114571,7.780416,61.030758,7.392513,4.0,0.00029283,12,1071,0.24828,0.30482,0.16,0.93,100,0.16667,1.0,0.3218,2.21005,-0.01,0.02739,-0.00083,-0.03051,0.03129,-0.02394,0.84118
72,73728,70.16291,86.36364,1.0,0.86,1.816733,-0.005625,0.020311,0.006684,0.325468,0.098083,0.452095,60.729458,7.432438,62.569901,6.729232,4.0,0.00029273,11,1069,0.263,0.31748,0.13,0.92,100,0.18182,0.0,0.36162,2.34586,-0.01,0.02749,-0.00094,-0.03024,0.02455,-0.01736,0.76748
73,74752,61.66051,97.11111,0.88889,0.87,1.847689,-0.003524,0.04699,0.006248,0.402019,0.071594,0.363461,63.060837,6.633974,62.311661,9.498742,4.0,0.00029263,9,959,0.26185,0.3177,0.11,0.92,100,0.11111,0.0,0.43224,2.74292,-0.01,0.02527,-0.00103,-0.03092,0.01802,-0.01301,0.56278
74,75776,65.60938,85.75,1.0,0.88,1.63365,-0.004626,0.032167,0.004027,0.438804,0.039368,0.818363,54.109425,14.045778,52.608253,14.450013,4.0,0.00029252,8,1003,0.27305,0.3337,0.1,0.9,100,0.625,1.0,0.28129,3.04121,-0.01,0.02089,-0.00187,-0.03228,0.01634,-0.01146,0.58144
75,76800,65.24292,108.83333,1.0,0.9,1.579063,-0.005562,0.020449,0.004555,0.442338,0.057678,0.935721,44.901932,18.582577,44.490559,19.73708,4.0,0.00029242,6,1148,0.26518,0.31116,0.08,0.9,100,0.33333,1.0,0.38983,2.07266,-0.01,0.0224,-0.00213,-0.02883,0.01671,-0.01112,0.46595
76,77824,50.74892,168.125,0.75,0.88,1.606261,-0.005272,0.012604,0.004043,0.317025,0.030823,0.966916,44.937698,21.894642,44.946693,23.001896,4.0,0.00029232,8,1094,0.25547,0.2981,0.1,0.89,100,0.25,1.0,0.39683,2.51096,-0.01,0.02253,-0.00141,-0.02771,0.0162,-0.01121,0.47891
77,78848,56.14079,139.0,0.875,0.9,1.659431,-0.005641,0.023672,0.005301,0.371489,0.066345,0.883582,50.50415,15.52423,50.205898,16.21443,4.0,0.00029222,8,1124,0.24139,0.28776,0.09,0.89,100,0.5,0.0,0.52585,2.59868,-0.01,0.01806,-0.00138,-0.03041,0.01709,-0.01579,0.49669
78,79872,53.76297,181.33333,0.83333,0.89,1.769059,-0.007483,0.020926,0.005956,0.331591,0.081299,0.781573,52.555099,11.109241,52.462196,11.54095,4.0,0.00029212,6,983,0.29,0.34317,0.1,0.91,100,0.0,1.0,0.41096,2.57214,-0.01,0.01893,-0.0023,-0.03381,0.01605,-0.01308,0.35329
