iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1,1024,-7.48916,95.75,0.0,0.0,2.038062,-0.008839,0.24563,0.005164,0.844618,0.065369,0.077865,-0.02481,0.215825,-1.169946,1.420023,4.0,0.0003,8,1381,0.34507,0.45729,0.0,1.0,0.97753,0.28349,5.07214,-0.01,0.0236,-0.0157,-0.03885,-0.01338,-0.01682
2,2048,-7.09303,104.75,0.0,0.0,1.988786,-0.004155,0.155733,0.002646,0.93209,0.036133,0.680606,-1.183462,1.277457,-2.089916,2.11966,4.0,0.00029991,8,1417,0.32731,0.42896,0.0,1.0,0.94937,0.38699,4.93459,-0.01,0.0233,-0.01321,-0.03877,-0.01456,-0.01726
3,3072,-7.15806,99.75,0.0,0.0,1.847721,-0.005496,0.107847,0.002734,0.529246,0.03894,0.778858,-2.227298,1.947806,-3.095657,2.612829,4.0,0.00029982,8,1435,0.32779,0.43228,0.0,1.0,1.0,0.19155,4.68842,-0.01,0.01957,-0.01262,-0.03708,-0.02036,-0.01868
4,4096,-7.17446,113.14286,0.0,0.0,1.503617,-0.004957,0.091172,0.000771,0.299627,0.007874,0.804688,-3.120091,2.166131,-3.64352,2.751782,4.0,0.00029974,7,1512,0.31228,0.40454,0.0,1.0,0.96154,0.30719,4.62437,-0.01,0.01165,-0.01229,-0.03031,-0.01934,-0.01987
5,5120,-7.29558,119.0,0.0,0.0,1.689603,-0.003674,0.080399,0.001971,0.308897,0.014832,0.856622,-3.694251,2.770644,-4.120094,3.22885,4.0,0.00029965,10,1400,0.30857,0.39836,0.0,1.0,0.98667,0.35404,5.16051,-0.01,0.01653,-0.01013,-0.0324,-0.01873,-0.02529
6,6144,-7.97905,144.375,0.0,0.0,1.809908,-0.007014,0.075336,0.002526,0.332438,0.019897,0.88578,-4.294653,3.242721,-4.634862,3.829003,4.0,0.00029956,8,1416,0.32448,0.41319,0.02041,1.0,0.98684,0.23574,6.4327,-0.01,0.01788,-0.00946,-0.03982,-0.01447,-0.01634
7,7168,-7.189,102.0,0.0,0.0,1.732382,-0.005981,0.068249,0.004538,0.400641,0.051025,0.897816,-4.620214,3.523355,-4.85986,4.051206,4.0,0.00029947,9,1464,0.31108,0.4,0.01724,1.0,0.9697,0.08042,7.8274,-0.01,0.01645,-0.00664,-0.03934,-0.01883,-0.02156
8,8192,-8.72694,170.33333,0.0,0.0,1.626435,-0.005897,0.054509,0.003391,0.386233,0.017578,0.909007,-4.637159,3.697108,-4.91129,4.099779,4.0,0.00029939,6,1504,0.34121,0.41693,0.01562,1.0,1.0,0.27007,9.45713,-0.01,0.00966,-0.01085,-0.03597,-0.01366,-0.01534
9,9216,-6.4515,102.0,0.0,0.0,1.487807,-0.004258,0.053074,0.001743,0.346446,0.006958,0.902979,-4.880467,3.780751,-4.951402,4.010037,4.0,0.0002993,6,1541,0.3242,0.40153,0.01429,1.0,1.0,0.30435,5.36386,-0.01,0.01374,-0.00576,-0.03577,-0.01713,-0.01664
10,10240,-8.68926,151.57143,0.0,0.0,1.360511,-0.005862,0.03397,0.003603,0.323585,0.051208,0.935334,-4.708176,3.740577,-4.794698,4.00002,4.0,0.00029921,7,1565,0.30542,0.37346,0.02597,0.85714,1.0,0.27778,5.76599,-0.01,0.009,-0.00457,-0.03133,-0.01512,-0.01794
11,11264,-8.05902,203.85714,0.0,0.0,1.536336,-0.005603,0.038898,0.003703,0.367244,0.04248,0.935583,-4.812811,3.940606,-4.841087,4.229455,4.0,0.00029912,7,1511,0.35094,0.4238,0.04762,1.0,1.0,0.38068,5.79782,-0.01,0.01854,-0.0066,-0.03579,-0.01342,-0.01337
12,12288,-6.4537,103.5,0.0,0.0,1.74883,-0.004168,0.047651,0.003768,0.357342,0.053467,0.921834,-4.910943,4.159564,-4.880358,4.316569,4.0,0.00029903,8,1387,0.36958,0.45444,0.04348,1.0,1.0,0.17073,4.6484,-0.01,0.02147,-0.00505,-0.03812,-0.01855,-0.01912
13,13312,-6.60065,133.7,0.0,0.0,1.775757,-0.006622,0.037959,0.004172,0.398906,0.051453,0.935784,-4.937345,4.179346,-4.889765,4.365915,4.0,0.00029895,10,1394,0.36259,0.43711,0.05,1.0,1.0,0.29856,4.6951,-0.01,0.02527,-0.00416,-0.03861,-0.01657,-0.02121
14,14336,-5.63299,100.875,0.0,0.0,1.82648,-0.006115,0.035531,0.004318,0.357369,0.052856,0.938365,-4.590789,4.256217,-4.561779,4.333249,4.0,0.00029886,8,1428,0.37152,0.44432,0.05,1.0,1.0,0.36054,3.80119,-0.01,0.02614,-0.0028,-0.03634,-0.01666,-0.01856
15,15360,-6.78434,135.6,0.0,0.0,1.879604,-0.005729,0.037092,0.003305,0.369629,0.041443,0.932704,-4.761614,4.292964,-4.743658,4.295704,4.0,0.00029877,10,1410,0.39274,0.46732,0.06,1.0,1.0,0.29296,6.91783,-0.01,0.02104,-0.00432,-0.03677,-0.0177,-0.02011
16,16384,-6.02254,102.88889,0.0,0.0,1.909704,-0.006816,0.037175,0.004632,0.410834,0.067017,0.931951,-4.901106,4.244475,-4.814165,4.312157,4.0,0.00029868,9,1400,0.42137,0.50014,0.06,1.0,1.0,0.22254,7.3162,-0.01,0.02315,-0.00535,-0.0356,-0.01716,-0.01983
17,17408,-6.23555,105.9,0.0,0.0,1.893004,-0.005548,0.026132,0.003661,0.349411,0.041504,0.944845,-4.749992,3.849776,-4.737077,3.929688,4.0,0.0002986,10,1383,0.40939,0.4811,0.06,1.0,1.0,0.26935,5.42198,-0.01,0.02325,-0.00379,-0.03396,-0.02051,-0.02223
18,18432,-5.91549,100.85714,0.0,0.0,1.690236,-0.006862,0.028549,0.003476,0.358699,0.04718,0.936495,-4.466983,3.857931,-4.511631,3.953295,4.0,0.00029851,7,1449,0.36145,0.42426,0.05,1.0,1.0,0.34375,5.90942,-0.01,0.01636,-0.00256,-0.03504,-0.0165,-0.01724
19,19456,-7.11606,124.5,0.0,0.0,1.425316,-0.006727,0.019315,0.004608,0.326948,0.057312,0.955969,-4.19434,3.763582,-4.196917,3.889042,4.0,0.00029842,6,1488,0.33691,0.38621,0.05,1.0,1.0,0.19905,7.47062,-0.01,0.01127,-0.00255,-0.02996,-0.0144,-0.01715
20,20480,-6.11729,132.72727,0.0,0.0,1.641318,-0.006325,0.02356,0.003968,0.412594,0.057068,0.954741,-4.421415,4.109571,-4.390337,4.125433,4.0,0.00029833,11,1411,0.35899,0.42303,0.06,0.90909,1.0,0.21168,7.16661,-0.01,0.01962,-0.00325,-0.03148,-0.0188,-0.02524
21,21504,-6.39844,144.875,0.0,0.0,1.904204,-0.006748,0.022919,0.005264,0.418422,0.05835,0.940584,-4.610904,3.791603,-4.498788,3.664222,4.0,0.00029824,8,1408,0.33976,0.39377,0.07,0.875,1.0,0.31873,6.86331,-0.01,0.02286,-0.00328,-0.03082,-0.01696,-0.01543
22,22528,-5.30089,98.66667,0.0,0.0,1.973989,-0.005127,0.021082,0.003828,0.421324,0.034729,0.927209,-4.587977,3.503832,-4.411551,3.265172,4.0,0.00029816,12,1373,0.33396,0.39225,0.05,1.0,1.0,0.43236,4.98539,-0.01,0.02432,-0.00209,-0.02904,-0.01977,-0.02567
23,23552,-5.21694,99.18182,0.0,0.0,1.977714,-0.007239,0.017833,0.00664,0.431878,0.096863,0.941234,-4.251191,3.122604,-4.152355,3.117304,4.0,0.00029807,11,1378,0.36141,0.41828,0.03,1.0,1.0,0.40295,5.18894,-0.01,0.03001,-0.00265,-0.02979,-0.01937,-0.02339
24,24576,-4.69216,97.22222,0.0,0.0,1.991246,-0.005915,0.01357,0.004803,0.424248,0.059448,0.940553,-4.103904,2.84335,-4.032603,2.7489,4.0,0.00029798,9,1351,0.3691,0.42422,0.03,1.0,1.0,0.46209,3.76191,-0.01,0.02855,-0.00204,-0.02848,-0.01917,-0.01908
25,25600,-4.75,97.27273,0.0,0.0,1.963957,-0.00641,0.013059,0.005966,0.386246,0.0625,0.945693,-3.875492,2.762916,-3.868909,2.740783,4.0,0.00029789,11,1369,0.38989,0.44601,0.03,1.0,1.0,0.53168,4.35865,-0.01,0.02899,-0.00323,-0.02656,-0.01761,-0.0234
26,26624,-4.74809,100.66667,0.0,0.0,1.932383,-0.007207,0.013644,0.00484,0.373572,0.064209,0.931427,-3.780539,2.584683,-3.7687,2.486688,4.0,0.00029781,12,1343,0.36622,0.41651,0.02,1.0,1.0,0.55035,4.05389,-0.01,0.02706,-0.00291,-0.02325,-0.02345,-0.02624
27,27648,-4.10094,100.0,0.0,0.0,1.993226,-0.004996,0.012691,0.004835,0.331402,0.034424,0.93668,-3.98333,2.527254,-3.925183,2.458618,4.0,0.00029772,8,1369,0.32181,0.36626,0.02,1.0,1.0,0.44865,3.7554,-0.01,0.02929,-0.00169,-0.02289,-0.01486,-0.01664
28,28672,-4.35874,108.77778,0.0,0.0,1.929397,-0.00693,0.014215,0.003718,0.379328,0.04657,0.917208,-3.745044,2.146549,-3.743197,2.220039,4.0,0.00029763,9,1399,0.35554,0.40184,0.02,1.0,1.0,0.55011,4.62419,-0.01,0.02611,-0.00177,-0.02095,-0.01783,-0.0195
29,29696,-4.10759,100.0,0.0,0.0,1.785609,-0.005329,0.01336,0.004224,0.419362,0.041382,0.915703,-3.515133,2.243736,-3.4927,2.202941,4.0,0.00029754,9,1444,0.3513,0.39304,0.02,1.0,1.0,0.58774,3.80022,-0.01,0.02743,-0.00321,-0.01702,-0.01851,-0.02087
30,30720,-3.50678,102.44444,0.0,0.0,1.744223,-0.007048,0.013289,0.004832,0.414984,0.068481,0.910765,-3.596347,2.143919,-3.585329,2.110283,4.0,0.00029745,9,1436,0.37654,0.4175,0.01,1.0,1.0,0.56499,3.76729,-0.01,0.02822,-0.00314,-0.01743,-0.01954,-0.02106
31,31744,-4.31805,126.90909,0.0,0.0,1.851013,-0.008909,0.013512,0.007929,0.483225,0.137756,0.895557,-3.60867,2.02421,-3.509403,1.926214,4.0,0.00029737,11,1348,0.39628,0.43946,0.0,1.0,1.0,0.52355,3.88026,-0.01,0.03214,-0.00248,-0.01821,-0.0192,-0.02405
32,32768,-3.24566,97.27273,0.0,0.0,1.970754,-0.007627,0.009439,0.006345,0.39024,0.075256,0.895304,-3.430375,1.793616,-3.355394,1.667137,4.0,0.00029728,11,1373,0.39958,0.43453,0.0,1.0,0.0,0.70561,2.84973,-0.01,0.03655,-0.0047,-0.01608,-0.01838,-0.02295
33,33792,-3.0037,99.77778,0.0,0.0,1.946479,-0.006196,0.009234,0.003936,0.364777,0.040222,0.891082,-3.297028,1.533046,-3.223886,1.501855,4.0,0.00029719,9,1326,0.36184,0.39407,0.0,1.0,1.0,0.66274,2.66133,-0.01,0.03735,-0.00356,-0.01613,-0.016,-0.01872
34,34816,-3.15015,96.8,0.0,0.0,1.898189,-0.006403,0.01,0.003706,0.360212,0.040161,0.828716,-3.216491,1.388453,-3.132234,1.302809,4.0,0.0002971,10,1367,0.37743,0.4123,0.0,1.0,0.0,0.68399,3.24783,-0.01,0.03756,-0.00319,-0.01347,-0.02044,-0.02129
35,35840,-2.53159,102.5,0.0,0.0,1.862316,-0.00772,0.011136,0.005508,0.368776,0.062683,0.86807,-3.115935,1.298524,-3.145514,1.418157,4.0,0.00029702,12,1379,0.33369,0.37123,0.0,1.0,1.0,0.72759,2.87369,-0.01,0.03607,-0.00204,-0.01679,-0.01928,-0.02538
36,36864,-3.21873,103.9,0.0,0.0,1.869292,-0.006464,0.009022,0.00298,0.371531,0.030334,0.901362,-3.135973,1.326249,-3.169519,1.484597,4.0,0.00029693,10,1363,0.33023,0.35893,0.0,1.0,1.0,0.79914,3.17892,-0.01,0.03882,-0.00294,-0.02199,-0.01533,-0.02069
37,37888,-2.65427,103.42857,0.0,0.0,1.757931,-0.008121,0.011405,0.005464,0.416276,0.077881,0.847539,-3.129129,1.243286,-3.061624,1.31228,4.0,0.00029684,7,1409,0.31832,0.35237,0.0,1.0,1.0,0.74004,3.3775,-0.01,0.03938,-0.00255,-0.01774,-0.01223,-0.01502
38,38912,-2.77794,102.16667,0.0,0.0,1.622995,-0.0081,0.011166,0.004873,0.39025,0.065796,0.822345,-3.21797,1.12384,-3.155682,1.20088,4.0,0.00029675,6,1441,0.27573,0.2998,0.0,1.0,1.0,0.84259,3.91892,-0.01,0.02885,-0.00085,-0.01169,-0.01297,-0.01392
39,39936,-2.24653,103.7,0.0,0.0,1.561515,-0.006674,0.008488,0.005356,0.424364,0.077026,0.883475,-3.113306,1.207459,-2.970554,1.25352,4.0,0.00029666,10,1449,0.27629,0.30778,0.0,1.0,0.0,0.86653,3.1738,-0.01,0.03606,-7e-05,-0.01339,-0.01328,-0.02377
40,40960,-2.56863,140.44444,0.0,0.0,1.7574,-0.007906,0.014236,0.007147,0.417238,0.105225,0.859963,-3.096883,1.358641,-3.059625,1.55749,4.0,0.00029658,9,1350,0.29441,0.32079,0.01,1.0,0.0,0.82461,2.94738,-0.01,0.03736,-0.00163,-0.02093,-0.00896,-0.01672
41,41984,3.41025,139.2,0.1,0.01,1.685746,-0.00085,1.189958,0.00365,1.096265,0.042358,0.086281,-2.778883,1.423664,-1.7258,5.62323,4.0,0.00029649,10,1414,0.3038,0.33208,0.02,0.9,1.0,0.82063,3.69056,-0.01,0.0357,-0.00281,-0.01747,-0.01073,0.03917
42,43008,-2.93028,104.875,0.0,0.01,1.704731,-0.005428,0.064347,0.005055,0.401679,0.05957,0.61826,-2.059838,2.132087,-1.965722,2.016069,4.0,0.0002964,8,1416,0.31487,0.3419,0.02,1.0,1.0,0.80403,3.56589,-0.01,0.03407,-0.00215,-0.02009,-0.00967,-0.01696
43,44032,7.02527,113.75,0.125,0.02,1.555637,-0.004903,2.120949,0.005646,1.730077,0.083008,0.019227,-2.051646,1.829365,-0.509788,7.472661,4.0,0.00029631,8,1460,0.32321,0.34857,0.02,0.875,0.0,0.78998,3.4083,-0.01,0.02879,-0.006,-0.01533,-0.00096,0.06853
44,45056,22.81952,103.66667,0.33333,0.04,1.446782,-0.006485,2.759001,0.005897,1.599584,0.092102,0.091851,-0.006405,2.615036,2.172016,9.73278,4.0,0.00029623,6,1498,0.28849,0.3082,0.02,0.66667,0.0,0.83409,3.51736,-0.01,0.02357,-0.00189,-0.01349,0.00155,0.16275
45,46080,-3.80581,97.0,0.0,0.04,1.229133,-0.004473,0.146616,0.003493,1.25471,0.029907,0.481513,1.333877,3.177732,1.243125,2.780997,4.0,0.00029614,2,1629,0.28138,0.29308,0.02,1.0,0.0,0.8539,3.31846,-0.01,0.01744,-0.00308,-0.01169,-0.00135,-0.00585
46,47104,19.03885,306.83333,0.33333,0.06,1.356686,-0.005199,2.094284,0.004801,2.292251,0.072144,0.066547,0.503813,2.990305,3.038276,8.87436,4.0,0.00029605,6,1572,0.28595,0.3016,0.05,0.5,1.0,0.6952,2.99645,-0.01,0.02294,-0.00258,-0.01452,-0.00032,0.16471
47,48128,33.52881,192.375,0.5,0.1,1.589892,-0.003904,2.700118,0.00393,1.937143,0.043762,0.119052,3.582537,2.726996,8.138475,12.178153,4.0,0.00029596,8,1404,0.33041,0.34823,0.07,0.5,0.0,0.82298,2.51327,-0.01,0.03601,-0.00232,-0.01326,0.00706,0.29716
48,49152,25.52426,106.42857,0.42857,0.13,1.605841,-0.004425,0.99938,0.005473,0.602388,0.084534,0.071284,10.797466,4.358022,12.607802,8.30661,4.0,0.00029587,7,1417,0.32992,0.35011,0.07,0.71429,0.0,0.73866,3.34299,-0.01,0.03303,-0.00393,-0.0106,0.00324,0.18801
49,50176,58.7693,124.875,0.875,0.2,1.594236,-0.002473,1.542957,0.003808,1.223187,0.030884,0.182985,11.675088,3.966141,16.75071,12.548823,4.0,0.00029579,8,1457,0.31964,0.33808,0.07,0.375,0.0,0.73867,3.14419,-0.01,0.03485,-0.0024,-0.01287,0.00731,0.50495
50,51200,27.04012,105.14286,0.42857,0.23,1.419285,-0.004124,0.721834,0.004778,0.701887,0.055542,0.195342,15.279911,5.508412,17.044382,9.474389,4.0,0.0002957,7,1445,0.31367,0.33864,0.07,0.85714,1.0,0.7,2.98424,-0.01,0.03247,-0.00249,-0.01158,0.00147,0.22543
51,52224,34.25316,163.14286,0.57143,0.27,1.501351,-0.002583,0.499023,0.00432,0.698929,0.047058,0.2427,17.672295,4.713842,19.58363,8.98013,4.0,0.00029561,7,1491,0.35827,0.37645,0.08,0.71429,0.0,0.68582,3.33398,-0.01,0.03209,-0.00308,-0.01429,0.00306,0.27641
52,53248,47.20241,174.42857,0.71429,0.32,1.504377,-0.004667,0.536473,0.003678,0.639806,0.042175,0.206539,18.872183,4.259404,22.483139,10.213296,4.0,0.00029552,7,1509,0.3535,0.37218,0.09,0.42857,1.0,0.7032,2.45215,-0.01,0.03359,-0.00315,-0.01648,0.00363,0.37975
53,54272,50.61732,178.6,0.8,0.36,1.414023,-0.002739,0.250343,0.002544,0.629819,0.019043,0.378484,23.486317,5.507181,26.802877,8.682954,4.0,0.00029544,5,1500,0.34958,0.36563,0.1,1.0,0.0,0.64379,3.32739,-0.01,0.03501,-0.00233,-0.01261,0.0096,0.30298
54,55296,39.94447,133.6,0.6,0.39,1.454513,-0.005244,0.311932,0.005404,0.53163,0.092957,0.160707,25.498022,6.354392,26.948635,8.877652,4.0,0.00029535,5,1433,0.38438,0.40308,0.09,0.6,1.0,0.82746,2.60982,-0.01,0.02817,-0.00187,-0.01332,0.00748,0.2272
55,56320,53.53382,205.8,0.8,0.43,1.562729,-0.003629,0.201246,0.003934,0.524963,0.033081,0.234258,27.903545,5.36886,29.975246,7.900342,4.0,0.00029526,5,1466,0.38375,0.39667,0.1,0.4,1.0,0.61565,2.81909,-0.01,0.02541,-0.00241,-0.01059,0.00745,0.30211
56,57344,43.28671,205.0,0.66667,0.47,1.4434,-0.003295,0.17627,0.003709,0.539076,0.052246,0.212631,29.799421,3.797691,30.712778,7.675744,4.0,0.00029517,6,1507,0.35662,0.37053,0.1,0.5,0.0,0.66749,2.29966,-0.01,0.02564,-0.00357,-0.01067,0.00025,0.31733
57,58368,44.4832,182.28571,0.71429,0.51,1.566639,-0.003161,0.170395,0.004722,0.423241,0.05481,0.244579,31.255104,4.02868,33.250607,8.177098,4.0,0.00029508,7,1470,0.34524,0.36239,0.11,0.42857,1.0,0.56705,2.72081,-0.01,0.03411,-0.00298,-0.01069,0.00765,0.34503
58,59392,38.06383,161.0,0.57143,0.55,1.615653,-0.00346,0.173362,0.004119,0.469818,0.058289,0.219886,33.735008,4.255036,34.913544,8.666393,4.0,0.000295,7,1448,0.40582,0.42806,0.12,0.42857,0.0,0.56992,3.07303,-0.01,0.03668,-0.00419,-0.01312,0.00472,0.27682
59,60416,45.83243,123.14286,0.71429,0.59,1.450301,-0.004284,0.142688,0.005078,0.480429,0.064575,0.390429,34.727665,5.067552,35.804092,9.453503,4.0,0.00029491,7,1506,0.39305,0.41664,0.12,0.71429,0.0,0.75532,4.15627,-0.01,0.03539,-0.00341,-0.01081,0.00658,0.38589
60,61440,35.70995,111.25,0.5,0.6,1.275409,-0.003945,0.131452,0.003164,0.75064,0.043762,0.451947,34.775089,6.558289,34.091858,9.627812,4.0,0.00029482,4,1601,0.37865,0.39169,0.12,0.75,0.0,0.70833,2.96775,-0.01,0.03346,-0.00427,-0.00789,0.00257,0.1859
61,62464,33.38647,223.66667,0.5,0.62,1.406811,-0.002816,0.096355,0.003573,0.39495,0.048096,0.399098,35.00592,6.068868,35.681007,8.510751,4.0,0.00029473,6,1488,0.37691,0.39631,0.13,0.66667,1.0,0.78829,3.39296,-0.01,0.03518,-0.00346,-0.01858,0.00712,0.23919
62,63488,50.11177,212.85714,0.71429,0.63,1.594484,-0.004616,0.078,0.004187,0.322259,0.054382,0.357904,38.108047,4.638669,40.142143,7.907884,4.0,0.00029465,7,1443,0.39202,0.41466,0.13,0.14286,1.0,0.72632,2.89796,-0.01,0.03412,-0.00306,-0.01131,0.00858,0.37804
63,64512,32.15149,113.0,0.5,0.63,1.539952,-0.001539,0.114227,0.002668,0.603359,0.026245,0.340631,40.135796,5.318048,39.079514,9.42376,4.0,0.00029456,6,1485,0.38709,0.40984,0.11,0.66667,0.0,0.70448,3.90521,-0.01,0.02929,-0.00455,-0.01358,0.00606,0.20907
64,65536,56.62392,158.14286,0.85714,0.66,1.485778,-0.005274,0.06611,0.005504,0.477108,0.09314,0.42581,40.0158,6.181021,41.440254,7.877625,4.0,0.00029447,7,1519,0.38867,0.40976,0.12,0.57143,0.0,0.67007,3.51069,-0.01,0.02617,-0.00567,-0.01323,0.00782,0.46373
65,66560,66.5613,115.0,1.0,0.66,1.286423,-0.004476,0.018118,0.003308,0.488654,0.034668,0.74165,41.539604,5.842177,41.066891,6.255684,4.0,0.00029438,1,1622,0.34901,0.37323,0.12,1.0,0.0,0.66802,3.22832,-0.01,0.02419,-0.00453,-0.01786,0.00522,0.08883
66,67584,32.15375,276.8,0.6,0.65,1.18747,-0.002926,0.017416,0.002841,0.351741,0.0271,0.772912,41.194016,6.586808,41.418423,6.927421,4.0,0.00029429,5,1633,0.33207,0.35104,0.14,0.6,1.0,0.71429,2.774,-0.01,0.03387,-0.00386,-0.01191,0.0049,0.25136
67,68608,51.86034,193.125,0.75,0.67,1.522857,-0.003857,0.02488,0.00305,0.309163,0.025574,0.682011,43.229939,5.089836,45.045349,7.500148,4.0,0.00029421,8,1493,0.35414,0.3771,0.16,0.375,0.0,0.7398,2.97324,-0.01,0.03599,-0.00341,-0.01426,0.00901,0.46387
68,69632,36.21132,205.85714,0.57143,0.67,1.633303,-0.004579,0.053513,0.004272,0.414315,0.065125,0.290515,46.541893,4.44444,46.802532,7.296761,4.0,0.00029412,7,1408,0.37219,0.38755,0.17,0.42857,1.0,0.66109,3.15369,-0.01,0.0364,-0.00404,-0.01282,0.00531,0.27038
69,70656,68.48677,109.83333,1.0,0.69,1.582679,-0.003718,0.025173,0.004602,0.374799,0.053772,0.436005,48.709389,3.965392,50.372826,5.672653,4.0,0.00029403,6,1363,0.37032,0.38144,0.16,0.16667,0.0,0.7601,2.86905,-0.01,0.03498,-0.00364,-0.01013,0.0148,0.42714
70,71680,55.93315,100.8,0.8,0.69,1.566797,-0.002481,0.05158,0.003809,0.531344,0.043091,0.385692,48.220093,5.077827,47.107063,7.891318,4.0,0.00029394,5,1478,0.36958,0.38451,0.15,0.2,0.0,0.72811,4.58395,-0.01,0.02533,-0.0054,-0.01109,0.00652,0.30221
71,72704,46.20064,246.16667,0.66667,0.69,1.443592,-0.004546,0.016138,0.005204,0.418946,0.067566,0.742041,47.403954,5.769156,47.925774,7.102114,4.0,0.00029386,6,1524,0.3973,0.40865,0.17,0.16667,0.0,0.73571,3.73533,-0.01,0.0307,-0.00512,-0.01784,0.00619,0.32465
72,73728,49.84543,202.6,0.8,0.69,1.338266,-0.003413,0.009515,0.003047,0.384694,0.032593,0.856733,49.462143,6.771709,49.589882,7.450737,4.0,0.00029377,5,1549,0.38632,0.40163,0.17,0.4,0.0,0.7381,2.61513,-0.01,0.03305,-0.00446,-0.01441,0.00762,0.32085
73,74752,48.61334,202.8,0.8,0.7,1.401245,-0.0039,0.014027,0.002617,0.427966,0.028748,0.738689,49.555595,6.253078,48.933441,6.623656,4.0,0.00029368,5,1532,0.4106,0.43507,0.17,0.2,0.0,0.69643,4.30333,-0.01,0.02806,-0.00576,-0.01371,0.003,0.30153
74,75776,44.14473,177.6,0.6,0.69,1.361361,-0.002427,0.034777,0.002297,0.379766,0.030701,0.700111,47.838066,7.563687,47.233467,10.545384,4.0,0.00029359,5,1543,0.38045,0.40401,0.17,0.2,0.0,0.84364,6.29265,-0.01,0.02431,-0.00483,-0.01402,0.00915,0.2718
75,76800,25.52161,181.0,0.4,0.69,1.284533,-0.002377,0.059427,0.001924,0.566809,0.015747,0.63177,46.748047,10.423377,43.99403,12.37214,4.0,0.0002935,5,1567,0.36046,0.385,0.17,0.6,1.0,0.74582,5.5265,-0.01,0.02701,-0.00512,-0.01313,0.0042,0.16893
76,77824,44.75449,244.33333,0.66667,0.68,1.463884,-0.004113,0.015731,0.00263,0.319183,0.023438,0.883934,47.788284,10.287371,48.034561,11.041162,4.0,0.00029342,6,1436,0.40281,0.42404,0.19,0.66667,0.0,0.74359,4.48238,-0.01,0.0371,-0.00386,-0.01215,0.00936,0.31389
77,78848,67.51917,115.66667,1.0,0.69,1.496126,-0.004308,0.021489,0.004139,0.428156,0.030823,0.805479,50.055519,9.11225,49.069618,10.206552,4.0,0.00029333,3,1497,0.43444,0.45499,0.19,0.0,1.0,0.79808,3.26114,-0.01,0.02423,-0.0062,-0.01266,0.00841,0.2213
78,79872,49.41231,192.28571,0.71429,0.7,1.474767,-0.003184,0.020867,0.003384,0.36009,0.034058,0.748301,49.975582,6.991306,49.920883,9.404304,4.0,0.00029324,7,1498,0.42338,0.44548,0.2,0.28571,1.0,0.84227,2.88095,-0.01,0.02974,-0.00537,-0.01438,0.005,0.39878
79,80896,30.25463,212.625,0.5,0.69,1.540083,-0.001521,0.050024,0.00176,0.375894,0.014404,0.5146,52.215164,7.489089,50.880703,10.286354,4.0,0.00029315,8,1443,0.39627,0.41842,0.2,0.625,0.75,0.86207,3.32089,-0.01,0.03453,-0.00473,-0.01538,0.00854,0.25553
80,81920,63.88825,122.33333,0.88889,0.72,1.64875,-0.002997,0.044561,0.004246,0.325191,0.046448,0.301351,54.83448,4.921713,54.954765,8.496516,4.0,0.00029307,9,1344,0.40836,0.43447,0.18,0.33333,1.0,0.83878,2.84789,-0.01,0.03586,-0.00455,-0.01649,0.0141,0.55035
81,82944,68.119,132.0,1.0,0.73,1.601728,-0.003165,0.013869,0.004695,0.334323,0.054382,0.384462,54.859249,5.127184,54.891563,5.076035,4.0,0.00029298,5,1357,0.40811,0.43172,0.18,0.6,0.0,0.88636,3.06244,-0.01,0.03605,-0.00522,-0.01321,0.00806,0.33561
82,83968,66.39152,148.33333,1.0,0.74,1.456161,-0.004677,0.006807,0.003446,0.353267,0.037292,0.775682,53.226322,5.30319,52.287277,5.676805,4.0,0.00029289,3,1501,0.4058,0.42928,0.17,0.66667,1.0,0.93252,2.71505,-0.01,0.02455,-0.00534,-0.01297,0.0049,0.22145
83,84992,52.46364,201.0,0.8,0.75,1.405857,-0.005,0.006102,0.002986,0.318237,0.038025,0.863596,52.104118,6.174832,52.065697,7.241069,4.0,0.0002928,5,1438,0.3766,0.39925,0.16,0.2,1.0,0.98266,3.0652,-0.01,0.02962,-0.00526,-0.01503,0.00528,0.30018
84,86016,44.99044,224.5,0.66667,0.74,1.424847,-0.00331,0.006708,0.003822,0.2901,0.045532,0.849469,54.359215,6.668876,54.786247,7.339279,4.0,0.00029271,6,1444,0.3675,0.39374,0.17,0.5,1.0,0.90606,2.72445,-0.01,0.03552,-0.00388,-0.01359,0.01279,0.29717
85,87040,51.55316,167.125,0.75,0.76,1.495737,-0.002199,0.033061,0.003853,0.415749,0.039062,0.41764,56.857765,5.130003,55.566601,8.23446,4.0,0.00029263,8,1423,0.40276,0.42768,0.15,0.25,1.0,0.94373,2.40882,-0.01,0.03226,-0.00483,-0.01538,0.0076,0.4281
