iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
11,11264,-12.28198,305.75,0.0,0.0,1.263514,-0.004086,0.023573,0.002689,0.252679,0.032296,0.959533,-4.30586,5.231728,-4.428482,5.618976,4.0,0.00029898,4,425,0.276,0.40432,0.69231,nan,0,0.75,0.7697,,,-0.01,0.00687,-0.00355,-0.02567,-0.00931,-0.00619,-0.00695
12,12288,-7.30025,311.75,0.0,0.0,1.040363,-0.004551,0.024935,0.002196,0.239733,0.042236,0.953996,-4.214511,5.121069,-4.335468,5.260767,4.0,0.00029887,4,437,0.29426,0.43618,0.66667,nan,0,0.75,0.82609,,,-0.01,0.00696,-0.00502,-0.02164,-0.01541,-0.00913,-0.00833
13,13312,-10.84807,347.66667,0.0,0.0,1.154998,-0.005902,0.023682,0.004161,0.29977,0.069999,0.955011,-4.415855,5.124932,-4.464991,5.166823,4.0,0.00029877,3,401,0.29205,0.4417,0.66667,nan,0,0.33333,0.8547,,,-0.01,0.00891,-0.00261,-0.01707,-0.01337,-0.00442,-0.00376
14,14336,-6.27452,128.33333,0.0,0.0,1.00231,-0.003981,0.024381,0.002249,0.231422,0.026542,0.927737,-4.586767,4.202914,-4.645882,4.152787,4.0,0.00029867,3,435,0.28291,0.4259,0.61111,nan,0,1.0,0.79412,,,-0.01,0.00815,-0.00305,-0.01605,-0.01649,-0.00694,-0.01286
15,15360,-5.07854,279.0,0.0,0.0,0.652665,-0.004067,0.011973,0.001758,0.226298,0.023751,0.963575,-4.838438,4.010397,-4.895639,4.183423,4.0,0.00029857,2,480,0.32361,0.51611,0.60526,nan,0,0.5,0.89655,,,-0.01,0.00725,-0.00771,-0.02201,-0.01337,-0.00436,-0.0061
16,16384,-6.85928,313.6,0.0,0.0,0.821415,-0.004039,0.018587,0.001249,0.276485,0.016567,0.943253,-4.832016,4.125479,-4.732403,4.067254,4.0,0.00029846,5,441,0.27489,0.44488,0.60465,nan,0,1.0,0.80909,,,-0.01,0.0092,-9e-05,-0.01876,-0.02054,-0.00596,-0.00996
17,17408,-5.95416,231.75,0.0,0.0,1.120299,-0.004923,0.016765,0.003837,0.329405,0.051095,0.948459,-4.359956,4.163359,-4.184783,4.009761,4.0,0.00029836,8,411,0.23228,0.36767,0.56863,nan,0,1.0,0.86726,,,-0.01,0.00908,-0.00116,-0.01243,-0.02551,-0.00607,-0.01858
18,18432,-5.44466,205.6,0.0,0.0,0.981397,-0.002898,0.017733,0.001807,0.2668,0.009242,0.922068,-3.625064,3.45595,-3.580332,3.295191,4.0,0.00029826,5,419,0.2357,0.37496,0.53571,nan,0,1.0,0.91935,,,-0.01,0.01122,-0.00129,-0.01409,-0.02245,-0.00605,-0.01677
19,19456,-5.22487,134.0,0.0,0.0,1.028648,-0.003719,0.014207,0.001891,0.221683,0.022531,0.942737,-3.947617,3.126197,-4.083779,3.360818,4.0,0.00029816,3,432,0.27097,0.39579,0.50847,nan,0,1.0,0.91667,,,-0.01,0.00798,-0.00402,-0.01682,-0.01261,-0.00585,-0.01228
20,20480,-4.29786,286.0,0.0,0.0,0.919894,-0.004939,0.016063,0.002448,0.233571,0.031145,0.943078,-4.295976,3.342604,-4.463464,3.715511,4.0,0.00029805,2,438,0.25629,0.38411,0.5082,nan,0,1.0,0.78378,,,-0.01,0.00684,-0.00607,-0.01869,-0.00695,-0.00641,-0.00458
21,21504,-8.42695,450.0,0.0,0.0,1.294243,-0.006428,0.011812,0.003056,0.294143,0.037667,0.965675,-4.878203,4.109388,-5.153827,4.730192,4.0,0.00029795,3,411,0.24073,0.3494,0.53125,nan,0,0.66667,0.80769,,,-0.01,0.00719,-0.00111,-0.02403,0.0,-0.00897,0.0
22,22528,-10.01155,450.0,0.0,0.0,1.472289,-0.003888,0.033625,0.00245,0.303855,0.018171,0.934399,-5.360338,4.709167,-5.695802,5.339941,4.0,0.00029785,3,380,0.2428,0.3642,0.55224,nan,0,0.66667,0.81579,,,-0.01,0.00594,-0.00114,-0.01887,-0.00921,-0.01593,0.0
23,23552,-6.20637,237.66667,0.0,0.0,1.351459,-0.005669,0.031468,0.003141,0.350911,0.044155,0.948776,-5.514913,5.246962,-5.856503,5.940231,4.0,0.00029775,3,411,0.26866,0.38871,0.54286,nan,0,1.0,0.80556,,,-0.01,0.00651,-0.00084,-0.02405,-0.00745,-0.0165,-0.00629
24,24576,-18.69265,332.33333,0.0,0.0,1.368595,-0.006243,0.019781,0.00288,0.261937,0.043562,0.969259,-5.704018,5.896057,-5.939255,6.528674,4.0,0.00029764,3,409,0.27124,0.38909,0.54795,nan,0,0.33333,0.66129,,,-0.01,0.00624,0.00097,-0.02418,-0.00561,-0.01391,-0.00313
25,25600,-8.33491,336.33333,0.0,0.0,1.154184,-0.006746,0.022266,0.003668,0.24897,0.051549,0.964892,-4.789778,5.589845,-4.986215,6.09854,4.0,0.00029754,3,423,0.26453,0.3935,0.55263,nan,0,0.66667,0.73684,,,-0.01,0.00582,-0.00358,-0.02656,-0.00926,-0.00281,-0.0037
26,26624,-8.75955,363.75,0.0,0.0,1.12201,-0.004694,0.026006,0.002058,0.251836,0.023193,0.95619,-4.877078,5.282136,-5.030021,5.697217,4.0,0.00029744,4,325,0.26509,0.40381,0.5625,nan,0,0.75,0.73684,,,-0.01,0.00669,-0.00142,-0.02219,-0.01144,-0.00954,-0.00376
27,27648,-5.50299,193.25,0.0,0.0,0.862971,-0.004554,0.018456,0.001694,0.21518,0.017264,0.957757,-4.464503,4.743506,-4.458944,4.93065,4.0,0.00029734,4,447,0.27204,0.41237,0.54762,nan,0,1.0,0.91304,,,-0.01,0.00607,0.00017,-0.01828,-0.0191,-0.00721,-0.01452
28,28672,-6.92673,221.83333,0.0,0.0,1.116184,-0.006508,0.022053,0.003874,0.27458,0.057826,0.928538,-4.317396,4.395468,-4.190279,4.196019,4.0,0.00029724,6,398,0.24817,0.37822,0.53333,nan,0,1.0,0.68056,,,-0.01,0.00923,0.00062,-0.01795,-0.02697,-0.00429,-0.01517
29,29696,-5.22629,155.25,0.0,0.0,1.165206,-0.005978,0.018829,0.003588,0.277472,0.051618,0.924545,-3.777971,3.688251,-3.754666,3.63968,4.0,0.00029713,8,306,0.24317,0.35355,0.5,nan,0,1.0,0.72727,,,-0.01,0.01052,0.00162,-0.01798,-0.02374,-0.00817,-0.02551
30,30720,-6.43703,190.33333,0.0,0.0,0.932719,-0.003729,0.017352,0.000982,0.242682,0.00708,0.893006,-3.1388,3.239535,-3.032936,2.953132,4.0,0.00029703,6,454,0.25056,0.37456,0.46,nan,0,1.0,0.68966,,,-0.01,0.00911,0.00329,-0.01559,-0.02862,-0.00485,-0.0222
31,31744,-5.84374,174.5,0.0,0.0,0.838001,-0.006497,0.018773,0.002135,0.225019,0.026542,0.900199,-3.257277,3.179407,-3.277492,3.140871,4.0,0.00029693,4,463,0.23163,0.3422,0.42,nan,0,1.0,0.64,,,-0.01,0.00845,5e-05,-0.01468,-0.02082,-0.00499,-0.01959
32,32768,-5.35957,164.0,0.0,0.0,1.012162,-0.005155,0.018669,0.002577,0.222182,0.029611,0.919811,-3.583715,3.338722,-3.618789,3.344339,4.0,0.00029683,5,424,0.23494,0.35691,0.37,nan,0,1.0,0.78788,,,-0.01,0.00794,-0.00096,-0.01808,-0.0218,-0.00589,-0.02098
33,33792,6.8736,189.8,0.2,0.01,1.048283,-0.001242,0.84011,0.001845,0.96242,0.01702,0.221062,-3.620846,3.229175,-2.379696,7.269573,4.0,0.00029672,5,462,0.24486,0.36714,0.34,0.0,1,1.0,0.80556,,,-0.01,0.00823,0.00082,-0.01403,-0.01811,-0.00501,0.11041
34,34816,-5.52088,285.5,0.0,0.01,1.117989,-0.005231,0.030271,0.002945,0.25516,0.03139,0.901962,-2.503403,3.527486,-2.432999,3.656924,4.0,0.00029662,4,439,0.2536,0.37915,0.36,0.0,1,1.0,0.63492,,,-0.01,0.00748,0.00316,-0.01517,-0.01283,-0.00563,-0.00774
35,35840,-7.00247,283.25,0.0,0.01,1.031663,-0.003991,0.030789,0.002401,0.337707,0.027937,0.886974,-2.034288,3.568484,-2.165496,3.837337,4.0,0.00029652,4,462,0.27008,0.38105,0.34,0.0,1,1.0,0.65079,,,-0.01,0.00535,0.00014,-0.02289,-0.01307,-0.0048,-0.01684
36,36864,-5.45861,187.0,0.0,0.01,1.255274,-0.005782,0.024487,0.00332,0.340594,0.038504,0.940631,-2.814703,4.34149,-2.910168,4.74504,4.0,0.00029642,2,490,0.25872,0.37836,0.33,0.0,1,1.0,0.5,,,-0.01,0.00644,0.00311,-0.02385,-0.00909,-0.00166,-0.00698
37,37888,7.44604,379.75,0.25,0.02,0.969299,-0.000728,0.686813,0.00066,0.556495,0.003592,0.32764,-2.21801,3.861696,-1.134004,7.389679,4.0,0.00029631,4,527,0.25513,0.36955,0.32,0.0,2,1.0,0.59596,,,-0.01,0.00651,0.00181,-0.01938,-0.01293,-0.00479,0.12893
38,38912,-7.71848,291.75,0.0,0.02,1.266996,-0.00566,0.048464,0.003278,0.223798,0.046491,0.883783,-2.320225,4.617782,-2.28829,4.558892,4.0,0.00029621,4,473,0.26061,0.36895,0.31,0.0,2,1.0,0.64706,,,-0.01,0.00738,0.00023,-0.01518,-0.01434,-0.01022,-0.01398
39,39936,-7.29275,282.25,0.0,0.02,1.099091,-0.004286,0.033071,0.003445,0.294336,0.04262,0.896601,-1.484649,4.505793,-1.545685,4.326808,4.0,0.00029611,4,506,0.25543,0.36128,0.28,0.0,2,1.0,0.60345,,,-0.01,0.0083,0.0032,-0.01653,-0.01171,-0.00588,-0.0156
40,40960,-6.86897,226.66667,0.0,0.02,1.002938,-0.003328,0.027134,0.001406,0.167871,0.011649,0.90118,-1.183448,3.849528,-1.107374,3.77129,4.0,0.00029601,3,418,0.25217,0.36702,0.27,0.0,2,1.0,0.57143,,,-0.01,0.00818,0.00385,-0.01784,-0.01622,-0.00598,-0.01259
41,41984,5.33982,250.0,0.16667,0.03,1.00979,-0.001513,0.778115,0.002525,0.882735,0.037388,0.287825,-0.938113,3.911453,0.409502,7.611766,4.0,0.0002959,6,467,0.23743,0.34313,0.25,0.0,3,0.83333,0.50667,,,-0.01,0.00793,0.00514,-0.01873,-0.01558,-0.00497,0.12338
42,43008,-5.40158,187.42857,0.0,0.03,1.188935,-0.004471,0.037575,0.001938,0.232765,0.020717,0.864001,-1.677131,4.087484,-1.592528,3.762445,4.0,0.0002958,7,456,0.23497,0.34991,0.25,0.0,3,0.85714,0.4898,,,-0.01,0.01043,0.00604,-0.01376,-0.02159,-0.00648,-0.02131
43,44032,-4.84529,128.85714,0.0,0.03,1.173442,-0.003429,0.027934,0.002632,0.203317,0.031076,0.853641,-1.752867,3.560525,-1.633292,3.386792,4.0,0.0002957,7,453,0.24302,0.3616,0.22,0.0,3,1.0,0.37931,,,-0.01,0.01119,0.00614,-0.01776,-0.0204,-0.00698,-0.02489
44,45056,-4.99397,187.0,0.0,0.03,1.042196,-0.003538,0.025234,0.002255,0.209392,0.02832,0.86401,-0.791425,3.441965,-0.806467,3.283227,4.0,0.0002956,6,452,0.2334,0.34732,0.18,0.0,3,1.0,0.41509,,,-0.01,0.01053,0.00706,-0.01342,-0.01406,-0.00643,-0.02334
45,46080,19.39891,175.83333,0.33333,0.05,0.952354,-0.002839,1.450481,0.002262,1.122079,0.02689,0.156277,-1.129397,2.983027,0.949664,9.769953,4.0,0.00029549,6,448,0.23132,0.34684,0.14,0.0,5,0.66667,0.43396,,,-0.01,0.0111,0.00555,-0.01399,-0.0179,-0.00695,0.26465
46,47104,-4.50464,124.2,0.0,0.05,1.053224,-0.003996,0.086621,0.002987,0.579291,0.030797,0.80794,1.858796,4.686109,1.876742,4.654901,4.0,0.00029539,5,428,0.2219,0.33849,0.1,0.0,5,1.0,0.41176,,,-0.01,0.01167,0.00438,-0.01455,-0.01365,-0.00635,-0.01834
47,48128,9.39508,226.8,0.2,0.06,0.93476,-0.00152,0.569561,0.001842,0.379679,0.021694,0.504352,3.89172,5.706476,4.795094,8.695841,4.0,0.00029529,5,417,0.25132,0.36366,0.09,0.0,6,0.8,0.6,,,-0.01,0.0096,-0.00011,-0.02323,-0.01189,-0.01311,0.12663
48,49152,13.22509,127.25,0.25,0.07,0.943914,-0.002543,0.433931,0.002352,0.314616,0.029541,0.549074,4.979648,6.04908,5.101546,7.913033,4.0,0.00029519,4,440,0.26061,0.37576,0.09,0.0,7,0.75,0.3913,,,-0.01,0.00849,0.00762,-0.01785,-0.01185,-0.00942,0.13307
49,50176,-9.3282,291.0,0.0,0.07,0.906618,-0.004598,0.067818,0.0028,0.352032,0.029925,0.857434,6.101652,5.88344,6.18437,5.933462,4.0,0.00029508,3,442,0.24299,0.35393,0.09,0.0,7,0.66667,0.46479,,,-0.01,0.00853,0.0059,-0.02125,-0.00656,-0.00482,-0.00844
50,51200,13.14632,319.5,0.25,0.08,1.06039,-0.002721,0.375615,0.002287,0.643912,0.024693,0.586685,7.515055,5.660521,8.503379,8.443327,4.0,0.00029498,4,450,0.26202,0.3774,0.1,0.0,8,0.75,0.65957,,,-0.01,0.0075,0.00356,-0.0212,-0.00584,-0.00485,0.12327
51,52224,-5.77881,341.33333,0.0,0.08,1.022578,-0.004622,0.080661,0.002259,0.601087,0.022775,0.8646,8.406592,6.786685,8.093386,6.72057,4.0,0.00029488,3,469,0.2658,0.38453,0.11,0.0,8,1.0,0.41176,,,-0.01,0.00782,0.00558,-0.02429,-0.00967,-0.00798,-0.00381
52,53248,-7.2606,271.0,0.0,0.08,0.871889,-0.003919,0.055904,0.002335,0.587271,0.026472,0.911423,8.717281,6.976251,8.248982,7.109741,4.0,0.00029478,3,479,0.26972,0.39905,0.12,0.0,8,1.0,0.42593,,,-0.01,0.00717,0.00559,-0.02773,-0.00885,-0.00489,-0.00883
53,54272,-5.43203,329.5,0.0,0.08,0.810875,-0.003498,0.045378,0.001926,0.508469,0.02267,0.896393,7.7081,6.154834,7.364143,6.161879,4.0,0.00029468,2,507,0.25439,0.37032,0.13,0.0,8,1.0,0.5122,,,-0.01,0.00803,0.00185,-0.0247,-0.00752,-0.00227,-0.00464
54,55296,3.8261,350.0,0.16667,0.09,1.197366,-0.0035,0.170912,0.003529,0.364961,0.046526,0.692118,7.993718,6.03067,7.867939,7.228064,4.0,0.00029457,6,402,0.20997,0.31803,0.15,0.0,9,0.83333,0.53153,,,-0.01,0.00718,0.00392,-0.02308,-0.00123,-0.00406,0.08958
55,56320,67.61064,161.0,1.0,0.1,1.212722,-0.003992,0.250443,0.002625,0.390428,0.027065,0.676133,8.421621,6.915565,8.453738,8.646097,4.0,0.00029447,1,412,0.25896,0.37291,0.15,0.1,10,0.0,0.25,,,-0.01,0.00601,0.00399,-0.02852,-0.00741,-0.00297,0.11679
56,57344,-10.47939,450.0,0.0,0.1,0.984715,-0.005937,0.025566,0.002506,0.519809,0.036203,0.959031,8.578063,7.562057,8.207838,7.73694,4.0,0.00029437,1,440,0.30512,0.42479,0.16,0.1,10,1.0,0.36,,,-0.01,0.00551,0.00625,-0.03271,-0.00149,-0.00743,0.0
57,58368,-8.31362,450.0,0.0,0.1,1.058078,-0.004373,0.043715,0.002142,0.48298,0.023403,0.91935,6.929013,7.461305,6.463633,7.523864,4.0,0.00029427,4,419,0.27237,0.38115,0.2,0.1,10,1.0,0.4381,,,-0.01,0.0063,0.0025,-0.02803,-0.00646,-0.00389,0.0
58,59392,-8.39307,450.0,0.0,0.09,1.27961,-0.004137,0.058988,0.002857,0.40022,0.032122,0.874239,5.852366,7.064157,5.484651,7.115491,4.0,0.00029416,3,386,0.22659,0.33298,0.23,0.1,10,1.0,0.46053,,,-0.01,0.00704,0.00356,-0.02294,-0.0075,-0.00254,0.0
59,60416,58.12313,256.0,1.0,0.1,1.010025,-0.00209,0.357633,0.001633,0.345247,0.01423,0.549641,5.714589,7.067336,6.554011,9.296493,4.0,0.00029406,1,469,0.25964,0.39463,0.22,0.09091,11,1.0,0.57143,,,-0.01,0.00519,0.00259,-0.03315,-0.00285,-0.00272,0.13082
60,61440,32.89606,415.0,0.66667,0.12,0.989369,-0.003564,0.504075,0.003403,0.536059,0.049037,0.495719,6.975493,7.329602,8.725123,10.594519,4.0,0.00029396,3,470,0.25553,0.36944,0.21,0.07692,13,1.0,0.55172,,,-0.01,0.00659,0.0023,-0.03149,-0.00319,-0.00619,0.23771
61,62464,4.30602,297.16667,0.16667,0.13,1.160159,-0.002472,0.312643,0.002203,0.288799,0.029471,0.578781,6.849247,7.363502,7.340545,9.584077,4.0,0.00029386,6,445,0.21947,0.32077,0.24,0.07143,14,0.83333,0.45098,,,-0.01,0.00723,0.00208,-0.02298,-0.00787,-0.00412,0.10712
62,63488,14.06134,298.33333,0.33333,0.13,1.197428,-0.002618,0.291657,0.002818,0.41148,0.028843,0.569488,7.566249,6.825755,8.505625,9.076612,4.0,0.00029375,3,410,0.2118,0.30841,0.24,0.06667,15,1.0,0.34783,,,-0.01,0.0067,0.00051,-0.02201,-0.00963,-0.00291,0.10485
63,64512,17.63184,210.33333,0.33333,0.14,1.237529,-0.001738,0.305413,0.003529,0.222874,0.050921,0.613051,11.342043,8.54247,11.761388,10.280602,4.0,0.00029365,3,450,0.21164,0.29454,0.24,0.0625,16,1.0,0.57143,,,-0.01,0.00603,0.00241,-0.0266,-0.00177,-0.0028,0.10049
64,65536,28.30044,311.5,0.5,0.15,1.311635,-0.002182,0.261036,0.001985,0.279802,0.011719,0.655594,13.309516,8.866964,14.15254,10.393127,4.0,0.00029355,2,480,0.22227,0.32016,0.25,0.05882,17,0.5,0.375,,,-0.01,0.00533,0.00158,-0.02815,-0.00345,-0.00282,0.1058
65,66560,19.39808,361.6,0.4,0.17,1.407234,-0.004313,0.325601,0.003083,0.49336,0.038888,0.65204,13.077134,9.11186,14.902244,11.931349,4.0,0.00029345,5,469,0.20922,0.30431,0.28,0.05263,19,0.4,0.325,,,-0.01,0.00699,0.00297,-0.02696,0.00238,-0.0049,0.18603
66,67584,25.34651,268.0,0.5,0.19,1.560252,-0.003734,0.290982,0.003614,0.320548,0.039202,0.653994,13.64421,8.782182,15.084403,11.532128,4.0,0.00029334,4,435,0.20091,0.29601,0.28,0.04762,21,0.75,0.16667,,,-0.01,0.00605,0.00381,-0.02489,-0.00711,-0.00376,0.16562
67,68608,nan,nan,0.0,0.19,1.137403,-0.005059,0.047327,0.002879,0.456134,0.037214,0.886414,18.761936,8.620278,18.756937,8.281591,4.0,0.00029324,0,410,0.23116,0.32814,0.28,0.04762,21,0.0,0.0,,,-0.01,0.00547,0.00272,-0.02853,-0.00667,-0.00369,0.0
68,69632,30.2679,428.0,0.66667,0.2,0.980443,-0.003164,0.178878,0.002927,0.295213,0.043562,0.658994,19.034533,8.260006,20.403088,9.864277,4.0,0.00029314,3,431,0.23695,0.34509,0.29,0.04348,23,1.0,0.21053,,,-0.01,0.00544,0.00742,-0.02619,-0.00426,-0.00264,0.24699
69,70656,-7.10311,357.25,0.0,0.2,1.013771,-0.003388,0.064072,0.003286,0.337894,0.040562,0.835755,17.544889,8.9728,17.330715,8.837384,4.0,0.00029304,4,422,0.18925,0.27121,0.3,0.04348,23,0.75,0.25,,,-0.01,0.00824,0.00123,-0.01943,-0.00223,-0.0051,-0.00731
70,71680,31.53189,298.75,0.5,0.22,0.984182,-0.003591,0.215865,0.003058,0.429274,0.036795,0.609982,18.553696,8.202807,20.478373,10.457382,4.0,0.00029293,4,471,0.20686,0.29683,0.32,0.04,25,0.25,0.15385,,,-0.01,0.00567,0.00389,-0.0243,-0.00338,-0.00318,0.26036
71,72704,19.01861,239.0,0.33333,0.23,0.845065,-0.001964,0.149904,0.002101,0.279143,0.01845,0.675946,22.183594,8.279658,22.559259,9.839501,4.0,0.00029283,3,485,0.21033,0.29953,0.33,0.03846,26,0.33333,0.44444,,,-0.01,0.00526,0.00249,-0.02545,-0.00379,-0.00362,0.15176
72,73728,-8.81393,450.0,0.0,0.23,0.830886,-0.005965,0.016497,0.002934,0.395512,0.042864,0.947878,22.612488,8.0732,22.464743,8.213021,4.0,0.00029273,2,455,0.20199,0.27296,0.35,0.03846,26,0.0,0.34615,,,-0.01,0.0067,0.00062,-0.02663,-0.00361,-0.00446,0.0
73,74752,-6.92384,381.75,0.0,0.23,0.878811,-0.001557,0.072549,0.00223,0.489914,0.018973,0.787036,21.758793,8.484894,20.947943,8.987454,4.0,0.00029263,4,460,0.19879,0.27755,0.37,0.03846,26,0.75,0.57143,,,-0.01,0.00728,0.00078,-0.02219,-0.00061,-0.00287,-0.00808
74,75776,32.15319,240.0,0.5,0.24,0.968729,-0.001628,0.117125,0.001661,0.260004,0.011963,0.710375,23.801373,8.609131,24.092901,9.808547,4.0,0.00029252,2,473,0.2067,0.28459,0.37,0.03704,27,0.5,0.625,,,-0.01,0.00606,0.00163,-0.02599,-0.00069,-0.00293,0.1309
75,76800,28.12774,308.5,0.5,0.24,1.00323,-0.002218,0.038236,0.002349,0.333239,0.022182,0.878158,24.602709,8.003189,24.529694,8.825143,4.0,0.00029242,2,480,0.21502,0.2994,0.38,0.03571,28,0.0,0.37037,,,-0.01,0.00638,0.00486,-0.02639,0.00626,-0.00169,0.13305
76,77824,-7.16522,450.0,0.0,0.23,1.220644,-0.006211,0.006425,0.002675,0.396452,0.033273,0.979518,25.201138,8.442643,24.83926,8.866987,4.0,0.00029232,3,428,0.21165,0.29904,0.41,0.03571,28,0.0,0.52542,,,-0.01,0.0069,0.0049,-0.02266,0.00166,-0.00475,0.0
77,78848,-4.47629,450.0,0.0,0.23,1.292528,-0.006528,0.010793,0.00423,0.366828,0.051758,0.967949,25.408443,9.034153,25.050724,9.269851,4.0,0.00029222,3,443,0.20471,0.29981,0.44,0.03571,28,0.33333,0.39535,,,-0.01,0.00712,0.00613,-0.02287,-0.00267,-0.00427,0.0
78,79872,10.54049,312.25,0.25,0.24,1.086465,-0.002036,0.105488,0.00232,0.290874,0.027797,0.711504,24.812326,8.935919,24.716841,10.50358,4.0,0.00029212,4,374,0.22691,0.32202,0.46,0.03448,29,0.25,0.34615,,,-0.01,0.00831,0.00384,-0.02769,-0.00356,-0.00542,0.12069
79,80896,36.90042,298.6,0.6,0.26,1.234158,-0.002936,0.162422,0.002559,0.261606,0.025844,0.63918,25.341442,9.02088,26.721029,11.730208,4.0,0.00029201,5,426,0.19907,0.28623,0.47,0.0625,32,0.2,0.31746,,,-0.01,0.00651,0.00454,-0.02632,0.00029,-0.0024,0.30537
80,81920,66.66635,195.5,1.0,0.27,1.185397,-0.005055,0.084556,0.002468,0.234588,0.028006,0.774603,26.769714,9.415323,27.578188,10.965578,4.0,0.00029191,2,432,0.22288,0.31393,0.47,0.05882,34,0.0,0.26667,,,-0.01,0.00718,0.00644,-0.02376,0.0025,-0.00325,0.21843
81,82944,nan,nan,0.0,0.27,1.098993,-0.006614,0.007825,0.003057,0.436554,0.038783,0.981241,30.177385,10.168268,29.583406,10.561431,4.0,0.00029181,0,434,0.25106,0.33289,0.47,0.05882,34,0.0,0.0,,,-0.01,0.00541,0.00281,-0.02788,-3e-05,-0.00495,0.0
82,83968,19.19557,383.0,0.4,0.29,1.178835,-0.002795,0.064109,0.002929,0.215025,0.028878,0.855974,28.498831,11.282618,29.310165,12.473783,4.0,0.00029171,5,420,0.23615,0.31608,0.49,0.05556,36,0.0,0.27941,,,-0.01,0.00953,0.00085,-0.02487,0.00275,-0.0047,0.20976
