iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
155,158720,15.02304,109.6,0.7,0.91,1.48463,-0.001916,4.511188,0.007796,3968,-0.01,0.00482,0.00108,-0.00661,0.00751,0.1704
156,159744,24.85069,81.42857,0.92857,0.91,1.516677,-0.050833,9.089847,0.003465,3718,-0.01,0.00601,0.00201,-0.00533,0.00721,0.36514
157,160768,24.9303,72.14286,1.0,0.91,1.469648,0.000656,9.101715,0.002872,4047,-0.01,0.00722,0.00255,-0.00604,0.00801,0.37851
158,161792,22.38103,84.72727,0.90909,0.91,1.441436,-0.037857,8.467945,0.002523,3902,-0.01,0.00675,0.00084,-0.00698,0.00941,0.26675
159,162816,20.83596,82.61538,0.92308,0.9,1.465376,0.057467,11.209377,0.009132,3964,-0.01,0.00653,0.00207,-0.00615,0.00493,0.30336
160,163840,16.29382,83.41667,0.66667,0.86,1.407043,0.004283,13.963494,0.010534,4224,-0.01,0.00677,-0.00087,-0.00703,0.00396,0.23798
161,164864,22.61108,63.72222,0.88889,0.86,1.46848,-0.001368,11.783145,0.005264,3493,-0.01,0.00771,0.00205,-0.00442,0.0054,0.42855
162,165888,23.47281,78.4,1.0,0.88,1.533521,-0.055991,5.93495,0.0034,3862,-0.01,0.00564,5e-05,-0.0043,0.00627,0.27516
163,166912,19.54344,103.91667,0.75,0.89,1.496392,-0.071294,7.669655,0.006169,3453,-0.01,0.00535,0.00099,-0.0057,0.00645,0.25947
164,167936,23.1089,84.90909,1.0,0.89,1.466964,-0.013238,6.924918,0.00417,3296,-0.01,0.0063,0.00176,-0.00557,0.00804,0.26705
165,168960,22.42729,79.38462,0.84615,0.87,1.312082,0.023203,7.188979,0.003347,3342,-0.01,0.00578,0.00195,-0.00591,0.00431,0.31283
166,169984,16.4351,107.625,0.75,0.86,1.587464,-0.016106,7.200601,0.005015,4320,-0.01,0.00427,-2e-05,-0.00713,0.00261,0.16017
167,171008,17.45853,104.6,0.8,0.84,1.561924,-0.073396,6.903198,0.002792,3025,-0.01,0.00571,0.0011,-0.00684,0.00279,0.20328
168,172032,16.70302,105.27273,0.81818,0.85,1.576227,0.098506,8.851774,0.005451,3565,-0.01,0.00569,0.00118,-0.00691,0.00221,0.20271
169,173056,18.16965,99.75,1.0,0.87,1.610587,0.006582,3.195162,0.005511,4247,-0.01,0.0029,-0.0008,-0.00849,0.00362,0.08363
170,174080,11.24886,163.66667,0.66667,0.84,1.527448,0.00082,4.256136,0.004656,3712,-0.01,0.00324,-0.00057,-0.00807,0.00217,0.1267
171,175104,15.84372,125.125,0.875,0.85,1.511333,-0.043492,5.849234,0.004629,3846,-0.01,0.00496,-0.00103,-0.00742,0.00305,0.14358
172,176128,19.38987,122.66667,0.77778,0.83,1.430992,0.022691,5.429217,0.005769,3810,-0.01,0.00501,-0.00194,-0.00662,0.00449,0.18919
173,177152,20.54004,109.7,1.0,0.86,1.392893,-0.004051,8.684693,0.011396,3883,-0.01,0.00595,3e-05,-0.00625,0.00392,0.22402
