iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_bunching,comp_terminal
11,11264,-8.11027,148.14286,0.0,0.0,1.278999,-0.005018,0.031692,0.004338,0.383482,0.050659,0.935934,-4.187007,6.735501,-4.170031,6.528759,4.0,0.00029912,7,1382,0.20165,0.27786,0.55556,nan,0,0.71429,0.9,,,-0.01,0.0088,-0.00372,-0.02933,-0.0144,-0.00133,-0.01438
12,12288,-6.88014,252.4,0.0,0.0,0.894411,-0.006154,0.016389,0.003504,0.319719,0.052734,0.935596,-3.299366,5.021069,-3.275931,4.67212,4.0,0.00029903,5,1517,0.17582,0.2398,0.56,nan,0,0.4,0.92683,,,-0.01,0.0117,-0.00687,-0.02,-0.00945,-0.00136,-0.00806
13,13312,-5.57124,132.85714,0.0,0.0,1.29033,-0.004342,0.025956,0.003597,0.370694,0.037231,0.924635,-4.088411,5.644209,-3.971332,5.311574,4.0,0.00029895,7,1345,0.18605,0.25543,0.49123,nan,0,1.0,1.0,,,-0.01,0.01179,-0.00053,-0.02812,-0.01471,-0.00187,-0.01992
14,14336,-5.89056,147.42857,0.0,0.0,1.073826,-0.005774,0.018708,0.0048,0.437986,0.088806,0.921583,-3.466819,4.725595,-3.423424,4.41888,4.0,0.00029886,7,1427,0.18408,0.26285,0.45312,nan,0,0.85714,0.94737,,,-0.01,0.01128,-0.00296,-0.0254,-0.01615,-0.00143,-0.0199
15,15360,-5.82748,142.0,0.0,0.0,1.198345,-0.004849,0.016727,0.004226,0.36215,0.065247,0.920694,-3.721023,4.534086,-3.610639,4.186316,4.0,0.00029877,8,1351,0.17102,0.23824,0.40278,nan,0,1.0,0.94118,,,-0.01,0.01061,-0.00172,-0.02606,-0.01477,-0.00176,-0.0239
16,16384,-5.16607,140.85714,0.0,0.0,1.178599,-0.004547,0.013224,0.004626,0.345429,0.048218,0.919148,-3.401112,3.83311,-3.326129,3.583178,4.0,0.00029868,7,1351,0.14962,0.21462,0.37975,nan,0,0.85714,1.0,,,-0.01,0.01109,0.00054,-0.02493,-0.01633,-0.001,-0.01846
17,17408,-5.72833,136.1,0.0,0.0,1.169902,-0.004527,0.010354,0.003511,0.335958,0.041626,0.944222,-3.472782,3.737364,-3.46071,3.621061,4.0,0.0002986,10,1328,0.16422,0.23375,0.33708,nan,0,1.0,1.0,,,-0.01,0.01068,-0.00164,-0.0264,-0.01676,-0.00227,-0.03006
18,18432,-5.48095,118.16667,0.0,0.0,1.16274,-0.006564,0.008876,0.004509,0.403463,0.053955,0.934075,-3.404441,3.354899,-3.31282,3.1198,4.0,0.00029851,6,1349,0.1371,0.20271,0.31579,nan,0,1.0,1.0,,,-0.01,0.0118,0.00047,-0.02434,-0.01884,-0.00117,-0.0176
19,19456,-5.66249,159.83333,0.0,0.0,0.956687,-0.004456,0.006117,0.002951,0.352556,0.022522,0.930798,-2.717643,2.577092,-2.722189,2.441233,4.0,0.00029842,6,1455,0.1405,0.19721,0.29,nan,0,1.0,1.0,,,-0.01,0.00934,-0.00088,-0.02249,-0.01329,-0.00099,-0.02031
20,20480,6.36367,165.66667,0.16667,0.01,1.113085,-0.003043,0.795522,0.003659,0.77119,0.05896,0.133949,-3.084118,2.663399,-1.794612,7.605896,4.0,0.00029833,6,1393,0.14937,0.20289,0.24,0.0,1,0.83333,1.0,,,-0.01,0.00807,-0.00017,-0.02951,-0.00134,-0.00108,0.08962
21,21504,-5.92276,218.66667,0.0,0.01,0.924025,-0.005485,0.026881,0.004573,0.370886,0.066223,0.817726,0.007095,2.954684,-0.230702,2.928687,4.0,0.00029824,3,1214,0.12782,0.18353,0.24,0.0,1,0.66667,1.0,,,-0.01,0.00759,-0.00031,-0.02774,-0.00621,-0.00055,-0.00655
22,22528,-5.27361,300.0,0.0,0.01,1.06791,-0.005058,0.020086,0.002723,0.402551,0.039185,0.829391,0.370201,3.002786,0.118929,3.081374,4.0,0.00029816,4,1420,0.14265,0.19563,0.25,0.0,1,0.5,0.88889,,,-0.01,0.00688,-0.00191,-0.02988,-0.00333,-0.00246,0.0
23,23552,-7.88679,278.25,0.0,0.01,1.228256,-0.005548,0.015987,0.004085,0.48607,0.068726,0.87415,0.522666,2.907107,0.180444,3.13207,4.0,0.00029807,4,1397,0.14474,0.19074,0.26,0.0,1,0.25,1.0,,,-0.01,0.0066,-0.00057,-0.02854,0.00014,-0.0015,-0.00257
24,24576,-10.56477,300.0,0.0,0.01,1.256821,-0.005701,0.01074,0.003695,0.421726,0.04657,0.929789,0.501122,2.907828,0.100579,3.260948,4.0,0.00029798,2,1389,0.13446,0.1773,0.27,0.0,1,0.0,1.0,,,-0.01,0.00684,-0.00062,-0.0274,-0.00328,-0.00055,0.0
25,25600,-7.86403,300.0,0.0,0.01,1.028698,-0.004125,0.00763,0.002392,0.366544,0.021545,0.959556,-0.116314,3.265148,-0.347959,3.330836,4.0,0.00029789,4,1447,0.12874,0.17115,0.3,0.0,1,0.0,1.0,,,-0.01,0.00957,-0.0001,-0.02172,-0.00269,-0.00051,0.0
26,26624,-5.22897,250.0,0.0,0.01,0.940734,-0.004901,0.008761,0.002935,0.366252,0.039124,0.954573,-0.600635,3.177857,-0.862728,3.348252,4.0,0.00029781,5,1453,0.12866,0.16994,0.3,0.0,1,0.4,1.0,,,-0.01,0.00961,-0.00107,-0.02349,-0.00136,-0.00108,-0.00641
27,27648,9.70937,194.8,0.2,0.02,1.121267,-0.00041,0.775344,0.00147,0.705571,0.008606,0.239434,-0.877808,3.725766,-0.016998,8.002413,4.0,0.00029772,5,1365,0.12466,0.16486,0.29,0.0,2,0.4,1.0,,,-0.01,0.00811,-0.00033,-0.026,-0.00628,-0.001,0.08946
28,28672,11.86891,225.0,0.25,0.03,1.022797,-0.003794,0.734677,0.003799,0.615906,0.052917,0.284588,0.751909,4.306227,1.882383,8.263261,4.0,0.00029763,4,1423,0.12518,0.15766,0.29,0.0,3,0.25,1.0,,,-0.01,0.009,0.00064,-0.02562,0.00341,-0.00172,0.10088
29,29696,8.74266,272.8,0.2,0.04,1.004148,-0.001345,0.526061,0.002559,0.484232,0.023743,0.454465,2.245814,5.047884,3.204818,8.401478,4.0,0.00029754,5,1439,0.12588,0.15967,0.31,0.0,4,0.0,1.0,,,-0.01,0.00971,-0.0006,-0.02078,-0.0013,-0.00084,0.10011
30,30720,11.68876,224.0,0.25,0.05,0.84695,-0.001474,0.452182,0.000961,0.425199,0.002136,0.405176,5.627157,5.694288,6.330474,7.706596,4.0,0.00029745,4,1440,0.0784,0.11718,0.31,0.0,5,0.5,0.75,,,-0.01,0.01332,0.00075,-0.01687,-0.00934,-0.00065,0.10876
31,31744,6.29208,157.14286,0.14286,0.06,0.877895,-0.001606,0.504708,0.00281,0.531068,0.03064,0.313857,7.110752,5.389607,8.083864,8.162714,4.0,0.00029737,7,1352,0.06952,0.10507,0.31,0.0,6,0.71429,0.0,,,-0.01,0.01199,0.00149,-0.01677,-0.00445,-0.00162,0.09836
32,32768,41.77847,152.875,0.625,0.11,0.997799,-0.002045,1.377626,0.001699,1.749477,0.015991,0.21125,7.61235,5.297892,12.910373,13.816577,4.0,0.00029728,8,1355,0.07733,0.119,0.31,0.0,11,0.25,0.0,,,-0.01,0.01091,0.00177,-0.01379,0.0029,-0.00143,0.48256
33,33792,55.1697,136.2,0.8,0.15,1.104312,-0.002861,0.580996,0.003105,0.610437,0.031921,0.337856,16.678371,6.473098,20.287334,11.542878,4.0,0.00029719,5,1351,0.09036,0.13233,0.32,0.0,15,0.0,1.0,,,-0.01,0.01182,0.0008,-0.01949,0.00208,-0.00399,0.36315
34,34816,36.14998,214.57143,0.57143,0.19,0.899093,-0.002399,0.382913,0.002187,0.560129,0.022949,0.544472,18.204048,8.388508,22.037174,12.649191,4.0,0.0002971,7,1427,0.09248,0.132,0.34,0.0,19,0.0,0.8,,,-0.01,0.00993,0.00043,-0.01824,0.0033,-0.00413,0.41796
35,35840,69.73717,100.6,1.0,0.24,0.946345,-0.001738,0.310422,0.001673,0.501274,0.004883,0.468206,27.895927,9.224458,31.672302,12.010141,4.0,0.00029702,5,1246,0.07256,0.10975,0.34,0.0,24,0.0,0.0,,,-0.01,0.01092,0.00111,-0.01751,0.00664,-0.00085,0.50953
36,36864,17.65702,174.0,0.28571,0.26,0.925039,-0.002288,0.181917,0.002453,0.698756,0.015564,0.534647,28.912884,9.001811,28.051783,10.533031,4.0,0.00029693,7,1388,0.07825,0.11215,0.37,0.0,26,0.28571,0.0,,,-0.01,0.00919,-0.0,-0.01889,0.00105,-0.00151,0.19971
37,37888,-2.1755,231.33333,0.0,0.26,0.935269,-0.002215,0.078034,0.002594,0.822843,0.035583,0.463838,26.833809,7.189538,24.64188,6.711043,4.0,0.00029684,3,1481,0.10521,0.13123,0.39,0.0,26,0.33333,0.0,,,-0.01,0.00977,0.00072,-0.01968,-0.00456,-0.00625,-0.00293
38,38912,4.70675,217.0,0.14286,0.27,1.072226,-0.00254,0.108262,0.003631,0.603859,0.036072,0.65372,24.978443,7.588536,23.86417,10.04967,4.0,0.00029675,7,1363,0.0989,0.1372,0.42,0.0,27,0.42857,1.0,,,-0.01,0.01114,0.00091,-0.02333,-0.00142,-0.00305,0.08551
39,39936,17.21951,137.14286,0.28571,0.29,0.960244,-0.002188,0.187675,0.003644,0.690652,0.031189,0.469118,26.758259,6.960783,25.488396,11.017998,4.0,0.00029666,7,1408,0.07996,0.11714,0.43,0.0,29,0.57143,0.0,,,-0.01,0.01176,0.00094,-0.01532,-0.00333,-0.00115,0.19978
40,40960,32.38782,159.33333,0.5,0.31,0.941676,-0.003781,0.15641,0.005472,0.598802,0.096863,0.611176,26.88718,8.733209,27.227222,12.623582,4.0,0.00029658,6,1398,0.07972,0.11377,0.42,0.0,32,0.5,1.0,,,-0.01,0.00855,0.00082,-0.0167,0.00067,-0.00079,0.30793
41,41984,39.0194,158.57143,0.57143,0.35,0.973342,-0.004242,0.131084,0.005357,0.438976,0.075684,0.685361,29.490356,10.352709,30.409487,13.725919,4.0,0.00029649,7,1408,0.09649,0.12317,0.39,0.0,36,0.14286,0.0,,,-0.01,0.01063,0.00102,-0.01611,0.00225,-0.0019,0.41228
42,43008,41.28891,183.0,0.66667,0.37,0.963715,-0.003617,0.089828,0.004027,0.48991,0.057434,0.693823,32.802452,10.478113,33.497005,11.50317,4.0,0.0002964,3,1304,0.09039,0.10983,0.36,0.0,38,0.33333,1.0,,,-0.01,0.01082,-0.00059,-0.01698,0.00081,-0.00068,0.18941
43,44032,19.58965,263.0,0.33333,0.38,1.041938,-0.002182,0.057655,0.004039,0.523765,0.048096,0.738534,34.519173,10.698163,34.026089,10.537317,4.0,0.00029631,3,1408,0.08616,0.10823,0.35,0.0,39,0.33333,1.0,,,-0.01,0.00585,-0.00022,-0.0176,0.00081,-0.00089,0.09268
44,45056,-5.45751,300.0,0.0,0.38,1.284006,-0.007022,0.02418,0.006879,0.701457,0.09198,0.663468,39.232021,6.114637,38.165649,5.644744,4.0,0.00029623,5,1337,0.09169,0.1121,0.36,0.0,39,0.0,1.0,,,-0.01,0.00767,4e-05,-0.02079,0.00221,-0.00197,0.0
45,46080,-5.19526,300.0,0.0,0.38,1.129905,-0.004266,0.013727,0.003839,0.594001,0.059204,0.782939,37.766361,5.701925,36.510902,5.281224,4.0,0.00029614,2,1387,0.1047,0.12166,0.37,0.0,39,0.0,1.0,,,-0.01,0.00666,-0.00039,-0.01825,0.00078,-0.00311,0.0
46,47104,-4.96601,300.0,0.0,0.37,0.993162,-0.004851,0.012724,0.004297,0.5899,0.062256,0.834846,36.814056,6.068176,35.412125,5.753729,4.0,0.00029605,4,1423,0.09032,0.11705,0.39,0.0,39,0.0,0.0,,,-0.01,0.00563,-0.00017,-0.01888,-0.00264,-0.00049,0.0
47,48128,-4.57224,300.0,0.0,0.37,1.076988,-0.005313,0.009152,0.005282,0.583447,0.077515,0.891931,35.628891,6.19569,34.256847,5.956897,4.0,0.00029596,3,1406,0.09888,0.11501,0.4,0.0,39,0.0,1.0,,,-0.01,0.00458,0.00021,-0.01763,0.00084,-0.00032,0.0
48,49152,-5.01346,300.0,0.0,0.36,1.338515,-0.004638,0.00563,0.003214,0.508034,0.033875,0.902424,35.396217,4.914641,34.380512,4.933266,4.0,0.00029587,4,1319,0.09483,0.11755,0.42,0.0,39,0.0,1.0,,,-0.01,0.00387,-0.0008,-0.02102,0.00074,-0.00081,0.0
49,50176,-7.4994,300.0,0.0,0.35,1.419258,-0.006757,0.006922,0.006032,0.538599,0.085449,0.809438,35.747524,4.122744,34.44754,4.095707,4.0,0.00029579,3,990,0.09648,0.11567,0.43,0.0,39,0.0,1.0,,,-0.01,0.00747,0.0006,-0.01783,0.00293,-0.00064,0.0
50,51200,-5.05724,300.0,0.0,0.34,1.240204,-0.002419,0.003906,0.006271,0.6811,0.107849,0.897752,32.688789,4.211717,31.601288,4.114994,4.0,0.0002957,3,1365,0.08044,0.08833,0.44,0.0,39,0.0,1.0,,,-0.01,0.00575,-0.00011,-0.01371,-0.00022,-0.00095,0.0
51,52224,-4.31884,300.0,0.0,0.33,1.24868,-0.007308,0.003732,0.007163,0.581457,0.116211,0.928112,31.971869,4.922688,30.964916,5.079877,4.0,0.00029561,5,1321,0.0935,0.10322,0.49,0.0,39,0.0,1.0,,,-0.01,0.00415,0.00035,-0.0184,-9e-05,-0.00094,0.0
52,53248,-6.54265,300.0,0.0,0.33,1.349218,-0.005378,0.003186,0.006138,0.505618,0.087036,0.944584,31.714142,5.005142,30.629948,5.174015,4.0,0.00029552,2,1225,0.09488,0.10517,0.51,0.0,39,0.0,1.0,,,-0.01,0.00373,-0.00034,-0.0174,-0.0,-0.00047,0.0
53,54272,-7.18803,300.0,0.0,0.31,1.444815,-0.006732,0.002732,0.008054,0.658229,0.135193,0.961501,30.716171,5.519991,29.676121,5.740707,4.0,0.00029544,4,1267,0.10769,0.1176,0.53,0.0,39,0.0,0.75,,,-0.01,0.0052,-0.00055,-0.0191,-0.00051,-0.00056,0.0
54,55296,-5.61576,300.0,0.0,0.29,1.437293,-0.006388,0.002825,0.008751,0.466868,0.115356,0.95581,30.371849,5.356362,29.36562,5.641353,4.0,0.00029535,2,1306,0.10246,0.09823,0.55,0.0,39,0.0,1.0,,,-0.01,0.0057,-0.00037,-0.01939,0.00013,-0.00024,0.0
55,56320,-6.48253,300.0,0.0,0.27,1.440873,-0.007415,0.002643,0.007229,0.44489,0.097839,0.967994,29.371029,6.106662,28.364954,6.385243,4.0,0.00029526,5,1296,0.11377,0.12201,0.59,0.0,39,0.0,1.0,,,-0.01,0.00455,-0.00043,-0.01715,0.00053,-0.00238,0.0
56,57344,-8.21939,300.0,0.0,0.24,1.525963,-0.006642,0.002498,0.006279,0.549029,0.112366,0.974851,29.114588,6.548823,28.041065,6.930139,4.0,0.00029517,3,1286,0.12147,0.11877,0.62,0.0,39,0.0,1.0,,,-0.01,0.00443,-0.00073,-0.02045,-2e-05,-0.00292,0.0
57,58368,-7.26793,300.0,0.0,0.22,1.507333,-0.004011,0.001914,0.00304,0.367933,0.025818,0.980666,27.871407,6.58203,26.998508,6.7736,4.0,0.00029508,3,1273,0.10013,0.10113,0.64,0.0,39,0.0,1.0,,,-0.01,0.00607,-0.00033,-0.01426,3e-05,-0.00089,0.0
58,59392,-6.58984,300.0,0.0,0.19,1.40883,-0.003425,0.001803,0.005594,0.437668,0.066895,0.98277,27.255939,6.820007,26.349815,7.01091,4.0,0.000295,5,1243,0.08791,0.09299,0.67,0.0,39,0.0,1.0,,,-0.01,0.00675,-0.00016,-0.01556,0.00023,-0.00141,0.0
59,60416,-4.16737,300.0,0.0,0.17,1.505746,-0.005998,0.00143,0.005416,0.395647,0.07843,0.988021,26.286537,7.032118,25.393641,7.178424,4.0,0.00029491,2,1264,0.09451,0.1003,0.69,0.0,39,0.0,0.5,,,-0.01,0.00668,0.00016,-0.0106,0.00098,-0.00076,0.0
60,61440,-4.56219,300.0,0.0,0.14,1.488709,-0.005394,0.001399,0.005733,0.450097,0.066162,0.988604,25.540701,7.538283,24.824961,7.630889,4.0,0.00029482,4,1274,0.09307,0.09504,0.72,0.0,39,0.0,1.0,,,-0.01,0.00893,-0.00046,-0.01133,0.00015,-0.00141,0.0
61,62464,-4.30139,300.0,0.0,0.13,1.470274,-0.004304,0.001607,0.003457,0.391357,0.037476,0.986733,25.508595,7.221288,24.593704,7.376916,4.0,0.00029473,2,1246,0.08126,0.08594,0.74,0.0,39,0.0,1.0,,,-0.01,0.00696,-0.0001,-0.01594,-0.00064,-0.00203,0.0
62,63488,-4.87974,300.0,0.0,0.13,1.258333,-0.004702,0.001636,0.004495,0.381099,0.038208,0.984782,24.47978,7.122596,23.654537,7.194024,4.0,0.00029465,4,1195,0.08227,0.0809,0.75,0.0,39,0.0,1.0,,,-0.01,0.00537,-0.00012,-0.0116,0.00035,-0.00129,0.0
63,64512,-5.62714,300.0,0.0,0.13,1.347451,-0.004718,0.001893,0.004419,0.410509,0.057983,0.985393,24.201162,7.903166,23.322123,8.133673,4.0,0.00029456,4,1274,0.08887,0.08376,0.77,0.0,39,0.0,1.0,,,-0.01,0.00523,-0.00024,-0.01576,-0.00033,-0.00222,0.0
64,65536,-5.32828,300.0,0.0,0.12,1.441504,-0.003372,0.001242,0.003873,0.329626,0.035278,0.991733,23.37484,8.210386,22.61014,8.250278,4.0,0.00029447,3,1287,0.08887,0.0708,0.79,0.0,39,0.0,1.0,,,-0.01,0.00586,-0.00056,-0.00836,0.00046,-0.00243,0.0
65,66560,-5.42707,300.0,0.0,0.11,1.442995,-0.005648,0.001144,0.006365,0.464518,0.073792,0.992381,22.950008,8.272801,22.252333,8.323927,4.0,0.00029438,5,1230,0.07424,0.07082,0.83,0.0,39,0.0,1.0,,,-0.01,0.00725,0.00013,-0.01179,0.0001,-0.00139,0.0
66,67584,-5.37019,300.0,0.0,0.1,1.422846,-0.004204,0.001046,0.00511,0.428598,0.059692,0.993824,22.542912,8.320313,21.76486,8.374118,4.0,0.00029429,2,1283,0.06152,0.05933,0.84,0.0,39,0.0,0.0,,,-0.01,0.0045,-0.00029,-0.00961,0.00054,-0.00234,0.0
67,68608,-4.69557,300.0,0.0,0.09,1.41604,-0.00546,0.001164,0.006037,0.409868,0.078613,0.993501,21.954718,8.704103,21.138348,8.856623,4.0,0.00029421,4,1268,0.07422,0.07349,0.88,0.0,39,0.0,1.0,,,-0.01,0.00391,-0.00035,-0.01261,0.0,-0.0025,0.0
68,69632,-5.63877,300.0,0.0,0.08,1.420079,-0.000435,0.001478,0.006146,0.674814,0.106689,0.99342,21.87466,9.193492,21.065306,9.310669,2.0,0.00029412,2,1368,0.07104,0.06909,0.89,0.0,39,0.0,1.0,,,-0.01,0.00509,-0.00014,-0.01129,0.0,-0.00435,0.0
69,70656,-6.62566,300.0,0.0,0.06,1.443371,-0.003758,0.001526,0.006715,0.470027,0.088623,0.9924,21.689938,9.422996,20.783909,9.638519,4.0,0.00029403,4,1267,0.1062,0.10474,0.92,0.0,39,0.0,1.0,,,-0.01,0.0064,-0.00046,-0.01419,0.0,-0.00789,0.0
70,71680,-7.45242,300.0,0.0,0.04,1.388818,-0.003949,0.001397,0.004749,0.440404,0.046265,0.993755,21.51716,9.712791,20.638638,9.840147,4.0,0.00029394,4,1070,0.09399,0.09448,0.95,0.0,39,0.0,0.0,,,-0.01,0.00404,-0.00049,-0.01353,0.0,-0.00543,0.0
71,72704,-8.76512,300.0,0.0,0.02,1.461627,-0.003006,0.001086,0.003863,0.39395,0.032471,0.995513,20.647787,9.670965,19.802633,9.714828,4.0,0.00029386,3,1257,0.09692,0.09546,0.98,0.0,39,0.0,1.0,,,-0.01,0.00568,-0.00062,-0.01005,0.0,-0.00681,0.0
72,73728,-5.85214,300.0,0.0,0.0,1.510586,-0.00567,0.001238,0.005944,0.47386,0.080627,0.994482,20.077168,9.952904,19.311523,10.104375,4.0,0.00029377,5,1306,0.08887,0.09351,1.0,0.0,39,0.0,0.0,,,-0.01,0.00708,-0.00041,-0.01397,0.0,-0.00492,0.0
73,74752,-6.97488,300.0,0.0,0.0,1.523057,-0.003099,0.001102,0.003794,0.394884,0.028137,0.995402,19.727943,9.999876,18.986685,9.999286,4.0,0.00029368,2,1273,0.09155,0.09546,1.0,0.0,39,0.0,0.0,,,-0.01,0.00682,-0.00038,-0.01117,0.0,-0.00411,0.0
74,75776,-7.10729,300.0,0.0,0.0,1.469853,-0.003518,0.001177,0.004163,0.314564,0.030579,0.995088,19.606651,9.951652,18.842699,10.065837,4.0,0.00029359,4,1259,0.08936,0.0918,1.0,0.0,39,0.0,0.0,,,-0.01,0.00539,-0.00082,-0.01235,0.0,-0.00609,0.0
75,76800,-4.42599,300.0,0.0,0.0,1.458765,-0.005385,0.001339,0.004586,0.413017,0.054443,0.995017,19.313334,10.071957,18.387484,10.213934,4.0,0.0002935,2,1080,0.12329,0.12744,1.0,0.0,39,0.0,1.0,,,-0.01,0.00412,-0.00151,-0.01543,0.0,-0.00481,0.0
76,77824,-8.1526,300.0,0.0,0.0,1.419264,-0.0046,0.001113,0.004313,0.393534,0.062744,0.995419,18.435036,10.209395,17.69976,10.14848,4.0,0.00029342,4,1294,0.10693,0.1106,1.0,0.0,39,0.0,1.0,,,-0.01,0.00565,-0.001,-0.01007,0.0,-0.00779,0.0
77,78848,-7.56632,300.0,0.0,0.0,1.426993,-0.004323,0.001017,0.004324,0.333069,0.033752,0.996167,18.422503,10.171227,17.669104,10.21286,4.0,0.00029333,4,1267,0.09912,0.10327,1.0,0.0,39,0.0,0.0,,,-0.01,0.00452,-0.00076,-0.01258,0.0,-0.00679,0.0
78,79872,-6.4632,300.0,0.0,0.0,1.465577,-0.004418,0.000888,0.005361,0.393681,0.066345,0.996346,17.970055,10.222772,17.291138,10.148955,4.0,0.00029324,3,1279,0.11011,0.11011,1.0,0.0,39,0.0,1.0,,,-0.01,0.00718,-0.00096,-0.00655,0.0,-0.00867,0.0
79,80896,-6.05415,300.0,0.0,0.0,1.440889,-0.004309,0.00077,0.004332,0.338913,0.042053,0.996646,17.707954,10.20377,17.15638,10.116569,4.0,0.00029315,4,1288,0.09985,0.10254,1.0,0.0,39,0.0,1.0,,,-0.01,0.00975,-0.00072,-0.00598,0.0,-0.00718,0.0
80,81920,-5.58001,300.0,0.0,0.0,1.464315,-0.004147,0.001083,0.005071,0.382765,0.060974,0.995478,17.355726,9.947924,16.602867,9.89544,4.0,0.00029307,3,1328,0.09692,0.09717,1.0,0.0,39,0.0,1.0,,,-0.01,0.00741,-0.00083,-0.01024,0.0,-0.01013,0.0
81,82944,-6.0803,300.0,0.0,0.0,1.399504,-0.003018,0.001138,0.004502,0.368479,0.046326,0.995035,16.910501,9.841336,16.259533,9.913368,4.0,0.00029298,4,1281,0.08423,0.08813,1.0,0.0,39,0.0,0.0,,,-0.01,0.00697,-0.00048,-0.01305,0.0,-0.00631,0.0
82,83968,-7.25772,300.0,0.0,0.0,1.4078,-0.004915,0.00106,0.006607,0.524922,0.098694,0.995487,16.642204,9.960415,15.982855,9.966425,4.0,0.00029289,2,1304,0.08472,0.08594,1.0,0.0,39,0.0,1.0,,,-0.01,0.00802,-0.00059,-0.01033,0.0,-0.0071,0.0
83,84992,-5.29662,300.0,0.0,0.0,1.402157,-0.004726,0.001115,0.005411,0.506466,0.071716,0.995278,16.10498,9.969978,15.450667,10.079327,4.0,0.0002928,4,1275,0.07617,0.07764,1.0,0.0,39,0.0,0.0,,,-0.01,0.00815,-0.00044,-0.0133,0.0,-0.00647,0.0
