iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
81,82944,55.89837,141.09091,0.81818,0.94,0.912165,-0.000804,11.738588,0.000507,2086,0.04618,0.09091,0.76378,-0.01,0.006,-0.00188,-0.00298,-0.00023,0.67642
82,83968,51.69401,113.6,0.8,0.93,1.071565,-0.028763,25.324388,0.000933,2100,0.07586,0.2,0.88889,-0.01,0.00476,-0.01984,-0.00307,-0.02384,0.30166
83,84992,66.7775,133.0,1.0,0.93,1.002692,0.000213,19.314254,0.002084,2004,0.0685,0.0,0.94412,-0.01,0.00393,-0.01931,-0.00389,0.0,0.48558
84,86016,67.06928,134.125,1.0,0.93,0.95203,-0.000116,16.938981,0.000725,2014,0.06225,0.0,0.78788,-0.01,0.00518,-0.01401,-0.00343,-0.00033,0.54108
85,87040,59.15698,127.75,0.91667,0.93,0.981712,-0.059661,25.101163,0.000725,1952,0.0579,0.08333,0.90826,-0.01,0.0059,-0.00614,-0.00379,-0.02144,0.75754
86,88064,70.42733,103.25,1.0,0.93,0.991714,-0.001257,10.570593,0.001017,1983,0.06585,0.0,0.8662,-0.01,0.00546,-0.0026,-0.00364,0.0,0.56344
87,89088,71.45808,100.2,1.0,0.93,1.011145,0.000274,14.211008,0.000892,2007,0.06948,0.0,0.66667,-0.01,0.00642,-0.00408,-0.00421,0.0,0.35207
88,90112,66.86993,160.33333,1.0,0.93,1.114461,0.002453,37.425372,0.005249,1975,0.0987,0.0,0.89498,-0.01,0.00431,-0.0278,-0.00393,-0.02424,0.42444
89,91136,48.88741,162.5,0.8,0.92,0.96775,-0.024238,36.15157,0.000693,1964,0.06967,0.1,0.90635,-0.01,0.00495,-0.01297,-0.00441,-0.01142,0.59794
90,92160,59.77278,121.88889,0.88889,0.91,0.936368,0.001429,10.763981,0.001259,1847,0.05619,0.11111,0.93059,-0.01,0.00449,-0.00523,-0.00366,-3e-05,0.57493
91,93184,71.36848,90.28571,1.0,0.91,0.985225,0.002815,14.639506,0.002253,1786,0.05748,0.0,0.8,-0.01,0.00496,-0.00947,-0.00388,0.0,0.49535
92,94208,61.38172,153.7,0.9,0.92,0.929677,0.065125,9.689182,0.001013,1799,0.05582,0.0,0.86012,-0.01,0.00398,-0.00909,-0.00344,0.00035,0.63771
93,95232,71.07586,91.36364,1.0,0.94,0.916635,0.00048,6.801694,0.001224,1805,0.05114,0.0,0.86517,-0.01,0.00552,-0.00659,-0.00262,0.0,0.79232
94,96256,71.30662,88.375,1.0,0.95,0.904054,-8.5e-05,11.161014,0.000853,1825,0.05371,0.0,0.83478,-0.01,0.00585,-0.00397,-0.00331,-0.02505,0.58025
