iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
11,11264,-13.95839,450.0,0.0,0.0,1.876368,-0.00517,0.007773,0.004852,0.237115,0.057652,0.985272,-4.522039,8.868567,-4.750103,9.635994,4.0,0.00029898,8,693,0.32369,0.42275,1.0,nan,0,0.375,0.75543,,,-0.01,0.00538,-0.00248,-0.02693,0.0,0.0
12,12288,nan,nan,0.0,0.0,2.169708,-0.004418,0.004628,0.004535,0.267346,0.0384,0.988897,-4.2741,9.92405,-4.686272,10.858796,4.0,0.00029887,0,702,0.28711,0.38337,1.0,nan,0,0.0,0.0,,,-0.01,0.00446,-0.00355,-0.02322,0.0,0.0
13,13312,nan,nan,0.0,0.0,2.152243,-0.005459,0.003558,0.003278,0.238177,0.019461,0.98995,-4.073399,10.555851,-4.485456,11.542614,4.0,0.00029877,0,703,0.34194,0.42746,1.0,nan,0,0.0,0.0,,,-0.01,0.00627,-0.00361,-0.02522,0.0,0.0
14,14336,nan,nan,0.0,0.0,2.138909,-0.005342,0.00325,0.004457,0.303814,0.059675,0.990886,-3.834106,11.289675,-4.255656,12.303856,4.0,0.00029867,0,679,0.38225,0.46987,1.0,nan,0,0.0,0.0,,,-0.01,0.00643,-0.00417,-0.02358,0.0,0.0
15,15360,-14.18677,450.0,0.0,0.0,2.227757,-0.004824,0.004308,0.003712,0.19958,0.023821,0.991398,-5.611482,12.855375,-5.915302,13.815299,4.0,0.00029857,8,677,0.32701,0.41406,1.0,nan,0,0.0,0.73938,,,-0.01,0.00594,-0.00215,-0.0254,0.0,0.0
16,16384,nan,nan,0.0,0.0,2.170717,-0.005653,0.002679,0.00282,0.219545,0.032296,0.993979,-5.577603,13.912251,-5.95571,14.844419,4.0,0.00029846,0,692,0.32729,0.40165,1.0,nan,0,0.0,0.0,,,-0.01,0.00504,-0.00174,-0.02473,0.0,0.0
17,17408,nan,nan,0.0,0.0,2.172299,-0.006138,0.002324,0.003465,0.229252,0.038504,0.994691,-5.248947,14.348803,-5.520772,15.245432,4.0,0.00029836,0,682,0.34473,0.42899,1.0,nan,0,0.0,0.0,,,-0.01,0.00613,-0.00152,-0.02374,0.0,0.0
18,18432,-13.5556,450.0,0.0,0.0,2.185428,-0.007623,0.003599,0.004191,0.232333,0.042969,0.994598,-5.750482,15.277943,-5.969266,16.066931,4.0,0.00029826,8,644,0.32171,0.41169,1.0,nan,0,0.0,0.65689,,,-0.01,0.00641,-0.00188,-0.02375,0.0,0.0
19,19456,nan,nan,0.0,0.0,2.154965,-0.005463,0.014432,0.004313,0.234126,0.056048,0.986779,-6.758304,16.054083,-7.082381,16.690449,4.0,0.00029816,0,692,0.29353,0.37804,1.0,nan,0,0.0,0.0,,,-0.01,0.00498,-0.0017,-0.0224,-0.00051,0.0
20,20480,nan,nan,0.0,0.0,1.904336,-0.005338,0.049619,0.00283,0.243476,0.031738,0.943207,-8.514802,15.347811,-9.134288,15.505659,4.0,0.00029805,0,713,0.33795,0.4389,1.0,nan,0,0.0,0.0,,,-0.01,0.00608,-0.00166,-0.02297,-0.00469,0.0
21,21504,nan,nan,0.0,0.0,1.761428,-0.005257,0.003712,0.003474,0.228809,0.035191,0.993845,-9.878137,15.264306,-10.075526,15.803566,4.0,0.00029795,0,706,0.33543,0.43767,1.0,nan,0,0.0,0.0,,,-0.01,0.00712,0.00089,-0.02848,0.0,0.0
22,22528,-12.81804,450.0,0.0,0.0,2.130212,-0.008287,0.004193,0.007078,0.247432,0.098284,0.994113,-7.83239,16.395805,-8.039241,16.992844,4.0,0.00029785,8,664,0.3001,0.39254,1.0,nan,0,0.875,0.63777,,,-0.01,0.00513,0.00206,-0.02233,-0.00034,0.0
23,23552,nan,nan,0.0,0.0,1.922973,-0.006109,0.055647,0.005706,0.347726,0.075928,0.933792,-9.215788,15.672551,-9.924589,15.776374,4.0,0.00029775,0,620,0.27586,0.37177,1.0,nan,0,0.0,0.0,,,-0.01,0.00473,0.00022,-0.01948,-0.00424,0.0
24,24576,nan,nan,0.0,0.0,1.697399,-0.007426,0.003833,0.004837,0.275259,0.077114,0.993862,-11.418262,15.357476,-11.478993,15.929689,4.0,0.00029764,0,611,0.31078,0.4109,1.0,nan,0,0.0,0.0,,,-0.01,0.00637,0.00282,-0.02694,-0.00051,0.0
25,25600,-11.23336,450.0,0.0,0.0,1.869787,-0.004216,0.011033,0.004903,0.212714,0.064802,0.985817,-9.880651,16.180836,-10.062696,16.66597,4.0,0.00029754,8,560,0.29758,0.39008,1.0,nan,0,0.625,0.49462,,,-0.01,0.00539,0.00157,-0.02855,-0.00097,0.0
26,26624,nan,nan,0.0,0.0,2.167332,-0.005212,0.00314,0.004392,0.232455,0.045306,0.994338,-7.997768,16.481035,-8.276782,17.259985,4.0,0.00029744,0,516,0.26018,0.34375,1.0,nan,0,0.0,0.0,,,-0.01,0.00597,0.00135,-0.02337,0.0,0.0
27,27648,nan,nan,0.0,0.0,2.187442,-0.006899,0.002928,0.004339,0.236462,0.050711,0.995089,-7.789934,17.546097,-8.030016,18.291866,4.0,0.00029734,0,556,0.25879,0.33992,1.0,nan,0,0.0,0.0,,,-0.01,0.00486,0.0025,-0.02409,-0.00081,0.0
28,28672,nan,nan,0.0,0.0,2.025564,-0.007775,0.002421,0.005516,0.256241,0.07394,0.995662,-6.946289,18.46615,-7.183368,19.354908,4.0,0.00029724,0,582,0.26989,0.35007,1.0,nan,0,0.0,0.0,,,-0.01,0.00409,0.00438,-0.02751,-0.00077,0.0
29,29696,-12.39842,450.0,0.0,0.0,2.143552,-0.005325,0.034471,0.004444,0.255109,0.050084,0.96337,-8.709137,18.730021,-9.219064,19.065594,4.0,0.00029713,8,566,0.29245,0.38255,1.0,nan,0,0.0,0.44186,,,-0.01,0.00425,0.00356,-0.0238,-0.00246,0.0
30,30720,nan,nan,0.0,0.0,1.872484,-0.0057,0.004937,0.003009,0.246338,0.025809,0.99341,-11.33561,18.777514,-11.268572,19.459253,4.0,0.00029703,0,561,0.3121,0.40637,1.0,nan,0,0.0,0.0,,,-0.01,0.00624,0.00673,-0.02317,-0.00104,0.0
31,31744,nan,nan,0.0,0.0,1.825896,-0.005518,0.002479,0.002245,0.230134,0.023996,0.995723,-11.098894,19.790003,-11.204882,20.530466,4.0,0.00029693,0,578,0.28499,0.37451,1.0,nan,0,0.0,0.0,,,-0.01,0.00635,0.00797,-0.0272,0.0,0.0
32,32768,-9.92009,450.0,0.0,0.0,1.952908,-0.006312,0.002267,0.004886,0.219704,0.056327,0.996771,-10.154345,20.391573,-10.246221,20.998875,4.0,0.00029683,8,509,0.27938,0.36434,1.0,nan,0,0.375,0.3716,,,-0.01,0.00446,0.00203,-0.02338,-0.00044,0.0
33,33792,nan,nan,0.0,0.0,1.932184,-0.006173,0.080478,0.00382,0.341007,0.045794,0.886499,-12.267477,19.455198,-13.257318,18.675426,4.0,0.00029672,0,587,0.3109,0.406,1.0,nan,0,0.0,0.0,,,-0.01,0.00606,0.0072,-0.02101,-0.00668,0.0
34,34816,-7.77596,295.0,0.0,0.0,1.430203,-0.003977,0.04355,0.004497,0.329874,0.053781,0.920072,-16.973049,16.305122,-16.765949,16.062607,4.0,0.00029662,1,635,0.26549,0.36274,0.9863,nan,0,1.0,0.69231,,,-0.01,0.00609,0.00925,-0.0262,-0.00311,-0.00281
35,35840,nan,nan,0.0,0.0,1.379218,-0.005054,0.027309,0.002824,0.206408,0.032854,0.940461,-17.984074,15.278282,-18.227654,15.130307,4.0,0.00029652,0,624,0.25808,0.35806,0.9863,nan,0,0.0,0.0,,,-0.01,0.00625,0.00824,-0.02349,-0.00552,0.0
36,36864,-8.13141,413.5,0.0,0.0,2.006867,-0.004684,0.030522,0.003469,0.223266,0.03261,0.930103,-13.490869,15.464849,-13.732122,15.107452,4.0,0.00029642,8,494,0.2747,0.36982,0.97531,nan,0,0.875,0.28904,,,-0.01,0.0063,0.00656,-0.02065,-0.00389,-0.00213
37,37888,nan,nan,0.0,0.0,1.770433,-0.007075,0.022146,0.006557,0.273554,0.11227,0.940157,-15.465814,12.669219,-15.76225,13.021344,4.0,0.00029631,0,580,0.28922,0.38409,0.97531,nan,0,0.0,0.0,,,-0.01,0.00606,0.00866,-0.02143,-0.00353,0.0
38,38912,nan,nan,0.0,0.0,1.513212,-0.005396,0.015209,0.002922,0.217356,0.03547,0.961421,-18.088671,13.856676,-18.148571,14.049419,4.0,0.00029621,0,561,0.29951,0.38778,0.97531,nan,0,0.0,0.0,,,-0.01,0.00565,0.00935,-0.02548,-0.00349,0.0
39,39936,-7.52175,450.0,0.0,0.0,1.627712,-0.006435,0.004516,0.003322,0.246484,0.039307,0.988949,-16.559275,14.12611,-16.424932,14.568822,4.0,0.00029611,8,598,0.2918,0.38581,0.97753,nan,0,0.875,0.34,,,-0.01,0.005,0.00722,-0.02341,-0.00094,0.0
40,40960,nan,nan,0.0,0.0,2.032529,-0.006297,0.017268,0.004076,0.232254,0.039621,0.955769,-13.139977,13.801137,-13.448708,13.888531,4.0,0.00029601,0,578,0.29299,0.38562,0.97753,nan,0,0.0,0.0,,,-0.01,0.00619,0.01382,-0.01711,-0.00343,0.0
41,41984,nan,nan,0.0,0.0,1.664201,-0.005731,0.011516,0.002765,0.201921,0.02267,0.967848,-15.250259,13.349668,-15.244904,13.545438,4.0,0.0002959,0,589,0.28807,0.38591,0.97753,nan,0,0.0,0.0,,,-0.01,0.00661,0.01383,-0.02183,-0.00308,0.0
42,43008,nan,nan,0.0,0.0,1.28917,-0.006284,0.014642,0.003357,0.241601,0.046875,0.953562,-15.672536,12.539768,-15.724432,12.577893,4.0,0.0002958,0,577,0.28441,0.38499,0.97753,nan,0,0.0,0.0,,,-0.01,0.00641,0.01507,-0.02279,-0.00652,0.0
43,44032,-5.44671,450.0,0.0,0.0,1.857811,-0.006415,0.013573,0.005263,0.270443,0.074498,0.951389,-13.629123,12.163714,-13.570297,11.744224,4.0,0.0002957,8,592,0.28858,0.3853,0.97938,nan,0,0.75,0.21748,,,-0.01,0.00612,0.01437,-0.01606,-0.00385,0.0
44,45056,nan,nan,0.0,0.0,1.543402,-0.006725,0.016965,0.005554,0.243829,0.085519,0.92658,-15.002958,10.131888,-15.191121,10.413783,4.0,0.0002956,0,559,0.30383,0.42179,0.97938,nan,0,0.0,0.0,,,-0.01,0.00752,0.01627,-0.01861,-0.00804,0.0
45,46080,nan,nan,0.0,0.0,1.076056,-0.00606,0.012283,0.00293,0.23821,0.039865,0.944971,-16.71715,10.10069,-16.582682,10.297599,4.0,0.00029549,0,666,0.30905,0.42357,0.97938,nan,0,0.0,0.0,,,-0.01,0.00783,0.01945,-0.02123,-0.00427,0.0
46,47104,-3.03928,450.0,0.0,0.0,1.249934,-0.005131,0.006655,0.003528,0.205686,0.037179,0.974935,-15.316968,11.165433,-15.303674,11.466075,4.0,0.00029539,8,583,0.31574,0.42424,0.98,nan,0,0.875,0.18121,,,-0.01,0.00592,0.01546,-0.02082,-0.00236,0.0
47,48128,nan,nan,0.0,0.0,1.829106,-0.006118,0.019669,0.004105,0.254061,0.050607,0.920295,-13.814675,10.626526,-14.165418,10.843856,4.0,0.00029529,0,557,0.29886,0.40503,0.98,nan,0,0.0,0.0,,,-0.01,0.00756,0.01732,-0.01788,-0.00713,0.0
48,49152,-5.57646,168.0,0.0,0.0,1.498787,-0.00573,0.010298,0.003316,0.212409,0.035296,0.975971,-15.404601,14.05926,-15.275777,14.516221,4.0,0.00029519,1,555,0.27395,0.38612,0.97,nan,0,1.0,0.15385,,,-0.01,0.00632,0.0265,-0.02317,-0.00367,-0.00266
49,50176,nan,nan,0.0,0.0,1.287268,-0.005385,0.008162,0.002976,0.211645,0.027414,0.981747,-16.136419,14.514742,-16.007931,14.783393,4.0,0.00029508,0,646,0.27413,0.39173,0.97,nan,0,0.0,0.0,,,-0.01,0.00559,0.02498,-0.02094,-0.0032,0.0
50,51200,-1.81422,450.0,0.0,0.0,1.796786,-0.005395,0.008791,0.002751,0.219291,0.029367,0.970326,-13.521612,11.683109,-13.513146,11.864774,4.0,0.00029498,7,534,0.31495,0.42834,0.97,nan,0,0.57143,0.10426,,,-0.01,0.0076,0.02196,-0.01936,-0.00271,0.0
51,52224,-1.59319,450.0,0.0,0.0,1.687637,-0.004132,0.015238,0.002168,0.210258,0.016776,0.942264,-14.336818,10.785228,-14.502657,11.245254,4.0,0.00029488,1,617,0.30746,0.42541,0.97,nan,0,1.0,0.0625,,,-0.01,0.0059,0.02708,-0.02141,-0.00504,0.0
52,53248,nan,nan,0.0,0.0,1.495077,-0.005036,0.009404,0.002495,0.227961,0.02853,0.974583,-15.701388,13.054118,-15.626655,13.756171,4.0,0.00029478,0,652,0.31462,0.43955,0.97,nan,0,0.0,0.0,,,-0.01,0.00541,0.02962,-0.0239,-0.00262,0.0
53,54272,-0.95202,450.0,0.0,0.0,1.4716,-0.007791,0.005838,0.003894,0.262475,0.047538,0.986816,-15.047501,14.329142,-14.707773,14.576804,4.0,0.00029468,7,646,0.32058,0.4487,0.97,nan,0,0.85714,0.06865,,,-0.01,0.00493,0.03375,-0.02245,-0.00202,0.0
54,55296,nan,nan,0.0,0.0,1.948008,-0.005298,0.006524,0.003134,0.232421,0.033412,0.982629,-12.115359,13.828732,-11.971909,14.533754,4.0,0.00029457,0,494,0.35096,0.46274,0.97,nan,0,0.0,0.0,,,-0.01,0.007,0.03372,-0.01778,-0.00089,0.0
55,56320,2.88945,450.0,0.0,0.0,1.782759,-0.005909,0.010388,0.004504,0.234736,0.042271,0.975153,-12.987188,13.764352,-12.736038,14.591659,4.0,0.00029447,1,553,0.32421,0.45021,0.97,nan,0,0.0,0.01852,,,-0.01,0.00501,0.03762,-0.0203,-0.00359,0.0
56,57344,nan,nan,0.0,0.0,1.506455,-0.003277,0.010446,0.003378,0.209614,0.043352,0.978213,-12.992448,15.017691,-12.677983,15.572999,4.0,0.00029437,0,570,0.33001,0.45991,0.97,nan,0,0.0,0.0,,,-0.01,0.00352,0.04055,-0.01986,-0.00232,0.0
57,58368,4.54704,450.0,0.0,0.0,1.749318,-0.00451,0.011458,0.002849,0.238841,0.034459,0.975118,-10.874519,14.298297,-10.553962,14.791091,4.0,0.00029427,7,608,0.40407,0.53767,0.97,nan,0,0.42857,0.03625,,,-0.01,0.00657,0.04062,-0.01817,-0.001,0.0
58,59392,5.17008,450.0,0.0,0.0,1.759749,-0.005621,0.015686,0.003826,0.250468,0.042515,0.957431,-10.583987,12.720299,-10.267341,13.346923,4.0,0.00029416,1,602,0.42277,0.54769,0.97,nan,0,1.0,0.01667,,,-0.01,0.00653,0.03882,-0.0172,-0.0022,0.0
59,60416,nan,nan,0.0,0.0,1.632739,-0.004544,0.019237,0.002957,0.227368,0.018799,0.949472,-10.91304,12.81551,-10.466441,13.281587,4.0,0.00029406,0,622,0.40819,0.54715,0.97,nan,0,0.0,0.0,,,-0.01,0.00464,0.04735,-0.01569,-0.00232,0.0
60,61440,7.40441,450.0,0.0,0.0,1.631847,-0.005067,0.012453,0.003545,0.214902,0.035052,0.968526,-10.291257,13.047256,-9.900182,13.592122,4.0,0.00029396,7,528,0.40812,0.54086,0.97,nan,0,1.0,0.02428,,,-0.01,0.0045,0.04351,-0.01878,-0.00155,0.0
61,62464,nan,nan,0.0,0.0,1.874485,-0.006373,0.006113,0.004842,0.264873,0.05385,0.984854,-8.633866,14.824569,-8.033754,15.625336,4.0,0.00029386,0,566,0.38643,0.51143,0.97,nan,0,0.0,0.0,,,-0.01,0.00499,0.0413,-0.01562,0.0,0.0
62,63488,7.39699,450.0,0.0,0.0,1.864166,-0.00445,0.01616,0.003383,0.240161,0.038818,0.962838,-8.192564,14.277548,-7.69707,14.773492,4.0,0.00029375,1,552,0.33902,0.46705,0.97,nan,0,1.0,0.02985,,,-0.01,0.00486,0.04623,-0.01197,-0.00227,0.0
63,64512,nan,nan,0.0,0.0,1.555656,-0.005746,0.026647,0.002316,0.218823,0.024379,0.935522,-8.339286,13.929787,-7.874553,14.518599,4.0,0.00029365,0,610,0.33244,0.47949,0.97,nan,0,0.0,0.0,,,-0.01,0.00391,0.05418,-0.01303,-0.00314,0.0
64,65536,10.53064,450.0,0.0,0.0,1.756351,-0.005621,0.017485,0.004172,0.289889,0.062953,0.96656,-7.491525,15.0985,-6.837618,15.568362,4.0,0.00029355,7,608,0.35044,0.47632,0.97,nan,0,0.85714,0.01179,,,-0.01,0.0041,0.04049,-0.01757,-0.00058,0.0
65,66560,12.53743,450.0,0.0,0.0,1.718853,-0.006297,0.031398,0.003724,0.304821,0.046945,0.931822,-6.514058,14.381334,-6.084312,14.592589,4.0,0.00029345,1,620,0.3635,0.49834,0.97,nan,0,1.0,0.01961,,,-0.01,0.00495,0.0466,-0.01442,-0.00241,0.0
66,67584,nan,nan,0.0,0.0,1.579151,-0.005721,0.015454,0.004004,0.245495,0.046387,0.962631,-6.509763,13.908776,-5.811216,14.832352,4.0,0.00029334,0,500,0.35485,0.50411,0.97,nan,0,0.0,0.0,,,-0.01,0.00493,0.05522,-0.014,-0.00109,0.0
67,68608,10.83742,450.0,0.0,0.0,1.550889,-0.003972,0.020646,0.003865,0.216831,0.025739,0.963235,-5.756412,15.387144,-5.337566,16.186335,4.0,0.00029324,7,605,0.34224,0.48664,0.97,nan,0,1.0,0.02399,,,-0.01,0.00448,0.05474,-0.01354,-0.00107,0.0
68,69632,nan,nan,0.0,0.0,1.7331,-0.00536,0.036924,0.001797,0.272775,0.0143,0.935761,-5.245149,16.056965,-4.778244,16.352661,4.0,0.00029314,0,587,0.36398,0.4928,0.97,nan,0,0.0,0.0,,,-0.01,0.00493,0.04829,-0.01114,-0.00238,0.0
69,70656,13.99281,450.0,0.0,0.0,1.600656,-0.004115,0.022395,0.00313,0.270202,0.03547,0.96377,-6.287198,16.814344,-5.604339,17.747692,4.0,0.00029304,1,650,0.35389,0.4963,0.97,nan,0,1.0,0.02367,,,-0.01,0.00538,0.05707,-0.01398,-0.00094,0.0
70,71680,nan,nan,0.0,0.0,1.551731,-0.003393,0.022629,0.003286,0.228803,0.035575,0.969715,-5.30758,18.279406,-4.673721,19.05998,4.0,0.00029293,0,628,0.29646,0.44375,0.97,nan,0,0.0,0.0,,,-0.01,0.00518,0.05887,-0.01447,-0.00103,0.0
71,72704,14.90835,450.0,0.0,0.0,1.695911,-0.004602,0.009341,0.003131,0.259679,0.036377,0.985737,-3.487209,18.602217,-2.842085,19.38097,4.0,0.00029283,7,607,0.30936,0.44972,0.97,nan,0,0.57143,0.02602,,,-0.01,0.00417,0.05779,-0.01385,0.0,0.0
72,73728,15.41368,450.0,0.0,0.0,1.614987,-0.0039,0.065163,0.005224,0.265509,0.060338,0.887442,-3.11487,17.250093,-2.699865,17.163111,4.0,0.00029273,1,533,0.27646,0.42074,0.97,nan,0,0.0,0.02513,,,-0.01,0.00552,0.0589,-0.01111,-0.00401,0.0
73,74752,nan,nan,0.0,0.0,1.352394,-0.003615,0.033792,0.003054,0.222668,0.029576,0.939262,-3.210843,16.088978,-2.858655,16.600752,4.0,0.00029263,0,632,0.27663,0.43548,0.97,nan,0,0.0,0.0,,,-0.01,0.00621,0.06263,-0.01283,-0.00238,0.0
74,75776,14.79325,450.0,0.0,0.0,1.313532,-0.005962,0.020516,0.004596,0.308833,0.055455,0.960562,-3.044701,15.79667,-2.661259,16.315723,4.0,0.00029252,7,613,0.29284,0.4468,0.97,nan,0,0.85714,0.02308,,,-0.01,0.00499,0.06071,-0.01959,-0.00149,0.0
75,76800,nan,nan,0.0,0.0,1.726671,-0.004112,0.044546,0.003615,0.226626,0.037737,0.925392,-1.122129,17.059225,-0.704684,17.41855,4.0,0.00029242,0,618,0.27956,0.41573,0.97,nan,0,0.0,0.0,,,-0.01,0.0055,0.05631,-0.01166,-0.00247,0.0
76,77824,15.8002,450.0,0.0,0.0,1.669187,-0.003796,0.024305,0.002645,0.194536,0.02117,0.9605,-1.391828,16.999321,-0.933907,17.809313,4.0,0.00029232,1,612,0.2725,0.41466,0.97,nan,0,1.0,0.01685,,,-0.01,0.00477,0.05416,-0.01167,-0.0009,0.0
77,78848,nan,nan,0.0,0.0,1.503007,-0.005016,0.038608,0.002983,0.206161,0.036307,0.935933,-1.768644,16.793634,-1.255405,17.475882,4.0,0.00029222,0,647,0.24518,0.39324,0.97,nan,0,0.0,0.0,,,-0.01,0.00321,0.06128,-0.01397,-0.00217,0.0
78,79872,15.26815,450.0,0.0,0.0,1.632583,-0.003776,0.030206,0.002236,0.213385,0.020926,0.947868,-1.345659,17.06106,-0.799899,17.339582,4.0,0.00029212,7,597,0.26133,0.40453,0.98,nan,0,0.71429,0.02689,,,-0.01,0.00479,0.05748,-0.01294,-0.0015,0.0
79,80896,15.74256,450.0,0.0,0.0,1.621766,-0.003751,0.043539,0.002838,0.233683,0.021275,0.906786,-1.473137,14.720147,-0.987207,15.376197,4.0,0.00029201,1,582,0.26186,0.39476,0.98,nan,0,1.0,0.04,,,-0.01,0.00566,0.04876,-0.01318,-0.00245,0.0
80,81920,nan,nan,0.0,0.0,1.515239,-0.004882,0.023658,0.002351,0.272719,0.022042,0.955866,-1.109731,16.010221,-0.654879,16.705793,4.0,0.00029191,0,586,0.25614,0.39796,0.98,nan,0,0.0,0.0,,,-0.01,0.00487,0.05261,-0.01474,-0.00157,0.0
81,82944,12.78564,450.0,0.0,0.0,1.42838,-0.00602,0.0287,0.00359,0.211606,0.047956,0.945211,-0.909213,16.096832,-0.517462,16.665588,4.0,0.00029181,7,634,0.23347,0.38335,0.99,nan,0,0.71429,0.05222,,,-0.01,0.00401,0.05776,-0.01254,-0.00213,0.0
82,83968,nan,nan,0.0,0.0,1.667064,-0.00548,0.028746,0.004781,0.276576,0.064348,0.932324,2.161833,14.806828,2.435711,15.121745,4.0,0.00029171,0,619,0.24313,0.37743,0.99,nan,0,0.0,0.0,,,-0.01,0.00511,0.05251,-0.01068,-0.00098,0.0
83,84992,15.27786,450.0,0.0,0.0,1.539585,-0.006088,0.030736,0.004705,0.223123,0.062047,0.933407,0.08201,14.908216,0.422726,15.571738,4.0,0.0002916,1,649,0.23437,0.37623,0.99,nan,0,1.0,0.01796,,,-0.01,0.00492,0.05009,-0.01221,-0.00246,0.0
84,86016,nan,nan,0.0,0.0,1.399379,-0.003555,0.045486,0.002638,0.307097,0.029122,0.90315,-0.403886,15.09983,-0.08454,15.481431,4.0,0.0002915,0,626,0.2386,0.39067,0.99,nan,0,0.0,0.0,,,-0.01,0.00535,0.05445,-0.01283,-0.00267,0.0
85,87040,12.3127,450.0,0.0,0.0,1.606255,-0.006009,0.029171,0.00433,0.244968,0.052769,0.927649,0.766907,14.579453,0.711502,14.603589,4.0,0.0002914,7,569,0.24879,0.37976,0.99,nan,0,0.71429,0.08734,,,-0.01,0.00485,0.03805,-0.01455,-0.00201,0.0
86,88064,8.91546,450.0,0.0,0.0,1.655996,-0.004024,0.033691,0.002819,0.255949,0.026018,0.921662,1.950954,14.325277,2.280797,14.985538,4.0,0.0002913,1,632,0.25174,0.38069,0.99,nan,0,1.0,0.11111,,,-0.01,0.00735,0.04073,-0.01274,-0.00258,0.0
87,89088,nan,nan,0.0,0.0,1.549444,-0.003104,0.018203,0.002823,0.182013,0.026472,0.955773,2.35896,14.170014,2.635174,14.989039,4.0,0.00029119,0,582,0.24778,0.3947,0.99,nan,0,0.0,0.0,,,-0.01,0.00425,0.05318,-0.01404,-0.00102,0.0
88,90112,9.97139,450.0,0.0,0.0,1.498993,-0.004891,0.013667,0.004941,0.203544,0.050363,0.965294,2.156938,14.31529,2.482535,15.201679,4.0,0.00029109,7,646,0.23943,0.37971,0.99,nan,0,0.85714,0.10958,,,-0.01,0.00413,0.05199,-0.01637,-0.00053,0.0
