iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
582,595968,50.45132,165.0,0.83333,0.77,1.459466,0.070739,25.299915,0.005761,1631,0.11935,0.16667,0.0,0.80645,2.94271,-0.01,0.03729,0.00115,-0.02171,0.00727,0.30564
583,596992,38.67507,207.28571,0.71429,0.76,1.49959,-0.046522,25.534027,0.002921,1721,0.12362,0.14286,0.0,0.79757,2.22667,-0.01,0.04012,0.00176,-0.02101,0.01008,0.2834
584,598016,54.04537,129.16667,0.83333,0.76,1.515945,0.049279,32.040586,0.004658,1640,0.14112,0.16667,0.0,0.75799,2.92079,-0.01,0.04809,0.00148,-0.02484,0.00852,0.33211
585,599040,44.3291,161.0,0.66667,0.74,1.490123,0.001045,25.642608,0.001903,1534,0.13591,0.33333,0.0,0.7454,3.92005,-0.01,0.05222,0.00148,-0.02136,0.01004,0.38287
586,600064,65.96102,109.0,1.0,0.76,1.502591,-0.000515,28.792277,0.00313,1509,0.1393,0.0,0.0,0.88509,2.58276,-0.01,0.04565,0.0022,-0.02347,0.01273,0.42929
587,601088,49.32652,129.8,0.8,0.77,1.522405,0.003267,50.471068,0.003322,1583,0.14208,0.6,0.0,0.82642,2.98411,-0.01,0.04704,0.00079,-0.02523,0.00651,0.23564
588,602112,38.63116,152.125,0.625,0.77,1.51912,-0.016923,21.518322,0.005605,1569,0.14226,0.5,0.0,0.79104,3.80152,-0.01,0.04394,0.00146,-0.02331,0.0087,0.30153
589,603136,46.92673,204.85714,0.71429,0.79,1.453805,0.002831,14.915577,0.006361,1570,0.12997,0.14286,0.0,0.88889,3.3923,-0.01,0.04331,0.00098,-0.02166,0.01033,0.31315
590,604160,57.91667,110.33333,0.83333,0.78,1.413009,-0.000465,30.924186,0.002589,1559,0.14126,0.16667,0.0,0.87025,2.97179,-0.01,0.05371,0.00132,-0.02094,0.01136,0.32792
591,605184,48.53791,193.0,0.75,0.78,1.360551,0.058927,23.034573,0.007069,1625,0.12507,0.0,0.0,0.94118,2.31027,-0.01,0.04717,0.0005,-0.0222,0.00798,0.18912
592,606208,68.11985,104.0,1.0,0.78,1.439585,0.067956,16.923605,0.003162,1733,0.10036,0.0,0.0,0.76699,3.37511,-0.01,0.0418,0.0008,-0.01966,0.00518,0.13955
593,607232,26.19928,312.6,0.4,0.77,1.430951,-0.002681,8.692229,0.002861,1698,0.08996,0.4,0.0,0.92045,2.11704,-0.01,0.03985,0.00147,-0.02227,0.00734,0.11811
594,608256,44.43729,222.83333,0.66667,0.75,1.385118,-0.050886,17.248949,0.003399,1631,0.09524,0.16667,0.0,0.78,2.31039,-0.01,0.05216,0.00144,-0.01848,0.00657,0.24409
595,609280,51.90498,188.125,0.75,0.75,1.316463,0.073244,26.638085,0.011154,1547,0.10288,0.125,0.0,0.6441,2.17588,-0.01,0.05255,0.00146,-0.01785,0.00832,0.3734
596,610304,49.51967,167.83333,0.83333,0.75,1.260941,-0.003605,24.60889,0.002947,1554,0.10602,0.16667,0.0,0.79285,2.18481,-0.01,0.04966,0.00207,-0.01794,0.01113,0.2696
597,611328,53.68072,110.25,1.0,0.76,1.287546,0.003628,25.692596,0.004332,1557,0.09683,0.5,0.0,0.47563,3.32547,-0.01,0.05013,0.00157,-0.01857,0.00999,0.20011
598,612352,53.74653,181.28571,0.85714,0.76,1.285297,-0.030713,26.422538,0.002762,1511,0.07853,0.0,0.0,0.49928,3.10658,-0.01,0.04465,0.00165,-0.01557,0.00945,0.33576
599,613376,49.98242,209.33333,0.66667,0.75,1.241118,-0.091327,14.721284,0.004409,1527,0.08603,0.16667,0.0,0.57096,4.20487,-0.01,0.0481,0.00139,-0.01949,0.00669,0.26782
600,614400,50.59537,111.2,1.0,0.78,1.23858,-0.001526,20.831603,0.005916,1570,0.08494,0.4,0.0,0.8,1.96421,-0.01,0.04219,0.00178,-0.01517,0.00648,0.23648
601,615424,44.28818,208.66667,0.66667,0.76,1.194565,0.000355,25.113236,0.002891,1567,0.08945,0.33333,0.0,0.80826,3.07268,-0.01,0.05194,0.0018,-0.01473,0.011,0.23719
602,616448,55.81871,165.5,0.83333,0.77,1.196743,0.092968,18.114884,0.002444,1537,0.08554,0.5,0.0,0.76471,2.67665,-0.01,0.04298,0.00221,-0.0168,0.00662,0.30523
603,617472,50.0624,139.16667,0.66667,0.76,1.222594,0.059071,22.673957,0.003227,1537,0.07497,0.33333,0.0,0.73953,2.1997,-0.01,0.04139,0.00192,-0.01358,0.00777,0.27031
604,618496,48.05954,199.2,0.8,0.75,1.25363,-0.020253,26.196772,0.003789,1669,0.07987,0.2,0.0,0.82468,2.65924,-0.01,0.03889,0.00161,-0.0174,0.00724,0.23031
605,619520,58.34379,157.42857,0.85714,0.76,1.217132,0.000689,28.694515,0.002258,1625,0.09045,0.0,0.0,0.88052,2.55023,-0.01,0.04054,0.00175,-0.01627,0.01377,0.39757
606,620544,39.50768,192.5,0.625,0.75,1.235017,-0.048588,14.912371,0.002957,1595,0.08957,0.25,0.0,0.60702,2.36767,-0.01,0.05077,0.00182,-0.01833,0.00922,0.30145
607,621568,69.39159,112.14286,1.0,0.77,1.253802,-1.7e-05,16.452775,0.001353,1544,0.1028,0.14286,0.0,0.57508,3.04413,-0.01,0.05048,0.00251,-0.01713,0.01226,0.45168
608,622592,55.10569,144.81818,0.81818,0.78,1.231296,0.005687,18.78496,0.001623,1491,0.10786,0.09091,0.0,0.97442,2.29712,-0.01,0.05708,0.00226,-0.01808,0.01863,0.56055
609,623616,59.30514,109.28571,0.85714,0.81,1.250553,0.051681,29.673314,0.006518,1541,0.10709,0.14286,0.0,0.96319,2.2502,-0.01,0.055,0.00156,-0.01806,0.01094,0.37878
610,624640,69.63904,110.0,1.0,0.83,1.23912,-0.2012,26.898747,0.001925,1563,0.09789,0.0,0.0,0.81154,3.19728,-0.01,0.04808,0.00197,-0.01925,0.01074,0.32498
611,625664,61.72434,161.83333,0.83333,0.82,1.218545,0.054143,13.909527,0.003014,1577,0.07972,0.0,0.0,0.86517,3.23516,-0.01,0.0439,0.00248,-0.01742,0.01282,0.34694
612,626688,64.60792,155.28571,0.85714,0.82,1.084131,-0.034883,15.209445,0.005198,1674,0.09188,0.0,0.0,0.84064,2.3637,-0.01,0.05352,0.00091,-0.01706,0.01571,0.44029
613,627712,53.8619,172.125,0.75,0.81,1.125803,-0.001286,21.740337,0.002954,1558,0.07979,0.25,0.0,0.76007,5.42718,-0.01,0.04375,0.00174,-0.017,0.00685,0.39953
614,628736,61.1313,108.0,0.83333,0.82,1.207653,-0.000338,19.327083,0.0034,1540,0.083,0.16667,0.0,0.82051,3.79524,-0.01,0.04426,0.0012,-0.0177,0.01139,0.33902
615,629760,56.48315,194.0,0.75,0.81,1.230593,0.072131,12.123712,0.003292,1510,0.1002,0.0,0.0,0.95149,2.43695,-0.01,0.05303,0.00147,-0.01805,0.01317,0.40645
616,630784,52.91621,117.57143,0.85714,0.82,1.082077,-0.069427,33.335031,0.007302,1545,0.08386,0.28571,0.0,0.89087,2.97944,-0.01,0.04944,0.00149,-0.01928,0.00788,0.34613
617,631808,53.70305,145.42857,0.71429,0.82,1.122007,0.005105,27.307064,0.003372,1542,0.07023,0.28571,0.0,0.65201,2.57373,-0.01,0.0551,0.00126,-0.01781,0.00976,0.34595
618,632832,54.53009,113.5,0.75,0.82,1.118412,0.002926,23.470121,0.005102,1681,0.07343,0.25,0.0,0.73518,2.56423,-0.01,0.04695,0.00164,-0.01742,0.00885,0.21409
619,633856,53.72638,194.25,0.75,0.82,1.199736,0.003388,22.297495,0.003529,1660,0.05859,0.25,0.0,0.89655,3.13359,-0.01,0.03568,0.0008,-0.01819,0.0096,0.20925
620,634880,27.04003,245.0,0.4,0.79,1.288287,0.001514,16.114937,0.004881,1663,0.05421,0.4,0.0,0.68333,2.83207,-0.01,0.03813,0.00057,-0.0144,0.00151,0.13324
621,635904,22.65213,277.5,0.33333,0.77,1.134147,0.003663,24.043923,0.007985,1682,0.06255,0.33333,0.0,0.55041,4.1821,-0.01,0.04047,0.00114,-0.01753,0.00117,0.11645
622,636928,36.46374,126.375,0.5,0.74,1.035454,0.002577,31.295844,0.002756,1642,0.06042,0.625,0.0,0.71037,3.94517,-0.01,0.05304,0.00138,-0.0214,0.00269,0.28767
623,637952,43.94784,142.44444,0.66667,0.73,1.005537,0.041493,45.437219,0.006046,1589,0.06701,0.33333,0.0,0.90397,2.77393,-0.01,0.05371,0.00122,-0.01853,0.00838,0.36793
624,638976,53.3205,111.0,0.75,0.72,1.030611,-0.074146,40.360846,0.001719,1621,0.05605,0.25,0.0,0.90231,2.55115,-0.01,0.04795,0.00137,-0.02072,0.01184,0.20562
625,640000,1.16706,180.0,0.0,0.72,1.147792,0.006435,6.650072,0.004497,1724,0.04027,1.0,0.0,0.5422,2.68591,-0.01,0.03263,0.00057,-0.01191,0.00015,-0.00054
626,641024,2.09397,269.28571,0.0,0.65,1.250896,0.009231,4.122667,0.007577,1825,0.04337,0.57143,0.0,0.43011,4.76365,-0.01,0.02296,0.00075,-0.01238,-0.00551,-0.00224
627,642048,6.09588,207.57143,0.14286,0.59,1.333483,0.014091,14.072399,0.009091,1796,0.06288,0.71429,0.0,0.55882,3.76788,-0.01,0.03491,0.00066,-0.01677,-0.00416,0.03716
628,643072,-0.00467,154.0,0.0,0.54,1.411307,0.036734,5.138694,0.009598,1557,0.07675,0.85714,0.0,0.3872,5.07965,-0.01,0.04013,0.00122,-0.01902,-0.00745,-0.00356
629,644096,-0.78769,114.0,0.0,0.46,1.398576,0.016761,3.684809,0.007806,1678,0.08562,1.0,0.0,0.27083,7.00263,-0.01,0.03287,0.00115,-0.02234,-0.01526,-0.00509
630,645120,-1.05085,101.875,0.0,0.4,1.454988,-0.007387,1.276103,0.006597,1659,0.07859,1.0,0.0,0.19521,7.62432,-0.01,0.03919,0.00082,-0.02047,-0.01497,-0.00418
631,646144,-1.63901,131.72727,0.0,0.31,1.479994,-0.072577,1.156891,0.007187,1606,0.07756,0.90909,0.0,0.27864,6.51933,-0.01,0.04124,0.00086,-0.02106,-0.01667,-0.00521
632,647168,-1.6482,100.33333,0.0,0.26,1.47319,0.060041,0.801722,0.008091,1604,0.08184,1.0,0.0,0.26239,8.29279,-0.01,0.03318,0.00116,-0.02153,-0.01095,-0.00376
633,648192,-1.56997,101.0,0.0,0.22,1.55984,-0.020401,0.358097,0.010024,1803,0.08388,1.0,0.0,0.12698,12.71007,-0.01,0.01486,0.00123,-0.02115,-0.01453,-0.00357
634,649216,-2.70831,162.16667,0.0,0.18,1.529424,0.00042,0.559509,0.00849,2048,0.07825,1.0,0.0,0.04965,12.85186,-0.01,0.01242,0.00109,-0.01922,-0.01111,-0.00337
635,650240,-3.70617,161.16667,0.0,0.16,1.562368,-0.009793,0.3351,0.007529,2044,0.07411,1.0,0.0,0.12681,13.33626,-0.01,0.00447,0.00107,-0.01735,-0.01213,-0.00318
636,651264,-4.06603,193.375,0.0,0.13,1.533544,-0.005527,0.236113,0.009366,1819,0.0726,1.0,0.0,0.26224,8.28163,-0.01,0.01549,0.00073,-0.01623,-0.01533,-0.00359
637,652288,-3.00798,134.1,0.0,0.07,1.578879,-0.002922,0.18431,0.011359,1749,0.07341,0.9,1.0,0.36771,4.93026,-0.01,0.03005,0.00044,-0.01597,-0.01411,-0.00583
638,653312,-0.75252,99.16667,0.0,0.03,1.584671,-0.001318,0.197669,0.006822,1794,0.07015,1.0,0.0,0.37037,4.18557,-0.01,0.03371,0.00122,-0.01553,-0.01312,-0.00416
639,654336,-1.94051,135.44444,0.0,0.01,1.516702,-0.035485,0.210264,0.007343,1766,0.06199,0.88889,0.0,0.20938,5.78572,-0.01,0.0352,0.00071,-0.0142,-0.01721,-0.00539
640,655360,-0.52214,96.0,0.0,0.0,1.526116,0.021728,0.136364,0.00661,1804,0.05145,1.0,0.0,0.35013,4.09969,-0.01,0.03532,0.00246,-0.01616,-0.02133,-0.00632
641,656384,-1.22404,136.22222,0.0,0.0,1.360129,-0.00631,0.161204,0.008633,1594,0.06307,0.88889,0.0,0.33212,4.13627,-0.01,0.04369,0.00137,-0.01623,-0.01274,-0.00417
642,657408,-0.42776,103.18182,0.0,0.0,1.436578,-0.004005,0.192337,0.00494,1597,0.06615,1.0,0.0,0.30226,4.82538,-0.01,0.04184,0.00193,-0.01302,-0.01799,-0.00638
643,658432,1.55401,98.44444,0.0,0.0,1.365306,-0.00582,0.193529,0.005672,1579,0.06079,1.0,0.0,0.45426,3.01505,-0.01,0.05156,0.00262,-0.01095,-0.0132,-0.0047
644,659456,0.90771,100.22222,0.0,0.0,1.333525,-0.003315,0.182898,0.003944,1617,0.05563,1.0,0.0,0.37952,3.38724,-0.01,0.04632,0.00267,-0.01138,-0.01391,-0.00484
645,660480,1.24481,100.57143,0.0,0.0,1.27281,-0.004575,0.199496,0.005632,1687,0.0592,1.0,0.0,0.45748,4.42731,-0.01,0.04582,0.00236,-0.00759,-0.01135,-0.00391
646,661504,6.77176,146.0,0.125,0.01,1.267365,-0.039676,13.0115,0.006261,1812,0.05884,0.875,0.0,0.54605,3.27326,-0.01,0.0439,0.00302,-0.00806,-0.0061,0.03976
647,662528,11.16993,106.5,0.25,0.02,1.394246,-0.004309,15.294233,0.004932,2161,0.07652,0.75,0.0,0.31469,3.77782,-0.01,0.03943,0.00368,-0.00641,-0.00697,0.0504
648,663552,1.71954,178.0,0.0,0.02,1.450151,-0.04789,0.410062,0.008144,2071,0.08384,0.88889,0.0,0.39524,4.39031,-0.01,0.047,0.00303,-0.00932,-0.01311,-0.00502
649,664576,0.20852,154.71429,0.0,0.02,1.435742,-0.075866,0.360221,0.005642,1916,0.07194,0.85714,0.0,0.34532,7.26948,-0.01,0.03199,0.00286,-0.01122,-0.00796,-0.00392
650,665600,0.84982,179.0,0.0,0.02,1.42699,0.050462,0.299787,0.007229,1799,0.07493,1.0,0.0,0.37152,6.16336,-0.01,0.03743,0.00336,-0.00842,-0.00519,-0.00353
651,666624,23.73299,107.0,0.5,0.05,1.43845,0.001899,45.284768,0.008277,1931,0.07088,0.66667,0.0,0.20787,4.83929,-0.01,0.03574,0.00277,-0.00841,-0.00231,0.15837
652,667648,13.59067,102.5,0.33333,0.07,1.431546,0.009143,19.310262,0.009035,1965,0.07152,1.0,0.0,0.2695,5.31023,-0.01,0.03742,0.00346,-0.01018,-0.00367,0.09094
653,668672,10.22277,299.0,0.16667,0.08,1.419984,-0.344884,33.817865,0.00664,1903,0.08007,0.66667,0.0,0.139,7.83144,-0.01,0.03274,0.00122,-0.00909,-3e-05,0.06552
654,669696,29.36558,137.33333,0.5,0.11,1.373983,-0.001623,21.694791,0.002621,1711,0.07628,0.5,0.0,0.57197,3.99929,-0.01,0.0382,0.00246,-0.0096,0.00032,0.17555
655,670720,43.95179,105.2,0.8,0.15,1.372572,-0.031975,30.19721,0.006753,1706,0.07436,0.6,0.0,0.60386,3.98953,-0.01,0.04303,0.00252,-0.00706,0.0038,0.21306
656,671744,33.71135,205.77778,0.55556,0.2,1.240457,0.000628,44.061591,0.002848,1581,0.08023,0.33333,0.0,0.65862,4.17354,-0.01,0.04773,0.00288,-0.00787,0.00839,0.27437
657,672768,60.29843,112.0,1.0,0.25,1.15841,0.001183,33.284554,0.005113,1683,0.07407,0.2,0.0,0.725,2.6562,-0.01,0.05264,0.00297,-0.00991,0.01111,0.29492
658,673792,67.76572,110.2,1.0,0.3,1.199505,0.070285,25.734945,0.00155,1816,0.07342,0.4,0.0,0.84615,2.32133,-0.01,0.0464,0.00134,-0.00968,0.00795,0.36121
659,674816,41.76015,256.5,0.75,0.33,1.230339,0.001251,28.290055,0.001231,1827,0.07476,0.0,0.0,0.62156,2.57121,-0.01,0.04049,0.00193,-0.00869,0.00542,0.16474
660,675840,39.53202,253.14286,0.57143,0.37,1.124229,0.045633,15.297619,0.000361,1589,0.07742,0.28571,0.0,1.0,2.1296,-0.01,0.05743,0.00199,-0.00799,0.00991,0.2413
661,676864,79.56646,114.5,1.0,0.41,1.161701,-0.000894,29.091987,0.00122,1640,0.07723,0.0,0.0,0.677,2.24168,-0.01,0.05586,0.00189,-0.0082,0.01117,0.30396
662,677888,54.18787,177.2,0.8,0.45,1.170173,0.007615,26.985526,0.000873,1803,0.08227,0.2,0.0,0.62465,2.58521,-0.01,0.05284,0.00207,-0.00554,0.01098,0.27827
663,678912,67.44839,165.8,1.0,0.5,1.129628,0.000105,29.036667,0.000146,1842,0.06113,0.4,0.0,0.968,1.85152,-0.01,0.05233,0.00159,-0.00989,0.00724,0.36269
664,679936,39.85603,271.33333,0.66667,0.52,1.150362,0.079169,16.227187,0.002155,1670,0.07835,0.5,0.0,0.97059,2.28169,-0.01,0.05885,0.00158,-0.00749,0.00512,0.21041
665,680960,59.40819,173.8,0.8,0.56,1.154339,0.001392,22.806282,0.000952,1564,0.067,0.2,0.0,0.99061,2.18478,-0.01,0.05722,0.00208,-0.00484,0.01245,0.25271
666,681984,61.13156,191.875,0.75,0.62,1.128383,0.000357,21.999767,0.000991,1519,0.06472,0.0,0.0,0.95769,1.88355,-0.01,0.0546,0.00174,-0.00752,0.01061,0.40986
667,683008,71.21239,106.57143,1.0,0.69,1.087592,-0.024542,15.79983,0.00123,1559,0.06992,0.14286,0.0,0.87372,1.9367,-0.01,0.06176,0.00182,-0.00938,0.01204,0.45842
668,684032,56.98082,173.125,0.875,0.73,1.026181,0.097777,38.260296,0.002086,1562,0.06938,0.375,0.0,0.92689,2.11114,-0.01,0.06086,0.00255,-0.0095,0.0155,0.39709
669,685056,71.61008,105.625,1.0,0.78,1.005579,-0.051835,27.23064,0.001797,1528,0.08138,0.125,0.0,0.97333,2.22787,-0.01,0.05703,0.00237,-0.00939,0.01662,0.51563
670,686080,72.92117,107.16667,1.0,0.82,1.139243,-0.062054,10.355574,0.001062,1526,0.0684,0.0,0.0,0.62087,4.86288,-0.01,0.05391,0.00115,-0.00662,0.01296,0.39015
671,687104,63.42824,202.14286,0.85714,0.84,1.134337,-0.001391,30.375866,0.000701,1548,0.07182,0.28571,0.0,0.4621,4.89686,-0.01,0.05097,0.00156,-0.01246,0.00897,0.38213
672,688128,52.44679,151.71429,0.71429,0.85,1.059279,0.00671,14.818936,0.002049,1584,0.07489,0.28571,0.0,0.93,2.09845,-0.01,0.05672,0.00138,-0.00994,0.01113,0.33207
673,689152,59.9512,107.33333,1.0,0.86,1.089334,-0.000852,18.792365,0.001153,1563,0.06112,0.0,0.0,0.93427,1.95881,-0.01,0.05196,0.00196,-0.0057,0.00856,0.15996
674,690176,62.86286,185.16667,0.83333,0.85,1.223283,0.002498,23.491743,0.001197,1544,0.07795,0.16667,0.0,0.93125,2.20943,-0.01,0.04758,0.00112,-0.0087,0.00715,0.31479
675,691200,50.30665,253.0,0.71429,0.84,1.123906,0.021372,29.538071,0.000583,1528,0.07788,0.0,0.0,0.89859,2.43384,-0.01,0.05309,0.00263,-0.01133,0.01276,0.29282
676,692224,65.20734,106.0,0.9,0.86,1.092868,-0.015529,36.7579,0.000507,1478,0.08459,0.2,0.0,0.97043,1.93986,-0.01,0.05994,0.00279,-0.01074,0.01305,0.58625
677,693248,69.54525,116.75,1.0,0.87,1.065742,0.000913,29.703965,0.001856,1561,0.07561,0.125,0.0,0.9477,2.26369,-0.01,0.05808,0.0024,-0.00945,0.01596,0.50333
678,694272,75.00117,136.5,1.0,0.89,1.038923,0.044751,12.265907,0.000706,1505,0.0763,0.2,0.0,0.97059,2.12635,-0.01,0.06393,0.00235,-0.01109,0.0173,0.66223
679,695296,73.51372,104.42857,1.0,0.9,0.980626,0.016907,21.418061,0.000718,1505,0.08099,0.14286,0.0,0.96845,1.83883,-0.01,0.06238,0.00252,-0.01202,0.01691,0.46164
680,696320,68.04722,106.0,1.0,0.92,1.059897,0.041677,35.130987,0.001511,1517,0.07116,0.0,0.0,0.95198,2.08898,-0.01,0.05994,0.00248,-0.00824,0.01508,0.42907
681,697344,64.99996,105.0,0.85714,0.91,1.165521,-0.05806,16.657398,0.002624,1531,0.07569,0.14286,0.0,0.82759,1.92979,-0.01,0.0556,0.00134,-0.00874,0.01007,0.41241
682,698368,49.1528,242.4,0.6,0.89,1.134235,0.003868,15.05514,0.0017,1545,0.074,0.0,0.0,0.9695,2.24129,-0.01,0.05463,0.00112,-0.00559,0.00934,0.19924
683,699392,47.37304,159.75,0.75,0.89,1.199809,0.017331,17.340256,0.002333,1583,0.08047,0.5,0.0,0.68097,2.75325,-0.01,0.04572,0.00105,-0.00912,0.00404,0.16402
684,700416,52.15661,244.8,0.6,0.87,1.148297,0.004517,12.393532,0.002244,1598,0.07392,0.0,0.0,0.86089,2.51147,-0.01,0.05237,0.00173,-0.01173,0.01217,0.22269
685,701440,60.98169,163.0,0.83333,0.86,1.170272,0.01109,15.997022,0.001691,1622,0.07558,0.16667,0.0,0.65297,3.54661,-0.01,0.05657,0.00132,-0.00859,0.00773,0.34311
686,702464,61.36225,150.375,0.875,0.86,1.167499,0.011594,14.310636,0.002407,1573,0.08312,0.25,0.0,0.70438,2.77464,-0.01,0.05319,0.00224,-0.00722,0.01477,0.44523
687,703488,68.78871,149.5,0.875,0.87,1.085314,-0.030582,9.407602,0.002041,1512,0.07159,0.125,0.0,0.85049,2.3852,-0.01,0.05857,0.00212,-0.00921,0.01385,0.47557
688,704512,50.43488,169.57143,0.71429,0.86,1.200886,-0.001053,29.055016,0.00208,1552,0.09043,0.14286,0.0,0.77303,2.33316,-0.01,0.05451,0.00211,-0.00825,0.00913,0.30482
689,705536,57.08734,144.22222,0.77778,0.86,1.151434,-0.000669,22.476721,0.000508,1533,0.07792,0.22222,0.0,0.86806,2.28452,-0.01,0.06067,0.00228,-0.01215,0.01158,0.44714
690,706560,76.12519,107.71429,1.0,0.87,1.000309,0.002711,19.859009,0.002016,1517,0.0703,0.0,0.0,0.98398,2.13595,-0.01,0.06169,0.0022,-0.00654,0.02124,0.47666
691,707584,79.30896,100.4,1.0,0.87,1.173175,-0.163466,24.494878,0.000856,1520,0.07094,0.0,0.0,0.87144,2.30424,-0.01,0.05217,0.00202,-0.00805,0.01226,0.35372
692,708608,78.70957,104.5,1.0,0.87,1.300599,-0.031278,11.039713,0.000823,1655,0.07903,0.0,0.0,0.63343,2.40842,-0.01,0.04849,0.00127,-0.00764,0.00318,0.1531
693,709632,35.18991,267.0,0.57143,0.84,1.260216,0.026265,15.912858,0.00084,1768,0.08414,0.57143,0.0,0.76978,2.40443,-0.01,0.05378,0.00111,-0.01026,0.00515,0.20975
694,710656,52.75791,242.8,0.6,0.82,1.127984,0.029804,16.794787,0.001217,1785,0.06908,0.2,0.0,0.96328,2.10174,-0.01,0.05602,0.0019,-0.00724,0.0118,0.2484
695,711680,61.64791,170.6,0.8,0.81,1.246048,-0.116779,12.656124,0.000953,1709,0.07779,0.2,0.0,0.91461,2.06891,-0.01,0.05427,0.00121,-0.00694,0.00882,0.29597
696,712704,57.35944,211.5,0.83333,0.8,1.246008,-0.060763,28.81697,0.000988,1624,0.08268,0.0,0.0,0.80278,2.34154,-0.01,0.05367,0.00201,-0.01157,0.00906,0.31304
697,713728,58.11845,179.16667,0.83333,0.79,1.200188,0.000271,29.804273,0.001355,1566,0.093,0.16667,0.0,0.84926,2.72505,-0.01,0.05356,0.00239,-0.0105,0.01687,0.30636
698,714752,73.18401,106.85714,1.0,0.81,1.234404,0.000416,18.169756,0.000359,1534,0.08956,0.14286,0.0,0.90146,2.75852,-0.01,0.05275,0.00232,-0.01003,0.01115,0.46093
699,715776,49.20063,219.33333,0.66667,0.8,1.295018,0.092281,14.962399,0.001841,1523,0.09439,0.16667,0.0,0.93991,2.17537,-0.01,0.04803,0.00124,-0.01015,0.00781,0.25216
700,716800,61.23715,142.0,1.0,0.82,1.303493,0.000455,31.346199,0.001476,1580,0.10103,0.33333,0.0,0.61538,5.01616,-0.01,0.04785,0.00148,-0.00919,0.00674,0.16094
701,717824,52.54764,206.375,0.75,0.82,1.283953,-0.000115,27.344377,0.000717,1544,0.09453,0.25,0.0,0.90541,3.54907,-0.01,0.05297,0.00154,-0.00807,0.00869,0.35299
702,718848,57.62656,210.8,0.8,0.82,1.225588,0.000997,39.24585,0.001847,1608,0.09653,0.0,0.0,0.88755,2.7433,-0.01,0.05213,0.00237,-0.01155,0.0118,0.25588
703,719872,76.02867,120.71429,1.0,0.83,1.226887,0.074005,32.25326,0.000529,1579,0.08755,0.0,0.0,0.83212,4.20276,-0.01,0.05437,0.00177,-0.00825,0.0171,0.49484
704,720896,63.57467,167.33333,0.83333,0.83,1.316617,0.000964,19.795388,0.000918,1630,0.08498,0.0,0.0,0.90278,3.88616,-0.01,0.05135,0.00098,-0.00815,0.00766,0.35521
705,721920,67.19158,161.83333,0.83333,0.83,1.259882,-0.003808,9.891556,0.000688,1570,0.10005,0.0,0.0,0.95088,2.51184,-0.01,0.05322,0.00202,-0.00812,0.01225,0.36345
706,722944,49.24852,215.14286,0.71429,0.82,1.193832,-0.000982,31.635556,0.001111,1605,0.08092,0.14286,0.0,0.76724,5.06896,-0.01,0.05659,0.00105,-0.01112,0.00937,0.2925
707,723968,65.7224,122.71429,1.0,0.83,1.14728,-5.8e-05,32.405529,0.001189,1537,0.08457,0.0,0.0,0.90385,2.64955,-0.01,0.05907,0.00326,-0.00706,0.01483,0.41207
708,724992,74.66586,101.875,1.0,0.83,1.130447,-0.037645,18.033163,0.000902,1503,0.0898,0.0,0.0,0.97778,2.10997,-0.01,0.05309,0.00186,-0.01049,0.01558,0.536
709,726016,55.83637,181.71429,0.71429,0.84,1.122955,0.001062,27.081843,0.000776,1567,0.07561,0.28571,0.0,0.85356,4.07663,-0.01,0.05655,0.00177,-0.01053,0.01043,0.34238
710,727040,64.26699,115.4,1.0,0.86,1.178448,-4.8e-05,25.531188,0.001186,1602,0.07423,0.4,0.0,0.99174,2.17751,-0.01,0.05633,0.0021,-0.00813,0.00943,0.29777
711,728064,55.89554,228.28571,0.71429,0.85,1.29833,0.000109,28.46293,0.000613,1568,0.09557,0.0,0.0,0.87838,3.92353,-0.01,0.05257,0.00147,-0.01191,0.0087,0.33785
712,729088,68.04138,100.85714,0.85714,0.85,1.15034,-0.056853,23.754932,0.001785,1531,0.0901,0.14286,0.0,0.97583,2.09172,-0.01,0.05495,0.00328,-0.01053,0.01731,0.42531
713,730112,68.39166,150.0,0.85714,0.85,1.189338,0.004662,10.913713,0.004401,1527,0.08936,0.0,0.0,0.64955,4.52926,-0.01,0.05141,0.00219,-0.0098,0.01187,0.42227
714,731136,68.01687,107.14286,1.0,0.86,1.211529,-0.02759,22.404424,0.000863,1551,0.08665,0.14286,0.0,0.63576,5.08115,-0.01,0.05101,0.00252,-0.01092,0.01533,0.43444
715,732160,60.36236,177.44444,0.77778,0.85,1.123583,-0.000256,33.853846,0.000657,1562,0.08529,0.11111,0.0,0.86236,3.00912,-0.01,0.06252,0.00246,-0.00773,0.01394,0.48704
716,733184,79.02117,125.66667,1.0,0.87,1.203596,-9.3e-05,42.7447,0.001137,1737,0.09364,0.0,0.0,0.97046,2.55034,-0.01,0.05476,0.00157,-0.00844,0.01127,0.48498
717,734208,70.90774,125.42857,1.0,0.88,1.18628,0.000534,18.044419,0.000361,1752,0.07913,0.14286,0.0,0.94977,2.50477,-0.01,0.0545,0.00172,-0.01047,0.01406,0.50953
718,735232,53.26043,191.375,0.75,0.86,1.184323,-0.000853,18.233571,0.002063,1597,0.09234,0.375,0.0,0.80226,4.35389,-0.01,0.05576,0.00248,-0.01256,0.01389,0.39625
