iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
75,76800,-6.92934,450.0,0.0,0.28,1.363515,-0.001594,0.027224,0.000442,0.487822,0.000105,0.924124,30.560747,10.315568,30.467154,10.032981,4.0,9.747e-05,3,872,0.24456,0.32057,0.33,0.66667,0.58333,,,-0.01,0.00776,-0.00166,-0.02787,-0.00247,0.0
76,77824,20.2869,316.4,0.4,0.29,1.571385,-0.002228,0.116,0.000969,0.303928,0.002197,0.720062,30.173738,10.111629,31.189344,11.341183,4.0,9.744e-05,5,843,0.23355,0.31095,0.36,0.4,0.80645,,,-0.01,0.00718,-0.00062,-0.025,-0.0004,0.16851
77,78848,-11.54368,450.0,0.0,0.28,1.51549,-0.003863,0.021347,0.002564,0.45987,0.027274,0.937092,31.275486,9.87531,30.761776,10.033603,4.0,9.741e-05,2,869,0.24085,0.31729,0.38,1.0,0.64706,,,-0.01,0.00786,-0.00016,-0.02215,-0.00127,0.0
78,79872,26.69229,324.0,0.5,0.29,1.601279,-0.002162,0.070444,0.003519,0.398783,0.048131,0.804528,31.343248,10.052831,31.059414,11.032893,4.0,9.737e-05,2,856,0.26123,0.33356,0.38,1.0,0.5,,,-0.01,0.00747,-0.00147,-0.02205,-0.00069,0.07055
79,80896,18.37777,354.8,0.4,0.31,1.763113,-0.00279,0.087134,0.003295,0.280363,0.046701,0.759341,31.01388,10.100474,32.032452,11.412302,4.0,9.734e-05,5,819,0.27146,0.35009,0.41,0.2,0.62,,,-0.01,0.00835,-0.00187,-0.02265,0.00049,0.14985
80,81920,-10.39696,450.0,0.0,0.31,1.730217,-0.002306,0.012614,0.001525,0.396463,0.008301,0.960791,31.826054,10.131695,31.213205,10.72474,4.0,9.73e-05,1,834,0.28344,0.35571,0.42,0.0,1.0,,,-0.01,0.00616,-0.00112,-0.0257,0.00024,0.0
81,82944,58.33549,296.33333,1.0,0.34,1.86541,-0.002162,0.079606,0.003332,0.278899,0.02846,0.805842,31.05974,10.813198,31.821367,12.691371,4.0,9.727e-05,3,816,0.2869,0.36471,0.41,0.33333,0.66667,,,-0.01,0.00764,-0.0009,-0.02477,-8e-05,0.21201
82,83968,21.26134,422.0,0.5,0.35,1.794552,-0.003177,0.029364,0.001477,0.335166,0.011614,0.932056,29.686008,12.365466,29.412386,13.190462,4.0,9.724e-05,2,804,0.30661,0.38272,0.41,0.5,0.8125,,,-0.01,0.00689,-0.00098,-0.02178,-0.00143,0.06811
83,84992,8.9587,442.33333,0.33333,0.35,1.589005,-0.004667,0.018777,0.003981,0.357518,0.051409,0.951117,29.541765,12.021601,29.092733,12.515594,4.0,9.72e-05,3,833,0.25869,0.33245,0.42,0.0,0.57778,,,-0.01,0.00749,0.00029,-0.02604,-0.00191,0.07555
84,86016,24.05363,360.0,0.5,0.35,1.358576,-0.001683,0.08633,0.001024,0.226996,0.005894,0.763157,27.97382,11.452511,28.180471,12.804983,4.0,9.717e-05,4,868,0.24216,0.31568,0.41,0.5,0.66667,,,-0.01,0.00956,-0.00111,-0.02224,-0.00042,0.18325
85,87040,36.80532,313.0,0.66667,0.37,1.203216,-0.002196,0.088269,0.001803,0.243837,0.016602,0.656491,25.67449,9.640931,25.707197,10.746264,4.0,9.713e-05,3,871,0.2274,0.30908,0.39,0.33333,0.5,,,-0.01,0.00984,-0.00014,-0.01677,-0.00932,0.19801
86,88064,23.77151,257.6,0.4,0.39,0.980218,-0.000212,0.108603,0.000265,0.165782,0.0,0.637102,24.105501,9.108243,24.075199,11.480482,4.0,9.71e-05,5,906,0.20757,0.28016,0.36,1.0,0.84615,,,-0.01,0.01003,-0.00033,-0.02063,-0.00202,0.24454
