iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1151,1178624,26.89879,226.28571,1.0,0.9,1.562567,0.11077,4.020026,0.003347,1127,-0.01,0.00423,0.00011,0.00038,0.00603,0.1921
1152,1179648,18.86025,256.0,0.75,0.89,1.591452,0.08234,1.83516,0.001984,1195,-0.01,0.00389,-0.00081,0.0011,0.00413,0.08171
1153,1180672,22.96655,224.25,1.0,0.89,1.595865,0.000443,2.336749,0.000618,1142,-0.01,0.00428,-0.00066,0.00156,0.00655,0.09612
1154,1181696,20.37218,264.75,0.75,0.88,1.608837,0.008971,1.29594,0.001317,1114,-0.01,0.00432,-0.00049,0.00101,0.004,0.08309
1155,1182720,25.58954,219.4,1.0,0.88,1.610121,-0.092468,3.436471,0.002105,1149,-0.01,0.00412,0.0002,0.00139,0.00548,0.13728
1156,1183744,21.11956,267.5,1.0,0.88,1.589577,0.06329,2.159774,0.001071,1128,-0.01,0.00512,3e-05,0.00088,0.00487,0.08924
1157,1184768,25.66237,209.0,1.0,0.88,1.579525,-0.000183,2.772537,0.000711,1153,-0.01,0.00552,9e-05,0.00105,0.00534,0.16372
1158,1185792,24.44382,202.4,1.0,0.88,1.561288,0.104873,1.822953,0.002417,1140,-0.01,0.00463,6e-05,0.00063,0.00717,0.12815
1159,1186816,26.61433,173.5,1.0,0.88,1.636177,0.060484,4.164848,0.000716,1182,-0.01,0.00625,6e-05,0.00193,0.00163,0.05819
1160,1187840,19.51959,211.33333,0.83333,0.87,1.577901,-0.103261,1.604116,0.003315,1214,-0.01,0.00557,-0.0003,0.00101,0.00602,0.13123
1161,1188864,20.93619,222.42857,0.71429,0.86,1.561528,9.7e-05,3.285448,0.001624,1092,-0.01,0.00611,0.0002,0.00085,0.00862,0.15014
1162,1189888,24.62882,140.5,1.0,0.88,1.54246,0.000331,3.48989,0.000681,1120,-0.01,0.00525,0.0002,0.00086,0.0057,0.20623
1163,1190912,23.74221,151.25,1.0,0.88,1.521391,0.028576,3.268338,0.001112,1151,-0.01,0.0047,4e-05,0.00048,0.00724,0.20729
1164,1191936,23.59329,157.25,1.0,0.88,1.588618,0.065726,4.582658,0.001172,1145,-0.01,0.00609,-0.00022,0.00085,0.00609,0.10186
1165,1192960,24.87919,170.0,1.0,0.92,1.564585,-0.006645,2.234941,0.000534,1090,-0.01,0.00608,-0.00031,0.00088,0.00699,0.10102
1166,1193984,24.63338,185.42857,1.0,0.92,1.613882,-0.000671,2.354159,0.000492,1097,-0.01,0.00572,-0.00063,0.00167,0.00542,0.18263
1167,1195008,22.01682,218.4,0.8,0.92,1.597427,-0.000352,2.066671,0.000533,1145,-0.01,0.00493,-0.00079,0.00152,0.00922,0.11233
1168,1196032,28.88702,166.75,1.0,0.93,1.521112,-0.000448,1.962853,0.000393,1092,-0.01,0.00468,-0.00073,0.00057,0.00793,0.11425
1169,1197056,25.45526,184.57143,1.0,0.94,1.585614,-0.00061,3.451045,0.000257,1163,-0.01,0.00473,-0.00087,0.0008,0.00441,0.19202
1170,1198080,18.41431,194.16667,0.83333,0.93,1.565866,-0.000385,3.400674,0.000587,1175,-0.01,0.0045,-0.00038,0.0006,0.0033,0.12717
1171,1199104,21.9808,179.2,1.0,0.94,1.631089,-0.000637,1.809872,0.002371,1176,-0.01,0.00509,-0.00042,0.00162,0.00289,0.12284
1172,1200128,26.32955,196.33333,1.0,0.94,1.59102,-0.000962,2.976969,0.000653,1151,-0.01,0.00457,-0.0008,0.00165,0.00355,0.08265
1173,1201152,16.58101,255.83333,0.83333,0.94,1.623941,-0.000559,1.769561,0.000719,1157,-0.01,0.0044,7e-05,0.00094,0.00429,0.10911
1174,1202176,20.02031,232.0,1.0,0.94,1.630067,-0.000423,2.056239,0.000634,1202,-0.01,0.00453,-0.00021,0.00215,0.00446,0.06726
1175,1203200,22.44521,243.0,1.0,0.94,1.664012,-0.062712,1.179645,0.001055,1101,-0.01,0.00531,-0.00035,0.00146,0.00161,0.11958
1176,1204224,23.75197,248.0,1.0,0.94,1.634572,-0.000354,1.787154,0.001626,1189,-0.01,0.0049,-0.00032,0.00182,0.00267,0.05221
1177,1205248,15.7977,315.66667,1.0,0.94,1.645089,-0.000543,1.281424,0.000806,1195,-0.01,0.00507,-0.00031,0.0028,0.00146,0.0555
1178,1206272,7.47114,355.33333,0.33333,0.92,1.766265,-0.000572,0.417131,0.001312,1131,-0.01,0.00414,0.00027,0.00264,0.00079,0.02481
1179,1207296,11.67817,380.66667,0.66667,0.91,1.723873,-0.000198,1.322891,0.000981,1165,-0.01,0.00398,0.00017,0.00329,0.0016,0.04083
1180,1208320,-0.93372,400.0,0.0,0.89,1.819825,-0.000725,0.192274,0.001084,1120,-0.01,0.00206,0.00034,0.00312,0.00057,0.0
1181,1209344,-1.1202,400.0,0.0,0.86,1.785073,0.055622,0.044678,0.003369,1078,-0.01,0.00223,0.00039,0.00245,0.00059,0.0
1182,1210368,-1.58468,400.0,0.0,0.85,1.772507,-0.000379,0.041922,0.002185,1083,-0.01,0.00185,0.00046,0.00366,0.00081,0.0
1183,1211392,-1.61892,400.0,0.0,0.84,1.735471,0.075042,0.02504,0.003942,1073,-0.01,0.0011,0.00056,0.00281,0.00055,0.0
1184,1212416,-1.54783,400.0,0.0,0.81,1.734664,-0.001023,0.024981,0.00199,1056,-0.01,0.00207,0.00049,0.00237,0.00057,0.0
1185,1213440,nan,nan,0.0,0.81,1.694527,-0.127076,0.026805,0.006919,1076,-0.01,0.0018,0.00026,0.00371,-1e-05,0.0
1186,1214464,-1.58839,400.0,0.0,0.78,1.615747,-0.09754,0.01852,0.004744,1077,-0.01,0.00154,0.00035,0.00258,0.00057,0.0
1187,1215488,-1.78366,400.0,0.0,0.73,1.63554,-0.001864,0.017687,0.004315,1047,-0.01,0.00214,0.00039,0.00234,0.00113,0.0
1188,1216512,nan,nan,0.0,0.73,1.693841,-0.001551,0.021182,0.00275,1076,-0.01,0.00292,0.00032,0.00375,0.00058,0.0
1189,1217536,-1.61914,400.0,0.0,0.7,1.682498,0.023554,0.018243,0.002652,1093,-0.01,0.00277,0.00028,0.00281,0.00115,0.0
1190,1218560,-1.1395,400.0,0.0,0.66,1.64582,0.035291,0.018905,0.00397,1076,-0.01,0.00227,0.00031,0.00234,0.00115,0.0
1191,1219584,-0.81804,400.0,0.0,0.65,1.5881,-0.003507,0.023206,0.005303,1056,-0.01,0.00405,0.00011,0.00318,0.00168,0.0
1192,1220608,-1.47249,400.0,0.0,0.62,1.545725,-0.09332,0.025109,0.004393,1068,-0.01,0.00423,0.00035,0.00273,0.00139,0.0
1193,1221632,-0.10278,400.0,0.0,0.58,1.476686,-0.089166,0.067616,0.003714,1076,-0.01,0.00506,0.00066,0.00294,-9e-05,0.0
1194,1222656,-0.22126,400.0,0.0,0.57,1.440519,0.03045,0.196393,0.001018,1165,-0.01,0.00476,0.00062,0.00233,-0.00037,0.0
1195,1223680,0.12363,400.0,0.0,0.54,1.410441,-0.00201,0.361633,0.005519,1399,-0.01,0.00398,0.00076,0.00225,0.00413,0.0
1196,1224704,9.17127,380.5,0.75,0.53,1.437472,0.018214,0.523357,0.001351,1366,-0.01,0.00305,0.00068,0.00112,0.00237,0.05007
1197,1225728,16.55276,290.33333,1.0,0.53,1.44647,0.074616,1.633985,0.001547,1209,-0.01,0.00292,0.00059,0.0009,0.00382,0.05685
1198,1226752,18.70574,266.5,1.0,0.54,1.508007,-0.060506,3.62316,0.002784,1225,-0.01,0.00329,0.00075,0.00189,0.00382,0.12983
1199,1227776,22.70269,224.5,1.0,0.54,1.521982,0.021154,2.072719,0.00541,1154,-0.01,0.00353,0.00068,0.00087,0.00456,0.09654
1200,1228800,21.48017,229.0,1.0,0.54,1.506682,8e-05,3.540932,0.000907,1202,-0.01,0.00473,0.00075,0.00081,0.00594,0.11858
1201,1229824,22.79233,169.375,1.0,0.55,1.425703,-0.081754,4.038825,0.003629,1182,-0.01,0.00364,0.0009,-0.00022,0.00665,0.19924
1202,1230848,21.37923,152.0,1.0,0.55,1.426929,1.9e-05,4.875448,0.000794,1188,-0.01,0.00425,0.00095,-0.0005,0.00564,0.14342
1203,1231872,24.33717,140.33333,1.0,0.56,1.418964,0.02064,2.984169,0.001862,1124,-0.01,0.0052,0.00059,0.00066,0.00965,0.15194
1204,1232896,28.32983,128.71429,1.0,0.56,1.447788,-0.058225,3.73164,0.001042,1136,-0.01,0.00489,0.00023,-0.0005,0.01064,0.20522
1205,1233920,24.96072,143.11111,1.0,0.59,1.30946,0.001666,3.785277,0.000933,1153,-0.01,0.00378,0.00023,-0.00073,0.00868,0.23626
1206,1234944,27.75495,127.0,1.0,0.63,1.348132,-0.022975,3.09501,0.002116,1184,-0.01,0.00389,0.00017,-0.00045,0.00912,0.17813
1207,1235968,25.0143,127.28571,1.0,0.7,1.352049,-0.000515,3.40196,0.000447,1201,-0.01,0.00501,0.0001,-0.00061,0.00999,0.19304
1208,1236992,25.78161,149.2,0.9,0.79,1.384043,-0.000307,3.369774,0.000633,1127,-0.01,0.0046,0.00069,-9e-05,0.00985,0.26658
1209,1238016,25.89669,123.14286,1.0,0.86,1.340016,-0.058408,3.873411,0.001959,1156,-0.01,0.00567,0.00021,-0.00021,0.00788,0.19527
1210,1239040,21.15968,154.14286,1.0,0.93,1.406168,-0.000969,4.702721,0.000878,1223,-0.01,0.00407,0.0005,-6e-05,0.00351,0.16987
1211,1240064,21.68474,160.16667,1.0,0.98,1.43289,-0.001107,2.946635,0.001344,1200,-0.01,0.00568,0.00013,0.00018,0.00647,0.14491
1212,1241088,25.19261,155.4,1.0,0.99,1.43103,-0.000312,4.217904,0.000556,1194,-0.01,0.00489,6e-05,0.00051,0.00312,0.1371
1213,1242112,23.03606,223.75,1.0,0.99,1.428664,-0.169192,3.107766,0.001898,1306,-0.01,0.00349,0.00026,0.00081,0.00389,0.11054
1214,1243136,20.66886,200.375,1.0,0.99,1.430985,-0.00023,1.893186,0.000894,1260,-0.01,0.00381,0.00019,0.00058,0.00591,0.19753
1215,1244160,21.76307,206.66667,1.0,0.99,1.400448,0.119262,1.824522,0.001009,1153,-0.01,0.00415,2e-05,0.00122,0.00567,0.07048
1216,1245184,23.23949,218.5,1.0,0.99,1.392918,-0.052277,1.151674,0.001643,1144,-0.01,0.00521,0.00019,0.00115,0.00325,0.09928
1217,1246208,17.54839,261.75,0.75,0.98,1.389796,0.028183,0.728618,0.001016,1167,-0.01,0.00448,0.00023,0.00194,0.0041,0.07616
1218,1247232,20.6475,293.5,1.0,0.98,1.521258,-0.054471,1.323184,0.001031,1248,-0.01,0.00425,-0.00016,0.00261,0.00257,0.04583
1219,1248256,13.2583,349.33333,0.66667,0.97,1.379853,-0.074522,1.038568,0.000912,1274,-0.01,0.00462,-0.00021,0.00108,0.0044,0.04413
1220,1249280,22.35041,352.33333,1.0,0.97,1.463661,-0.000473,0.810998,0.000665,1193,-0.01,0.00404,6e-05,0.00176,0.00191,0.06871
1221,1250304,15.14986,362.5,1.0,0.97,1.442185,0.000236,0.79699,0.000656,1280,-0.01,0.00413,-0.00027,0.00283,0.00266,0.03636
1222,1251328,20.36371,357.33333,1.0,0.97,1.456727,0.009524,0.884702,0.000351,1229,-0.01,0.00438,-0.00033,0.00172,0.00294,0.06519
1223,1252352,20.76026,383.66667,1.0,0.97,1.538825,-0.000817,0.42879,0.00148,1167,-0.01,0.004,-0.00011,0.00193,0.00117,0.0636
1224,1253376,-0.98538,400.0,0.0,0.95,1.501927,5.3e-05,0.47646,0.000412,1219,-0.01,0.00407,7e-05,0.00367,0.00231,0.0
1225,1254400,-1.01469,400.0,0.0,0.92,1.555779,-0.000523,0.216306,0.000414,1190,-0.01,0.00336,-0.00013,0.00265,0.00172,0.0
1226,1255424,-0.59644,400.0,0.0,0.89,1.656307,-0.000544,0.077023,0.001401,1146,-0.01,0.0029,0.0001,0.00205,0.00113,0.0
1227,1256448,-0.73313,400.0,0.0,0.87,1.704334,-0.00177,0.052771,0.001948,1122,-0.01,0.00274,-3e-05,0.00422,0.00085,0.0
1228,1257472,-1.55469,400.0,0.0,0.84,1.634022,0.025958,0.098011,0.001652,1131,-0.01,0.00352,0.00032,0.00248,0.0,0.0
1229,1258496,-0.84397,400.0,0.0,0.81,1.538478,0.047209,0.146457,0.000478,1168,-0.01,0.00317,0.00029,0.00161,0.00115,0.0
1230,1259520,-0.84068,400.0,0.0,0.8,1.45899,-0.000189,0.416362,0.000696,1248,-0.01,0.00376,-1e-05,0.00314,0.00231,0.0
1231,1260544,-1.32304,400.0,0.0,0.77,1.494888,-0.000165,0.477741,0.000307,1262,-0.01,0.00377,-0.00017,0.00143,0.00146,0.0
1232,1261568,-0.89322,400.0,0.0,0.73,1.540605,-0.04039,0.476456,0.000431,1212,-0.01,0.00349,0.00016,0.00125,0.00317,0.0
1233,1262592,nan,nan,0.0,0.73,1.507252,-0.099637,0.435852,0.00304,1246,-0.01,0.00267,-0.00024,0.00165,0.00167,0.0
1234,1263616,-1.31832,400.0,0.0,0.69,1.465851,-0.000321,0.343374,0.001342,1281,-0.01,0.0042,-0.00069,0.00181,0.00244,0.0
1235,1264640,-0.78528,400.0,0.0,0.67,1.531332,-0.012556,0.249738,0.000896,1239,-0.01,0.00314,-0.00044,0.00144,0.00153,0.0
1236,1265664,-0.91378,400.0,0.0,0.66,1.545232,0.066505,0.153389,0.001082,1229,-0.01,0.00277,5e-05,0.00298,0.00177,0.0
1237,1266688,-1.9635,400.0,0.0,0.62,1.578177,0.029443,0.170244,0.003703,1293,-0.01,0.00278,0.00027,0.00252,3e-05,0.0
1238,1267712,-0.72506,400.0,0.0,0.59,1.565518,-0.04984,0.067111,0.002518,1227,-0.01,0.00295,0.00014,0.00147,0.00118,0.0
1239,1268736,-0.34624,400.0,0.0,0.58,1.619038,-0.001047,0.054727,0.001104,1153,-0.01,0.00217,0.00026,0.00211,0.00085,0.0
1240,1269760,-1.48411,400.0,0.0,0.55,1.646619,0.081432,0.037275,0.004234,1184,-0.01,0.00278,0.00049,0.00347,0.00117,0.0
1241,1270784,-1.49597,400.0,0.0,0.51,1.633365,0.050295,0.028636,0.002344,1185,-0.01,0.0022,0.00039,0.00161,-0.00051,0.0
1242,1271808,-1.50726,400.0,0.0,0.5,1.692527,0.041127,0.027247,0.005209,1193,-0.01,0.00262,0.00024,0.00222,0.0006,0.0
1243,1272832,-1.74461,400.0,0.0,0.48,1.653862,-0.001477,0.047277,0.003434,1280,-0.01,0.00383,0.00055,0.00372,0.00095,0.0
1244,1273856,-0.96019,400.0,0.0,0.44,1.596901,0.027099,0.069159,0.000537,1241,-0.01,0.00413,0.00037,0.00224,0.00226,0.0
1245,1274880,-1.02986,400.0,0.0,0.42,1.604047,-0.002585,0.055076,0.003666,1167,-0.01,0.00404,0.00013,0.00211,-0.0002,0.0
1246,1275904,-0.99339,400.0,0.0,0.4,1.644148,-0.135107,0.068002,0.001489,1345,-0.01,0.00354,0.00044,0.00371,0.00088,0.0
1247,1276928,-0.9806,400.0,0.0,0.37,1.646903,-0.000486,0.047192,0.005691,1316,-0.01,0.00327,0.00071,0.00259,0.00212,0.0
1248,1277952,-0.72992,400.0,0.0,0.34,1.605826,-0.063201,0.041129,0.00489,1237,-0.01,0.00476,0.00018,0.00266,0.0014,0.0
1249,1278976,-0.19342,400.0,0.0,0.32,1.543333,-0.001362,0.0481,0.001971,1339,-0.01,0.00513,0.00053,0.00351,0.00353,0.0
1250,1280000,0.468,400.0,0.0,0.29,1.464679,0.000312,0.029131,0.00375,1236,-0.01,0.00583,0.00025,0.00269,0.00247,0.0
1251,1281024,0.59819,400.0,0.0,0.26,1.450574,-0.002175,0.040229,0.002662,1171,-0.01,0.00549,0.00047,0.00194,0.00198,0.0
1252,1282048,1.05567,400.0,0.0,0.24,1.462105,-0.000353,0.073323,0.000323,1355,-0.01,0.00721,0.00064,0.00296,-0.00028,0.0
1253,1283072,-0.61411,400.0,0.0,0.21,1.450048,-0.082314,0.060728,0.003664,1333,-0.01,0.00602,0.00066,0.00244,0.00222,0.0
1254,1284096,0.39048,400.0,0.0,0.18,1.447556,0.026312,0.044744,0.00496,1247,-0.01,0.00644,0.00074,0.00203,0.0042,0.0
1255,1285120,19.32206,311.66667,1.0,0.19,1.444052,-0.139484,11.159286,0.001743,1298,-0.01,0.00583,0.00059,0.00222,0.00263,0.06514
1256,1286144,15.40996,296.66667,0.66667,0.18,1.344802,0.065273,3.527015,0.00104,1233,-0.01,0.00715,0.00029,0.00169,0.00138,0.04845
1257,1287168,13.93487,329.33333,0.66667,0.18,1.471533,0.027671,2.063633,0.001202,1215,-0.01,0.00725,0.00013,0.00241,0.0027,0.04374
1258,1288192,20.14045,318.75,1.0,0.18,1.49069,0.000337,4.10959,0.001106,1277,-0.01,0.00703,0.00031,0.0024,0.00101,0.08804
1259,1289216,13.48646,293.75,0.75,0.17,1.495999,-0.033317,1.734204,0.001248,1271,-0.01,0.00613,0.00029,0.0027,0.00361,0.06466
1260,1290240,18.69411,256.66667,1.0,0.17,1.545702,-4.9e-05,2.171348,0.000464,1260,-0.01,0.00848,0.00024,0.00282,0.00396,0.06199
1261,1291264,23.05708,292.0,1.0,0.21,1.520558,-0.024227,1.709521,0.001336,1211,-0.01,0.00653,-0.00014,0.00124,0.00246,0.09258
1262,1292288,17.00009,298.75,1.0,0.25,1.505322,-0.000636,3.752926,0.000977,1255,-0.01,0.00604,8e-05,0.00136,0.00159,0.07593
1263,1293312,16.75546,260.0,1.0,0.28,1.550858,-0.090398,2.374334,0.001857,1256,-0.01,0.00681,-0.00034,0.00149,0.00474,0.05683
1264,1294336,21.83966,244.8,0.8,0.32,1.520686,0.070329,2.345861,0.001447,1182,-0.01,0.00639,-0.00059,0.00134,0.00336,0.11011
1265,1295360,20.17876,225.0,0.85714,0.38,1.434702,-0.001242,2.274429,0.002763,1213,-0.01,0.00592,-0.00028,0.00072,0.00575,0.151
1266,1296384,27.04116,139.71429,1.0,0.45,1.403819,0.000195,3.964354,0.000903,1284,-0.01,0.00465,-0.00039,0.00089,0.00881,0.21308
1267,1297408,25.88947,135.85714,1.0,0.52,1.427847,-0.048081,5.472607,0.002548,1282,-0.01,0.00561,-0.00032,0.00025,0.00941,0.21134
1268,1298432,21.60559,171.16667,0.83333,0.57,1.431126,-0.034683,3.535885,0.001333,1235,-0.01,0.0054,-0.00034,0.00053,0.00695,0.14536
1269,1299456,26.25457,142.75,1.0,0.65,1.479872,-1.7e-05,4.693472,0.000541,1265,-0.01,0.00587,-0.00072,-7e-05,0.01005,0.23179
1270,1300480,23.17705,153.14286,0.85714,0.71,1.342862,-0.000141,4.649199,0.001085,1201,-0.01,0.00655,-0.00085,0.00023,0.00919,0.17477
1271,1301504,25.81321,116.66667,1.0,0.8,1.319742,-0.000405,5.091982,0.000505,1165,-0.01,0.00679,-0.00058,-0.00058,0.01304,0.24045
1272,1302528,29.48042,108.33333,1.0,0.89,1.300744,-0.043192,3.038623,0.000625,1133,-0.01,0.00547,-0.00073,-0.00053,0.01236,0.27028
1273,1303552,25.34547,103.81818,1.0,0.95,1.290007,-5e-06,5.248371,0.000593,1191,-0.01,0.0056,3e-05,-0.00062,0.01022,0.29658
1274,1304576,25.35867,112.875,0.875,0.95,1.313748,-0.073483,3.695659,0.000511,1226,-0.01,0.00769,-0.00032,-9e-05,0.0105,0.21775
1275,1305600,24.99834,116.0,1.0,0.95,1.374759,-0.000378,4.727224,0.00091,1199,-0.01,0.00687,-0.00044,0.0008,0.00762,0.18626
1276,1306624,22.30048,150.125,0.875,0.94,1.353079,-0.001206,2.854517,0.001662,1163,-0.01,0.00652,-0.0003,-0.0,0.0104,0.1854
1277,1307648,27.26878,109.5,1.0,0.95,1.43544,-0.000773,4.324102,0.001179,1154,-0.01,0.00735,-0.00042,-0.0,0.0109,0.22345
1278,1308672,24.18564,132.875,1.0,0.96,1.45417,-0.00092,3.968337,0.00082,1225,-0.01,0.00808,-0.00094,0.00027,0.0057,0.20831
1279,1309696,25.27802,145.0,1.0,0.96,1.47212,-0.087949,2.653781,0.000458,1269,-0.01,0.00723,-0.00123,-9e-05,0.00559,0.16896
1280,1310720,23.68335,158.83333,1.0,0.97,1.479307,0.064865,2.733853,0.00144,1334,-0.01,0.0082,-0.00173,0.00013,0.00575,0.17194
1281,1311744,17.29838,251.6,0.8,0.96,1.436315,-0.047051,2.117516,0.001632,1262,-0.01,0.00869,-0.00121,0.0011,0.00694,0.09886
1282,1312768,23.54875,174.2,1.0,0.96,1.441943,-0.000451,2.318281,0.000552,1147,-0.01,0.00776,-0.00089,0.00025,0.00636,0.12444
1283,1313792,25.09505,177.25,1.0,0.96,1.368565,-0.076088,1.835329,0.000382,997,-0.01,0.00803,-0.00087,0.00118,0.00584,0.10335
1284,1314816,24.82344,218.83333,1.0,0.97,1.454144,-0.098413,1.911918,0.001032,1165,-0.01,0.00857,-0.00066,0.00178,0.00739,0.15306
1285,1315840,26.80532,198.8,1.0,0.97,1.474283,0.025894,1.847989,0.00093,1192,-0.01,0.00874,-0.00046,0.00135,0.00892,0.13744
1286,1316864,27.30325,155.85714,1.0,0.97,1.381312,6.3e-05,2.257032,0.000995,1158,-0.01,0.0062,-0.00047,0.00035,0.00968,0.1897
1287,1317888,28.27873,139.125,1.0,0.97,1.438735,-0.000111,3.304085,0.000222,1157,-0.01,0.00634,-0.00028,0.00081,0.00904,0.22976
1288,1318912,22.90888,156.0,1.0,0.97,1.465186,-0.000542,3.302507,0.000755,1257,-0.01,0.00547,-0.00017,0.00049,0.00592,0.20272
1289,1319936,28.54966,125.6,1.0,0.98,1.402531,0.104896,5.571978,0.001461,1164,-0.01,0.00562,-0.00036,0.00028,0.00737,0.1474
1290,1320960,23.04819,177.66667,1.0,0.98,1.48271,-0.055988,3.79028,0.000721,1235,-0.01,0.00583,-0.0008,0.00031,0.00614,0.15436
1291,1321984,26.72564,158.14286,1.0,0.98,1.48317,-0.000307,2.926986,0.000264,1053,-0.01,0.00581,-0.00042,3e-05,0.00908,0.19309
1292,1323008,26.639,148.125,1.0,0.99,1.497809,0.159483,3.908636,0.001113,1095,-0.01,0.00586,-0.00027,0.00039,0.00962,0.2225
1293,1324032,25.32763,176.6,1.0,0.99,1.475839,0.007914,3.357632,0.001217,1158,-0.01,0.00636,-0.00092,0.00106,0.00605,0.13478
1294,1325056,23.22508,178.25,1.0,0.99,1.538027,-0.000151,3.09879,0.000343,1266,-0.01,0.00605,-0.00135,0.00128,0.00382,0.10689
1295,1326080,18.18285,229.83333,0.83333,0.98,1.604523,-0.009046,2.003983,0.001174,1286,-0.01,0.00683,-0.0012,0.00064,0.00698,0.12322
1296,1327104,27.05872,175.16667,1.0,0.98,1.565278,-0.000332,2.403589,0.000258,1218,-0.01,0.00543,-0.00162,0.00053,0.00683,0.17137
1297,1328128,25.27801,217.0,1.0,0.98,1.541707,0.0001,2.930873,0.000341,1217,-0.01,0.00662,-0.00171,0.00098,0.00516,0.08339
1298,1329152,25.28705,180.33333,1.0,0.99,1.582495,-0.00064,2.52542,0.000379,1114,-0.01,0.00558,-0.00117,0.00088,0.00513,0.16859
1299,1330176,18.99528,193.57143,0.85714,0.98,1.52257,-0.000413,3.912001,0.000405,1193,-0.01,0.00437,-0.00154,0.00159,0.00522,0.15956
1300,1331200,29.55348,140.33333,1.0,0.98,1.485274,2.4e-05,3.561279,0.000563,1200,-0.01,0.00487,-0.00154,0.0004,0.0093,0.1848
1301,1332224,19.74092,229.75,0.75,0.97,1.543045,-0.000273,1.963119,0.000672,1155,-0.01,0.0058,-0.00119,0.00116,0.00784,0.08233
1302,1333248,30.32426,149.16667,1.0,0.97,1.548598,-0.117263,4.635885,0.000655,1161,-0.01,0.00494,-0.00132,0.00092,0.00697,0.19419
1303,1334272,21.51932,207.57143,1.0,0.97,1.582754,0.020244,4.658427,0.001805,1316,-0.01,0.00551,-0.00093,0.00127,0.00401,0.18302
1304,1335296,17.06579,226.0,1.0,0.97,1.520629,7e-06,2.526325,0.000351,1219,-0.01,0.00659,-0.00161,0.0014,0.00211,0.04253
1305,1336320,21.53577,211.71429,1.0,0.97,1.574138,-5.2e-05,2.74469,0.000339,1338,-0.01,0.00592,-0.00115,0.00088,0.00523,0.17836
1306,1337344,19.38417,199.16667,0.83333,0.96,1.572011,-0.080057,2.96583,0.000962,1237,-0.01,0.00499,-0.00122,0.00152,0.00551,0.1341
1307,1338368,24.54425,162.66667,1.0,0.96,1.528802,0.000456,2.463219,0.000503,1170,-0.01,0.00504,-0.001,0.00026,0.00492,0.15424
1308,1339392,22.60367,193.4,1.0,0.96,1.553866,0.088669,2.922453,0.000458,1192,-0.01,0.00633,-0.00113,0.00051,0.00699,0.12508
1309,1340416,27.30839,138.25,1.0,0.96,1.511624,-0.01886,1.994695,0.001161,1093,-0.01,0.00536,-0.0017,0.00155,0.0077,0.11341
1310,1341440,21.26669,224.8,0.8,0.95,1.638544,-0.001527,1.895278,0.000453,1130,-0.01,0.00601,-0.00138,0.00088,0.00671,0.11194
1311,1342464,23.23891,199.85714,0.85714,0.94,1.556193,-0.000281,2.637828,0.0007,1148,-0.01,0.00542,-0.00109,0.00035,0.00796,0.16485
1312,1343488,27.60552,148.0,1.0,0.94,1.541538,0.094275,4.120966,0.000714,1171,-0.01,0.00633,-0.00144,0.00114,0.00503,0.14703
1313,1344512,24.01475,167.85714,1.0,0.94,1.588269,-0.011597,2.680963,0.001292,1172,-0.01,0.00627,-0.00135,0.00039,0.00508,0.18708
1314,1345536,18.19611,212.8,0.8,0.94,1.591434,-0.000699,2.74332,0.000733,1289,-0.01,0.00515,-0.00168,0.00103,0.00637,0.10837
1315,1346560,26.53654,170.71429,1.0,0.94,1.580635,-0.000226,2.937365,0.000818,1093,-0.01,0.00409,-0.00107,0.00023,0.00863,0.19344
1316,1347584,25.28091,157.25,1.0,0.94,1.55565,-0.000718,2.984115,0.0006,1153,-0.01,0.00506,-0.00144,0.0006,0.00861,0.2152
1317,1348608,29.35328,127.0,1.0,0.95,1.561554,-0.012502,3.699474,0.003191,1109,-0.01,0.00495,-0.00131,0.00063,0.00881,0.18159
1318,1349632,21.21681,181.8,1.0,0.96,1.631807,-0.08309,2.981819,0.001948,1090,-0.01,0.00316,-0.00144,-0.00024,0.00602,0.11945
1319,1350656,21.28699,188.6,1.0,0.96,1.604341,-0.000464,3.41693,0.000701,1232,-0.01,0.00486,-0.00101,0.00079,0.00372,0.12173
1320,1351680,22.82785,210.2,1.0,0.96,1.606078,0.000297,3.205329,0.002496,1223,-0.01,0.00542,-0.00098,0.0012,0.00538,0.12405
1321,1352704,24.22632,194.66667,1.0,0.96,1.604856,-0.036889,1.661513,0.001502,1086,-0.01,0.00511,-0.00073,0.00031,0.00633,0.15082
1322,1353728,26.21408,190.5,1.0,0.96,1.584947,-0.07202,2.707528,0.003661,1165,-0.01,0.00563,-0.00122,0.0008,0.00794,0.16465
1323,1354752,26.16916,150.4,1.0,0.97,1.601875,-0.071382,2.907276,0.001412,1139,-0.01,0.00525,-0.00047,0.00039,0.00779,0.135
1324,1355776,24.46863,162.33333,1.0,0.97,1.555575,-0.038511,4.289545,0.001045,1156,-0.01,0.00505,-0.00106,0.00105,0.00497,0.16187
1325,1356800,22.17585,176.0,1.0,0.97,1.565297,-0.000391,2.167993,0.001379,1320,-0.01,0.00515,-0.00206,8e-05,0.00386,0.16327
1326,1357824,21.13369,208.0,0.83333,0.96,1.585707,-0.00072,2.674261,0.000599,1274,-0.01,0.00514,-0.00119,0.00105,0.00623,0.1496
