iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1749,1790976,76.57606,90.0,1.0,0.98,0.71233,-0.001795,0.000521,0.002278,0.29966,0.018143,0.738351,71.342918,1.289043,71.469925,1.411985,4.0,0.000121,12,293,0.04603,0.06967,0.02,0.88,100,0.08333,0.4069,,,-0.01,0.02875,0.00503,0.00149,0.01472,0.87109
1750,1792000,75.87017,96.6,1.0,0.98,0.68693,-0.001725,0.001364,0.00173,0.2483,0.016724,0.577384,71.177574,1.711054,71.032898,1.816261,4.0,0.0001209,10,292,0.04603,0.07094,0.02,0.88,100,0.1,0.41346,,,-0.01,0.02644,0.00402,0.00135,0.0109,0.74754
1751,1793024,76.14547,93.09091,1.0,0.99,0.736088,-0.001957,0.001001,0.002557,0.297758,0.022949,0.640996,71.230507,1.536816,71.247742,1.665934,4.0,0.0001208,11,294,0.05307,0.07983,0.01,0.87,100,0.18182,0.49153,,,-0.01,0.02783,0.00308,0.002,0.0136,0.80745
1752,1794048,75.84756,95.9,1.0,0.99,0.775648,-0.001688,0.001245,0.001841,0.235305,0.013184,0.680587,70.826797,1.885195,70.722313,1.972783,4.0,0.0001207,10,290,0.06032,0.08703,0.01,0.86,100,0.1,0.56716,,,-0.01,0.0258,0.00221,0.00131,0.01525,0.73554
1753,1795072,75.79487,112.2,1.0,0.99,0.865926,-0.003723,0.002634,0.002231,0.303212,0.022125,0.616786,70.247314,2.577683,69.96888,2.688272,4.0,0.0001206,10,290,0.07624,0.1061,0.01,0.85,100,0.1,0.63978,,,-0.01,0.02412,0.00134,-0.0017,0.011,0.72826
1754,1796096,75.07419,109.875,1.0,0.99,0.822663,-0.00266,0.00165,0.001835,0.273424,0.012634,0.559656,70.453331,1.615269,70.094536,1.906406,4.0,0.00012049,8,296,0.07037,0.09588,0.01,0.86,100,0.375,0.61438,,,-0.01,0.02488,0.00162,-0.00016,0.01269,0.58419
1755,1797120,76.04556,102.90909,1.0,1.0,0.787902,-0.002871,0.001815,0.002159,0.339554,0.021591,0.608703,70.07402,1.987998,70.154419,2.175485,4.0,0.00012039,11,287,0.05903,0.08562,0.0,0.88,100,0.0,0.58683,,,-0.01,0.02683,0.00255,0.00113,0.01319,0.80306
1756,1798144,76.8817,90.88889,1.0,1.0,0.768299,-0.002844,0.001197,0.002117,0.286375,0.019089,0.940802,69.346306,4.165419,69.194824,4.991101,4.0,0.00012029,9,288,0.06292,0.08768,0.0,0.88,100,0.11111,0.43243,,,-0.01,0.02833,0.00362,0.00132,0.01451,0.66318
1757,1799168,76.28123,92.8,1.0,1.0,0.776103,-0.002096,0.001486,0.001698,0.286969,0.010849,0.981203,67.287056,9.45931,66.943367,10.373438,4.0,0.00012019,10,296,0.06015,0.0856,0.0,0.89,100,0.3,0.40769,,,-0.01,0.02486,0.00425,4e-05,0.01511,0.74393
1758,1800192,76.43551,94.0,1.0,1.0,0.758373,-0.002068,0.001305,0.001476,0.293669,0.010468,0.993607,64.657265,16.300747,64.613037,17.214228,4.0,0.00012008,10,296,0.0453,0.06783,0.0,0.87,100,0.1,0.4386,,,-0.01,0.02598,0.00359,0.00144,0.01436,0.73934
