iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1985,2032640,75.96991,123.0,1.0,1.0,0.999409,-0.001706,0.007896,0.002613,0.321537,0.022156,0.751348,67.195908,2.868339,67.051491,3.593148,4.0,0.00012586,9,1340,0.33628,0.34732,0.0,0.96,100,0.0,0.0,0.98044,2.25799,-0.01,0.02901,-0.0024,0.0018,0.02131,0.62397
1986,2033664,75.41163,126.44444,1.0,1.0,0.995138,-0.002608,0.011447,0.002332,0.348288,0.018555,0.745324,66.775764,3.660025,66.761627,4.265615,4.0,0.00012577,9,1349,0.32756,0.34086,0.0,0.95,100,0.11111,0.0,1.0,2.04526,-0.01,0.04253,-0.00173,0.00135,0.01615,0.63495
1987,2034688,64.29687,135.0,0.85714,0.99,1.006839,-0.002584,0.036988,0.002933,0.284455,0.034424,0.667477,67.036865,4.171901,66.44104,7.510983,4.0,0.00012569,7,1391,0.31253,0.32227,0.0,0.95,100,0.28571,0.0,1.0,2.02049,-0.01,0.03623,-0.00342,0.00202,0.01033,0.4149
1988,2035712,76.01341,131.85714,1.0,0.99,1.016614,-0.001786,0.006382,0.003152,0.317473,0.024963,0.841309,66.400146,3.372731,66.186882,4.050023,4.0,0.0001256,7,1389,0.28027,0.28955,0.0,0.95,100,0.0,0.0,1.0,2.01196,-0.01,0.03303,-0.0031,0.0015,0.0155,0.48472
1989,2036736,75.38894,161.5,1.0,0.99,1.089029,-0.001306,0.01041,0.001065,0.284706,0.008118,0.602931,66.778923,3.482864,66.584763,3.291957,4.0,0.00012551,6,1381,0.32251,0.32886,0.0,0.95,100,0.0,0.0,1.0,2.01799,-0.01,0.03167,-0.00252,0.0017,0.01245,0.41009
1990,2037760,74.56631,161.375,1.0,0.99,1.122457,-0.001445,0.007075,0.002899,0.313662,0.012695,0.730868,66.178856,2.882849,66.159233,3.252685,4.0,0.00012542,8,1391,0.35791,0.36621,0.0,0.95,100,0.0,0.0,1.0,2.03574,-0.01,0.03149,-0.00328,0.00208,0.00847,0.54653
1991,2038784,76.94878,115.0,1.0,0.99,1.036025,-0.002611,0.011696,0.002277,0.311248,0.015442,0.688792,66.115936,3.160719,66.173965,3.860434,4.0,0.00012533,8,1384,0.29336,0.30435,0.0,0.96,100,0.0,0.0,1.0,2.03507,-0.01,0.04147,-0.00142,0.00129,0.01805,0.55887
1992,2039808,74.66232,130.125,1.0,0.99,1.034255,-0.00192,0.010398,0.003498,0.310173,0.036072,0.80804,65.382507,4.412026,65.400124,4.683823,4.0,0.00012525,8,1390,0.31602,0.32567,0.0,0.97,100,0.125,0.0,0.99903,2.05988,-0.01,0.03281,-0.00249,0.00145,0.01459,0.54891
1993,2040832,74.3427,135.28571,1.0,0.99,1.097116,-0.00137,0.022557,0.002892,0.223998,0.028137,0.116045,66.939629,3.927343,66.956802,3.371084,4.0,0.00012516,7,1373,0.37328,0.38065,0.0,0.98,100,0.14286,0.0,1.0,2.01864,-0.01,0.04036,-0.00198,0.00227,0.01494,0.47436
1994,2041856,76.56655,126.55556,1.0,0.99,1.032339,-0.002347,0.019216,0.003605,0.294858,0.050903,0.472923,66.622032,2.820795,66.465393,3.816844,4.0,0.00012507,9,1388,0.33015,0.3397,0.0,0.96,100,0.0,0.0,1.0,2.0191,-0.01,0.03406,-0.00133,0.00208,0.01571,0.6273
