iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
28,28672,-0.54923,191.0,0.09091,0.04,1.479567,-0.005352,1.056453,0.004562,1.087376,0.062073,0.165024,-2.905034,3.488256,-1.720114,7.107188,4.0,0.00029724,11,1447,0.40648,0.47674,0.3,1.0,4,0.81818,1.0,0.56188,2.66384,-0.01,0.02007,-0.00233,-0.02979,-0.00549,0.06184
29,29696,1.43739,84.0,0.08333,0.04,1.855186,-0.004757,0.879976,0.005267,0.820517,0.080811,0.234157,-3.569767,3.576436,-2.702357,7.055499,4.0,0.00029713,12,1353,0.43662,0.51429,0.23,1.0,5,1.0,1.0,0.46906,1.9582,-0.01,0.02916,-0.00207,-0.03327,-0.01073,0.04434
30,30720,13.5818,83.0,0.25,0.06,1.488799,-0.004685,1.757961,0.005357,1.799318,0.062195,0.113609,-0.799261,4.60076,1.827692,9.786266,4.0,0.00029703,8,1460,0.42231,0.49322,0.17,1.0,7,1.0,1.0,0.55115,3.18918,-0.01,0.02153,-0.00069,-0.02922,-0.00109,0.14843
31,31744,11.52749,88.75,0.25,0.07,1.165802,-0.004616,0.523228,0.003832,0.458707,0.039185,0.375394,4.755077,4.324501,5.689008,6.842719,4.0,0.00029693,4,1567,0.41093,0.47057,0.15,0.875,8,1.0,0.0,0.49502,3.20847,-0.01,0.01218,-0.00185,-0.02645,-0.00262,0.08064
32,32768,14.53982,192.71429,0.28571,0.09,1.309893,-0.004003,0.862056,0.003524,0.680996,0.037598,0.234656,4.768524,4.377795,6.181854,8.475703,4.0,0.00029683,7,1548,0.46535,0.52269,0.16,0.9,10,0.85714,1.0,0.54734,3.1429,-0.01,0.01853,-0.00302,-0.02865,0.00206,0.15614
33,33792,-6.66881,165.5,0.0,0.09,1.612776,-0.005499,0.178221,0.003036,0.637564,0.047424,0.143034,6.533103,4.010394,5.946207,3.933177,4.0,0.00029672,8,1430,0.43937,0.5048,0.16,0.9,10,0.875,0.0,0.61139,2.72379,-0.01,0.01921,-0.00205,-0.0318,-0.00129,-0.01396
34,34816,37.00348,131.85714,0.57143,0.13,1.687437,-0.004792,1.557588,0.002968,1.33498,0.028625,0.148031,6.234275,3.289186,10.095136,12.193549,4.0,0.00029662,7,1427,0.44006,0.4942,0.17,0.92857,14,0.42857,0.0,0.513,3.12882,-0.01,0.02446,-0.00351,-0.03167,0.00738,0.29584
35,35840,48.48927,89.75,0.75,0.16,1.514003,-0.006061,0.761437,0.005629,1.004251,0.085815,0.267532,10.926035,4.364899,13.011566,10.346777,4.0,0.00029652,4,1493,0.45377,0.51095,0.17,0.94118,17,0.75,1.0,0.57022,3.02477,-0.01,0.02031,-0.0041,-0.03102,0.00782,0.23551
36,36864,43.32088,199.42857,0.71429,0.2,1.678195,-0.004175,0.772376,0.002593,1.547361,0.023865,0.453293,10.219051,6.494281,14.740864,13.73357,4.0,0.00029642,7,1422,0.46828,0.51854,0.16,0.90909,22,0.57143,0.66667,0.46532,3.28705,-0.01,0.0267,-0.00434,-0.03274,0.00785,0.35384
37,37888,57.68628,150.2,0.8,0.24,1.687767,-0.006617,0.572441,0.003392,0.868648,0.044373,0.477128,17.725906,9.069397,21.275658,13.444518,4.0,0.00029631,5,1420,0.49057,0.54277,0.17,0.92308,26,0.2,1.0,0.54018,3.83581,-0.01,0.0167,-0.00391,-0.03133,0.01744,0.31014
38,38912,41.42385,166.0,0.66667,0.3,1.680665,-0.004105,0.433967,0.004046,0.536998,0.055359,0.521449,23.921446,10.240837,27.44109,13.951859,4.0,0.00029621,9,1429,0.49144,0.54689,0.16,0.90625,32,0.44444,0.875,0.34426,4.06204,-0.01,0.02329,-0.00472,-0.03314,0.01051,0.43884
39,39936,37.76579,158.4,0.6,0.33,1.495616,-0.002795,0.252986,0.002723,1.163216,0.029297,0.66159,30.025711,12.050307,29.860065,13.886068,4.0,0.00029611,5,1506,0.47958,0.52816,0.16,0.91429,35,0.6,1.0,0.21037,3.72013,-0.01,0.01127,-0.00521,-0.02982,0.00987,0.24788
40,40960,32.13742,248.5,0.5,0.34,1.548705,-0.007525,0.149735,0.005464,1.381396,0.074036,0.793659,28.031561,12.021568,26.587723,13.592141,4.0,0.00029601,2,1542,0.47584,0.53365,0.16,0.91667,36,0.0,0.0,0.19636,3.79063,-0.01,0.00855,-0.00613,-0.03692,0.00886,0.08602
41,41984,21.5648,252.75,0.5,0.36,1.523436,-0.00772,0.083869,0.006639,0.851064,0.113281,0.872894,20.991308,12.865508,20.82584,14.285273,4.0,0.0002959,4,1553,0.46634,0.51789,0.18,0.92105,38,0.5,1.0,0.34807,3.99393,-0.01,0.0123,-0.00539,-0.03379,0.00529,0.14476
42,43008,28.70659,248.83333,0.5,0.39,1.622724,-0.006747,0.101341,0.006797,0.573232,0.105957,0.860422,24.820929,14.145002,25.366188,17.067799,4.0,0.0002958,6,1441,0.47016,0.53068,0.2,0.92683,41,0.5,0.83333,0.55285,2.85446,-0.01,0.01775,-0.00519,-0.03539,0.00803,0.22884
43,44032,52.12919,165.25,0.75,0.44,1.619385,-0.00617,0.142101,0.005799,0.421125,0.067078,0.752251,32.80423,12.539154,35.960335,16.071173,4.0,0.0002957,8,1410,0.46593,0.51298,0.2,0.93617,47,0.25,0.85714,0.29973,2.52154,-0.01,0.0242,-0.00401,-0.03294,0.01855,0.46382
44,45056,54.99954,161.0,0.83333,0.47,1.488645,-0.00477,0.091384,0.003574,0.385895,0.026855,0.838759,35.522999,14.723621,37.376896,16.983917,4.0,0.0002956,6,1449,0.47782,0.53386,0.2,0.94231,52,0.16667,0.66667,0.5062,3.08785,-0.01,0.02441,-0.00503,-0.0338,0.01827,0.40215
45,46080,56.70222,159.0,0.83333,0.52,1.56182,-0.007577,0.082754,0.005158,0.576714,0.066956,0.818796,39.350197,14.212668,40.171658,15.90548,4.0,0.00029549,6,1441,0.51141,0.56069,0.21,0.94737,57,0.16667,1.0,0.55039,3.14199,-0.01,0.0246,-0.00491,-0.02926,0.0124,0.39026
46,47104,54.15446,178.0,0.8,0.56,1.555556,-0.005948,0.057645,0.004879,0.534689,0.068787,0.88244,36.228008,15.196647,36.862568,16.898251,4.0,0.00029539,5,1448,0.53339,0.58157,0.22,0.95082,61,0.4,0.75,0.33333,4.04725,-0.01,0.02416,-0.00619,-0.03253,0.00868,0.31215
47,48128,50.27003,178.2,0.8,0.58,1.544274,-0.005917,0.041041,0.004148,0.522692,0.042542,0.925341,35.764259,16.825026,35.280052,18.348097,4.0,0.00029529,5,1451,0.5063,0.55355,0.23,0.95385,65,0.4,1.0,0.3283,3.86079,-0.01,0.01983,-0.0065,-0.03097,0.00888,0.30364
48,49152,30.85661,198.5,0.5,0.6,1.476565,-0.005048,0.084462,0.004366,0.500587,0.053711,0.867444,33.313324,18.450586,32.271645,20.641973,4.0,0.00029519,6,1447,0.47483,0.5266,0.25,0.95588,68,0.5,1.0,0.28431,3.57824,-0.01,0.01994,-0.00531,-0.03033,0.01271,0.23019
49,50176,59.72003,130.42857,0.85714,0.64,1.559565,-0.004658,0.045353,0.005077,0.421163,0.064453,0.945416,30.189491,22.592077,31.403805,25.009851,4.0,0.00029508,7,1446,0.44896,0.4935,0.24,0.95946,74,0.28571,1.0,0.60101,2.73247,-0.01,0.02219,-0.00499,-0.03383,0.01256,0.46604
50,51200,53.32589,164.4,0.8,0.71,1.623541,-0.005214,0.037861,0.003635,0.341692,0.04364,0.932793,43.864353,19.72431,45.94239,21.456028,4.0,0.00029498,10,1379,0.47974,0.52915,0.24,0.96341,82,0.4,0.8,0.59231,2.65136,-0.01,0.02805,-0.00376,-0.02628,0.01733,0.57306
51,52224,59.81071,149.85714,0.85714,0.73,1.53301,-0.00656,0.045087,0.005235,0.500291,0.072815,0.830397,49.831108,13.996959,50.253391,15.023365,4.0,0.00029488,7,1391,0.4812,0.5341,0.24,0.96591,88,0.14286,1.0,0.2544,3.57891,-0.01,0.02558,-0.00466,-0.02941,0.0178,0.45345
52,53248,66.17566,107.6,1.0,0.74,1.422509,-0.006508,0.028594,0.00529,0.447675,0.066772,0.889659,46.457832,14.202163,47.002098,15.54309,4.0,0.00029478,5,1459,0.49614,0.53564,0.23,0.96774,93,0.4,1.0,0.2723,2.885,-0.01,0.0245,-0.00606,-0.03045,0.014,0.37902
53,54272,73.37912,78.83333,1.0,0.75,1.448521,-0.005567,0.020848,0.004654,0.409133,0.052612,0.942602,43.883308,17.124153,43.499432,18.583885,4.0,0.00029468,6,1461,0.49554,0.53844,0.22,0.9697,99,0.0,0.0,0.36797,2.43484,-0.01,0.0265,-0.00661,-0.02734,0.01332,0.49391
54,55296,35.26873,202.36364,0.54545,0.73,1.571146,-0.003915,0.06113,0.003111,0.501542,0.035583,0.835822,45.834324,16.836756,44.945786,18.840134,4.0,0.00029457,11,1393,0.44827,0.49702,0.23,0.97,100,0.36364,1.0,0.37987,2.44159,-0.01,0.02328,-0.00429,-0.02959,0.01506,0.44681
55,56320,70.62387,78.57143,1.0,0.77,1.599875,-0.004444,0.026047,0.003844,0.339794,0.04071,0.921681,48.939644,16.943249,50.147133,18.518093,4.0,0.00029447,7,1396,0.41511,0.45459,0.21,0.98,100,0.28571,0.0,0.5573,2.55372,-0.01,0.02424,-0.00225,-0.02776,0.02323,0.50634
56,57344,65.63112,110.27273,0.90909,0.81,1.698741,-0.005593,0.019852,0.0064,0.336606,0.074219,0.919959,52.763474,15.310306,54.138,16.548489,4.0,0.00029437,11,1351,0.41218,0.45628,0.17,0.99,100,0.09091,1.0,0.45178,2.67845,-0.01,0.02718,-0.00376,-0.02812,0.02055,0.72062
57,58368,60.67419,137.625,0.875,0.82,1.640358,-0.003402,0.039426,0.003262,0.435679,0.02417,0.795472,52.756016,13.485611,52.638798,14.52737,4.0,0.00029427,8,1374,0.40762,0.45167,0.16,1.0,100,0.25,1.0,0.36323,2.37672,-0.01,0.02448,-0.00395,-0.02734,0.02105,0.50599
58,59392,70.28582,78.16667,1.0,0.83,1.564581,-0.004997,0.021157,0.00314,0.418775,0.041077,0.928547,48.915131,17.385294,48.52964,18.64625,4.0,0.00029416,6,1418,0.43219,0.47168,0.15,1.0,100,0.16667,1.0,0.40614,2.88042,-0.01,0.02172,-0.00313,-0.02677,0.01522,0.44656
59,60416,63.4424,126.2,0.9,0.84,1.572492,-0.005364,0.012385,0.004298,0.351225,0.041504,0.969712,45.234066,22.561506,45.92662,24.439262,4.0,0.00029406,10,1423,0.40792,0.44779,0.14,1.0,100,0.0,1.0,0.38462,3.0434,-0.01,0.01923,-0.0049,-0.02546,0.01524,0.69613
60,61440,57.55322,146.3,0.8,0.86,1.630885,-0.005523,0.019806,0.002859,0.350234,0.016052,0.910444,56.745098,15.873968,57.239967,16.722719,4.0,0.00029396,10,1349,0.40608,0.45167,0.13,1.0,100,0.2,0.0,0.42775,2.85394,-0.01,0.02803,-0.00234,-0.02589,0.02611,0.57287
61,62464,70.78468,107.625,1.0,0.87,1.637119,-0.006279,0.023524,0.004598,0.356042,0.048035,0.275388,59.949665,7.322058,59.984711,6.734402,4.0,0.00029386,8,1355,0.41341,0.45689,0.12,1.0,100,0.125,1.0,0.63287,2.83777,-0.01,0.02501,-0.00513,-0.02564,0.01705,0.54876
62,63488,69.68262,124.66667,1.0,0.88,1.711785,-0.004793,0.015477,0.005149,0.376095,0.055481,0.809579,56.997826,9.413874,56.645081,10.41961,4.0,0.00029375,6,1301,0.38707,0.427,0.11,1.0,100,0.16667,1.0,0.32353,2.01717,-0.01,0.02163,-0.00562,-0.02427,0.01181,0.40942
63,64512,58.25966,137.0,0.875,0.89,1.621065,-0.004765,0.023876,0.006064,0.3856,0.081299,0.858039,50.944092,14.886119,49.928253,15.771857,4.0,0.00029365,8,1353,0.38559,0.42743,0.1,1.0,100,0.25,1.0,0.3871,2.48206,-0.01,0.02028,-0.00493,-0.02579,0.01519,0.48632
64,65536,56.9488,144.2,0.8,0.88,1.441543,-0.00524,0.025971,0.004189,0.486172,0.047668,0.879447,49.821537,16.139639,47.106262,16.971039,4.0,0.00029355,5,1458,0.39599,0.43863,0.11,1.0,100,0.0,1.0,0.29667,2.71075,-0.01,0.01691,-0.00517,-0.02513,0.01132,0.3326
65,66560,53.77648,150.2,0.8,0.87,1.238517,-0.005467,0.014718,0.003708,0.448991,0.040588,0.959473,34.134285,20.566582,32.928139,21.857571,4.0,0.00029345,5,1546,0.37086,0.41264,0.12,1.0,100,0.0,1.0,0.47909,5.05341,-0.01,0.00689,-0.00451,-0.02502,0.01454,0.37527
66,67584,32.28445,251.25,0.5,0.85,1.226884,-0.005907,0.011875,0.003659,0.407822,0.044434,0.975402,27.396992,25.552612,25.849369,26.585405,4.0,0.00029334,4,1563,0.3958,0.43636,0.14,1.0,100,0.5,1.0,0.69925,12.87348,-0.01,0.00595,-0.00527,-0.02576,0.00645,0.2024
67,68608,40.04063,205.75,0.625,0.86,1.478329,-0.005036,0.019294,0.003672,0.323101,0.042297,0.960247,41.911251,25.296009,41.380939,26.22366,4.0,0.00029324,8,1432,0.37511,0.41991,0.14,1.0,100,0.625,1.0,0.64548,8.38874,-0.01,0.01803,-0.0049,-0.02243,0.01673,0.40761
68,69632,47.44347,131.42857,0.71429,0.85,1.427565,-0.00355,0.039873,0.003906,0.416037,0.055237,0.871577,46.820477,19.198832,45.065117,20.690187,4.0,0.00029314,7,1398,0.4023,0.43443,0.14,1.0,100,0.57143,1.0,0.49383,2.90757,-0.01,0.01664,-0.00554,-0.02362,0.01191,0.3825
69,70656,55.83486,111.6,0.8,0.84,1.507966,-0.004333,0.031261,0.002983,0.24433,0.033875,0.896874,46.33699,19.15332,46.133751,21.814068,4.0,0.00029304,10,1355,0.3878,0.43144,0.14,1.0,100,0.4,1.0,0.24473,1.87095,-0.01,0.02235,-0.00456,-0.02388,0.02091,0.60302
70,71680,56.7365,144.0,0.8,0.83,1.455968,-0.005654,0.02079,0.004607,0.269326,0.063965,0.934616,49.529858,20.713284,49.92617,22.297638,4.0,0.00029293,10,1350,0.38485,0.42588,0.15,1.0,100,0.2,1.0,0.39149,2.2575,-0.01,0.02423,-0.00422,-0.02269,0.02125,0.62751
71,72704,72.44463,78.90909,1.0,0.83,1.482714,-0.004637,0.01725,0.004457,0.291855,0.054993,0.933357,52.68272,19.287989,53.507313,20.491032,4.0,0.00029283,11,1357,0.35288,0.38844,0.15,1.0,100,0.18182,1.0,0.34862,2.9212,-0.01,0.02498,-0.00358,-0.01962,0.02733,0.84326
72,73728,65.3085,124.72727,0.90909,0.84,1.489661,-0.005278,0.014559,0.003831,0.346116,0.035461,0.966358,52.168289,25.327358,53.955059,26.274828,4.0,0.00029273,11,1359,0.3624,0.3988,0.14,1.0,100,0.18182,1.0,0.46667,2.31769,-0.01,0.0286,-0.00206,-0.02106,0.02638,0.76709
73,74752,71.19915,86.75,1.0,0.85,1.583144,-0.004885,0.013561,0.00364,0.282035,0.039734,0.240975,61.871868,6.228412,62.950447,5.396375,4.0,0.00029263,12,1273,0.38952,0.42951,0.13,1.0,100,0.16667,1.0,0.37365,2.27915,-0.01,0.03063,-0.00581,-0.0214,0.02096,0.84457
74,75776,74.7393,75.92308,1.0,0.85,1.590048,-0.005776,0.005535,0.004008,0.325188,0.045898,0.511101,64.963158,4.332052,66.99234,4.223018,4.0,0.00029252,13,1262,0.39136,0.43457,0.13,1.0,100,0.0,1.0,0.37925,2.20961,-0.01,0.02941,-0.00186,-0.02312,0.03743,0.92184
75,76800,74.04175,77.6,1.0,0.88,1.546859,-0.005702,0.008144,0.003184,0.318641,0.02832,0.578014,65.619606,5.281813,65.862022,5.665987,4.0,0.00029242,10,1318,0.41357,0.44687,0.1,1.0,100,0.1,1.0,0.66985,3.27383,-0.01,0.02829,-0.00439,-0.02083,0.02375,0.70304
76,77824,72.14208,91.63636,1.0,0.91,1.56623,-0.00553,0.00706,0.005721,0.279893,0.070801,0.830765,63.663727,8.050377,63.826256,8.60086,4.0,0.00029232,11,1238,0.46412,0.50284,0.07,1.0,100,0.09091,1.0,0.49664,3.65005,-0.01,0.02846,-0.00375,-0.02361,0.02483,0.76277
77,78848,65.17703,109.27273,0.90909,0.94,1.528196,-0.005706,0.009822,0.005289,0.287732,0.05835,0.871697,63.967026,10.86353,64.065331,11.541216,4.0,0.00029222,11,1228,0.4778,0.50806,0.05,1.0,100,0.18182,1.0,0.46413,2.70276,-0.01,0.03227,-0.00459,-0.01973,0.02555,0.69901
78,79872,75.16109,77.7,1.0,0.96,1.546321,-0.005337,0.00617,0.004686,0.354367,0.059265,0.909451,64.729111,10.078271,64.215881,11.171227,4.0,0.00029212,10,1297,0.44985,0.4816,0.04,1.0,100,0.0,1.0,0.45699,2.02936,-0.01,0.02913,-0.00595,-0.02171,0.02485,0.73117
79,80896,70.17109,109.44444,1.0,0.98,1.547367,-0.005596,0.008544,0.00485,0.351014,0.06366,0.938639,60.71265,15.112453,60.075409,15.382052,4.0,0.00029201,9,1336,0.44718,0.47918,0.02,1.0,100,0.11111,1.0,0.37752,2.98316,-0.01,0.02972,-0.00899,-0.02185,0.0175,0.63351
80,81920,64.95834,123.9,0.9,0.97,1.521522,-0.005605,0.005313,0.003515,0.355254,0.039246,0.958118,62.78347,14.600463,62.696777,15.325945,4.0,0.00029191,10,1316,0.44882,0.48169,0.03,1.0,100,0.1,1.0,0.70609,2.12956,-0.01,0.02565,-0.00384,-0.02263,0.02232,0.64002
81,82944,73.63976,89.46154,1.0,0.97,1.555525,-0.004715,0.003742,0.005213,0.345798,0.049683,0.457976,68.249832,4.526063,69.022514,3.577278,4.0,0.00029181,13,1314,0.43976,0.47111,0.03,1.0,100,0.0,1.0,0.6107,2.22129,-0.01,0.03554,-0.00329,-0.02109,0.0273,0.91222
