iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
14,14336,-5.0907,117.0,0.0,0.02222,0.72005,-0.004736,0.017352,0.002589,0.251803,0.041748,0.957207,-0.890103,3.655911,-1.057697,3.793825,4.0,0.00029867,3,877,0.24614,0.35031,0.35556,0.0,1,1.0,0.81481,,,-0.01,0.01268,-0.01419,-0.01593,-0.01645,-0.0162
15,15360,-5.59505,250.0,0.0,0.01923,0.928818,-0.005199,0.024666,0.003471,0.244359,0.048584,0.929296,-1.531791,3.499856,-1.674886,3.524567,4.0,0.00029857,7,819,0.22269,0.33164,0.36538,0.0,1,0.71429,0.91406,,,-0.01,0.01197,-0.00692,-0.01657,-0.02201,-0.01672
16,16384,-4.6048,185.14286,0.0,0.01695,1.220517,-0.005397,0.035221,0.004322,0.323319,0.054792,0.88504,-2.324628,3.171046,-2.601215,3.337797,4.0,0.00029846,7,743,0.22888,0.33434,0.35593,0.0,1,1.0,0.92632,,,-0.01,0.01165,-0.0048,-0.02072,-0.02688,-0.01633
17,17408,-5.02173,146.33333,0.0,0.01613,0.782331,-0.004858,0.020484,0.002257,0.247244,0.022879,0.934697,-2.061706,3.076167,-2.189966,3.364378,4.0,0.00029836,3,847,0.20792,0.30465,0.33871,0.0,1,1.0,0.89474,,,-0.01,0.0095,-0.0039,-0.02162,-0.01277,-0.01446
18,18432,-6.06699,163.14286,0.0,0.01449,0.95855,-0.004967,0.022725,0.002307,0.229367,0.016671,0.922353,-2.337106,3.011224,-2.428519,3.120973,4.0,0.00029826,7,814,0.19994,0.30206,0.31884,0.0,1,1.0,0.85897,,,-0.01,0.01258,-0.0037,-0.0159,-0.02141,-0.02403
19,19456,-5.19194,217.22222,0.0,0.01282,1.015462,-0.00636,0.024565,0.003661,0.265063,0.05535,0.896077,-2.37429,2.963345,-2.385007,2.851378,4.0,0.00029816,9,736,0.18772,0.28957,0.32051,0.0,1,0.88889,0.87629,,,-0.01,0.0131,-0.00184,-0.01563,-0.02689,-0.02312
20,20480,3.56462,112.75,0.125,0.02326,1.213836,-0.00103,1.227111,0.003106,1.00921,0.018311,0.111167,-2.561442,2.551224,-1.336209,7.029959,4.0,0.00029805,8,662,0.19321,0.2878,0.2907,0.0,2,1.0,0.81481,,,-0.01,0.01241,0.00042,-0.01366,-0.01434,0.08416
21,21504,-3.80725,128.0,0.0,0.02299,1.077944,-0.005729,0.044962,0.003334,0.505718,0.053432,0.883506,-0.976667,3.108584,-1.029304,3.390152,4.0,0.00029795,1,818,0.22955,0.33095,0.28736,0.0,2,1.0,1.0,,,-0.01,0.00923,0.00053,-0.0216,-0.0043,-0.00371
22,22528,40.25275,274.5,0.66667,0.06452,1.15506,-0.002864,2.717557,0.002133,2.161896,0.021763,0.114432,-0.658653,3.480436,3.067521,12.114518,4.0,0.00029785,6,803,0.22047,0.31632,0.26882,0.0,6,0.5,0.61017,,,-0.01,0.00942,0.00068,-0.02117,-0.00659,0.45686
23,23552,-4.30776,192.25,0.0,0.06186,1.047886,-0.004266,0.061243,0.00284,0.559208,0.027727,0.881854,1.76082,4.658051,1.740706,4.755501,4.0,0.00029775,4,779,0.2192,0.30467,0.26804,0.0,6,1.0,0.69231,,,-0.01,0.00956,-0.00094,-0.02334,-0.00868,-0.01078
24,24576,38.82291,222.66667,0.66667,0.08,0.917663,-0.002453,1.100347,0.002295,0.725114,0.032889,0.268028,2.830414,4.181009,4.470567,9.411564,4.0,0.00029764,3,838,0.20473,0.30169,0.26,0.0,8,0.66667,0.76471,,,-0.01,0.00901,-0.00194,-0.02454,-0.00872,0.26843
25,25600,-4.6265,286.5,0.0,0.08,0.780072,-0.004966,0.042694,0.002032,0.372459,0.024937,0.899035,5.483775,4.785129,5.499951,4.720081,4.0,0.00029754,2,886,0.21182,0.2973,0.26,0.0,8,1.0,1.0,,,-0.01,0.00927,-0.00412,-0.02781,-0.0035,-0.00473
26,26624,22.48441,307.57143,0.42857,0.11,1.011494,-0.001782,1.054148,0.001492,1.3842,0.01416,0.358292,3.856247,4.925213,6.354223,10.990298,4.0,0.00029744,7,791,0.18967,0.27997,0.22,0.0,11,0.85714,0.82143,,,-0.01,0.01068,0.00031,-0.02342,-0.00528,0.34964
27,27648,-7.2503,203.0,0.0,0.11,1.070416,-0.003177,0.078108,0.001825,0.78632,0.015869,0.870858,10.80179,6.56098,11.039561,6.504432,4.0,0.00029734,1,787,0.20179,0.29297,0.21,0.0,11,1.0,1.0,,,-0.01,0.007,-0.00038,-0.02813,-0.00049,-0.00349
28,28672,46.96965,283.5,0.75,0.14,0.964086,-0.0029,0.616592,0.001658,0.440792,0.017787,0.43039,11.956807,6.754637,14.266547,10.652287,4.0,0.00029724,4,701,0.17823,0.26735,0.22,0.0,14,0.5,0.71429,,,-0.01,0.0093,-0.00124,-0.02464,0.00045,0.3845
29,29696,29.51251,273.83333,0.5,0.17,1.035741,-0.00299,0.54212,0.002131,0.277646,0.024414,0.418762,15.920806,7.385474,18.757538,10.991064,4.0,0.00029713,6,810,0.17068,0.25961,0.22,0.0,17,0.66667,0.78049,,,-0.01,0.00972,0.00037,-0.02374,0.00197,0.36339
30,30720,41.79365,293.0,0.66667,0.19,1.183429,-0.002922,0.265096,0.001185,0.30392,0.010568,0.533209,16.790028,6.652805,19.196445,9.415482,4.0,0.00029703,3,760,0.1718,0.251,0.22,0.0,19,0.66667,0.6129,,,-0.01,0.00977,0.00077,-0.02037,0.00367,0.21319
31,31744,67.62102,177.2,1.0,0.23,1.162305,-0.003067,0.406693,0.002733,0.436774,0.026018,0.478176,19.965105,7.190084,23.933336,12.486699,4.0,0.00029693,5,795,0.17517,0.2632,0.22,0.0,24,0.6,0.6,,,-0.01,0.008,0.0003,-0.02611,-0.00105,0.54207
32,32768,44.57592,249.5,0.75,0.26,1.182529,-0.002879,0.189544,0.003243,0.331652,0.03125,0.626169,23.665689,8.677631,25.837727,10.908031,4.0,0.00029683,4,780,0.16699,0.25434,0.21,0.03704,27,0.75,0.7,,,-0.01,0.00977,0.00102,-0.0219,0.00641,0.29304
33,33792,69.52806,143.5,1.0,0.28,1.205809,-0.004644,0.121506,0.003999,0.633034,0.044747,0.635932,31.240612,8.969491,32.755016,9.701701,4.0,0.00029672,2,785,0.16301,0.24291,0.21,0.03448,29,0.0,0.5,,,-0.01,0.00696,0.00023,-0.02585,0.00563,0.21066
34,34816,37.18297,245.375,0.625,0.33,1.258331,-0.003102,0.175881,0.003614,0.556913,0.032052,0.675137,30.212549,10.02078,31.346279,13.25205,4.0,0.00029662,8,733,0.14357,0.23517,0.18,0.02941,34,0.375,0.70213,,,-0.01,0.00893,-0.0012,-0.02444,-0.00644,0.45714
35,35840,43.15093,249.66667,0.66667,0.35,1.081081,-0.003995,0.087362,0.00353,0.485704,0.035924,0.763721,31.384504,10.571824,32.794231,11.3574,4.0,0.00029652,3,787,0.16096,0.25235,0.19,0.05556,36,0.66667,0.7931,,,-0.01,0.00873,0.00054,-0.02197,-0.00301,0.22644
36,36864,-6.94849,312.5,0.0,0.35,0.874516,-0.001806,0.050729,0.002039,0.620604,0.016671,0.767927,33.831951,8.603338,33.206333,9.085173,4.0,0.00029642,2,729,0.16629,0.25242,0.18,0.05556,36,0.5,0.625,,,-0.01,0.00649,-0.00145,-0.02324,-0.00214,-0.00399
37,37888,43.46737,334.75,0.75,0.38,0.830298,-0.004229,0.041911,0.002909,0.350665,0.037667,0.819078,34.710125,8.932264,35.572689,10.222403,4.0,0.00029631,4,860,0.16358,0.25114,0.18,0.05128,39,0.5,0.81395,,,-0.01,0.00677,-0.00272,-0.02446,-0.00015,0.41835
38,38912,-5.74255,402.33333,0.0,0.38,0.764717,-0.00294,0.03472,0.002949,0.433787,0.042446,0.782349,32.333126,7.682415,31.445723,8.551886,4.0,0.00029621,3,833,0.16076,0.23455,0.19,0.05128,39,1.0,0.70909,,,-0.01,0.00957,-0.00217,-0.02346,-0.00675,-0.0041
39,39936,-3.53583,343.5,0.0,0.38,0.792948,-0.002134,0.038293,0.002349,0.467304,0.033622,0.764307,34.001667,8.042665,33.014378,8.769755,4.0,0.00029611,2,846,0.15568,0.23985,0.19,0.05128,39,1.0,1.0,,,-0.01,0.00591,-0.00082,-0.02629,-0.00296,-0.00412
40,40960,-8.81719,351.5,0.0,0.38,1.036181,-0.002262,0.027618,0.001942,0.541646,0.023891,0.875902,35.567875,8.874971,34.235004,9.9438,4.0,0.00029601,2,820,0.19205,0.27598,0.2,0.05128,39,1.0,0.89474,,,-0.01,0.00615,-0.00261,-0.02994,-0.00118,-0.00346
41,41984,24.24838,407.75,0.5,0.4,1.276366,-0.002697,0.038817,0.001791,0.233573,0.015416,0.796894,35.205975,9.744911,35.809261,10.385871,4.0,0.0002959,4,763,0.16723,0.24936,0.22,0.04878,41,0.75,0.73134,,,-0.01,0.00639,-0.00128,-0.02549,-0.0018,0.17515
42,43008,-11.74151,450.0,0.0,0.4,1.075818,-0.004422,0.011656,0.002269,0.378552,0.021763,0.924898,35.74342,8.788676,35.012337,8.884165,4.0,0.0002958,1,773,0.18048,0.26555,0.23,0.04878,41,1.0,0.75,,,-0.01,0.00529,-0.00073,-0.02479,-0.00463,0.0
43,44032,32.38523,336.6,0.6,0.43,0.922922,-0.001851,0.059281,0.002487,0.178923,0.026855,0.669228,35.878197,8.377215,36.700691,10.3431,4.0,0.0002957,5,793,0.17636,0.26144,0.23,0.04545,44,0.6,0.74627,,,-0.01,0.00778,-0.00083,-0.02517,-0.00122,0.34913
44,45056,-7.44972,383.0,0.0,0.43,1.363991,-0.002859,0.032194,0.004281,0.362465,0.054443,0.765688,37.377224,8.142904,36.239178,9.163056,4.0,0.0002956,2,644,0.1803,0.25954,0.23,0.04545,44,1.0,0.8,,,-0.01,0.00687,0.00123,-0.02583,-0.00026,-0.00275
45,46080,42.31212,296.75,0.75,0.46,1.448375,-0.002688,0.074559,0.002395,0.285482,0.019461,0.570556,36.909,8.629599,36.712166,10.497358,4.0,0.00029549,4,742,0.18366,0.27174,0.22,0.06383,47,0.75,0.64815,,,-0.01,0.00748,0.00066,-0.02062,-0.00519,0.25512
46,47104,30.31607,302.4,0.6,0.49,1.44163,-0.002204,0.071541,0.001667,0.245589,0.00565,0.636239,34.975574,8.364296,34.445114,11.335097,4.0,0.00029539,5,705,0.1929,0.27824,0.21,0.06,50,0.8,0.60494,,,-0.01,0.00736,0.00124,-0.02316,-0.00724,0.2317
47,48128,50.19051,191.0,0.8,0.53,1.276559,-0.002914,0.087725,0.002417,0.228288,0.021798,0.500478,32.852802,7.993646,34.225269,10.978298,4.0,0.00029529,5,748,0.19061,0.27955,0.21,0.0566,53,0.8,0.4375,,,-0.01,0.00799,0.00296,-0.02248,-0.00997,0.37878
48,49152,36.87627,178.6,0.6,0.53,1.252661,-0.002305,0.091031,0.004,0.164229,0.046561,0.480218,33.756676,7.811515,33.943993,10.963386,4.0,0.00029519,5,759,0.20082,0.29143,0.21,0.05357,56,0.8,0.57576,,,-0.01,0.00669,0.00163,-0.02238,-0.0036,0.288
49,50176,34.47072,242.2,0.6,0.54,1.216691,-0.005185,0.071822,0.004809,0.204682,0.073661,0.510112,35.743385,8.125604,35.859856,10.099857,4.0,0.00029508,5,722,0.23242,0.33941,0.21,0.05085,59,0.8,0.55357,,,-0.01,0.00818,0.00053,-0.02372,-0.01235,0.30985
50,51200,30.34279,180.0,0.5,0.55,0.85036,-0.003927,0.041331,0.002256,0.251992,0.035575,0.595149,37.339092,6.849534,37.049046,8.372201,4.0,0.00029498,2,822,0.21725,0.31687,0.21,0.05,60,1.0,0.7,,,-0.01,0.009,-0.00137,-0.02096,-0.01089,0.13703
51,52224,49.08773,232.0,0.75,0.56,0.63083,-0.001814,0.039415,0.001439,0.138732,0.01423,0.623351,38.931984,7.460096,39.949532,8.704595,4.0,0.00029488,4,874,0.21686,0.31219,0.22,0.04762,63,0.75,0.62222,,,-0.01,0.00663,-0.0041,-0.02783,-0.00792,0.55901
52,53248,12.93451,280.5,0.25,0.56,0.883965,-0.003351,0.045177,0.002657,0.246125,0.029157,0.586412,38.290733,7.329091,37.600704,8.809776,4.0,0.00029478,4,708,0.19669,0.29558,0.23,0.04688,64,1.0,0.72222,,,-0.01,0.00764,-0.00299,-0.03077,-0.01248,0.13276
53,54272,29.09384,229.5,0.5,0.57,0.955353,-0.001504,0.065345,0.001907,0.146519,0.017264,0.420381,37.660496,6.17479,38.14901,9.145185,4.0,0.00029468,6,771,0.1907,0.28449,0.23,0.0597,67,1.0,0.72222,,,-0.01,0.00789,0.00025,-0.02705,-0.01678,0.38333
54,55296,30.7464,210.0,0.5,0.55,0.945242,-0.001534,0.120615,0.001947,0.147023,0.02131,0.180231,37.300255,6.233541,37.658108,10.520028,4.0,0.00029457,8,802,0.17596,0.26612,0.23,0.05634,71,1.0,0.73016,,,-0.01,0.00979,-0.00021,-0.01754,-0.01363,0.49933
55,56320,18.515,151.0,0.33333,0.55,1.231355,-0.002092,0.063474,0.003138,0.315829,0.037074,0.448878,39.178608,6.595013,37.725239,9.269029,4.0,0.00029447,3,760,0.19542,0.29334,0.21,0.05556,72,1.0,0.75,,,-0.01,0.00749,-0.00098,-0.02258,-0.0095,0.09786
56,57344,52.26053,144.2,0.8,0.55,1.087365,-0.002393,0.062393,0.001103,0.175573,0.008963,0.4541,37.800373,6.349499,37.907238,9.252966,4.0,0.00029437,5,758,0.19195,0.29011,0.2,0.06579,76,1.0,0.59524,,,-0.01,0.00784,0.00215,-0.02288,-0.0126,0.4478
57,58368,36.94982,201.4,0.6,0.54,1.014828,-0.002063,0.056991,0.001268,0.160503,0.009033,0.520927,37.545254,6.377072,37.878052,9.517429,4.0,0.00029427,5,769,0.21474,0.30762,0.21,0.07595,79,1.0,0.63793,,,-0.01,0.00689,0.0003,-0.02501,-0.0085,0.35684
58,59392,35.16545,237.42857,0.57143,0.52,1.06263,-0.001674,0.08082,0.002885,0.19647,0.030204,0.394488,37.247166,7.316871,38.63969,10.188125,4.0,0.00029416,7,756,0.19125,0.29963,0.22,0.08434,83,1.0,0.72289,,,-0.01,0.00892,-0.00268,-0.02059,-0.01598,0.46308
59,60416,12.81193,125.5,0.25,0.51,0.976252,-0.001698,0.081159,0.001472,0.327708,0.013916,0.302549,38.822086,6.478261,37.051796,9.379011,4.0,0.00029406,4,807,0.2083,0.30628,0.22,0.08333,84,1.0,1.0,,,-0.01,0.00944,-0.00262,-0.02574,-0.0164,0.11854
60,61440,11.35418,221.25,0.25,0.5,0.987013,-0.00266,0.053563,0.002517,0.23069,0.030448,0.334001,37.029087,5.223011,36.017273,7.874825,4.0,0.00029396,4,680,0.19842,0.2975,0.21,0.08235,85,0.75,0.66071,,,-0.01,0.00919,-0.0021,-0.021,-0.01561,0.12518
61,62464,-5.99812,161.5,0.0,0.48,0.796192,-0.001794,0.065942,0.000934,0.447047,0.008126,0.14189,35.978977,3.837172,32.845695,7.628021,4.0,0.00029386,4,859,0.18712,0.27955,0.2,0.08235,85,1.0,0.84,,,-0.01,0.00719,-0.00074,-0.02031,-0.01655,-0.01804
62,63488,5.93786,306.66667,0.16667,0.48,1.000818,-0.00131,0.042981,0.001176,0.226338,0.006417,0.391918,31.945557,3.792197,30.786037,7.484982,4.0,0.00029375,6,772,0.19864,0.29901,0.2,0.0814,86,1.0,0.73333,,,-0.01,0.00915,0.00068,-0.01973,-0.01396,0.12001
63,64512,30.80282,197.83333,0.5,0.49,1.099685,-0.001671,0.09064,0.002209,0.169667,0.010114,0.224611,31.191992,4.773123,30.816898,9.392473,4.0,0.00029365,6,779,0.17769,0.27499,0.18,0.07865,89,0.83333,0.65079,,,-0.01,0.00902,0.00085,-0.02106,-0.02041,0.35214
64,65536,29.40957,170.25,0.5,0.5,0.946644,-0.002199,0.071285,0.00141,0.180907,0.013218,0.328138,29.698687,5.245119,29.120596,8.839269,4.0,0.00029355,4,823,0.1692,0.26532,0.16,0.07778,90,1.0,0.76471,,,-0.01,0.00883,-0.00074,-0.02304,-0.01613,0.26783
65,66560,17.76581,315.0,0.33333,0.49,1.125099,-0.002249,0.035851,0.002731,0.183385,0.028146,0.349233,29.283472,4.682402,28.590086,6.469855,4.0,0.00029345,3,727,0.19027,0.29077,0.17,0.08791,91,1.0,0.64706,,,-0.01,0.00876,0.00095,-0.01978,-0.01527,0.10586
66,67584,17.3687,172.33333,0.33333,0.48,0.916931,-0.001751,0.090892,0.00206,0.171399,0.021275,0.027651,28.659771,4.170712,28.060276,8.29563,4.0,0.00029334,6,806,0.17341,0.27712,0.16,0.08602,93,1.0,0.71154,,,-0.01,0.01033,0.00241,-0.02067,-0.02078,0.25917
67,68608,18.26194,204.66667,0.33333,0.46,0.710261,-0.001602,0.101696,0.000977,0.227695,0.009033,0.066212,28.791458,3.743453,27.804773,8.916993,4.0,0.00029324,6,833,0.17759,0.28026,0.16,0.08421,95,1.0,0.54286,,,-0.01,0.00919,-0.00096,-0.02225,-0.02151,0.3243
68,69632,9.93213,193.6,0.2,0.43,0.783652,-0.002007,0.066556,0.002992,0.278728,0.041295,0.138445,27.87694,3.40134,26.396006,7.361382,4.0,0.00029314,5,720,0.16945,0.2654,0.17,0.08333,96,1.0,0.53333,,,-0.01,0.00888,0.00183,-0.02086,-0.02333,0.14737
69,70656,-4.80517,176.0,0.0,0.4,0.848968,-0.001974,0.037724,0.001935,0.400436,0.017194,0.301685,26.475437,2.858802,24.182831,6.027685,4.0,0.00029304,5,847,0.16897,0.26699,0.17,0.08333,96,1.0,0.60784,,,-0.01,0.01015,0.00232,-0.01762,-0.01251,-0.01684
70,71680,32.20862,208.5,0.5,0.39,0.877438,-0.001759,0.053,0.002238,0.176463,0.02853,0.192448,23.862566,2.88209,24.111172,6.715684,4.0,0.00029293,4,822,0.15566,0.24301,0.18,0.08163,98,0.75,0.625,,,-0.01,0.00936,0.00031,-0.02002,-0.00591,0.2825
71,72704,32.27618,306.0,0.5,0.38,0.793151,-0.003324,0.052173,0.001501,0.21816,0.017125,0.352853,24.624975,3.715985,25.694366,7.483186,4.0,0.00029283,4,881,0.18355,0.27516,0.2,0.08,100,0.75,0.8,,,-0.01,0.00876,0.00233,-0.02225,0.00342,0.31613
72,73728,65.36238,201.5,1.0,0.42,1.193446,-0.003021,0.080396,0.002244,0.404743,0.009487,0.359861,26.468523,4.428648,28.784307,9.262053,4.0,0.00029273,4,772,0.17237,0.2655,0.17,0.08,100,0.5,0.54545,,,-0.01,0.0068,0.00177,-0.02575,0.0043,0.42444
73,74752,31.28075,244.75,0.5,0.42,1.210155,-0.004494,0.056677,0.003584,0.212503,0.0369,0.536241,29.641491,6.654179,30.034027,9.206032,4.0,0.00029263,4,747,0.19097,0.29011,0.17,0.08,100,0.75,0.5,,,-0.01,0.00796,0.00235,-0.02428,-0.00802,0.21103
74,75776,-4.31309,213.0,0.0,0.4,0.966635,-0.002354,0.027055,0.00218,0.243361,0.023961,0.72174,30.18837,6.795786,29.113363,8.063699,4.0,0.00029252,3,782,0.19766,0.29622,0.17,0.08,100,0.66667,0.46875,,,-0.01,0.00828,0.00185,-0.0223,-0.0044,-0.00746
75,76800,26.68795,364.5,0.5,0.39,0.861999,-0.003144,0.036206,0.002422,0.226414,0.022531,0.667425,30.299612,6.851773,31.178543,8.545692,4.0,0.00029242,4,852,0.19009,0.28108,0.19,0.08,100,0.5,0.51282,,,-0.01,0.00846,0.00287,-0.02472,-0.00029,0.2779
76,77824,-5.37629,383.5,0.0,0.38,0.854461,-0.002224,0.020423,0.002047,0.228111,0.017125,0.74252,30.762119,6.507031,29.716534,7.279987,4.0,0.00029232,2,728,0.19141,0.28623,0.2,0.08,100,1.0,0.69697,,,-0.01,0.00906,0.00659,-0.02643,-0.0068,-0.00417
77,78848,-5.28262,286.25,0.0,0.38,0.931784,-0.00155,0.024289,0.00105,0.217973,0.009347,0.767905,30.782314,7.147907,29.695017,8.478557,4.0,0.00029222,4,826,0.21116,0.29887,0.21,0.08,100,0.75,0.55882,,,-0.01,0.00855,0.00173,-0.02728,-0.00025,-0.0077
78,79872,-3.47123,450.0,0.0,0.37,1.082551,-0.007123,0.004821,0.003391,0.238587,0.043527,0.950415,32.320271,8.082377,31.698732,8.316031,4.0,0.00029212,1,827,0.2104,0.30775,0.22,0.08,100,0.0,0.36364,,,-0.01,0.00683,0.00339,-0.02979,0.00067,0.0
79,80896,-6.73887,450.0,0.0,0.35,1.22438,-0.007521,0.006227,0.00559,0.245981,0.084333,0.932889,32.112995,8.096874,32.038033,8.401669,4.0,0.00029201,3,776,0.20526,0.30492,0.25,0.08,100,1.0,0.41892,,,-0.01,0.00769,0.01018,-0.02327,0.00171,0.0
80,81920,15.16407,399.66667,0.33333,0.33,1.314245,-0.001854,0.029453,0.002068,0.163448,0.021136,0.773061,33.327747,8.918716,33.252586,9.522408,4.0,0.00029191,3,740,0.21101,0.30931,0.27,0.08,100,0.33333,0.4625,,,-0.01,0.00668,0.00666,-0.02705,-0.00023,0.0917
81,82944,38.19521,368.0,0.66667,0.33,1.327942,-0.003052,0.042463,0.003743,0.18287,0.027797,0.705212,32.851738,9.065404,33.50811,9.988293,4.0,0.00029181,3,754,0.2047,0.30153,0.27,0.08,100,1.0,0.46237,,,-0.01,0.00632,0.00593,-0.02713,-0.00037,0.1814
82,83968,-5.5616,367.66667,0.0,0.32,1.341622,-0.003658,0.022541,0.00393,0.284927,0.046073,0.853868,32.847683,8.96231,31.74724,9.966265,4.0,0.00029171,3,734,0.21178,0.3255,0.28,0.08,100,0.66667,0.36719,,,-0.01,0.00725,0.01312,-0.02684,-0.00259,-0.00274
83,84992,43.55159,342.0,0.75,0.33,1.240723,-0.004203,0.055702,0.002899,0.247041,0.023961,0.684041,31.340099,9.326663,32.715389,10.837762,4.0,0.0002916,4,734,0.22073,0.33678,0.28,0.08,100,0.75,0.34286,,,-0.01,0.00811,0.01271,-0.02939,0.0023,0.28324
84,86016,nan,nan,0.0,0.33,1.274803,-0.006944,0.010539,0.00382,0.268647,0.052665,0.921267,31.77894,8.92023,31.084515,9.240179,4.0,0.0002915,0,690,0.22986,0.3396,0.28,0.08,100,0.0,0.0,,,-0.01,0.00574,0.01187,-0.03044,-0.00396,0.0
85,87040,12.24947,337.75,0.25,0.33,1.314741,-0.002275,0.047379,0.004228,0.177533,0.065883,0.74788,32.138329,9.593979,31.927616,11.053857,4.0,0.0002914,4,768,0.21804,0.32346,0.3,0.08,100,1.0,0.3617,,,-0.01,0.00893,0.01434,-0.02707,0.00103,0.09368
86,88064,-7.10622,450.0,0.0,0.32,1.516441,-0.00608,0.014356,0.004594,0.270934,0.063616,0.905637,33.066753,9.747822,32.361187,9.862667,4.0,0.0002913,2,725,0.23166,0.34963,0.32,0.08,100,1.0,0.35036,,,-0.01,0.008,0.01719,-0.02464,-0.00352,0.0
