iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
21,21504,-11.96023,349.66667,0.0,0.0,0.901191,-0.003956,0.02466,0.001521,0.159091,0.018234,0.956408,-3.976132,7.509082,-3.962366,7.522932,4.0,0.00029795,3,407,0.15653,0.22124,0.28889,nan,0,1.0,0.96296,,,-0.01,0.00576,-0.00158,-0.03362,-0.01724,-0.01549
22,22528,-14.35636,435.0,0.0,0.0,1.540126,-0.005431,0.01912,0.00252,0.181164,0.025665,0.977853,-5.149384,9.345079,-5.212283,9.500292,4.0,0.00029785,3,362,0.12938,0.18959,0.29167,nan,0,0.66667,0.96154,,,-0.01,0.00471,-0.00158,-0.03185,-0.01892,-0.00644
23,23552,-10.00192,465.0,0.0,0.0,0.999302,-0.004791,0.026262,0.002124,0.2168,0.027573,0.950467,-4.098662,7.434331,-4.143109,7.548162,4.0,0.00029775,2,391,0.17693,0.2573,0.3,nan,0,0.5,1.0,,,-0.01,0.00724,-0.00165,-0.03192,-0.01826,-0.00463
24,24576,-10.73334,329.25,0.0,0.0,0.761146,-0.00498,0.013764,0.00249,0.213006,0.03653,0.968984,-3.653705,6.610074,-3.751594,6.85031,4.0,0.00029764,4,417,0.17875,0.25342,0.27778,nan,0,1.0,0.96154,,,-0.01,0.00783,-0.00201,-0.03705,-0.01928,-0.02337
25,25600,-11.95132,377.5,0.0,0.0,1.24617,-0.00509,0.02449,0.002445,0.172574,0.029739,0.955538,-4.832,8.118653,-4.838995,7.963831,4.0,0.00029754,2,378,0.15952,0.22642,0.26786,nan,0,1.0,1.0,,,-0.01,0.00643,-0.00153,-0.02809,-0.02272,-0.00776
26,26624,-10.42538,282.8,0.0,0.0,1.377608,-0.004171,0.018151,0.002195,0.171679,0.01738,0.964812,-5.107352,7.699355,-5.061162,7.622454,4.0,0.00029744,5,365,0.15165,0.21935,0.2623,nan,0,1.0,0.95652,,,-0.01,0.00549,-0.00165,-0.02533,-0.0186,-0.01414
27,27648,-10.12066,259.33333,0.0,0.0,1.012341,-0.004519,0.017821,0.002003,0.174868,0.015411,0.939763,-4.239801,6.212905,-4.235126,5.948549,4.0,0.00029734,3,396,0.15846,0.24182,0.25,nan,0,1.0,1.0,,,-0.01,0.00565,-0.00117,-0.02466,-0.02703,-0.01366
28,28672,-8.37502,321.0,0.0,0.0,1.315023,-0.004444,0.020622,0.002014,0.184702,0.022568,0.936591,-4.798042,6.814477,-4.75277,6.388464,4.0,0.00029724,4,366,0.13901,0.21042,0.25,nan,0,1.0,0.92857,,,-0.01,0.00641,-0.00095,-0.02699,-0.03187,-0.01078
29,29696,-9.37049,239.8,0.0,0.0,1.188167,-0.004845,0.013524,0.002626,0.167602,0.030899,0.941795,-4.223772,5.441796,-4.226415,5.209536,4.0,0.00029713,5,377,0.13775,0.21373,0.23288,nan,0,1.0,0.95455,,,-0.01,0.0062,-0.00105,-0.02756,-0.03006,-0.01927
30,30720,-8.4979,192.6,0.0,0.0,1.157095,-0.005559,0.010277,0.002891,0.162315,0.034897,0.957815,-4.136831,5.299777,-4.108453,5.127811,4.0,0.00029703,5,381,0.13073,0.20285,0.21795,nan,0,1.0,1.0,,,-0.01,0.0061,-0.00067,-0.02689,-0.02369,-0.0193
31,31744,-8.5175,245.8,0.0,0.0,1.360556,-0.005374,0.011276,0.00344,0.175371,0.045395,0.952964,-4.351696,5.094827,-4.373138,4.97447,4.0,0.00029693,5,369,0.11239,0.177,0.20482,nan,0,1.0,1.0,,,-0.01,0.00526,-0.00067,-0.02434,-0.02272,-0.01662
32,32768,-8.83733,224.0,0.0,0.0,1.084332,-0.003694,0.007925,0.002417,0.188898,0.022827,0.951713,-3.821479,4.257868,-3.795107,4.102522,4.0,0.00029683,5,391,0.11347,0.18393,0.19318,nan,0,1.0,0.75,,,-0.01,0.00525,-0.00035,-0.02403,-0.02121,-0.01978
33,33792,-8.03712,208.8,0.0,0.0,1.349223,-0.005408,0.009824,0.003945,0.163843,0.036407,0.94043,-4.337822,4.208837,-4.323629,4.038558,4.0,0.00029672,5,366,0.10456,0.16926,0.1828,nan,0,1.0,1.0,,,-0.01,0.00593,-0.00032,-0.0235,-0.02528,-0.01615
34,34816,-8.41533,182.33333,0.0,0.0,1.203474,-0.00404,0.007212,0.00277,0.183532,0.034775,0.949129,-4.140843,3.826322,-4.11906,3.715065,4.0,0.00029662,3,375,0.10719,0.17569,0.17708,nan,0,1.0,1.0,,,-0.01,0.00558,-0.00057,-0.02379,-0.0232,-0.01037
35,35840,-8.43415,230.66667,0.0,0.0,1.223083,-0.004423,0.008699,0.001517,0.146896,0.02034,0.96004,-4.287519,4.365421,-4.289299,4.392638,4.0,0.00029652,6,375,0.11486,0.17761,0.15,nan,0,1.0,1.0,,,-0.01,0.0056,-0.00013,-0.02681,-0.01411,-0.02063
36,36864,-8.28434,219.0,0.0,0.0,1.239391,-0.004466,0.008336,0.002428,0.17781,0.036453,0.953338,-4.191739,3.861563,-4.215648,3.991494,4.0,0.00029642,3,374,0.11713,0.18917,0.12,nan,0,1.0,1.0,,,-0.01,0.00438,-0.00016,-0.0227,-0.02282,-0.01035
37,37888,-8.04746,249.5,0.0,0.0,0.792658,-0.004382,0.004806,0.001726,0.165769,0.022797,0.95981,-3.521281,3.110862,-3.520866,3.217619,4.0,0.00029631,4,422,0.11284,0.17526,0.09,nan,0,1.0,1.0,,,-0.01,0.00514,-3e-05,-0.02693,-0.01523,-0.02017
38,38912,-8.62326,274.0,0.0,0.0,1.137984,-0.004239,0.005933,0.002269,0.162044,0.023788,0.958575,-3.962731,3.56903,-3.914874,3.508545,4.0,0.00029621,4,391,0.11551,0.17633,0.09,nan,0,1.0,1.0,,,-0.01,0.00591,-0.00035,-0.02076,-0.01653,-0.01512
39,39936,-6.96667,197.75,0.0,0.0,1.274667,-0.004232,0.006051,0.002881,0.165659,0.028183,0.959093,-4.245721,3.571792,-4.208411,3.535431,4.0,0.00029611,4,363,0.12093,0.18782,0.06,nan,0,1.0,1.0,,,-0.01,0.00612,-0.00056,-0.01988,-0.01793,-0.01348
40,40960,-7.0931,290.75,0.0,0.0,1.069434,-0.003987,0.008311,0.00205,0.173017,0.026382,0.936348,-3.805718,3.177829,-3.845026,3.301528,4.0,0.00029601,4,382,0.12772,0.20128,0.07,nan,0,1.0,1.0,,,-0.01,0.00559,7e-05,-0.0246,-0.01617,-0.01135
41,41984,-7.35989,192.0,0.0,0.0,0.817629,-0.005144,0.007613,0.002166,0.164899,0.024261,0.930403,-3.441232,3.171316,-3.471292,3.189465,4.0,0.0002959,3,411,0.15178,0.2293,0.07,nan,0,1.0,0.0,,,-0.01,0.00672,-0.00068,-0.02485,-0.02577,-0.01488
42,43008,9.35932,321.25,0.25,0.01,1.011616,-0.000526,0.521736,0.003047,0.373843,0.032288,0.226102,-3.772449,3.175613,-2.870445,7.620968,4.0,0.0002958,4,395,0.13931,0.20365,0.07,0.0,1,0.75,0.83333,,,-0.01,0.00614,-0.00031,-0.02726,-0.01078,0.13587
43,44032,9.90212,393.5,0.25,0.02,1.132934,-0.00198,0.626305,0.002541,0.722903,0.026093,0.234703,-3.206486,3.723553,-1.91256,8.278906,4.0,0.0002957,4,380,0.13796,0.20576,0.09,0.0,2,0.75,0.88889,,,-0.01,0.00621,5e-05,-0.02766,-0.01237,0.13037
44,45056,-8.84047,259.0,0.0,0.02,1.467191,-0.003661,0.047534,0.003708,0.401107,0.040863,0.805885,-3.278792,4.689469,-3.108665,4.642001,4.0,0.0002956,4,350,0.12392,0.18811,0.08,0.0,2,1.0,1.0,,,-0.01,0.00654,-0.00031,-0.02509,-0.01287,-0.01169
45,46080,20.93692,213.8,0.4,0.04,1.231022,-0.002107,1.034473,0.003968,1.508111,0.045654,0.304384,-1.575988,5.081623,0.944652,11.203134,4.0,0.00029549,5,367,0.13294,0.20414,0.08,0.0,4,0.8,1.0,,,-0.01,0.00601,4e-05,-0.02846,-0.00811,0.22351
46,47104,29.98303,184.5,0.5,0.06,1.019826,-0.002634,0.904942,0.001176,0.994496,0.012497,0.390834,3.101056,7.221693,5.549481,11.735079,4.0,0.00029539,4,388,0.14679,0.22626,0.08,0.0,6,0.75,0.8,,,-0.01,0.00522,-0.00037,-0.0321,-0.01129,0.26728
47,48128,17.25598,273.66667,0.33333,0.07,1.262451,-0.002193,0.454067,0.002788,0.512629,0.026566,0.570928,3.849737,8.212504,5.119397,10.41789,4.0,0.00029529,3,374,0.1347,0.20282,0.07,0.0,7,0.66667,1.0,,,-0.01,0.00554,-0.00054,-0.02762,-0.00828,0.11228
48,49152,28.82167,214.0,0.5,0.09,0.899013,-0.001858,0.673546,0.001129,0.729185,0.009445,0.47085,5.219842,7.932006,7.411899,11.879159,4.0,0.00029519,4,405,0.13578,0.20772,0.06,0.0,9,0.75,1.0,,,-0.01,0.00694,-0.00018,-0.03107,-0.00241,0.29488
49,50176,-9.25154,307.0,0.0,0.09,1.266345,-0.002479,0.120302,0.002189,0.279149,0.022064,0.757118,7.468847,8.06461,7.296473,7.816134,4.0,0.00029508,4,361,0.11425,0.18405,0.07,0.0,9,1.0,1.0,,,-0.01,0.00681,0.00011,-0.02584,-0.01433,-0.00946
50,51200,10.09826,327.75,0.25,0.1,0.963853,-0.003326,0.270236,0.00294,0.17237,0.033768,0.674943,8.221293,7.902013,8.954268,10.282628,4.0,0.00029498,4,391,0.11906,0.19533,0.06,0.0,10,0.75,1.0,,,-0.01,0.00632,7e-05,-0.02439,-0.00777,0.12346
51,52224,27.70681,244.5,0.5,0.12,1.167282,-0.001114,0.410821,0.001344,0.271436,0.012894,0.603392,10.372125,9.804934,11.441878,11.924508,4.0,0.00029488,4,375,0.12283,0.19662,0.06,0.0,12,1.0,1.0,,,-0.01,0.00572,0.00021,-0.02718,-0.01228,0.22167
52,53248,10.53405,225.0,0.25,0.13,1.217508,-0.000687,0.264693,0.000792,0.355877,0.003189,0.717971,12.11601,10.30512,12.322021,11.82826,4.0,0.00029478,4,374,0.12313,0.19574,0.05,0.0,13,1.0,1.0,,,-0.01,0.00541,-2e-05,-0.02581,-0.00947,0.1019
53,54272,-8.14026,212.0,0.0,0.13,0.950721,-0.00184,0.101031,0.001092,0.666587,0.006027,0.878432,14.020633,11.288553,13.241137,11.230668,4.0,0.00029468,2,410,0.14939,0.22737,0.05,0.0,13,1.0,1.0,,,-0.01,0.00471,-0.00091,-0.02824,-0.00983,-0.00795
54,55296,-10.16993,413.0,0.0,0.13,1.087411,-0.002504,0.048264,0.001081,0.547143,0.008514,0.9455,13.036172,12.092476,12.670382,12.20755,4.0,0.00029457,2,402,0.15766,0.22682,0.06,0.0,13,1.0,0.71429,,,-0.01,0.0054,-0.00092,-0.03562,-0.00588,-0.00364
55,56320,6.31408,360.5,0.25,0.14,0.842922,-0.002719,0.165346,0.001264,0.577612,0.010574,0.839875,13.036031,12.469662,12.943916,13.471891,4.0,0.00029447,4,430,0.18032,0.26193,0.07,0.07143,14,1.0,0.86957,,,-0.01,0.00547,-0.00133,-0.03433,-0.00667,0.13666
56,57344,-12.50105,600.0,0.0,0.14,1.164994,-0.003408,0.042819,0.002062,0.468369,0.019455,0.940146,12.537597,11.303352,12.415882,11.219082,4.0,0.00029437,2,380,0.13163,0.20856,0.09,0.07143,14,0.5,0.92308,,,-0.01,0.0045,-0.00052,-0.02728,-0.00547,0.0
57,58368,-7.50567,224.0,0.0,0.14,0.875491,-0.002,0.045284,0.001632,0.471717,0.017487,0.945666,13.6941,12.379593,13.041647,12.353909,4.0,0.00029427,1,426,0.16957,0.25787,0.09,0.07143,14,1.0,0.0,,,-0.01,0.00438,-0.00133,-0.0284,-0.01007,-0.00416
58,59392,-9.83976,600.0,0.0,0.14,0.800299,-0.002939,0.024086,0.002233,0.428412,0.021545,0.964172,12.547064,11.707085,12.0506,11.498672,4.0,0.00029416,1,436,0.17773,0.26489,0.1,0.07143,14,1.0,0.78571,,,-0.01,0.00527,-0.00193,-0.03385,-0.00721,0.0
59,60416,-11.25906,414.0,0.0,0.14,0.700984,-0.002501,0.021222,0.001668,0.416749,0.01767,0.961962,10.711485,10.475563,10.182426,10.431611,4.0,0.00029406,2,446,0.17111,0.25887,0.11,0.07143,14,1.0,0.875,,,-0.01,0.00617,-0.00211,-0.03396,-0.00452,-0.00502
60,61440,1.67177,558.4,0.2,0.15,0.896535,-0.001807,0.135436,0.002348,0.222111,0.027039,0.751426,8.832036,9.456455,8.988253,10.645972,4.0,0.00029396,5,405,0.12733,0.20196,0.14,0.06667,15,1.0,0.92105,,,-0.01,0.00572,-0.00095,-0.03187,-0.00551,0.12488
61,62464,nan,nan,0.0,0.15,0.786074,-0.004372,0.027363,0.001487,0.226361,0.014374,0.936861,8.793089,9.440074,8.467248,9.721673,4.0,0.00029386,0,436,0.14344,0.22307,0.14,0.06667,15,0.0,0.0,,,-0.01,0.00358,-0.00154,-0.03473,-0.01477,0.0
62,63488,-11.44254,422.5,0.0,0.15,0.619168,-0.002897,0.020396,0.001946,0.273324,0.024445,0.952434,9.132793,9.616405,8.731256,9.68068,4.0,0.00029375,2,462,0.18173,0.25281,0.15,0.06667,15,1.0,1.0,,,-0.01,0.00501,-0.00222,-0.03785,-0.0047,-0.006
63,64512,-10.43456,393.5,0.0,0.15,0.568232,-0.002105,0.013192,0.000697,0.296198,0.005661,0.965112,8.724392,8.881067,8.22671,8.948732,4.0,0.00029365,2,469,0.15648,0.22987,0.16,0.06667,15,1.0,0.9375,,,-0.01,0.00522,-0.00218,-0.02858,-0.0097,-0.00633
64,65536,19.53803,438.0,0.33333,0.16,0.894775,-0.004292,0.191673,0.001842,0.333671,0.019531,0.600915,7.810217,8.257498,8.913364,10.321896,4.0,0.00029355,3,417,0.13077,0.19689,0.18,0.0625,16,1.0,1.0,,,-0.01,0.00462,-0.00223,-0.02489,0.00065,0.15297
65,66560,-10.77254,600.0,0.0,0.16,0.883759,-0.003519,0.02285,0.001783,0.186914,0.015579,0.927105,7.998794,7.970312,7.713766,8.107543,4.0,0.00029345,3,402,0.12713,0.20155,0.21,0.0625,16,1.0,0.91549,,,-0.01,0.00497,-0.00132,-0.02301,-0.01233,0.0
66,67584,11.19904,184.0,0.25,0.17,0.758355,-0.000314,0.201936,0.001067,0.13179,0.008423,0.545694,7.544497,7.806347,7.956358,9.950089,4.0,0.00029334,4,424,0.14877,0.23116,0.21,0.05882,17,1.0,1.0,,,-0.01,0.00603,-0.00163,-0.02622,-0.01678,0.15634
67,68608,-5.50861,600.0,0.0,0.17,0.685882,-0.004186,0.022146,0.001178,0.184145,0.011841,0.921995,8.698173,7.645245,8.364396,7.797784,4.0,0.00029324,1,439,0.16793,0.24448,0.22,0.05882,17,1.0,1.0,,,-0.01,0.00472,-0.00199,-0.0275,-0.01089,0.0
68,69632,-9.89018,491.33333,0.0,0.17,0.553619,-0.003131,0.013371,0.001234,0.222609,0.016556,0.941417,8.336845,7.043649,7.962485,7.236637,4.0,0.00029314,3,452,0.16839,0.24095,0.24,0.05882,17,1.0,0.97436,,,-0.01,0.00673,-0.00236,-0.02755,-0.00564,-0.00636
69,70656,30.70717,188.5,0.5,0.18,0.748434,-0.001831,0.173352,0.001554,0.224431,0.016495,0.563684,8.0284,6.570341,8.803238,9.413564,4.0,0.00029304,2,425,0.14577,0.21997,0.24,0.05556,18,1.0,0.8,,,-0.01,0.00446,-0.00136,-0.03092,-0.00779,0.16214
70,71680,-7.18942,482.75,0.0,0.18,0.872675,-0.003074,0.036852,0.001604,0.274275,0.018936,0.881357,9.405401,8.075746,8.772086,8.55407,4.0,0.00029293,4,401,0.16088,0.2331,0.26,0.05556,18,1.0,1.0,,,-0.01,0.00446,-0.00186,-0.03451,-0.00139,-0.00822
71,72704,-16.70672,600.0,0.0,0.18,1.053735,-0.003844,0.019985,0.001603,0.266073,0.013474,0.957111,10.00935,9.928204,9.691656,10.474661,4.0,0.00029283,1,405,0.17719,0.24346,0.27,0.05556,18,0.0,0.85714,,,-0.01,0.00313,-0.00173,-0.03166,-0.00183,0.0
72,73728,31.72189,183.5,0.5,0.19,0.904489,-0.002552,0.177823,0.001164,0.19543,0.009338,0.722849,9.664807,10.455433,10.211855,12.325429,4.0,0.00029273,2,430,0.18312,0.24648,0.27,0.05263,19,0.5,1.0,,,-0.01,0.00399,-0.00334,-0.02987,0.00381,0.15703
73,74752,-10.18962,558.33333,0.0,0.19,1.130576,-0.004181,0.019511,0.002379,0.268233,0.028717,0.958738,11.114262,10.241935,10.709944,10.657756,4.0,0.00029263,3,388,0.14479,0.21074,0.29,0.05263,19,0.66667,0.86275,,,-0.01,0.00471,-0.00142,-0.02925,-0.00062,-0.0034
74,75776,13.28657,435.33333,0.33333,0.2,0.988439,-0.002129,0.18122,0.001721,0.205438,0.021622,0.689614,11.204636,9.98508,11.722282,11.775899,4.0,0.00029252,3,408,0.1654,0.24411,0.3,0.05,20,1.0,0.85507,,,-0.01,0.00486,-0.00197,-0.02901,-0.00732,0.14034
75,76800,27.45575,364.0,0.5,0.21,0.746707,-0.001357,0.163583,0.001489,0.171321,0.015213,0.654465,11.537867,8.839459,12.304306,10.730998,4.0,0.00029242,2,430,0.1406,0.21553,0.31,0.04762,21,1.0,0.95652,,,-0.01,0.00431,-0.00045,-0.03234,-0.00781,0.16433
76,77824,-9.315,338.0,0.0,0.21,0.738991,-0.004051,0.023531,0.001678,0.298905,0.022018,0.944742,13.361082,9.625003,12.65194,10.248592,4.0,0.00029232,1,444,0.16173,0.24075,0.31,0.04762,21,1.0,1.0,,,-0.01,0.00456,-0.00133,-0.02909,-0.0014,-0.00472
77,78848,-8.86431,501.0,0.0,0.2,0.771292,-0.004235,0.014579,0.001929,0.250959,0.021545,0.965265,12.322482,10.253125,11.87423,10.864037,4.0,0.00029222,3,441,0.17486,0.24266,0.33,0.04762,21,0.33333,0.87097,,,-0.01,0.00335,-0.0017,-0.03315,0.00572,-0.00452
78,79872,29.42005,372.5,0.5,0.22,1.011525,-0.00241,0.244885,0.002119,0.287759,0.026154,0.655952,13.362402,10.593142,14.272999,13.351475,4.0,0.00029212,4,395,0.15811,0.2337,0.33,0.04348,23,0.25,0.9,,,-0.01,0.00359,-0.00121,-0.03017,-0.00447,0.2452
79,80896,16.76139,297.66667,0.33333,0.22,1.056046,-0.002747,0.133438,0.002228,0.224832,0.02713,0.78412,14.899775,10.590715,15.192769,12.831186,4.0,0.00029201,3,389,0.13853,0.21113,0.33,0.04167,24,0.33333,0.77778,,,-0.01,0.00416,-0.0016,-0.02969,0.00112,0.11385
80,81920,-11.63781,600.0,0.0,0.22,0.891125,-0.00331,0.029321,0.001874,0.331351,0.021454,0.94608,15.213099,11.59608,14.46319,11.923692,4.0,0.00029191,2,417,0.14989,0.22175,0.35,0.04167,24,0.0,0.90476,,,-0.01,0.00324,-0.00082,-0.03379,-0.00361,0.0
81,82944,-7.79767,152.0,0.0,0.22,0.642071,-0.003064,0.027732,0.001773,0.341539,0.020966,0.936894,13.464386,10.727066,12.486507,11.124948,4.0,0.00029181,1,464,0.15729,0.23325,0.35,0.04167,24,1.0,1.0,,,-0.01,0.00409,-0.00066,-0.03777,-0.00728,-0.00522
82,83968,-12.88663,600.0,0.0,0.21,0.572703,-0.004565,0.010014,0.001704,0.261843,0.022034,0.976673,11.603524,10.864138,11.090465,11.356644,4.0,0.00029171,2,474,0.1656,0.23769,0.37,0.04167,24,0.0,0.88889,,,-0.01,0.0038,-0.00081,-0.03959,-0.00074,0.0
83,84992,-11.24576,600.0,0.0,0.2,0.804243,-0.004221,0.009112,0.001852,0.23875,0.022415,0.981109,12.34191,11.572261,11.833368,12.133159,4.0,0.0002916,2,441,0.13621,0.19864,0.39,0.04167,24,0.0,0.8,,,-0.01,0.00383,-0.00052,-0.03223,0.00387,0.0
84,86016,21.60389,599.0,0.5,0.21,1.067389,-0.000926,0.109755,0.00151,0.155655,0.015091,0.823102,14.642106,12.656355,15.15855,13.678269,4.0,0.0002915,2,402,0.11172,0.1802,0.4,0.04,25,0.0,0.5,,,-0.01,0.00278,-0.00032,-0.02921,0.00253,0.09825
85,87040,-8.89291,600.0,0.0,0.2,1.136462,-0.005045,0.013209,0.002841,0.348398,0.037613,0.979889,15.501122,13.190599,14.770573,13.915767,4.0,0.0002914,1,418,0.13103,0.20396,0.41,0.04,25,0.0,0.8,,,-0.01,0.00387,-0.00118,-0.03158,-0.00072,0.0
86,88064,-12.01795,600.0,0.0,0.19,1.178199,-0.004682,0.008149,0.002531,0.331371,0.028091,0.988847,13.516212,14.077916,12.788545,14.770916,4.0,0.0002913,1,418,0.13357,0.20161,0.42,0.04,25,0.0,0.92857,,,-0.01,0.00488,-0.00096,-0.03116,0.00016,0.0
